Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.0575422656532976,0.18760973400222056,0.5745,0.01762570442755496,0.0031268289000370092,0.009575,0.06289069384808427,0.0,0.29440157180521337,0.6702499999999999,0.03,0.5745,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,On,11372.069197857605,18.888888888888914,0.8,2767.7290688090616,16.836935333333333,0.6702499999999999,1,13469.548266666667,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,36.02721176084853,51.666666666666686,46.10666666666668,0.0,50.78576397746998,0.0,0.0,0.0,36.02721176084853,49.33515517840241,50.78576397746998,48.609850778868626,12.43753247303448,18.43141913409449,0.0,-2.660258961291559,-0.9792351564252906,-2.540915823858981,2.8,9.236100170605994,6930.8667704282725,5169.077802407457,1796.2915238994437,1264.7523122362204,-2513.432638545124,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12338182511771158,0.0,0.0,1.7996646306419817,65.99961422222222,-62.40878654844545,0.21126776087108087,8.474196112214045,0.0027255393077872414,-89.637592250234,1.2250341210117002,0,0,126.93489402687474,0.3624556363775999,1785.1570342819452,11.134489617498385,0.20439722208249014,1422.6837608160868,-157.93144857986638
2025-01-01 00:01:00,1.0575422656532976,0.18760973400222056,0.5745,0.01762570442755496,0.0031268289000370092,0.009575,0.06289069384808427,0.0,0.29440157180521337,0.6702499999999999,0.03,0.5745,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,On,11372.069197857605,18.888888888888914,0.8,2767.7290688090616,16.836935333333333,0.6702499999999999,1,13469.548266666667,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.85535421649025,51.666666666666686,46.10666666666668,0.0,50.78308279390618,0.0,0.0,0.0,35.85535421649025,49.33285694324867,50.78308279390618,48.60774401791992,12.43753247303448,18.57680926685434,0.0,-2.4043062067151024,-0.6958714874162518,-2.4656360932581727,2.8,9.236100170605994,6889.506229738205,5164.361663053015,1661.8993872750145,1237.949043796727,-2545.94015964732,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12382586331865199,0.0,0.0,1.8061414342078548,65.99961422222222,-71.26180613631641,0.2099261218116293,8.564701506301457,0.0027250560650668504,-89.969702666207,1.228000649382602,0,0,122.2187546724329,0.3624556363775999,1651.3075578524608,10.591829422553694,0.20393207256482085,1399.43917384987,-161.49013005314313
2025-01-01 00:02:00,1.0575422656532976,0.18760973400222056,0.5745,0.01762570442755496,0.0031268289000370092,0.009575,0.06289069384808427,0.0,0.29440157180521337,0.6702499999999999,0.03,0.5745,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,On,11372.069197857605,18.888888888888914,0.8,2767.7290688090616,16.836935333333333,0.6702499999999999,1,13469.548266666667,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.688618286069826,51.666666666666686,46.10666666666668,0.0,50.78041353291298,0.0,0.0,0.0,35.688618286069826,49.330569671170636,50.78041353291298,48.60564774029947,12.43753247303448,18.717808593489448,0.0,-2.1526179012140614,-0.4349699360567548,-2.393334768541088,2.8,9.236100170605994,6849.186099837761,5160.180563481044,1538.208612140006,1214.0790526074315,-2577.6194612844306,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12425614394793705,0.0,0.0,1.8124175679012569,65.99961422222222,-79.90263439965047,0.20804467370300425,8.630406802521382,0.0027245722036284984,-90.28406316197037,1.2274077691854017,0,0,118.03765510046173,0.3624556363775999,1528.0682725508755,10.140339589130367,0.203484325438722,1377.1933955924396,-163.11434298500797
2025-01-01 00:03:00,1.0575422656532976,0.18760973400222056,0.5745,0.01762570442755496,0.0031268289000370092,0.009575,0.06289069384808427,0.0,0.29440157180521337,0.6702499999999999,0.03,0.5745,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,On,11372.069197857605,18.888888888888914,0.8,2767.7290688090616,16.836935333333333,0.6702499999999999,1,13469.548266666667,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.52679800372398,51.666666666666686,46.10666666666668,0.0,50.77775584056663,0.0,0.0,0.0,35.52679800372398,49.32829303545211,50.77775584056663,48.603561632894866,12.43753247303448,18.854593804823516,0.0,-1.904958796661608,-0.19469801261656414,-2.3235727150522476,2.8,9.236100170605994,6809.842412042125,5156.105074311773,1424.3036357676037,1191.216251631093,-2608.4961467017624,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12467323412618568,0.0,0.0,1.8185013038231894,65.99961422222222,-88.36963677795407,0.2062362323857398,8.693653773913503,0.0027240864170057365,-90.58088138596408,1.2268331679720017,0,0,113.96216593119054,0.3624556363775999,1414.5735847327664,9.73005103483733,0.20305136757577405,1355.8026392557997,-164.58638762470682
2025-01-01 00:04:00,1.0575422656532976,0.18760973400222056,0.5745,0.01762570442755496,0.0031268289000370092,0.009575,0.06289069384808427,0.0,0.29440157180521337,0.6702499999999999,0.03,0.5745,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,On,11372.069197857605,18.888888888888914,0.8,2767.7290688090616,16.836935333333333,0.6702499999999999,1,13469.548266666667,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.36969885989962,51.666666666666686,46.10666666666668,0.0,50.7751093771749,0.0,0.0,0.0,35.36969885989962,49.32602672251583,50.7751093771749,48.6014853951863,12.43753247303448,18.987331759187764,0.0,-1.6611491916774777,0.026621803326565024,-2.2560650431804947,2.8,9.236100170605994,6773.694307816098,5152.179509630258,1319.3910162245015,1169.7354042698844,-2638.5947807620196,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12507766914704518,0.0,0.0,1.8244004498419761,65.99961422222222,-94.41910694372385,0.20449688550677042,8.75454034240635,0.0027235988050373795,-90.86087687109797,1.2262760947213551,0,0,110.03660124967506,0.3624556363775999,1310.031101954169,9.35991427033269,0.2026315201457932,1335.1722783821506,-165.43687411226622
2025-01-01 00:05:00,0.38729226565329766,0.18760973400222056,0.0,0.006454871094221628,0.0031268289000370092,0.0,0.06289069384808427,0.0,0.29440157180521337,0.0,0.03,0.0,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.21706211749207,51.666666666666686,46.10666666666668,0.0,50.77247381648559,0.0,0.0,0.0,35.21706211749207,49.32377043119258,50.77247381648559,48.59941873854608,12.43753247303448,19.11624452779255,0.0,-1.4210386992716337,0.23053011728213907,-2.19053858485905,2.8,9.236100170605994,-2357.3051099595614,106.259119918797,1222.7394116049375,1149.3979672366947,-2667.953625478299,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12547015054854826,0.0,0.0,1.8301252386898963,65.99961422222222,-98.40432171701889,0.2028221830915819,8.813890451656825,0.002723109463609398,-91.1249594977787,1.2257355709925069,0,0,106.259119918797,0.3624556363775999,1213.7131048092986,9.02630679563894,0.20222316071716168,1315.2126086889782,-165.81464145228347
2025-01-01 00:06:00,0.38729226565329766,0.18760973400222056,0.0,0.006454871094221628,0.0031268289000370092,0.0,0.06289069384808427,0.0,0.29440157180521337,0.0,0.03,0.0,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.36884552020991,51.666666666666686,46.10666666666668,0.0,50.76984885012317,0.0,0.0,0.0,35.36884552020991,49.32152387681843,50.76984885012317,48.597361390166064,12.43753247303448,18.983530921937167,0.0,-1.3278453873856984,0.41844145848800884,-2.126763558690854,2.8,9.236100170605994,-2322.6116935612376,105.310060893056,1133.677469739028,1130.0552295915288,-2637.731077599777,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12506609282641032,0.0,0.0,1.8242315960032551,65.99961422222222,-93.93345319721688,0.20447211503446044,8.751927910001903,0.002722618483518348,-90.45756611406087,1.2262927749107098,0,0,105.310060893056,0.3624556363775999,1124.9514271971782,8.72604254184997,0.20182492275989616,1295.8483119689545,-165.79308237742566
2025-01-01 00:07:00,0.38729226565329766,0.18760973400222056,0.0,0.006454871094221628,0.0031268289000370092,0.0,0.06289069384808427,0.0,0.29440157180521337,0.0,0.03,0.0,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.51604018105045,51.666666666666686,46.10666666666668,0.0,50.767213448905515,0.0,0.0,0.0,35.51604018105045,49.31926763993112,50.767213448905515,48.59529473544393,12.43753247303448,18.854751430593296,0.0,-1.2357089514936048,0.5916546572186623,-2.0645443095013465,2.8,9.236100170605994,-2289.737026997129,104.19664337718724,1051.5887537808437,1111.5771606585813,-2608.5318095750454,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12467371457515482,0.0,0.0,1.8185083117193341,65.99961422222222,-90.25805465783976,0.2060868300354506,8.691310164812789,0.002722131320792155,-89.80655931819057,1.226833953416886,0,0,104.19664337718724,0.3624556363775999,1043.1325545031111,8.45619927773249,0.20143564098618016,1277.0153874921882,-165.438226833607
2025-01-01 00:08:00,0.38729226565329766,0.18760973400222056,0.0,0.006454871094221628,0.0031268289000370092,0.0,0.06289069384808427,0.0,0.29440157180521337,0.0,0.03,0.0,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.65886863564599,51.666666666666686,46.10666666666668,0.0,50.7645679299186,0.0,0.0,0.0,35.65886863564599,49.317002013254054,50.7645679299186,48.59321905492179,12.43753247303448,18.729715087620608,0.0,-1.1446645582624848,0.7513623413445494,-2.00371480853256,2.8,9.236100170605994,-2258.0033558286723,103.1587249438056,975.9072384771423,1093.8522121676026,-2580.301488976292,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12429246261798345,0.0,0.0,1.8129473171236574,65.99961422222222,-86.75470408813646,0.20766760800143882,8.632633852740533,0.0027216478774379424,-89.17118796402376,1.2273598665049519,0,0,103.1587249438056,0.3624556363775999,967.6931378101633,8.21410066697907,0.20105432566791087,1258.6595900611078,-164.80737789350516
2025-01-01 00:09:00,0.38729226565329766,0.18760973400222056,0.0,0.006454871094221628,0.0031268289000370092,0.0,0.06289069384808427,0.0,0.29440157180521337,0.0,0.03,0.0,0.0,0.0,0.17885973400222055,0,0.008750000000000004,1,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0033593795687134496,0.0,On,0.0013930628683914569,0.0,On,0.029069125705489682,0,On,0.029069125705489682,0.0,On,0.055921926468919206,0,On,0.20341489485376496,0.15256117114032366,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,13469.548266666667,Off,0.0,22.77777777777783,0,0.0,0.03,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,35.79752059456753,51.666666666666686,46.10666666666668,0.0,50.76191259487258,0.0,0.0,0.0,35.79752059456753,49.31472727531472,50.76191259487258,48.59113461553579,12.43753247303448,18.608259124230184,0.0,-1.0547244773932911,0.8986596505644578,-1.94413458060963,2.8,9.236100170605994,-2227.406121442524,102.16209587666052,906.1131735261629,1076.7850450086812,-2552.9931300406515,-0.0,-0.0,409.05283723575633,0.0,1.0,0.12392186706827044,0.0,0.0,1.8075417583839035,65.99961422222222,-83.4658286376291,0.2092154602670148,8.57513384781257,0.002721168060077068,-88.55080422820346,1.227871159391519,0,0,102.16209587666052,0.3624556363775999,898.1158776500833,7.99729587607957,0.200680139158304,1240.7350356701656,-163.94999066148432
