Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.1108874214155693,0.2868438586187525,0.3574415468746451,1.1108874214155693,0.2868438586187525,0.3574415468746451,0.14244280330768025,0.5033784028301113,0.4150662152777778,0.05,0.0,0.0016705052079783727,0.3557710416666667,0.0,0.27226052528541916,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0030519846491228074,0.0,0.13939081865855743,0.0,0.06632109315041494,0.0,0.3022229258277321,0.226667194370799,0.0016705052079783727,0.03858024667960633,0.0,0.03546302928619766,0.0,0.0,0.0,6410.206934000114,18.33333333333337,0.22666666666666668,2346.156439870256,10.426621448240741,0.4150662152777778,0.2833333333333333,8341.297158592593,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,84.78461428085733,51.66666666666668,46.10666666666668,0.0,51.12022729291503,0.08954212831002485,242.36737764088613,0.0,132.47595981383958,49.74521331961128,51.12022729291503,49.057706332959405,12.43753247303448,18.03819736772352,-0.057463101351204846,9.616141693445305,0.38790259008761413,0.85,9.236100170605994,4879.366585498362,-786.1925281770424,53.5343489828962,-3000.344562135962,0.0,0.0,682.6215538084907,3597.5996679414866,2.0,0.13292747637224436,0.0,0.0,0.7888089196402024,131.99922844444444,786.8826598257194,0.22348534493260633,8.403482168383318,0.0028043780276572144,322.7988736821511,1.230214733447871,0.2744905408354979,-3173.6797321518,41.33076410450173,0.1044942222730274,56.29472285101021,-2.760373868114006
2025-01-01 11:00:00,0.9369893629363709,0.2868438586187525,0.2682216517292213,0.9369893629363709,0.2868438586187525,0.2682216517292213,0.13724219998410828,0.5055905657300406,0.24415659722222222,0.05,0.0572740631879096,0.0016705052079783727,0.20927708333333334,0.0,0.27226052528541916,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0030519846491228074,0.0,0.1341902153349854,0.0,0.07346947444806445,0.0,0.3022229258277321,0.226667194370799,0.0016705052079783727,0.03600823023429924,0.0,0.03309882733378449,0.0,0.0,0.0,3770.7099611765375,18.33333333333337,0.13333333333333333,1380.0920234530918,6.13330673425926,0.24415659722222222,0.16666666666666666,4906.645387407408,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,1299.2819259259259,0.0,86.11393002393933,51.66666666666668,46.10666666666668,0.0,51.467850799106344,0.37794746721672773,1022.1048501522217,1299.2819259259259,134.55301566240522,50.20073367858697,51.470751486971416,49.56427443046221,12.43753247303448,18.017155403169685,-0.052102855140752705,9.783729420035089,2.814492995135143,1.95,9.236100170605994,2783.16877188851,-1170.4688571265133,-49.26958416493304,-2656.688053654197,0.0,0.0,684.5693317825683,4067.760788221771,2.0,0.12667979630305254,0.0,0.0,0.7517343741802703,131.99922844444444,984.577532583602,0.2268173365290767,8.436048667750217,0.002844048411332475,270.66404656286704,1.2296966852394564,0.2536966365251117,-2595.11739171342,44.556511133814844,0.10065973210980896,-121.18170543647429,71.91212127154125
2025-01-01 12:00:00,0.8915392655602967,0.28912352516448353,0.18540556855839477,0.8915392655602966,0.28912352516448353,0.1854055685583948,0.13341397756787485,0.512800010214644,0.19532527777777778,0.05,0.016364018053688457,0.0016198838380396341,0.1674216666666667,0.0,0.2745401918311502,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0031791506761695907,0.0,0.13023482689170526,0.0,0.07763936353836001,0.0,0.3022229258277321,0.226667194370799,0.0016198838380396341,0.03600823023429924,0.0,0.03309882733378449,0.0,0.0,0.0,3016.56796894123,18.33333333333337,0.10666666666666667,1104.0736187624732,4.906645387407408,0.19532527777777778,0.13333333333333333,3925.316309925926,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,371.2234074074074,0.0,87.04770138811958,51.66666666666668,46.10666666666668,0.0,51.18979601914698,0.13089076043780482,353.02399854359373,371.2234074074074,136.01203341893682,50.46983496044061,51.18979601914698,50.10985443108743,12.43753247303448,17.905608159126214,-0.08597789360363445,9.486749140675524,5.032176931377884,3.05,9.236100170605994,2431.5172651533967,-1138.5939995530966,-224.97058923709022,-2378.6323298984616,0.0,0.0,687.9505538509385,4279.350810890005,2.0,0.12301778376619808,0.0,0.0,0.7300035158826536,131.99922844444444,1105.6310722596897,0.23077782097477476,8.415611003781324,0.002874952980398271,200.65843891827532,1.2295276694557513,0.2788714806416464,-2295.568219916841,52.9006016012705,0.12833624648484002,-326.75763463552266,101.78704539843241
2025-01-01 13:00:00,0.6157380586074008,0.2553866903055046,0.043475300504706306,0.6157380586074008,0.25538669030550454,0.043475300504706306,0.07798054983828438,0.438926189324672,0.048831319444444445,0.05,0.0,0.0016198838380396341,0.04185541666666667,0.0,0.2408033569721712,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.003560648757309942,0.0,0.07441990108097445,0.0,0.04874798912702654,0.0,0.2572404793490935,0.19293035951182003,0.0016198838380396341,0.03600823023429924,0.0,0.03309882733378449,0.0,0.0,0.0,754.1419922353075,18.33333333333337,0.02666666666666667,276.0184046906183,1.226661346851852,0.048831319444444445,0.03333333333333333,981.3290774814815,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,81.5423862109465,51.66666666666668,46.10666666666668,0.0,50.15276542543731,0.04168940932189301,108.57568887245758,0.0,127.40997845460392,48.49010908181096,50.15276542543731,47.65878090999778,12.43753247303448,18.01328413878416,-0.04420013858570275,9.578728761840885,6.8619306971139755,4.45,9.236100170605994,369.58106457705526,-1500.6776435127713,-306.8082978675041,-2048.486898752232,0.0,0.0,499.09244297376944,4376.700225991145,1.05,0.11645721727122552,0.0,0.0,0.6910722617103778,69.29959493333332,1164.8335281202098,0.23071269216487117,8.48580101224562,0.002895090688390459,119.19200375096415,1.2284802602174936,0.2701798833746435,-1829.6814125124636,52.985364309074136,0.13202892112739006,-414.90817000271016,108.09987213520607
2025-01-01 14:00:00,0.8772150112272168,0.2873223799769405,0.14716847063892746,0.8772150112272169,0.2873223799769405,0.14716847063892746,0.1320721134814687,0.5730645991346371,0.12207829861111111,0.05,0.04091004513422114,0.0016198838380396341,0.10463854166666667,0.0,0.27273904664360715,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0038149808114035086,0.0,0.1282571326700652,0.0,0.09094329539787437,0.0,0.29982139891100806,0.22486604918325598,0.0016198838380396341,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,1885.3549805882687,18.33333333333337,0.06666666666666667,690.0460117265459,3.06665336712963,0.12207829861111111,0.08333333333333333,2453.322693703704,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,928.0585185185186,0.0,85.98137715133704,51.66666666666668,46.10666666666668,0.0,50.99580098523565,0.12045734030804191,325.23743555143153,928.0585185185186,134.34590179896412,49.966948477167726,50.99580098523565,49.45252222313377,12.43753247303448,17.840688193418625,-0.18033558769343289,9.78355163444996,8.137918953337694,4.7,9.236100170605994,1787.6456994449254,-934.931729999338,-520.8116007971473,-1920.8259951919842,0.0,0.0,694.3792208803823,4074.27577733231,1.95,0.11304151722381506,0.0,0.0,0.6708030537351377,128.69924773333332,1128.7374931682587,0.2344901005123557,8.41984050070092,0.0029117974680064602,113.20009446452008,1.2285808730183527,0.25290304237119376,-1675.2401478478891,50.262406122005295,0.13461710886175896,-603.5548688859884,82.74326808884103
2025-01-01 15:00:00,0.9673970365120159,0.2982363644976322,0.08349059547642065,0.9673970365120159,0.29823636449763213,0.08349059547642065,0.14904223292876692,0.7683548035832488,0.0,0.05,0.08182009026844228,0.0016705052079783727,0.0,0.0,0.28365303116429885,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.004450810946637427,0.0,0.1445914219821295,0.0,0.10385009496307489,0.0,0.31589315596908424,0.23691986697681314,0.0016705052079783727,0.14917695382781115,0.0,0.1371237132399643,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,1856.117037037037,0.0,84.60974589476108,51.66666666666668,46.10666666666668,0.0,51.41170468458223,0.5923421441256752,1610.5189836470397,1856.117037037037,132.20272796056418,49.63173938676912,51.41170468458223,48.741756737862566,12.43753247303448,18.027219497262177,-0.018705712095448076,9.552979143708876,8.095083250107182,4.15,9.236100170605994,-453.4916384120878,-1612.6738103630112,-662.926920705687,-2083.062901893002,0.0,0.0,740.983076970849,3002.103383389999,2.0,0.11606944391981068,0.0,0.0,0.6887711642492463,131.99922844444444,888.5881865100654,0.23255646962584836,8.520621102475282,0.002922731776727308,89.95879408984811,1.2277836816767536,0.23952105378157043,-1668.8009302791318,56.12711991612041,0.1341397794227409,-682.6598630939387,19.73294238825168
2025-01-01 16:00:00,1.6084192187510122,0.31745052211468294,0.19062733664724324,1.6084192187510122,0.31745052211468294,0.19062733664724327,0.18432026447901287,1.1543580167719993,0.2197409375,0.05,0.0,0.0022779616472432354,0.188349375,0.0,0.3028671887813496,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.0055953051900584794,0.0,0.17872495928895438,0.0,0.12857158028411278,0.0,0.3369526997003566,0.2527145247752674,0.0022779616472432354,0.32407407210869316,0.0,0.2978894460040605,0.0,0.0,0.0,3393.638965058884,18.33333333333337,0.12000000000000001,1242.0828211077824,5.519976060833333,0.2197409375,0.15,4415.980848666667,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,85.28320702091749,51.66666666666668,46.10666666666668,0.0,51.535849326542724,0.06583659456852983,180.55145556581164,0.0,133.25501097018358,49.840505846088696,51.535849326542724,48.99283410586168,12.43753247303448,17.960795385678228,-0.0968022811255242,9.661763497296306,7.063293936059072,3.05,9.236100170605994,2231.4369622917607,-1008.4507654570075,-812.2161845417278,-2379.5405171834336,0.0,0.0,825.1273026036779,1047.3538007112636,2.0,0.12237388345628915,0.0,0.0,0.7261825277643437,131.99922844444444,392.21121181263254,0.23434781477294983,8.500452031790248,0.0029324882084619582,-26.087605597526125,1.2280579738854336,0.2634371595088046,-2303.29162773057,52.758041165780035,0.14068064365309782,-745.4471384734094,-66.76904606831843
2025-01-01 17:00:00,1.7539378715730143,0.33815088707912655,0.23309020975317477,1.753937871573014,0.3381508870791266,0.23309020975317477,0.24356562890181033,1.1917999857267592,0.2685722569444444,0.05,0.0,0.0028854180865080983,0.23020479166666669,0.0,0.3235675537457932,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.007121297514619884,0.0,0.23644433138719048,0.0,0.1581579362104955,0.0,0.3584740755309988,0.268855556648249,0.0028854180865080983,0.3137860063274648,0.0,0.2884326381944077,0.0,0.0,0.0,4147.7809572941915,18.33333333333337,0.14666666666666667,1518.1012257984007,6.746637407685186,0.2685722569444444,0.18333333333333332,5397.309926148148,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,82.18916919146075,51.66666666666668,46.10666666666668,0.0,50.602544080352764,0.0,0.0,0.0,128.42057686165742,48.7542377149099,50.602544080352764,47.830084532188465,12.43753247303448,18.046884356992873,-0.05061522764650566,9.347607057383645,4.882812252334341,1.95,9.236100170605994,2469.781751213419,-1152.5014820233632,-674.5502862382948,-2708.033810445313,0.0,0.0,940.0530132639716,73.30969392999192,2.0,0.1289926657856523,0.0,0.0,0.7654592422634445,131.99922844444444,89.9815911005688,0.23174162344675522,8.519420979239879,0.0029171323627767286,-114.87486508582997,1.2271285736235342,0.2837940634496651,-2723.9387341114266,53.33602628966252,0.13676392406286814,-529.3208777012899,-145.22940853700499
2025-01-01 18:00:00,1.783563549321625,0.3721378362134973,0.2744558472168446,1.783563549321625,0.3721378362134973,0.2744558472168446,0.29453804819813006,1.1704532441790507,0.2685722569444444,0.05,0.04091004513422114,0.0033410104159567453,0.23020479166666669,0.0,0.3575545028801639,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.18022290905273305,0.025680373691861044,0.0759888848577003,0.056991663643275216,0.0,0.0,0.008138625730994152,0.0,0.2863994224671359,0.0,0.21206864516360227,0.0,0.36650995406003695,0.27488246554502765,0.0033410104159567453,0.17489711828088203,0.0,0.16076573276409611,0.0,0.0,0.0,4147.7809572941915,18.33333333333337,0.14666666666666667,1518.1012257984007,6.746637407685186,0.2685722569444444,0.18333333333333332,5397.309926148148,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,928.0585185185186,0.0,83.79226292958623,51.66666666666668,46.10666666666668,0.0,50.65372592334279,0.11471648279492866,306.67915194857363,928.0585185185186,130.9254108274785,49.366957212254114,50.65372592334279,48.72357285670978,12.43753247303448,18.070016520865707,-0.048216489412451165,9.817202635888602,3.182243913246873,1.15,9.236100170605994,2401.03424278776,-1024.1259007826063,-438.0427215984493,-2868.0652083071805,0.0,0.0,1109.5159366555315,0.0,2.0,0.12958058456366722,0.0,0.0,0.768948028696307,131.99922844444444,11.802557145216813,0.2305821771280633,8.515870448704394,0.0029081432544993003,-52.89675475433228,1.2264207447414395,0.2300240151474332,-2585.8465450845993,43.61941850359223,0.10127131905820355,-267.0842658120209,-170.9584557864285
2025-01-01 19:00:00,1.6534459412058415,0.3135583277876738,0.38054597411534424,1.6534459412058415,0.3135583277876738,0.3805459741153442,0.23388468730374468,0.9300793789020968,0.439481875,0.05,0.0,0.0038472241153441307,0.37669875,0.0,0.29897499445434045,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.008647289839181288,0.0,0.2252373974645634,0.0,0.23033673070203992,0.0,0.32568399647572843,0.24426299735679624,0.0038472241153441307,0.1568930031637324,0.0,0.14421631909720384,0.0,0.0,0.0,6787.277930117768,18.33333333333337,0.24000000000000002,2484.1656422155647,11.039952121666666,0.439481875,0.3,8831.961697333334,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,86.86007614094,51.66666666666668,46.10666666666668,0.0,51.43152336222238,0.02559378569215376,70.2212580284524,0.0,135.71886897021872,50.53300731857315,51.43152336222238,50.08374929674854,12.43753247303448,18.04096090189976,-0.05519923484060841,10.156988543701837,1.8343442867525752,-0.25000000000000006,9.236100170605994,4463.096394332281,-270.52561716657044,-409.5380888638147,-3242.588827808365,0.0,0.0,942.3562662360488,0.0,1.55,0.1346694558958981,0.0,0.0,0.799146052515882,102.29940204444443,-23.94897421317052,0.22990812583950343,8.486124816129898,0.002894201246317746,-163.41597419626777,1.2265536000212003,0.20428943495109791,-2794.3000259551586,39.60876657302349,0.08415737949536378,-233.5662012361312,-175.9718876276835
2025-01-01 20:00:00,1.7540200026334694,0.32468013675308194,0.38079908096503784,1.7540200026334694,0.324680136753082,0.38079908096503784,0.23853389540592732,1.026004232227542,0.439481875,0.05,0.0,0.004100330965037824,0.37669875,0.0,0.3100968034197486,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142955176623829,0.0535721638246787,0.0,0.0,0.008901621893274854,0.0,0.22963227351265247,0.0,0.36079468938414355,0.0,0.34203285279342666,0.2565246395950699,0.004100330965037824,0.13117283871066152,0.0,0.12057429957307206,0.0,0.0,0.0,6787.277930117768,18.33333333333337,0.24000000000000002,2484.1656422155647,11.039952121666666,0.439481875,0.3,8831.961697333334,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,83.78778595534664,51.66666666666668,46.10666666666668,0.0,50.49543672609039,0.08622372461337235,227.06048701636283,0.0,130.91841555522913,49.371588997513754,50.49543672609039,48.80966513322544,12.43753247303448,18.029905701268117,-0.0548186989668924,10.303489907666346,0.5309493222728621,-0.55,9.236100170605994,4521.016669056595,-315.2993766705576,-290.3124883770343,-3321.9055503997574,0.0,0.0,1117.5479373875291,0.0,1.95,0.13581233748277066,0.0,0.0,0.8059280603777711,128.69924773333332,-61.903648048945506,0.22855320167213136,8.458842349459687,0.002875168053591966,-94.14265553862585,1.2266140408637143,0.1984521020086489,-2838.024832548232,38.559813662109725,0.059825105116507786,-103.59355652260271,-186.7189318544316
2025-01-01 21:00:00,1.6303200031017828,0.3055288516047862,0.42196223294895263,1.6303200031017826,0.30552885160478616,0.4219622329489527,0.18750348658593902,0.9533346415158437,0.439481875,0.05,0.04091004513422114,0.0043534378147315166,0.37669875,0.0,0.2909455182714529,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990977406908426,0.05243233055181319,0.0,0.0,0.008265791758040937,0.0,0.1792376948278981,0.0,0.35314989271860164,0.0,0.3180175836261863,0.23851318771963967,0.0043534378147315166,0.1105967071482048,0.0,0.10166068395376664,0.0,0.0,0.0,6787.277930117768,18.33333333333337,0.24000000000000002,2484.1656422155647,11.039952121666666,0.439481875,0.3,8831.961697333334,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,928.0585185185186,0.0,86.69903485070432,51.66666666666668,46.10666666666668,0.0,51.359609735609055,0.11471648279492866,310.87738023932417,928.0585185185186,135.4672419542255,50.419456617099634,51.359609735609055,49.94938005784493,12.43753247303448,18.0221678700028,-0.060026388385808004,10.372568161921793,-0.08030139918121205,-0.3,9.236100170605994,4456.429326075911,-757.3562093111802,-140.89675386764515,-3275.1497474669063,0.0,0.0,1038.3187345904228,0.0,2.0,0.1359935461902846,0.0,0.0,0.8070033763974869,131.99922844444444,-94.0175911653727,0.2280338252961522,8.445961426051749,0.0028671759558502254,-42.783935437114174,1.2266526220646623,0.23372321055688702,-3280.4709463149093,38.949094788164075,0.06506609686364544,33.631848513506476,-174.52860238115164
2025-01-01 22:00:00,1.4186082425857647,0.2816354428085389,0.44327847774540546,1.4186082425857647,0.2816354428085389,0.44327847774540546,0.16152794267081488,0.6943514457482832,0.5127288541666667,0.05,0.0,0.0037966027454053924,0.4394818750000001,0.0,0.2670521094752056,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.007121297514619884,0.0,0.154406645156195,0.0,0.21981272490272255,0.0,0.28919926062549794,0.2168994454691234,0.0037966027454053924,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,7918.490918470729,18.33333333333337,0.28,2898.193249251492,12.879944141944444,0.5127288541666667,0.35,10303.955313555554,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,0.0,0.0,82.79744011992658,51.66666666666668,46.10666666666668,0.0,51.125285904738455,0.1419131138249863,384.3603867638295,0.0,129.37100018738528,49.00057400026568,51.125285904738455,47.93821804802929,12.43753247303448,18.05635933487629,-0.057008357185588804,9.679392196183185,-0.7125719754577536,-1.95,9.236100170605994,4814.747421453149,-1305.8547909816562,-357.99368647436074,-3849.8449237976074,0.0,0.0,849.1654270744713,0.0,2.0,0.14508317617657907,0.0,0.0,0.8609424219966044,131.99922844444444,-103.06400029444414,0.2271292481590245,8.455756131020628,0.0028618351752311712,-54.401568522533466,1.2265127429356881,0.2757337567240658,-4251.571828130005,47.52378789685674,0.104425146164951,-191.02986311145122,-166.96382336290952
2025-01-01 23:00:00,1.095342158792819,0.2408075429409719,0.475500300153395,1.095342158792819,0.24080754294097192,0.47550030015339495,0.05512616707566128,0.47748713755049094,0.5127288541666667,0.05,0.032728036107376915,0.003290389046018007,0.4394818750000001,0.0,0.22622420960763856,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.005976803271198831,0.0,0.04914936380446245,0.0,0.05738561652835304,0.0,0.23932139389353724,0.1794910454201529,0.003290389046018007,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,7918.490918470729,18.33333333333337,0.28,2898.193249251492,12.879944141944444,0.5127288541666667,0.35,10303.955313555554,29439.872324444445,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,18297.01560888889,742.4468148148148,0.0,85.86927684086281,51.66666666666668,46.10666666666668,0.0,51.12787379560729,0.0,0.0,742.4468148148148,134.17074506384816,50.125686880787185,51.14296065085702,49.60950656812742,12.43753247303448,18.047288326868852,-0.05235429411606152,9.37875883549639,-1.873891494407458,-3.05,9.236100170605994,4168.032881328535,-1242.3323748576418,-334.79513204697207,-4172.726981806699,0.0,0.0,529.3907939527627,0.0,2.0,0.14897531014608914,0.0,0.0,0.8840388507814756,131.99922844444444,-107.12184928825833,0.2265485661067425,8.441229215455804,0.0028529477650560226,-66.288486941091,1.2265572863128016,0.2538326423453061,-4187.671207331411,47.14558322227662,0.08812760083372569,-152.2960942297524,-182.49903781721963
