Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:14:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,82.91722913766611,51.666666666666686,46.10666666666668,0.0,47.619638362333355,0.0,0.0,0.0,129.5581705276033,46.96098488457755,47.619638362333355,46.631658145699646,12.43753247303448,15.940273602764433,-0.22639306390225222,9.600238827294845,0.6875492158154346,1.1,9.236100170605994,-2022.9660941542618,-2513.9375795812725,-90.6329829496749,-2318.5867964642157,-0.0,-0.0,406.5456423221385,0.0,2.0,0.11917136547492639,0.0,0,0.7071783698735185,131.99922844444444,-110.92494001218478,0.24918185045605362,7.319938374885032,0.002737660670619389,11.516090385467631,1.2391907255843255,0.2290068713565786,-2552.049986353981,38.11240677270767,0.07903543762202958,42.736950611489874,-133.36993356116477
2025-01-01 03:15:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,83.04719319303975,51.666666666666686,46.10666666666668,0.0,47.60551408772452,0.0,0.0,0.0,129.7612393641246,46.94806580818763,47.60551408772452,46.61934166841919,12.43753247303448,15.878656114662233,-0.2880105520044527,9.531027914156262,0.6825528982076625,1.1,9.236100170605994,-2003.34714423506,-2486.9268076553876,-90.26118676865536,-2302.9340144331636,-0.0,-0.0,406.5456423221385,0.0,2.0,0.11886035302344698,0.0,0,0.7053327815682149,131.99922844444444,-106.95877212403471,0.2501678762685817,7.290272047249588,0.0027376856399497673,11.755317378821342,1.2394548876994524,0.22854052245926668,-2526.1159325539857,39.18912489859825,0.07911389553157046,43.297593093739486,-133.55877986239486
2025-01-01 03:16:00,1.9471711105762881,0.21248694833692308,1.2564218205490811,0.032452851842938134,0.003541449138948718,0.02094036367581802,0.01889530355802341,0.41333622368493117,1.4649395833333334,0.05,0.0,0.0007593205490810784,1.2556625000000001,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,22624.259767059226,16.666666666666686,0.8,8280.55214071855,36.79984040555556,1.4649395833333334,1,29439.872324444445,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,83.17365700827673,51.666666666666686,46.10666666666668,0.0,47.59136876015285,0.0,0.0,0.0,129.9588390754324,46.9351264825012,47.59136876015285,46.607005343675375,12.43753247303448,15.818328800711166,-0.34833786595551963,9.465342323703585,0.677559998082108,1.1,9.236100170605994,20639.970825212185,5819.173107894553,-89.88260092661187,-2287.649701792383,-0.0,-0.0,406.5456423221385,0.0,2.0,0.11855544034456443,0.0,0,0.7035233901062089,131.99922844444444,-103.18488237679759,0.25113759300297595,7.260705548075295,0.0027377111225428846,11.989520444657625,1.239713627038872,0.22809704563321404,-2501.571456595435,40.19242377143841,0.07919222212525134,43.85883587889463,-133.7414368055065
2025-01-01 03:17:00,1.9471711105762881,0.21248694833692308,1.2564218205490811,0.032452851842938134,0.003541449138948718,0.02094036367581802,0.01889530355802341,0.41333622368493117,1.4649395833333334,0.05,0.0,0.0007593205490810784,1.2556625000000001,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,22624.259767059226,16.666666666666686,0.8,8280.55214071855,36.79984040555556,1.4649395833333334,1,29439.872324444445,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,82.59921607511677,51.666666666666686,46.10666666666668,0.0,47.57720296275885,0.0,0.0,0.0,129.06127511736995,46.922167452879805,47.57720296275885,46.59464969794029,12.43753247303448,16.020392707585984,-0.14627395908070184,9.781813958088698,0.6725719891534726,1.1,9.236100170605994,20570.236368860536,5694.615451511364,-89.49744115807383,-2339.0023365406464,-0.0,-0.0,406.5456423221385,0.0,2.0,0.11957513137820673,0.0,0,0.7095743692157629,131.99922844444444,-121.56670398018187,0.24791608692085887,7.359514589344424,0.0027377371074053694,11.16396650703086,1.2388473315832162,0.23022584973377314,-2620.4392427649955,34.50255355780988,0.07927039470751443,44.42050946158511,-133.91795061965894
2025-01-01 03:18:00,1.9471711105762881,0.21248694833692308,1.2564218205490811,0.032452851842938134,0.003541449138948718,0.02094036367581802,0.01889530355802341,0.41333622368493117,1.4649395833333334,0.05,0.0,0.0007593205490810784,1.2556625000000001,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,22624.259767059226,16.666666666666686,0.8,8280.55214071855,36.79984040555556,1.4649395833333334,1,29439.872324444445,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,82.03867266910302,51.666666666666686,46.10666666666668,0.0,47.563133388687916,0.0,0.0,0.0,128.18542604547346,46.909297925119176,47.563133388687916,46.582380193334814,12.43753247303448,16.217343266925635,0.0,10.080342274015075,0.667590320220434,1.1,9.236100170605994,20503.7232320841,5576.2373197389425,-89.10593239259889,-2389.489093438428,-0.0,-0.0,406.5456423221385,0.0,2.0,0.1205646647884556,0.0,0,0.7154463890689079,131.99922844444444,-137.593083858838,0.2448205828481684,7.455168544529451,0.0027377613199659552,10.363053542993935,1.2380041234064683,0.2322160684133687,-2733.9759655397197,29.661144560111488,0.07934839106133405,44.98244600699594,-134.08837839959483
2025-01-01 03:19:00,1.9471711105762881,0.21248694833692308,1.2564218205490811,0.032452851842938134,0.003541449138948718,0.02094036367581802,0.01889530355802341,0.41333622368493117,1.4649395833333334,0.05,0.0,0.0007593205490810784,1.2556625000000001,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,22624.259767059226,16.666666666666686,0.8,8280.55214071855,36.79984040555556,1.4649395833333334,1,29439.872324444445,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,81.49129650484592,51.666666666666686,46.10666666666668,0.0,47.54915772089743,0.0,0.0,0.0,127.33015078882175,46.8965157338887,47.54915772089743,46.57019474038433,12.43753247303448,16.40945171900276,0.0,10.362290146187087,0.6626164123412212,1.1,9.236100170605994,20438.504704652187,5463.126307592705,-88.70830852766824,-2439.1451694451534,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12152579654569907,0.0,0,0.7211498698221274,131.99922844444444,-153.15553528402336,0.24184283025331552,7.547830022263089,0.00273778381080389,9.585380775975107,1.2371827517773297,0.23408021187233224,-2842.4485876042045,25.02275447836,0.07942618948955658,45.544479701855884,-134.25278822952413
2025-01-01 03:20:00,1.9471711105762881,0.21248694833692308,1.2564218205490811,0.032452851842938134,0.003541449138948718,0.02094036367581802,0.01889530355802341,0.41333622368493117,1.4649395833333334,0.05,0.0,0.0007593205490810784,1.2556625000000001,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,22624.259767059226,16.666666666666686,0.8,8280.55214071855,36.79984040555556,1.4649395833333334,1,29439.872324444445,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.95651187780378,51.666666666666686,46.10666666666668,0.0,47.53527376400272,0.0,0.0,0.0,126.49454980906839,46.88381882764125,47.53527376400272,46.55809135946051,12.43753247303448,16.596931544659746,0.0,10.6287966797981,0.6576516564563254,1.1,9.236100170605994,20374.776738458986,5355.127562595962,-88.3048111306318,-2487.9940526858345,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12245995297489155,0.0,0,0.7266932754730612,131.99922844444444,-168.03461823654527,0.23897587826782427,7.638863188128433,0.0027378046276771636,8.829810210877778,1.23638222109968,0.23582871585294313,-2946.078274205195,20.653696082608544,0.07950376884896997,46.10644705862453,-134.41125818925633
2025-01-01 03:21:00,1.9471711105762881,0.21248694833692308,1.2564218205490811,0.032452851842938134,0.003541449138948718,0.02094036367581802,0.01889530355802341,0.41333622368493117,1.4649395833333334,0.05,0.0,0.0007593205490810784,1.2556625000000001,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,On,22624.259767059226,16.666666666666686,0.8,8280.55214071855,36.79984040555556,1.4649395833333334,1,29439.872324444445,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.43380131720613,51.666666666666686,46.10666666666668,0.0,47.52147941853718,0.0,0.0,0.0,125.67781455813459,46.871205244528454,47.52147941853718,46.54606815752409,12.43753247303448,16.7799745126975,0.0,10.880863471470915,0.6526974113631993,1.1,9.236100170605994,20312.508245339057,5252.034756545201,-87.89568781921801,-2536.056259639187,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12336841818824688,0.0,0,0.7320842261104656,131.99922844444444,-182.2409044031219,0.23621344682492287,7.726549921759446,0.0027378238160700777,8.09531671124699,1.2356016353030215,0.23747063657670137,-3045.0655651293814,16.548180956032247,0.07958110857864405,46.66818718297355,-134.56387500219157
2025-01-01 03:22:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,79.92269452386165,51.666666666666686,46.10666666666668,0.0,47.50777267125409,0.0,0.0,0.0,124.87921019353384,46.85867310332746,47.50777267125409,46.53412331936415,12.43753247303448,16.95875481213121,0.0,11.119386005492977,0.6477550020275541,1.1,9.236100170605994,-2372.591914364327,-3126.895943037983,-87.48119091415765,-2583.3500772516845,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12425235907574966,0.0,0,0.7373296462111548,131.99922844444444,-195.787479434781,0.23354982058162668,7.812864585393902,0.002737841419421339,7.380968096701618,1.2348401793568546,0.2390139460520637,-3139.596855644603,12.700912606619719,0.07965818872282766,47.22954200574196,-134.7107329198996
2025-01-01 03:23:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.12028311152093,51.666666666666686,46.10666666666668,0.0,47.49415158727027,0.0,0.0,0.0,125.18794236175145,46.84622059609127,47.49415158727027,46.52225510050177,12.43753247303448,16.872287274912825,0.0,10.966343330961521,0.642825718188304,1.1,9.236100170605994,-2340.365719145281,-3063.0847034969197,-87.06157623826833,-2560.4330956139224,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12382525144379558,0.0,0,0.7347951340175409,131.99922844444444,-186.47826585349753,0.23483595313307418,7.771095732359864,0.002737857479311152,7.716415615166123,1.2352083238806366,0.23802486634271922,-3078.846867523028,15.762164026108284,0.07973498994911495,47.790356483710084,-134.85193272197841
2025-01-01 03:24:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.31136939660568,51.666666666666686,46.10666666666668,0.0,47.48049817383435,0.0,0.0,0.0,125.48651468219637,46.83373730318985,47.48049817383435,46.51035686786761,12.43753247303448,16.78822328896005,0.0,10.822801742062781,0.6379108131303521,1.1,9.236100170605994,-2310.809814696405,-3004.0475531326174,-86.6371010632227,-2538.230738185549,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12340927536642698,0.0,0,0.73232667791546,131.99922844444444,-179.12471883299474,0.23609406270304573,7.730612734468005,0.0027378742640808544,8.042711374166796,1.2355664446725425,0.23709344015138836,-3022.18122508326,18.133671950642665,0.0798114935638771,48.35047878305746,-134.98757984628017
2025-01-01 03:25:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.49642348678542,51.666666666666686,46.10666666666668,0.0,47.46681351425556,0.0,0.0,0.0,125.77566169810221,46.82122423772681,47.46681351425556,46.49842959946244,12.43753247303448,16.706387866698304,0.0,10.687821180244939,0.6330115024863777,1.1,9.236100170605994,-2282.500603440261,-2948.7126441851115,-86.20802184608452,-2516.690596567985,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12300362064525952,0.0,0,0.7299194700824083,131.99922844444444,-172.3556491944149,0.23732619095211085,7.691320337681747,0.0027378917535393673,8.360512935652135,1.2359152702445972,0.23621421487711985,-2969.1729097637985,20.46026557868698,0.07988768152714233,48.909760461056536,-135.11778230714106
2025-01-01 03:26:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.67579099933819,51.666666666666686,46.10666666666668,0.0,47.45309861354144,0.0,0.0,0.0,126.05592343646592,46.80868233955974,47.45309861354144,46.486474202568886,12.43753247303448,16.62665255493898,0.0,10.560664703334654,0.6281289632319181,1.1,9.236100170605994,-2254.691372002083,-2896.8161906755877,-85.77459328751638,-2495.7732203856826,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12260770145664444,0.0,0,0.7275700341647224,131.99922844444444,-165.46379393853894,0.23853374444088174,7.6531489964914545,0.0027379099289491097,8.670297610899365,1.236255332698839,0.23538294936527648,-2919.484582273844,22.668391598256083,0.07996353646438284,49.468056627077026,-135.24264991459341
2025-01-01 03:27:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,80.8497423695231,51.666666666666686,46.10666666666668,0.0,47.4393544191265,0.0,0.0,0.0,126.32772245237983,46.79611249469665,47.4393544191265,46.47449153248173,12.43753247303448,16.5489169938404,0.0,10.440714231780627,0.6232643329104685,1.1,9.236100170605994,-2227.8149076260443,-2848.0761078511437,-85.33706792999047,-2475.447069196279,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12222106672832396,0.0,0,0.7252756934410047,131.99922844444444,-158.91348075190405,0.23971775355545166,7.615428882912466,0.002737928772633093,8.972434329016135,1.236587045805419,0.23459609215389143,-2872.833086676698,24.756978825554334,0.08003904167466627,50.025226078351714,-135.3622940083422
2025-01-01 03:28:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,81.01852673380013,51.666666666666686,46.10666666666668,0.0,47.42558183339104,0.0,0.0,0.0,126.5914480215627,46.783515547009905,47.42558183339104,46.462482403819344,12.43753247303448,16.47308875535443,0.0,10.327440750656416,0.6184187090461064,1.1,9.236100170605994,-2201.80361410831,-2802.251873797945,-84.89569566632633,-2455.683124139222,-0.0,-0.0,406.5456423221385,0.0,2.0,0.1218433009249329,0.0,0,0.7230339820703966,131.99922844444444,-152.66613229122657,0.24087916824189573,7.578730672434983,0.002737948267738199,9.267263145562946,1.2369107907207741,0.23385060437581323,-2828.9762201442218,26.72434634627678,0.08011418113585961,50.5811314149991,-135.47682708132544
2025-01-01 03:29:00,0.4822315272429546,0.21248694833692308,0.0007593205490810784,0.00803719212071591,0.003541449138948718,1.265534248468464e-05,0.01889530355802341,0.41333622368493117,0.0,0.05,0.0,0.0007593205490810784,0.0,0.0,0.19790361500358974,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.004450810946637428,0.0,On,0.014444492611385983,0,On,0.006314403479590404,0,On,0.20763971187675484,0.1557297839075661,On,0.0007593205490810784,On,0.07458847691390558,0,On,0.06856185661998215,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,29439.872324444445,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,18297.01560888889,Off,0.0,0,81.18236643856928,51.666666666666686,46.10666666666668,0.0,47.41178171720855,0.0,0.0,0.0,126.84744756026448,46.77089230155468,47.41178171720855,46.450447593727745,12.43753247303448,16.3990854024422,0.0,10.220381672257822,0.6135931487328148,1.1,9.236100170605994,-2176.6299875634877,-2759.1303171209584,-84.45072319722344,-2436.4553710968516,-0.0,-0.0,406.5456423221385,0.0,2.0,0.12147403477300392,0.0,0,0.720842708736153,131.99922844444444,-146.72025878877463,0.2420188217375215,7.543009919062591,0.0027379683981705264,9.555086688329492,1.2372269070476856,0.2331438243588394,-2787.702754715226,28.572437594267967,0.08018893950707878,51.13563913522821,-135.58636233245164
