Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.697030922041132,0.1819038702944605,0.3292194594594594,0.697030922041132,0.1819038702944605,0.32921945945945946,0.08213198651050581,0.23182143553062623,0.3330775,0.05,0.0,0.3292194594594594,0.0,0.16732053696112717,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.024126206140350874,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,85.46008153722136,51.66666666666668,46.10666666666668,0.0,51.954274394139595,0.0,0.0,0.0,133.53137740190834,51.535477241157345,51.954274394139595,51.326078664666234,12.43753247303448,19.701466993003432,-0.05847597585383172,8.45336995865306,2.8,9.236100170605994,5495.267227867386,-2353.5227494661744,-2454.176035770431,0.0,0.0,433.1110346262771,0.0,2.0,0.11140093000123656,0.0,0.0,1.0426024864286791,131.99922844444444,-222.6703071800384,0.19615079075342975,9.0929516921987,0.0027307377569089045,-26.575776423055355,1.223222592280193,0.5354786476401984,-3945.2951404993937,72.86149478035263
2025-01-01 01:00:00,0.6704391467268892,0.1811605754041732,0.30570378378378377,0.6704391467268892,0.18116057540417319,0.30570378378378377,0.08032252104997947,0.23083037567690984,0.30928625000000004,0.05,0.0,0.30570378378378377,0.0,0.16657724207083988,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.022316740679824556,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7186.216640749322,20.000000000000057,0.4008333333333335,1410.4172608062333,8.959294758438435,0.30928625000000004,0.43333333333333335,8287.347651555556,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,83.22158827420739,51.66666666666668,46.10666666666668,0.0,51.10050914058359,0.0,0.0,0.0,130.03373167844904,50.74705618452001,51.10050914058359,50.570329706488224,12.43753247303448,19.74502416670082,-0.048528975611796456,8.754671316089492,2.5,9.236100170605994,5034.7311367852935,-1908.4172324645554,-2358.6582050236875,0.0,0.0,430.3105093120344,0.0,2.0,0.10493829171784712,0.0,0.0,0.9821185861320101,131.99922844444444,-223.1378082523765,0.19529566805547832,9.107931372273885,0.002726015517714156,-12.4365230804059,1.223103659908811,0.42468837020915673,-3387.2881172022635,68.45362393147501
2025-01-01 02:00:00,0.681343711873173,0.18041728051388592,0.3174616216216216,0.681343711873173,0.18041728051388592,0.3174616216216216,0.08032252104997947,0.22983931582319345,0.321181875,0.05,0.0,0.3174616216216216,0.0,0.16583394718055258,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.022316740679824556,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7462.60958847045,20.000000000000057,0.4162500000000001,1464.66407852955,9.303883018378377,0.321181875,0.45,8606.091792,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,81.2850387729182,51.66666666666668,46.10666666666668,0.0,50.268982026355744,0.0,0.0,0.0,127.00787308268468,49.97770269053593,50.268982026355744,49.83206302262602,12.43753247303448,19.69523235564858,-0.06260203893247596,9.428178873054962,1.6500000000000001,9.236100170605994,5331.360572741686,-1548.030829449239,-2348.1106141027426,0.0,0.0,429.31944945831805,0.0,2.0,0.09937529732116841,0.0,0.0,0.9300544625209987,131.99922844444444,-212.4578510843385,0.1959107901634149,9.085157165085489,0.0027261693046459643,14.967134616138535,1.2233114861494543,0.3029998213683086,-3073.623797078807,60.928889100017976
2025-01-01 03:00:00,0.6910419667124389,0.1796739856235986,0.3292194594594594,0.691041966712439,0.1796739856235986,0.32921945945945946,0.07911621074296193,0.22884825596947703,0.3330775,0.05,0.0,0.3292194594594594,0.0,0.16509065229026526,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.021110430372807017,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,79.14832031458485,51.66666666666668,46.10666666666668,0.0,49.4595977295471,0.0,0.0,0.0,123.6692504915388,49.227412463953414,49.4595977295471,49.11131983115658,12.43753247303448,19.739206242565036,-0.05436532323272522,9.313887560845858,1.6500000000000001,9.236100170605994,5517.822631685451,-2008.9745609620247,-2437.5091848485677,0.0,0.0,427.1220792975841,0.0,2.0,0.10300784751696736,0.0,0.0,0.9640515383638566,131.99922844444444,-210.79279895514298,0.19555645910636674,9.108197899699073,0.0027286398497406786,-26.323355960512902,1.2231260988113883,0.3656348077062075,-3595.5614116455567,67.67595443066554
2025-01-01 04:00:00,0.6900509068587226,0.1789306907333113,0.3292194594594594,0.6900509068587226,0.1789306907333113,0.32921945945945946,0.07911621074296193,0.22785719611576064,0.3330775,0.05,0.0,0.3292194594594594,0.0,0.16434735739997797,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.021110430372807017,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,77.30452516785162,51.66666666666668,46.10666666666668,0.0,48.67187884132107,0.0,0.0,0.0,120.78832057476816,48.49582190268074,48.67187884132107,48.40779343336058,12.43753247303448,19.692817872547845,-0.06740729528100034,8.988788050775435,0.55,9.236100170605994,5302.531584451105,-1840.413000161908,-2659.3446123275794,0.0,0.0,426.13101944386773,0.0,2.0,0.10568048183095498,0.0,0.0,0.9890647512791094,131.99922844444444,-203.25735885676127,0.19542370493881994,9.073488250218677,0.0027202016545375585,23.958312266600114,1.2227520264984748,0.3326946113626609,-3432.4534734251215,73.12957701034678
2025-01-01 05:00:00,0.6924635274727576,0.1789306907333113,0.3292194594594594,0.6924635274727577,0.1789306907333113,0.32921945945945946,0.08152883135699701,0.22785719611576064,0.3330775,0.05,0.0,0.3292194594594594,0.0,0.16434735739997797,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.023523050986842105,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,75.44561439831449,51.66666666666668,46.10666666666668,0.0,47.90435192007227,0.0,0.0,0.0,117.8837724973664,47.781630631126546,47.90435192007227,47.72026998665368,12.43753247303448,19.66955765460813,-0.07197691777577067,9.239062124922697,-0.25000000000000006,9.236100170605994,5194.379863602556,-2029.8347983192896,-2771.745603204926,0.0,0.0,428.5436400579028,0.0,2.0,0.1056737429255121,0.0,0.0,0.9890016817915345,131.99922844444444,-201.4207094419986,0.19675251732600255,9.076994485072525,0.002736220251838098,37.39241690413806,1.22222357045352,0.2970697702259965,-3618.191541554413,69.44584698225698
2025-01-01 06:00:00,0.6974614229477343,0.18041728051388592,0.3292194594594594,0.6974614229477343,0.18041728051388592,0.32921945945945946,0.08454460712454087,0.22983931582319345,0.3330775,0.05,0.0,0.3292194594594594,0.0,0.16583394718055258,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.02653882675438596,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,0.0,0.0,73.41583960865613,51.66666666666668,46.10666666666668,0.0,47.158006918143556,0.0,0.0,0.0,114.7122493885252,47.08584088254769,47.158006918143556,47.04975786474975,12.43753247303448,19.728470079134695,-0.0516977172297653,8.770571925187362,0.3,9.236100170605994,5269.178006017574,-2252.9240085089464,-2694.399313881439,0.0,0.0,433.54153553287944,0.0,2.0,0.10552733301152799,0.0,0.0,0.9876314298523814,131.99922844444444,-208.96675182544476,0.1957291216547787,9.099203801037023,0.0027319430700635137,-29.947694173559245,1.2219808415236761,0.3463997080878086,-3848.910198719552,77.07529395773905
2025-01-01 07:00:00,0.7095297021946407,0.1819038702944605,0.3642059398563435,0.7095297021946407,0.1819038702944605,0.36420593985634353,0.08273514166401456,0.23182143553062623,0.344973125,0.05,0.023228642559046265,0.34097729729729725,0.0,0.16732053696112717,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.024729361293859647,0.0,0.058005780370154914,0.0,0.008727386249123266,0.0,0.18345165513284725,0.1375887413496354,0.0,0.0,8015.3954839127055,20.000000000000057,0.44708333333333344,1573.1577139761832,9.993059538258256,0.344973125,0.48333333333333334,9243.58007288889,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,527.528,0.0,71.89029025147983,51.66666666666668,46.10666666666668,0.0,46.48431000347623,0.0,0.0,527.528,112.3285785179372,46.460124736422244,46.48431000347623,46.44803210289526,12.43753247303448,19.695036619598408,-0.06413208210681992,8.566355648386365,-0.55,9.236100170605994,5355.114438287407,-2572.871818987482,-2887.829496183638,0.0,0.0,433.71418977978595,2.9849007878812106,2.0,0.10815814637053979,0.0,0.0,1.0122532400060762,131.99922844444444,-206.16573922144588,0.19602274069986514,9.08199578888051,0.002730350132294745,30.044216456453636,1.2221215851475187,0.3507418644686691,-4224.984496079477,78.95496311581209
2025-01-01 08:00:00,0.9279859305518542,0.20137588175636187,0.3524481020185057,0.9279859305518542,0.20137588175636187,0.35244810201850574,0.22989532652231773,0.3150131040295364,0.3330775,0.05,0.023228642559046265,0.3292194594594594,0.0,0.18679254842302853,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.03682391838548467,0.0,0.01869780975877193,0.0,0.21119751676354578,0.0,0.029132454413347,0.0,0.20842327722833265,0.15631745792124946,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,527.528,0.0,82.25473255926823,51.66666666666668,46.10666666666668,0.0,51.42678168937509,0.14264591578456753,388.93203074598034,527.528,128.5230196238566,50.3102824265642,51.42678168937509,49.75203279515876,12.43753247303448,19.701298648568162,-0.05586006565841277,7.958650685754194,-1.4,9.236100170605994,5113.272299290078,-2996.4070638175303,-3117.6495270285423,0.0,0.0,648.9933957640636,217.1381201511598,2.0,0.11174690886371215,0.0,0.0,1.0458405062752354,131.99922844444444,-157.0741056370216,0.19721587064215723,9.107525665889707,0.0027468973693350867,133.36113661386722,1.2226571088375613,0.3719422628901331,-4601.532295925151,86.21433585475415
2025-01-01 09:00:00,1.0674182723613719,0.2108014449982853,0.3679338637245365,1.0674182723613719,0.2108014449982853,0.36793386372453657,0.3036370458920904,0.38070372646928147,0.3330775,0.05,0.03871440426507711,0.3292194594594594,0.0,0.19621811166495196,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0761150393027968,0.0,0.015078878837719297,0.0,0.2885581670543711,0.0,0.04296453827988199,0.0,0.22099069488423057,0.16574302116317288,0.0,0.0,7739.002536191578,20.000000000000057,0.43166666666666675,1518.9108962528667,9.648471278318317,0.3330775,0.4666666666666667,8924.835932444443,19124.648426666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11063.434444444445,879.2133333333333,0.0,80.41407774896943,51.66666666666668,46.10666666666668,0.0,51.01139080649984,0.11358418334020176,302.5697722753339,879.2133333333333,125.64699648276473,49.56907463695216,51.01139080649984,48.847916552178326,12.43753247303448,19.678330670436644,-0.07375686909381057,7.804517616289462,-0.85,9.236100170605994,5469.3264284358775,-2594.3188297895463,-2980.1145541969618,0.0,0.0,766.7286726228355,626.3975711635752,1.9,0.10990920005814026,0.0,0.0,1.028641370056176,125.39926702222222,-56.29022618157437,0.200331703304729,9.14437114820287,0.0027850465619220196,235.6368055878429,1.223338767000147,0.3671879793924975,-4198.092214479639,84.862488437226
