Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.214797211094655,51.666666666666686,46.10666666666668,0.0,50.74046752592647,0.0,0.0,0.0,38.214797211094655,50.80142795576363,50.83190817068222,50.74046752592647,12.43753247303448,17.95417397305483,0.0,6.270116240263691,-2.2999305413206113,2.8,9.236100170605994,5.45900958066386,-1185.3223158715098,722.1449909948037,-459.0640121910674,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.023244666919631066,0.0,0,0.4192905214454619,132.0652280586667,-87.72959238657823,0.2696126218680008,9.00282107542511,0.0033790425913448625,34.31900101497373,1.2265590044359933,0.27253661394570694,-1232.4988723146103,47.17655644310056,0.1252794321884863,832.6484721901917,-110.50348119538799
2025-01-01 00:01:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.34459453235706,51.666666666666686,46.10666666666668,0.0,50.73480122152566,0.0,0.0,0.0,38.34459453235706,50.796064829134835,50.82669663293944,50.73480122152566,12.43753247303448,17.83724165384132,0.0,6.302126990584898,-2.2194946349275413,2.8,9.236100170605994,10.926304589728943,-1197.458465601255,706.080762322197,-453.64763169115463,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.023149031024582427,0.0,0,0.4175654279243333,132.0652280586667,-87.6786778774259,0.2724166516471276,8.972502767773738,0.0033792711095698524,34.61336773284152,1.2306361014027971,0.2726149824737238,-1244.2259708445981,46.76750524334314,0.12499914371133307,817.6824644884546,-111.60170216625755
2025-01-01 00:02:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.47026283636453,51.666666666666686,46.10666666666668,0.0,50.72911569288741,0.0,0.0,0.0,38.47026283636453,50.790683486539436,50.82146738336546,50.72911569288741,12.43753247303448,17.72383996137446,0.0,6.332064203096539,-2.142388425817822,2.8,9.236100170605994,16.15938558849291,-1208.7897450328558,691.476658104456,-448.419428372619,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.02305611797203184,0.0,0,0.4158894494133174,132.0652280586667,-87.67380019719755,0.2743889935959913,8.919960854030927,0.003379500824305305,34.898922059601894,1.2311157136347755,0.27268825419746084,-1255.1992545669527,46.409509534097026,0.12472986667754678,803.3873404710428,-111.91068236658677
2025-01-01 00:03:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.59205257065571,51.666666666666686,46.10666666666668,0.0,50.72341155393938,0.0,0.0,0.0,38.59205257065571,50.785284507450406,50.81622098420593,50.72341155393938,12.43753247303448,17.613754217641347,0.0,6.360129705878752,-2.0681520099445296,2.8,9.236100170605994,21.090173094321074,-1219.4239036941444,677.6360827746965,-443.3673598017179,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.022965765764165435,0.0,0,0.4142596637734096,132.0652280586667,-87.79508126227046,0.27631968045041233,8.869100108776676,0.0033797323439183247,35.17614214365471,1.2315816531904864,0.2727569270110712,-1265.491585099092,46.06768140494759,0.12447006135590535,789.6719039169175,-112.03582114222093
2025-01-01 00:04:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.71017776994227,51.666666666666686,46.10666666666668,0.0,50.717689381377106,0.0,0.0,0.0,38.71017776994227,50.77986843619251,50.81095796360022,50.717689381377106,12.43753247303448,17.506801005970836,0.0,6.38649043007998,-1.9964432820829892,2.8,9.236100170605994,27.302136988630537,-1229.4287540515525,664.6112769152613,-438.4810433615099,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.022877836631571124,0.0,0,0.4126735859008728,132.0652280586667,-86.46943380816906,0.2782107054789322,8.819826468059249,0.003379965614324988,35.445476502947876,1.2320346660928503,0.27282141269960525,-1275.1632316200337,45.734477568481196,0.12421858624025191,776.4679735123474,-111.8566965970861
2025-01-01 00:05:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.824761909081545,51.666666666666686,46.10666666666668,0.0,50.71194972007658,0.0,0.0,0.0,38.824761909081545,50.77443578705253,50.805678820540514,50.71194972007658,12.43753247303448,17.402874715462133,0.0,6.411287940610056,-1.9269534428868653,2.8,9.236100170605994,34.39504437122014,-1238.8496016824554,652.2719841055887,-433.7538263727742,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.02279225566473448,0.0,0,0.41112986456751016,132.0652280586667,-84.10374341431512,0.2800627997909339,8.77208714787848,0.0033802005843919947,35.70716893917703,1.2324751714357383,0.2728820604211023,-1284.2653200355696,45.41571835311434,0.12397440586823744,763.7144580755369,-111.44247396994818
2025-01-01 00:06:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,38.93592819282241,51.666666666666686,46.10666666666668,0.0,50.7061930965547,0.0,0.0,0.0,38.93592819282241,50.76898705698861,50.80038403720556,50.7061930965547,12.43753247303448,17.301869949955,-0.031463383378369514,6.434644738445892,-1.859420531702942,2.8,9.236100170605994,41.55179279991091,-1247.730035330344,640.5251289797595,-429.1791951542604,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.02270894732497022,0.0,0,0.409627137196054,132.0652280586667,-81.52162620413814,0.28187676189729777,8.72526693270452,0.003380437204631046,35.961465275743045,1.2329035894409972,0.2729391722410302,-1292.8421119195564,45.11207658921228,0.12373664024838196,751.3596709067202,-110.83454192696075
2025-01-01 00:07:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,39.04381975652358,51.666666666666686,46.10666666666668,0.0,50.70042001900962,0.0,0.0,0.0,39.04381975652358,50.763522725668096,50.79507407899733,50.70042001900962,12.43753247303448,17.20366416579189,-0.12966916754148272,6.4566677167545885,-1.793621188115754,2.8,9.236100170605994,48.47065479703127,-1256.1086599704379,629.2901635913134,-424.74998831330964,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.022627821118232628,0.0,0,0.4081637714423735,132.0652280586667,-79.03197104796857,0.28365376763988487,8.679872077574538,0.003380675427204345,36.208660059065004,1.2333204151198367,0.2729930116739802,-1300.9322477864353,44.82358781599727,0.12350453780306846,739.3596489995373,-110.06948540822384
2025-01-01 00:08:00,0.45500234716346716,0.31573178093891713,0.0,0.007583372452724452,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,0.0,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,39.148580285532134,51.666666666666686,46.10666666666668,0.0,50.69463097435871,0.0,0.0,0.0,39.148580285532134,50.75804325267052,50.789749391826426,50.69463097435871,12.43753247303448,17.108134326388264,-0.22519900694510753,6.477451045508298,-1.729365545197846,2.8,9.236100170605994,55.104923326725725,-1264.019699030125,618.4982610565063,-420.45915402102474,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.022548785303791005,0.0,0,0.4067381124744617,132.0652280586667,-76.68853681055897,0.2853950779864444,8.635283293132918,0.003380915206225349,36.4490519160964,1.2337261476414867,0.27304381080701695,-1308.5697864445458,44.55008741442087,0.1232774589151622,727.6770831418802,-109.17882208537391
2025-01-01 00:09:00,6.87824188938569,0.31573178093891713,0.0,0.11463736482309482,0.005262196348981952,0.0,0.014467373469498796,0.0,0.4305349736939683,6.423239542222222,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.00976837401774441,0,On,0.013448154664300918,0,On,0.3544994437689191,0.26587458282668924,On,0,0,Off,On,6423.239542222223,17.83333333333337,1.0,0.0,6.423239542222222,0.0,1,6423.239542222223,6423.239542222223,Off,0.0,18.83333333333337,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,957.7563911111112,Off,0.0,0.0,39.2503453688954,51.666666666666686,46.10666666666668,0.0,50.68882642815704,0.0,0.0,0.0,39.2503453688954,50.75254907741037,50.78441040203704,50.68882642815704,12.43753247303448,17.01516433374178,-0.31816899959159173,6.497078412836296,-1.6664926652261745,2.8,9.236100170605994,6484.7115305496845,-1271.49380366385,608.0907910735401,-416.30007667330284,-0.0,-0.0,552.2526141583095,0.0,2.0010000000000003,0.022471753083716406,0.0,0,0.4053485946192541,132.0652280586667,-74.48054915754457,0.28710190191240553,8.592003392300446,0.0033811564977771734,36.682923386791465,1.2341212586411237,0.2730917758345125,-1315.7850125800308,44.29120891618062,0.12305486109034247,716.2803737675969,-108.18958269405674
