Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.3454601411634672,0.31573178093891713,0.0,3.3454601411634672,0.31573178093891713,0.0,0.014467373469498796,0.0,0.43053497369396837,2.890457794,0.010000000000000002,0.0,0.0,0.31281511427225045,0.0,0.0029166666666666685,1.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004698999451754385,0.0,0.00976837401774441,0.0,0.013448154664300918,0.0,0.3544994437689191,0.26587458282668924,0.0,0.0,2890.4577940000004,17.83333333333337,0.45,0.0,2.890457794,0.0,0.45,2890.4577940000004,6423.239542222223,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,0.0,0.0,38.48670785349494,51.66666666666668,46.10666666666668,0.0,50.61717550693338,0.0,0.0,0.0,38.48670785349494,50.64170373603284,50.653967850582575,50.61717550693338,12.43753247303448,17.561819750252464,-0.04703505511956869,6.673844737455329,-0.6650280813023752,2.8,9.236100170605994,2913.029688947144,-1338.6237818376032,452.15989897414977,-441.0845259552652,0.0,0.0,552.2526141583095,0.0,2.0010000000000003,0.02292246363517514,0.0,0.0,0.41347857397303456,132.0652280586667,-88.59619325590002,0.2777774885210112,8.851613015494562,0.0033859092642404567,34.86656073423166,1.2317387930187043,0.27352312487066494,-1380.9467053035185,42.32292346591535,0.11941538154937421,542.488586633999,-90.32868765984928
2025-01-01 01:00:00,3.343543031823067,0.3145582676527781,0.0,3.343543031823067,0.3145582676527781,0.0,0.014114948510617216,0.0,0.4289702893124497,2.890457794,0.010000000000000002,0.0,0.0,0.31164160098611143,0.0,0.0029166666666666685,1.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0043465744928728066,0.0,0.00976837401774441,0.0,0.013448154664300918,0.0,0.3544994437689191,0.26587458282668924,0.0,0.0,2890.4577940000004,17.83333333333337,0.45,0.0,2.890457794,0.0,0.45,2890.4577940000004,6423.239542222223,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,0.0,0.0,38.13984667635632,51.66666666666668,46.10666666666668,0.0,50.29669046863737,0.0,0.0,0.0,38.13984667635632,50.3189227822876,50.330038939112725,50.29669046863737,12.43753247303448,17.537232293194887,-0.05619765750147187,7.00754165838813,1.110070288410083,2.5,9.236100170605994,2921.991251174663,-1185.0911019680357,98.70599934454307,-436.21577054651067,0.0,0.0,550.3355048179092,0.0,2.0010000000000003,0.022245926602966537,0.0,0.0,0.40127510528093885,132.0652280586667,-82.58627709673596,0.27936995348098836,8.856604222647624,0.003399917841993944,37.12245017081889,1.2318923980420087,0.21450795949444312,-1224.833843364488,39.742741396452146,0.08677314275479084,173.80674639013745,-75.10074704559436
2025-01-01 02:00:00,2.1643844313674743,0.313384754366639,0.0,2.1643844313674743,0.31338475436663904,0.0,0.014114948510617216,0.0,0.427405604930931,1.712863877925926,0.010000000000000002,0.0,0.0,0.3104680876999724,0.0,0.0029166666666666685,1.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0043465744928728066,0.0,0.00976837401774441,0.0,0.013448154664300918,0.0,0.3544994437689191,0.26587458282668924,0.0,0.0,1712.863877925926,17.00000000000003,0.26666666666666666,0.0,1.712863877925926,0.0,0.26666666666666666,1712.863877925926,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,0.0,0.0,38.68912503277914,51.66666666666668,46.10666666666668,0.0,49.95520765929526,0.0,0.0,0.0,38.68912503277914,49.9960887780485,50.016529337425126,49.95520765929526,12.43753247303448,16.741745117617118,-0.052728725203908706,7.471875690591909,1.301905556133364,1.6500000000000001,9.236100170605994,1778.2271327062283,-1089.8770552042563,-51.515964643655494,-420.68292457771173,0.0,0.0,548.7708204363904,0.0,2.0010000000000003,0.02128471877889677,0.0,0.0,0.38393670541635316,132.0652280586667,-62.7246410783764,0.2952080619158723,8.503780704003647,0.0034159742255794818,43.526688794222714,1.2352612299768524,0.1486462304701835,-1126.9097617612665,37.032706557010265,0.05205894233988252,28.69892646274862,-80.21489110640411
2025-01-01 03:00:00,2.9119627436059603,0.3122112410805,0.0,2.9119627436059603,0.3122112410805,0.0,0.013879998538029497,0.0,0.4258409205494122,2.462241824518519,0.010000000000000002,0.0,0.0,0.30929457441383335,0.0,0.0029166666666666685,1.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.004111624520285088,0.0,0.00976837401774441,0.0,0.013448154664300918,0.0,0.3544994437689191,0.26587458282668924,0.0,0.0,2462.2418245185186,17.00000000000003,0.38333333333333336,0.0,2.462241824518519,0.0,0.38333333333333336,2462.2418245185186,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,0.0,0.0,38.32043036212564,51.66666666666668,46.10666666666668,0.0,49.61880164224597,0.0,0.0,0.0,38.32043036212564,49.67150720266375,49.697859982872636,49.61880164224597,12.43753247303448,16.733705788830502,-0.04358847545099144,7.309728543685777,1.1186969982356547,1.6500000000000001,9.236100170605994,2509.6276347341554,-1272.965340930587,12.821510414816949,-428.613506321711,0.0,0.0,546.971186082284,0.0,2.0010000000000003,0.02170542912737902,0.0,0.0,0.3915255369536056,132.0652280586667,-70.97186954493627,0.2967646838496703,8.519300673588969,0.0034325906170293774,33.46895786838566,1.2352826843683977,0.1821213864662318,-1312.4617149111984,39.496373980611544,0.06594829853696565,100.89743883083521,-88.07592841601827
2025-01-01 04:00:00,3.018378049163157,0.3273592101920848,0.0,3.018378049163157,0.3273592101920848,0.0,0.014167303656198452,0.08332988592592594,0.4486390350625142,2.462241824518519,0.010000000000000002,0.0,0.0,0.3244425435254181,0.0,0.0029166666666666685,1.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004111624520285088,0.0,0.010055679135913365,0.0,0.016048977028623266,0.0,0.3762614202992175,0.28219606522441304,0.0,0.0,2462.2418245185186,17.00000000000003,0.38333333333333336,0.0,2.462241824518519,0.0,0.38333333333333336,2462.2418245185186,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,83.32988592592594,0.03333333333333333,35.828722030195834,51.66666666666668,46.10666666666668,0.0,49.05206755016089,0.10158256607302205,261.14192598573516,83.32988592592594,35.828722030195834,47.45815937407743,49.05211516428907,46.66115767190751,12.43753247303448,16.698412939866085,-0.05330143877820674,7.064972644922483,1.1288407120610642,0.55,9.236100170605994,2529.2784209894226,-1227.1746504307125,-90.48709600282436,-479.9980770797761,0.0,0.0,617.983478312434,0.0,2.75025,0.022527384064815796,0.0,0.0,0.4063520739616054,181.51543901466667,-70.94880476175413,0.2988954152067194,8.520631264495574,0.0034512270262296325,79.16723525585472,1.2348395089963158,0.1638683056013924,-1268.310615117523,41.135964686810546,0.06566845508523804,-4.824777122202113,-85.66231888062225
2025-01-01 05:00:00,3.517901267095543,0.31103772779436106,0.0,3.5179012670955427,0.311037727794361,0.0,0.014349898483204936,0.49997931555555564,0.4242762361678935,2.569295816888889,0.010000000000000002,0.0,0.0,0.3081210611276943,0.0,0.0029166666666666685,1.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004581524465460526,0.0,0.00976837401774441,0.0,0.013448154664300918,0.0,0.3544994437689191,0.26587458282668924,0.0,0.0,2569.295816888889,17.00000000000003,0.4,0.0,2.569295816888889,0.0,0.4,2569.295816888889,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,499.9793155555556,0.2,40.31600272983398,51.66666666666668,46.10666666666668,0.0,51.33092636288218,0.0,0.0,499.9793155555556,40.31600272983398,51.297316473980196,51.34043536931165,51.271002523099725,12.43753247303448,16.6809271719016,-0.05880709829237277,7.110187877797972,0.16280588202481536,-0.25000000000000006,9.236100170605994,2531.601206679585,-1303.582512536901,-107.72068716664225,-510.9038534553611,0.0,0.0,545.8764016459407,0.0,2.0010000000000003,0.02289526592946527,0.0,0.0,0.4129879779903672,132.0652280586667,-72.66715839988365,0.30149402040080486,8.540878640675599,0.0034792710781929486,40.69202833385914,1.2342733832008865,0.14394951019865052,-1344.3456618055873,40.76314926868621,0.051591508962596865,-6.415059644539338,-101.30562752210292
2025-01-01 06:00:00,3.1743731115457114,0.35288747263359377,0.0,3.1743731115457114,0.35288747263359377,0.0,0.043365619503840144,0.0,0.5517116751529826,2.569295816888889,0.010000000000000002,0.0,0.0,0.3499708059669271,0.0,0.0029166666666666685,1.0,0.05945800649771089,0.044593504873283146,0.048164943228731376,0.0,0.005168899396929824,0.0,0.038196720106910324,0.0,0.03691899063501479,0.0,0.4071697347915254,0.30537730109364397,0.0,0.0,2569.295816888889,17.00000000000003,0.4,0.0,2.569295816888889,0.0,0.4,2569.295816888889,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,0.0,0.0,40.21743137209884,51.66666666666668,46.10666666666668,0.0,51.366866186803776,0.04824861405655241,130.30034959806372,0.0,40.21743137209884,51.28404909318422,51.39398287120909,51.215523861969146,12.43753247303448,16.71087216092995,-0.0499337998874612,6.72121003160594,-0.0996642976419268,0.3,9.236100170605994,2685.102670428982,-1403.5739766354714,-55.326121488930944,-488.01602482483963,0.0,0.0,681.2122887330589,0.0,2.0010000000000003,0.02262442314364343,0.0,0.0,0.4081024783060903,132.0652280586667,-77.38941036812653,0.3020072494135519,8.569425370444906,0.0034918813932340673,34.549617051074,1.2341365220512892,0.17192729158887535,-1447.075289333289,43.501312697817454,0.06087162916834676,34.522420917954484,-89.84854240688543
2025-01-01 07:00:00,4.174684192412376,0.3869312911086978,0.0,4.174684192412376,0.38693129110869773,0.0,0.06515054925352844,0.9582936881481483,0.5719441381218101,2.569295816888889,0.010000000000000002,0.0,0.0,0.3840146244420311,0.0,0.0029166666666666685,1.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0048164744380482455,0.0,0.060334074815480185,0.0,0.059924638865768556,0.0,0.4494321239952933,0.33707409299646984,0.0,0.0,2569.295816888889,17.00000000000003,0.4,0.0,2.569295816888889,0.0,0.4,2569.295816888889,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,958.2936881481481,0.38333333333333336,38.257277577960416,51.66666666666668,46.10666666666668,0.0,50.744187107763665,0.2889889767334921,767.5948943611791,958.2936881481481,38.257277577960416,49.54628141503847,50.7442152811719,48.94730039526766,12.43753247303448,16.712444222006745,-0.05027879100079483,6.493520377459948,-0.3350276423430628,-0.55,9.236100170605994,2699.038929589319,-1578.1083681855837,-113.0922587231379,-531.5497770970397,0.0,0.0,737.6996667543348,1.60500085325518,2.0010000000000003,0.02334627345152609,0.0,0.0,0.4211233141410007,132.0652280586667,-76.40677695686472,0.30319275736737317,8.586479749835169,0.0035059992257889605,37.2617220020965,1.2341193550849774,0.1741787420016671,-1622.9078932344257,44.79952504884197,0.06121495194940755,-21.133969543344097,-91.95828917979381
2025-01-01 08:00:00,3.9321568986096147,0.3862124586095934,0.0,3.9321568986096147,0.3862124586095934,0.0,0.06199438478252809,0.49997931555555564,0.5767793966419014,2.7834038016296296,0.010000000000000002,0.0,0.0,0.38329579194292673,0.0,0.0029166666666666685,1.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.003641724575109649,0.0,0.058352660207418444,0.0,0.06571834071799883,0.0,0.44690899628163555,0.33518174721122657,0.0,0.0,2783.40380162963,17.00000000000003,0.43333333333333335,0.0,2.7834038016296296,0.0,0.43333333333333335,2783.40380162963,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,499.9793155555556,0.2,37.52757283836111,51.66666666666668,46.10666666666668,0.0,51.1500138261137,0.28225538840051984,760.0177193066706,499.9793155555556,37.52757283836111,48.94500555333553,51.1500138261137,47.84250141694645,12.43753247303448,16.7373982443831,-0.04624063307893973,5.927670169415429,-0.8622382301912105,-1.4,9.236100170605994,2875.598272331322,-1751.5582616096167,-137.9534929039865,-579.9390960714668,0.0,0.0,723.022476380715,114.88870536709847,1.7505000000000002,0.02418037940690339,0.0,0.0,0.43616903289361264,115.532324696,-50.88890960755593,0.3041048338339838,8.618567081938842,0.003520527822420076,43.229068482572,1.2345820040301771,0.185825081816565,-1800.0956543675552,48.53739275793849,0.06681716984275354,-47.85971629987331,-90.09377660411317
2025-01-01 09:00:00,3.845502990895523,0.39732999009789804,0.0,3.8455029908955227,0.39732999009789804,0.0,0.07040404206184897,0.5833092014814816,0.6124939304633034,2.569295816888889,0.010000000000000002,0.0,0.0,0.39441332343123137,0.0,0.0029166666666666685,1.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0029368746573464914,0.0,0.06746716740450248,0.0,0.08660949922166127,0.0,0.461732371599375,0.34629927869953114,0.0,0.0,2569.295816888889,17.00000000000003,0.4,0.0,2.569295816888889,0.0,0.4,2569.295816888889,6423.239542222223,0.0,18.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,957.7563911111112,583.3092014814815,0.23333333333333334,39.62161453260013,51.66666666666668,46.10666666666668,0.0,51.269604072656314,0.1458223751266748,391.44227558379885,583.3092014814815,39.62161453260013,50.74676075271917,51.269604072656314,50.48533909275059,12.43753247303448,16.720540404179523,-0.053179650177587766,5.844893105966716,-0.5403227959947556,-0.85,9.236100170605994,2806.1524996926864,-1577.3354681207488,-82.06003820366726,-550.3131592886001,0.0,0.0,782.6419345718626,330.4292720388097,2.0010000000000003,0.023704085111374663,0.0,0.0,0.4275775704207699,132.0652280586667,4.527907520534927,0.3067563801942739,8.643792781015119,0.0035458272622292714,80.28669375517273,1.2352546238054682,0.18352129607180406,-1623.849814824542,46.51434670379304,0.06714436548476749,-31.496964829091404,-50.56307337457586
