Metric,Value
Total Electric Energy (kWh),1826.669842191538
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.5370414474882472
Peak Electric Power (kW),10.607962632670905
Other Electric Energy (kWh),470.9051645050171
HVAC Heating Electric Energy (kWh),1025.7913548928889
Lighting Electric Energy (kWh),41.32664342103922
Water Heating Electric Energy (kWh),281.69667937259265
HVAC Cooling Electric Energy (kWh),6.950000000000004
Average Temperature - Indoor (C),17.218327673382717
Unmet Heating Load (C-hours),40.81823544118041
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
