Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.5525395664908198,0.1047708537899284,0.0,0.5525395664908198,0.1047708537899284,0.0,0.0508734405436025,0.0,0.14373837794721728,0.357927748,0.0,0.0,0.1047708537899284,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.01861984649122807,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,357.927748,20.000000000000057,0.1,0.0,0.357927748,0.0,0.1,357.927748,3579.27748,0.0,0.0,33.3756300621715,51.66666666666668,46.10666666666668,0.0,50.04351024795115,0.0,0.0,0.0,33.3756300621715,48.673657632703886,50.04351024795115,47.98873132508026,12.43753247303448,20.027905915007885,-0.03511428365976996,2.8,10.030740028437974,-616.2451516957397,0.0,0.0,253.6077872830546,0.0,1.0,0.02743508746235597,0.0,0.0,0.5105239304374662,65.99961422222222,14.740356441123048,0.19234492294926628,9.242795165068504,0.002731288073544905,20.558708996211536,1.2218631915888571
2025-01-01 01:00:00,1.504626012816928,0.1040275588996411,0.0,1.504626012816928,0.1040275588996411,0.0,0.04947695205676039,0.0,0.14274731809350089,1.3124017426666665,0.0,0.0,0.1040275588996411,0.0,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01722335800438596,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,1312.4017426666667,20.000000000000057,0.36666666666666664,0.0,1.3124017426666665,0.0,0.36666666666666664,1312.4017426666667,3579.27748,0.0,0.0,33.39960187454853,51.66666666666668,46.10666666666668,0.0,49.72633059339261,0.0,0.0,0.0,33.39960187454853,48.39129244383219,49.72633059339261,47.72377336905199,12.43753247303448,19.723908814112153,-0.0449964602906593,2.5,970.3904409488056,-572.6659360966388,0.0,0.0,251.22023894249608,0.0,1.0,0.0255125394388247,0.0,0.0,0.4747483283084516,65.99961422222222,-20.565604563718534,0.19654665180475195,9.1143085306416,0.002740056377649429,23.33212854571785,1.2231811618226969
2025-01-01 02:00:00,2.0405265749632115,0.10328426400935381,0.0,2.0405265749632115,0.10328426400935381,0.0,0.04947695205676039,0.0,0.1417562582397845,1.8492933646666667,0.0,0.0,0.10328426400935381,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01722335800438596,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,1849.2933646666668,20.000000000000057,0.5166666666666667,0.0,1.8492933646666667,0.0,0.5166666666666667,1849.2933646666668,3579.27748,0.0,0.0,33.048162950523576,51.66666666666668,46.10666666666668,0.0,49.41192855275356,0.0,0.0,0.0,33.048162950523576,48.111112742748894,49.41192855275356,47.46070483774657,12.43753247303448,19.744778599554802,-0.03453203136315916,1.6500000000000001,1498.576792870118,-570.9876907306347,0.0,0.0,250.2291790887797,0.0,1.0,0.02410081955872178,0.0,0.0,0.44847843640977414,65.99961422222222,-29.95806015469379,0.1970604704074209,9.136206015898356,0.0027508962874398606,29.26942773091412,1.2230859056044887
2025-01-01 03:00:00,2.2772230214516003,0.1025409691190665,0.0,2.2772230214516003,0.10254096911906652,0.0,0.04854595973219899,0.0,0.1407651983860681,2.0879118633333333,0.0,0.0,0.1025409691190665,0.0,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01629236567982456,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,2087.9118633333333,20.000000000000057,0.5833333333333334,0.0,2.0879118633333333,0.0,0.5833333333333334,2087.9118633333333,3579.27748,0.0,0.0,32.760042959228066,51.66666666666668,46.10666666666668,0.0,49.101020024042256,0.0,0.0,0.0,32.760042959228066,47.83380240860201,49.101020024042256,47.200193600881896,12.43753247303448,19.714113836191657,-0.054047828114981836,1.6500000000000001,1713.6112056479117,-590.0363254488032,0.0,0.0,248.30712691050186,0.0,1.0,0.0249722484133096,0.0,0.0,0.46469436007144377,65.99961422222222,-32.57145914712051,0.19827605835772502,9.135292284938684,0.0027625522445680604,18.445498900280818,1.223205619337724
2025-01-01 04:00:00,2.276231961597884,0.10179767422877922,0.0,2.276231961597884,0.10179767422877922,0.0,0.04854595973219899,0.0,0.1397741385323517,2.0879118633333333,0.0,0.0,0.10179767422877922,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01629236567982456,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,2087.9118633333333,20.000000000000057,0.5833333333333334,0.0,2.0879118633333333,0.0,0.5833333333333334,2087.9118633333333,3579.27748,0.0,0.0,32.52001211785685,51.66666666666668,46.10666666666668,0.0,48.79333919575454,0.0,0.0,0.0,32.52001211785685,47.55911819713462,48.79333919575454,46.94200769782467,12.43753247303448,19.64476054593615,-0.05922863767433875,0.55,1644.116826245413,-641.9734634448503,0.0,0.0,228.62167632834104,0.0,0.71675,0.025585130733502628,0.0,0.0,0.47609913840247337,47.30522349377778,-30.44324997141119,0.1993906338145022,9.105406781571379,0.0027675759857300098,14.916740649558708,1.2229171846290197
2025-01-01 05:00:00,2.0991300722470068,0.10179767422877922,0.0,2.0991300722470068,0.10179767422877922,0.0,0.0504079443813218,0.0,0.1397741385323517,1.9089479893333334,0.0,0.0,0.10179767422877922,0.0,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01815435032894737,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,1908.9479893333335,20.000000000000057,0.5333333333333333,0.0,1.9089479893333334,0.0,0.5333333333333333,1908.9479893333335,3579.27748,0.0,0.0,32.15370308756949,51.66666666666668,46.10666666666668,0.0,48.489074188532,0.0,0.0,0.0,32.15370308756949,47.287245303289815,48.489074188532,46.68633086066872,12.43753247303448,19.686771986462087,-0.06108074781428077,-0.25000000000000006,1390.5971753802623,-671.8263271271661,0.0,0.0,183.17843748368608,0.0,0.0,0.025593711813166546,0.0,0.0,0.4762588188308092,0.0,-29.702924309591122,0.19893212753622685,9.123011857924586,0.002769687555403478,-17.37620241634992,1.2221269410400848
2025-01-01 06:00:00,2.34205817143251,0.10328426400935381,0.0,2.3420581714325097,0.10328426400935381,0.0,0.0527354251927253,0.0,0.1417562582397845,2.1475664880000003,0.0,0.0,0.10328426400935381,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.02048183114035088,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,2147.566488,20.000000000000057,0.6,0.0,2.1475664880000003,0.0,0.6,2147.566488,3579.27748,0.0,0.0,31.742332257454862,51.66666666666668,46.10666666666668,0.0,48.18791790051135,0.0,0.0,0.0,31.742332257454862,47.01790130907385,48.18791790051135,46.43289301335509,12.43753247303448,19.770059874300287,-0.03274778203928375,0.3,1645.64999362723,-655.0577405981455,0.0,0.0,187.4880380025224,0.0,0.0,0.02560190933392729,0.0,0.0,0.47641136182978305,0.0,-34.346791777147004,0.19698443211104238,9.146809461306287,0.002756857016078203,-33.000395425446825,1.2217885659762182
2025-01-01 07:00:00,3.4615209216160636,0.1047708537899284,0.0,3.461520921616063,0.1047708537899284,0.0,0.0513389367058832,0.6416401216296297,0.14373837794721728,2.624803485333333,0.0,0.0,0.1047708537899284,0.0,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.019085342653508773,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,2624.8034853333334,20.000000000000057,0.7333333333333333,0.0,2.624803485333333,0.0,0.7333333333333333,2624.8034853333334,3579.27748,641.6401216296297,0.18333333333333332,32.17975540949832,51.66666666666668,46.10666666666668,0.0,48.23670909339474,0.0,0.0,641.6401216296297,32.17975540949832,47.291321082565744,48.23670909339474,46.818627077151255,12.43753247303448,19.704577702738103,-0.05061037312090117,-0.55,2081.7666843144007,-700.0788908221996,0.0,0.0,188.0736692231131,2.016129343035595,0.0,0.026211065392713593,0.0,0.0,0.4877468002827528,0.0,-31.031579419846253,0.19698774473031117,9.103861034866046,0.0027456001203592395,-17.6693270334071,1.2220701972520058
2025-01-01 08:00:00,3.77069089288401,0.1055141486802157,0.0,3.7706908928840104,0.10551414868021569,0.0,0.04668397508307618,0.0,0.14472943780093367,3.57927748,0.0,0.0,0.1055141486802157,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.014430381030701754,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,3579.27748,26.666666666666686,1.0,0.0,3.57927748,0.0,1.0,3579.27748,3579.27748,0.0,0.0,36.04513560476723,51.66666666666668,46.10666666666668,0.0,51.854546925760566,0.0,0.0,0.0,36.04513560476723,51.86370456615883,51.868283386357966,51.854546925760566,12.43753247303448,20.88279537567642,-5.1839668433192,-1.4,2914.8735877961476,-824.4417926654324,0.0,0.0,184.40976745402244,108.88693523631575,0.0,0.02797636704039426,0.0,0.0,0.5205962940858346,0.0,-24.37186699244247,0.18308436739533052,9.642282754575117,0.0027430862122205793,7.715979936318205,1.2177467707678018
2025-01-01 09:00:00,3.767897915910326,0.1055141486802157,0.0,3.767897915910326,0.10551414868021569,0.0,0.04389099810939197,0.0,0.14472943780093367,3.57927748,0.0,0.0,0.1055141486802157,0.0,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.011637404057017544,0.0,0.03225359405237443,0.0,0.004043906227312709,0.0,0.10005207757124887,0.07503905817843663,0.0,0.0,3579.27748,26.666666666666686,1.0,0.0,3.57927748,0.0,1.0,3579.27748,3579.27748,0.0,0.0,34.45944750948323,51.66666666666668,46.10666666666668,0.0,51.540511266339124,0.0,0.0,0.0,34.45944750948323,51.56695970484422,51.58018392409678,51.540511266339124,12.43753247303448,21.948431916525298,-4.218234750141387,-0.85,2926.8471768587774,-853.4371771118191,0.0,0.0,181.61679048033824,334.4147356246909,0.0,0.02836295940178852,0.0,0.0,0.5277901713456358,0.0,19.390083490258274,0.17214525149853577,10.134898096162829,0.0027521938492072857,36.51538426087739,1.213951569673834
