Metric,Value
Total Electric Energy (kWh),2437.586281414092
Total Gas Energy (therms),0.0
Average Electric Power (kW),3.3855365019640162
Peak Electric Power (kW),26.47491385599778
Other Electric Energy (kWh),736.319759996591
HVAC Heating Electric Energy (kWh),1219.4855071193417
Lighting Electric Energy (kWh),216.66993583808514
Water Heating Electric Energy (kWh),230.3610784600741
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),17.73057598680942
Unmet Heating Load (C-hours),121.06956905141148
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
