Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7276524881482215,0.34031013359161916,0.0,0.7276524881482215,0.34031013359161916,0.0,0.10559136989942211,0.0,0.5720611182487993,0.0,0.05,0.0,0.0,0.3257268002582858,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.024126206140350874,0.0,0.003982206647369557,0.0,0.07748295711170167,0.0,0.034214639201007084,0.0,0.39267788648829277,0.2945084148662195,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5723.178911221584,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,39.085241006359134,51.66666666666668,46.10666666666668,0.0,50.90547866032844,0.0,0.0,0.0,39.085241006359134,50.91298177536031,50.91673333287624,50.90547866032844,12.43753247303448,17.32020639192119,-0.008802277302325951,7.15678955962566,1.8908160211929244,-1.0811024222319305,2.8,9.236100170605994,-157.8800924883426,-2920.2997364858184,329.3109068131089,1255.7884209671465,-830.0056099258319,0.0,-8.296980957256613,678.6201858350744,0.0,2.0,0.043789083417376216,0.0,0.00041093903255149197,0.4136684793025206,131.99922844444444,1.8023125596714342,0.2309513917738385,8.016100465067826,0.002766029491215338,53.03819951936935,1.2332328378308586,0.5294423722481946,-3006.208246582728,85.90851009690945,0.27184172728319994,322.09615994611033,7.214746866998544,0.29314344960689515,1487.9584745464585,-232.17005357931188
2025-01-01 01:00:00,0.6707537923374157,0.31825894651084624,0.0,0.6707537923374157,0.31825894651084624,0.0,0.07748477053315163,0.0,0.5432690218042641,0.0,0.05,0.0,0.0,0.30367561317751296,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.022316740679824556,0.0,0.002696741589496142,0.0,0.052471288263830934,0.0,0.013252442467625157,0.0,0.3643169165603311,0.2732376874202482,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5723.178911221584,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,41.16682608958647,51.66666666666668,46.10666666666668,0.0,50.687300073466005,0.0,0.0,0.0,41.16682608958647,50.70965485075933,50.720832239406,50.687300073466005,12.43753247303448,15.327277023688966,0.0,7.096705348515146,2.801173672320714,0.38660181279820993,2.5,9.236100170605994,-40.30390178956218,-2340.9106711329628,-100.90004322187492,467.29985005954563,-655.0429467253907,0.0,0.0,602.1350748560155,0.0,2.0,0.03913115911307981,0.0,0.0,0.36622893352578306,131.99922844444444,12.603970079813003,0.26302548281180677,7.067867495107411,0.0027774383247202578,59.47232039364016,1.2417966349358371,0.4139445550403173,-2417.3466551829556,76.43598404999291,0.27184172728319994,-107.65410442337647,6.754061201501544,0.21959615348734216,642.8701141163691,-175.57026405682342
2025-01-01 02:00:00,0.6720064235053359,0.3342519748048677,0.0,0.6720064235053359,0.3342519748048677,0.0,0.07748477053315163,0.0,0.5445216529721842,0.0,0.05,0.0,0.0,0.31966864147153434,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.022316740679824556,0.0,0.002696741589496142,0.0,0.052471288263830934,0.0,0.014752718973394042,0.0,0.38668156713209517,0.2900111753490713,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5723.178911221584,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,41.85849595746766,51.66666666666668,46.10666666666668,0.0,50.403881154075066,0.04597657358465964,121.83187416550291,0.0,41.85849595746766,50.11976736915024,50.41667664703494,49.964914983727944,12.43753247303448,14.149250345434675,0.0,7.423056769793831,2.5478958747466103,0.7040623688073293,1.6500000000000001,9.236100170605994,22.52990980254763,-2089.123242512704,-312.72640785284847,21.732985021842776,-596.1590352315864,0.0,0.0,623.3938635471227,0.0,2.0,0.03643606174266433,0.0,0.0,0.3410054886269714,131.99922844444444,-4.7049185129887325,0.28508272728692086,6.5009201651281705,0.002790580913976195,69.57907993812464,1.2468772961743997,0.28605425423712194,-2150.7623785623323,61.639136049627965,0.27184172728319994,-319.64953939796834,6.923131545119929,0.13473916550689485,183.1435620036876,-161.41057698184483
2025-01-01 03:00:00,0.6674662563375938,0.31669802724124296,0.0,0.6674662563375938,0.31669802724124296,0.0,0.07627846022613409,0.0,0.5411877961114597,0.0,0.05,0.0,0.0,0.3021146939079096,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.021110430372807017,0.0,0.002696741589496142,0.0,0.052471288263830934,0.0,0.013252442467625157,0.0,0.3643169165603311,0.2732376874202482,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,5723.178911221584,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,42.42298266911052,51.66666666666668,46.10666666666668,0.0,50.13613635265077,0.0,0.0,0.0,42.42298266911052,49.67123390530352,50.13613635265077,49.43878268162989,12.43753247303448,13.22719207289276,0.0,7.131642067526367,2.2862212050616484,0.593322260952248,1.6500000000000001,9.236100170605994,34.97655766878323,-2376.343710349842,-222.0647002165845,94.37671782470763,-541.3169606415406,0.0,0.0,598.8475388561935,0.0,2.0,0.03570436223984977,0.0,0.0,0.3341575052129674,131.99922844444444,-22.55402054586966,0.30419485657615797,6.054650753023771,0.0028045422805118305,56.01649668758683,1.250880926037829,0.34973325913424236,-2435.534647506954,59.19093715711241,0.27184172728319994,-228.75705554762516,6.69235533104067,0.16743200038240816,267.8205385242388,-173.44382069953124
2025-01-01 04:00:00,1.603634659913505,0.8711326371647724,0.0,1.6036346599135047,0.8711326371647725,0.0,0.07627846022613409,0.0,0.6178052422926157,0.859550957394755,0.05,0.0,0.0,0.30133423427310796,0.5552150695583312,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.021110430372807017,0.0,0.002696741589496142,0.0,0.052471288263830934,0.0,0.013252442467625157,0.0,0.3643169165603311,0.2732376874202482,0.10565529312909833,0.0,0.09711852766508144,0.0,0.0,0.0,1352.7035247679335,13.333333333333371,0.5474914123665025,392.7586678920296,0.7423629365614217,0.11718802083333334,0.25,1628.2741718266295,6058.434446937279,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,42.4893077660691,51.66666666666668,46.10666666666668,0.0,49.90076382709808,0.0,0.0,0.0,42.4893077660691,49.45601328965107,49.90076382709808,49.233638020927565,12.43753247303448,12.954224319301286,-0.07160302155814492,6.975469483715612,2.1653790931536845,0.6831791066285964,0.55,9.236100170605994,1287.4941518967962,-1938.775245076861,-572.0345923746919,-83.30458440329873,-608.2011163569824,0.0,0.0,597.8069260097914,0.0,2.0,0.03697242956099546,0.0,0.0,0.34602536073240314,131.99922844444444,-54.81518252394603,0.31068611648196154,5.9256949784194735,0.0028149253705386256,71.91419813379773,1.251480107214461,0.31554472961525987,-2384.252411969958,52.71849900106714,0.27184172728319994,-578.6532063863381,6.618614011646128,0.16080680354044669,86.23166442374766,-169.53624882704636
2025-01-01 05:00:00,3.4026151358478205,1.000005907772312,0.0,3.402615135847821,1.000005907772312,0.0,0.20329473447440793,1.3750163855555557,0.7643519791312909,1.0099520366865666,0.05,0.0,0.0,0.3330580049210994,0.6523645695178792,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.023523050986842105,0.0,0.008787657938185704,0.0,0.17098402554938014,0.0,0.031214086189469314,0.0,0.4066152774243197,0.3049614580682397,0.15061499233297,0.0,0.13844556071405228,0.0,0.0,0.0,1554.8840421849977,13.333333333333371,0.6437385579101161,451.46196040253784,0.8693264116865665,0.140625625,0.3,1865.7203775875357,6452.697070976285,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,1375.0163855555556,0.25,42.31542121891908,51.66666666666668,46.10666666666668,0.0,49.91309426690568,0.3402935011304029,882.4578993609399,1375.0163855555556,42.31542121891908,49.31938361663546,49.91309426690568,49.02252829150036,12.43753247303448,12.992303984464465,-0.050096467912438256,7.088890542433442,1.0330966014931122,-0.03529997340461132,-0.25000000000000006,9.236100170605994,1602.1218779519156,-2085.941574872793,-451.931368183936,-181.1858638413328,-659.4728314541455,0.0,0.0,782.1223195834187,0.0,2.0,0.03778731971808844,0.0,0.0,0.3536519263628872,131.99922844444444,-75.41165236235545,0.3117277926382107,5.964222585657306,0.002832983218706858,75.01607855879757,1.2506712747585012,0.27711433238351457,-2584.3322819568143,46.92874668148354,0.27184172728319994,-459.7208207203213,7.7894525363853075,0.12641457769213468,13.930272633382227,-195.11613647471503
2025-01-01 06:00:00,3.179905838192423,0.9969953650584672,0.0,3.179905838192423,0.9969953650584672,0.0,0.3784728103014725,1.0083453494074075,0.808519292529326,0.9345683859542167,0.05,0.0,0.0,0.37874049026434603,0.6036715414607878,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.02653882675438596,0.0,0.01720335151919953,0.0,0.334730632027887,0.0,0.05761478525626345,0.0,0.4654440321891774,0.3490830241418829,0.12813514273103416,0.0,0.11778204418956686,0.0,0.0,0.0,1494.721565961843,13.333333333333371,0.5941557847824644,433.99373208358975,0.8095678303986611,0.12500055555555556,0.26666666666666666,1803.7147424898772,6761.4329368949,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,1008.3453494074075,0.18333333333333332,44.061216599574806,51.66666666666668,46.10666666666668,0.0,51.651204008915755,0.33892250245459077,922.6294903019976,1008.3453494074075,44.061216599574806,50.777335148309994,51.652827662441496,50.338777064481384,12.43753247303448,12.943621215007493,-0.08408061922626088,6.615203485202414,1.438757960206188,-0.3940622919276995,0.3,9.236100170605994,1807.6949667215106,-2250.8608110883406,-399.9326007240365,-35.88536300554007,-616.8051990751065,0.0,0.0,1016.3042034889551,0.0,1.6335000000000002,0.03710526224305261,0.0,0.0,0.34726854321382616,107.810369832,-86.52560365418094,0.3138897632320149,5.952515677660147,0.0028434416144531086,32.320592485854675,1.2508764943351864,0.33055807894682215,-2736.821682877009,51.96713970507892,0.27184172728319994,-406.8159124720636,6.883311748027114,0.15063475366764884,142.49367678181486,-178.37903978735494
2025-01-01 07:00:00,3.794174728150429,1.5911738807023128,0.0,3.7941747281504288,1.5911738807023126,0.0,0.30812294263980455,0.9166775903703706,0.6413827670895608,1.877991428050693,0.05,0.0,0.0,0.3635279216051262,1.213062625763853,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.024729361293859647,0.0,0.013852937272614562,0.0,0.2695406440733303,0.0,0.05313479291264803,0.0,0.44307938161741334,0.3323095362130599,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,2924.6443951621413,13.333333333333371,1.193363927219328,849.1730934898229,1.6201777822173598,0.2578136458333333,0.55,3516.003842818631,6473.989670454149,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,916.6775903703705,0.16666666666666666,43.79228164745112,51.66666666666668,46.10666666666668,0.0,51.61302855654954,0.31232984206015424,849.5303658026958,916.6775903703705,43.79228164745112,50.6228573557365,51.61481964785964,50.12598066401988,12.43753247303448,13.023835628186164,-0.04590606715439423,6.489227105503025,0.986585896521403,-0.6758922632954101,-0.55,9.236100170605994,3015.7505369640694,-2223.733130750644,-543.2513656463733,-151.5216333350836,-693.8535916369794,0.0,0.0,880.9456885349578,0.5444117908200323,1.0,0.03875373977280775,0.0,0.0,0.36269666191378175,65.99961422222222,-95.98595509605022,0.3126143576834892,5.997651016454013,0.002846941201337474,18.690836869206798,1.2505229005949305,0.33570297594891124,-3123.9408376865254,51.034613446058906,0.27184172728319994,-550.6100868284386,7.35872118206521,0.14601040617380795,19.08401702597512,-170.60565036105874
2025-01-01 08:00:00,2.4444614564931557,1.4133856999130001,0.0,2.4444614564931557,1.4133856999130001,0.0,0.16517844074864038,0.0,0.5731710996959595,1.6561119160485558,0.05,0.0,0.0,0.3290597471866041,1.0697426193930626,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.01869780975877193,0.0,0.0071603138755587225,0.0,0.13932031711430973,0.0,0.030880691410409562,0.0,0.39608120287964815,0.2970609021597361,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,2503.045986146354,13.333333333333371,1.0533977089797335,726.7616215903562,1.4217358743818889,0.23437604166666667,0.5,2995.4315660700436,6066.294606971653,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,44.062325024435566,51.66666666666668,46.10666666666668,0.0,51.69179079413815,0.07286980145144234,200.1994040341237,0.0,44.062325024435566,50.96398344410011,51.691945820787964,50.59992474243128,12.43753247303448,13.112506572880415,-0.03516155267222247,6.009758325844333,0.33072658617207046,-1.1369640480017176,-1.4,9.236100170605994,2263.740285039847,-2731.7281894524594,-613.9140198017114,-189.6625010278134,-779.5305367937323,0.0,0.0,632.3906295938358,40.31931629803058,0.3835,0.04060818082265126,0.0,0.0,0.3800523953845955,25.31085205422222,-92.16579390661109,0.31150594490976286,6.052214723665825,0.002851967787387339,21.85389360178998,1.2507189050224168,0.35871422704677053,-3514.4727056615798,55.982894618763865,0.27184172728319994,-621.9472796109171,8.03325980920574,0.1529244054021097,-20.443595899539336,-169.21890512827406
2025-01-01 09:00:00,14.821670209945365,9.491607604967275,0.0,14.821670209945365,9.491607604967275,0.0,0.07024690869104637,0.0,0.5022068813706473,14.19921641988367,0.05,0.0,0.0,0.30523653244711624,9.171787739186824,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.015078878837719297,0.0,0.002696741589496142,0.0,0.052471288263830934,0.0,0.013252442467625157,0.0,0.3643169165603311,0.2732376874202482,0.042711714243678055,0.0,0.039260681396522286,0.0,0.0,0.0,13231.909253771748,20.000000000000057,1.3541317775294386,3841.896584893713,3.0530826977355243,0.46875208333333335,1.0,16605.053755332126,5927.672116517312,10.677381638814815,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9420.184724444445,0.0,0.0,38.67904401704394,51.66666666666668,46.10666666666668,0.0,51.43667614909737,0.0,0.0,0.0,38.67904401704394,50.61756385042713,51.43667614909737,50.20800770109202,12.43753247303448,17.40437336607216,-1.9903728886960537,7.558254709661569,0.24510517205666887,-1.2070917208246859,-0.85,9.236100170605994,12355.040689986248,-185.03186623985883,-389.47599586916937,-17.16760252913632,-1129.2391925012967,0.0,0.0,464.9792102622702,115.92198758987423,0.0,0.04677171018621489,0.0,0.0,0.4377369321255033,0.0,-212.60858154647315,0.23873596369232486,8.154922259240006,0.002857773835521896,49.41296458281077,1.2329048398118516,0.36553391181629824,-4058.1023972391563,31.173946105584573,0.27184172728319994,-396.9891667022685,7.513170833099164,0.16193809314641508,82.69303499849303,-99.86063752762935
