Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:32:00,6.502812184517738,0.3783543489664135,0.0,0.10838020307529563,0.006305905816106892,0.0,0.31008123984555147,5.500065542222223,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Lower On,5500.065542222223,1.0,42.68965581228258,51.666666666666686,46.10666666666668,0.0,51.050533092902405,0.0,0.0,5500.065542222223,42.68965581228258,49.27825117771116,51.050533092902405,48.39211022011554,12.43753247303448,12.876240260749197,0.0,6.457399481337796,1.0769500353243326,-0.6569518851482355,-1.1,9.236100170605994,66.80695463472034,-3536.4064713618145,-773.9436686170425,-261.07063959960533,-732.1867647337272,-0.0,-0.0,884.1639323251643,0.9212879552880506,1.0,0.039687455433229546,0.0,0.0,0.3714353166912809,65.99961422222222,-85.17021295671677,0.31552837686926277,5.922538525298333,0.0028464064894575362,34.41079553267963,1.2511673632393976,0.3597403666815743,-3588.7219733208885,52.31550195907406,0.27184172728319994,-781.1651209202863,7.221452303243874,0.1567083289649333,-91.64762901582506,-169.4230105837803
2025-01-01 07:33:00,6.502812184517738,0.3783543489664135,0.0,0.10838020307529563,0.006305905816106892,0.0,0.31008123984555147,5.500065542222223,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Lower On,5500.065542222223,1.0,43.245249018951654,51.666666666666686,46.10666666666668,0.0,51.04643157998431,0.0,0.0,5500.065542222223,43.245249018951654,49.73778936829297,51.04643157998431,49.083468262447305,12.43753247303448,12.841172811330903,0.0,6.410561410025797,1.0385591870761528,-0.6671055952011699,-1.1,9.236100170605994,71.27096789105349,-3510.0440752752247,-760.1064393975859,-258.55887895580923,-729.2294454029857,-0.0,-0.0,884.1639323251643,0.9238559495563042,1.0,0.03962658298942077,0.0,0.0,0.3708656108434992,65.99961422222222,-83.66351903112506,0.31626681080444274,5.904821045131557,0.002846523034063489,34.43600208079907,1.2513206899408116,0.35941747157456594,-3563.279157251452,53.23508197622744,0.27184172728319994,-767.389154027434,7.282714629848126,0.15650062931032951,-89.42857739208422,-169.130301563725
2025-01-01 07:34:00,6.502812184517738,0.3783543489664135,0.0,0.10838020307529563,0.006305905816106892,0.0,0.31008123984555147,5.500065542222223,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Lower On,5500.065542222223,1.0,43.79984197397425,51.666666666666686,46.10666666666668,0.0,51.042352600550046,0.0,0.0,5500.065542222223,43.79984197397425,50.19728077516367,51.042352600550046,49.774744862470484,12.43753247303448,12.806920817348955,-0.02641251598441663,6.366228063568125,1.0026268259152573,-0.6771094123631177,-1.1,9.236100170605994,75.53812768173657,-3485.1726478667542,-747.1716508287406,-256.1923190812362,-726.3454917181411,-0.0,-0.0,884.1639323251643,0.9264160114756735,1.0,0.039567080088475856,0.0,0.0,0.3703087225619185,65.99961422222222,-82.28031292528658,0.3169902440027574,5.887557556263817,0.0028466396497496423,34.460342550088754,1.25147048540027,0.3591115762327027,-3539.2310734274038,54.058425560649624,0.27184172728319994,-754.4953775071932,7.32372667845264,0.15629572586846566,-87.24757849428805,-168.94474058694811
2025-01-01 07:35:00,6.502812184517738,0.3783543489664135,0.0,0.10838020307529563,0.006305905816106892,0.0,0.31008123984555147,5.500065542222223,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Lower On,5500.065542222223,1.0,44.35347274396008,51.666666666666686,46.10666666666668,0.0,51.038296234156434,0.0,0.0,5500.065542222223,44.35347274396008,50.65672548254942,51.038296234156434,50.46594010674592,12.43753247303448,12.77345164585351,-0.059881687479860446,6.324234862144522,0.968980969129757,-0.6869810787934534,-1.1,9.236100170605994,79.67979187842059,-3461.6537276573877,-735.0274917870432,-253.91518892907504,-723.5318416751794,-0.0,-0.0,884.1639323251643,0.9289677867971873,1.0,0.039508893096388636,0.0,0.0,0.3697641498853056,65.99961422222222,-80.95229877156433,0.31769923121529825,5.870729838127424,0.002846756333895252,34.48385114410134,1.2516168899182671,0.35882158714962314,-3516.483033422838,54.82930576545037,0.27184172728319994,-742.4220780019999,7.39458621495668,0.156093265537389,-85.10055171987082,-168.81463720920422
2025-01-01 07:36:00,6.502812184517738,0.3783543489664135,0.0,0.10838020307529563,0.006305905816106892,0.0,0.31008123984555147,5.500065542222223,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Lower On,5500.065542222223,1.0,44.90968732391684,51.666666666666686,46.10666666666668,0.0,51.11612357147099,0.0,0.0,5500.065542222223,44.90968732391684,51.11612357147099,51.11612357147099,51.11612357147099,12.43753247303448,12.74073537407237,-0.0925979592610009,6.284433986163125,0.9374670279437658,-0.6967351523700975,-1.1,9.236100170605994,83.69140565857788,-3439.4032100831037,-723.6868511627548,-251.71740650925005,-720.785684343537,-0.0,-0.0,884.1639323251643,0.9315109225332041,1.0,0.0394519728697908,0.0,0.0,0.3692314328803548,65.99961422222222,-79.68684232304936,0.31839427961638345,5.854321192370093,0.0028468730839838084,34.50655916670039,1.2517600321186555,0.35854652093935957,-3494.9501580045935,55.54694792148958,0.27184172728319994,-731.1137837013629,7.426932538608062,0.1558929586876146,-82.98414569951602,-168.73326080973402
2025-01-01 07:37:00,6.502812184517738,0.3783543489664135,0.0,0.10838020307529563,0.006305905816106892,0.0,0.31008123984555147,5.500065542222223,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Lower On,5500.065542222223,1.0,45.48137068201504,51.666666666666686,46.10666666666668,0.0,51.57547482435873,0.0,0.0,5500.065542222223,45.48137068201504,51.57547482435873,51.575474824358736,51.57547482435873,12.43753247303448,12.708743295692903,-0.12459003764046805,6.246690051007026,0.9079339193951949,-0.7063846435614936,-1.1,9.236100170605994,87.57634140042933,-3418.3418229431372,-713.0314344045396,-249.59854321937286,-718.1043321728581,-0.0,-0.0,884.1639323251643,0.9340450670539957,1.0,0.03939627217900892,0.0,0.0,0.36871012952405124,65.99961422222222,-78.48325875187683,0.319075879077578,5.8383155966635805,0.0028469898975941894,34.52849671650942,1.2519000354695675,0.3582854752812442,-3474.5549274614264,56.21310451828899,0.27184172728319994,-720.5162808022855,7.484846397745846,0.15569454593936893,-80.89537530553686,-168.703167913836
2025-01-01 07:38:00,1.0027466422955145,0.3783543489664135,0.0,0.016712444038258573,0.006305905816106892,0.0,0.31008123984555147,0.0,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.79268534644186,51.666666666666686,46.10666666666668,0.0,52.03477793866458,0.0,0.0,0.0,45.79268534644186,52.03477793866458,52.03477793866459,52.03477793866458,12.43753247303448,12.67744796774806,-0.15588536558531096,6.210878260509374,0.8802479625236211,-0.7159414303787622,-1.1,9.236100170605994,91.33991987105765,-3398.3951780551697,-703.0696474292077,-247.55201039317012,-715.4852233712437,-0.0,-0.0,884.1639323251643,0.9365698701576519,1.0,0.03934174580406172,0.0,0.0,0.3681998166021101,65.99961422222222,-77.33878908286292,0.3197445006196497,5.821729888748703,0.002847106772396954,34.54969262064782,1.2520370180656335,0.35803761681255686,-3455.2260968834903,56.83091882832093,0.27184172728319994,-710.581599943083,7.511952513875247,0.15549778984295173,-78.83152753511482,-168.7204828580553
2025-01-01 07:39:00,1.0027466422955145,0.3783543489664135,0.0,0.016712444038258573,0.006305905816106892,0.0,0.31008123984555147,0.0,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.823818980238016,51.666666666666686,46.10666666666668,0.0,52.03063767940318,0.0,0.0,0.0,45.823818980238016,52.030921966819506,52.03106411052768,52.03063767940318,12.43753247303448,12.646823166235325,-0.1865101670980458,6.176883018905844,0.8542787906049976,-0.7254161465443283,-1.1,9.236100170605994,94.98738215991773,-3379.494692374887,-693.7023116758277,-245.56871301958648,-712.9259167044871,-0.0,-0.0,884.1639323251643,0.9390849831412178,1.0,0.03928835047117994,0.0,0.0,0.3677000891148655,65.99961422222222,-76.25063346075936,0.32040059679405986,5.806487014017376,0.0028472237061504383,34.570174473669255,1.2521710928104341,0.3578021720812075,-3436.8978737904304,57.40318141554335,0.27184172728319994,-701.2629610249468,7.560649349119144,0.15530247735288588,-76.79018218853106,-168.7785308310554
2025-01-01 07:40:00,1.0027466422955145,0.3783543489664135,0.0,0.016712444038258573,0.006305905816106892,0.0,0.31008123984555147,0.0,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.85419856755504,51.666666666666686,46.10666666666668,0.0,52.02649464987078,0.0,0.0,0.0,45.85419856755504,52.02706337336763,52.02734773511607,52.02649464987078,12.43753247303448,12.616843816154166,-0.2164895171792054,6.144596826134731,0.8299107346711023,-0.7348181859056768,-1.1,9.236100170605994,98.52385898054149,-3361.5766545433503,-684.9356582835283,-243.64102650736703,-710.4240842669503,-0.0,-0.0,884.1639323251643,0.9415900605700942,1.0,0.039236044743743266,0.0,0.0,0.36721055925654805,65.99961422222222,-75.21598907767242,0.3210446026403029,5.791603190925677,0.002847340696696977,34.58996870675438,1.252302367711903,0.35757842037264764,-3419.509260135593,57.93260559224261,0.27184172728319994,-692.5188580132498,7.583199729721524,0.15510841991300475,-74.7692073845411,-168.8718191228259
2025-01-01 07:41:00,1.0027466422955145,0.3783543489664135,0.0,0.016712444038258573,0.006305905816106892,0.0,0.31008123984555147,0.0,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.8838520933756,51.666666666666686,46.10666666666668,0.0,52.022348918266395,0.0,0.0,0.0,45.8838520933756,52.023202221803416,52.02362887357194,52.022348918266395,12.43753247303448,12.587485928954736,-0.24584740437863495,6.113919422871917,0.8070310952622759,-0.7441558346095004,-1.1,9.236100170605994,101.95423173357142,-3344.581734496167,-676.6954829881131,-241.76279913356865,-707.9775049859694,-0.0,-0.0,884.1639323251643,0.9440847536116362,1.0,0.03918478892509676,0.0,0.0,0.3667308555057428,65.99961422222222,-74.23219560562346,0.32167693652868823,5.777065025969602,0.0028474577419593354,34.60910064924169,1.2524309461461907,0.35736568819670145,-3403.003538133222,58.421803637054694,0.27184172728319994,-684.3088504359533,7.6133674478402265,0.15491545089422895,-72.76672783584134,-168.9960712977273
2025-01-01 07:42:00,1.0027466422955145,0.3783543489664135,0.0,0.016712444038258573,0.006305905816106892,0.0,0.31008123984555147,0.0,0.6426654024499628,0.0,0.05,0.0,0.0,0.3637710156330802,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,6573.30183919004,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.912806344310056,51.666666666666686,46.10666666666668,0.0,52.018200550258115,0.0,0.0,0.0,45.912806344310056,52.01933857326486,52.019907584768234,52.018200550258115,12.43753247303448,12.55872654380804,-0.2746067895253308,6.084757102472033,0.7855386096260284,-0.7534363944649186,-1.1,9.236100170605994,105.28311039869595,-3328.454595640966,-668.9440722320779,-239.92852787282015,-705.5840585484096,-0.0,-0.0,884.1639323251643,0.9465687202068358,1.0,0.039134544967091095,0.0,0.0,0.3662606217694163,65.99961422222222,-73.29676337805867,0.32229800096003036,5.761899219297845,0.002847574839937335,34.62759458654597,1.2525569271056076,0.3571633448746141,-3387.327853416869,58.873257775903056,0.27184172728319994,-676.5966017079224,7.652529475844503,0.15472342319067006,-70.78109549331278,-169.14743237950736
2025-01-01 07:43:00,4.343118554090098,2.5360214510763064,0.0,0.07238530923483497,0.04226702418460511,0.0,0.31008123984555147,0.0,0.6426654024499628,3.340371911794583,0.05,0.0,0.0,0.3637710156330802,2.157667102109893,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,HP On,5186.862968826608,13.333333333333371,2.1674600119845584,1506.010262318442,2.8716198284612497,0.46875208333333335,1,6224.121147811717,6224.121147811717,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.94108697129263,51.666666666666686,46.10666666666668,0.0,52.01404960909144,0.0,0.0,0.0,45.94108697129263,52.015472486634366,52.01618392540584,52.01404960909144,12.43753247303448,12.530543673522608,-0.3027896598107631,6.0570221415859535,0.7653392727545801,-0.7626662729277204,-1.1,9.236100170605994,5295.377828880663,-1807.1332901341489,-661.6796492988532,-238.1355164193809,-703.2417198087533,-0.0,-0.0,884.1639323251643,0.9490416184124393,1.0,0.03908527638587046,0.0,0.0,0.36579951659477483,65.99961422222222,-72.40735246235585,0.32290818330146953,5.748016199078626,0.0028476919887046536,34.64547381344237,1.252680405426969,0.35697079890218847,-3372.4328682182722,59.28931576568145,0.27184172728319994,-669.3483795743613,7.668730275508132,0.15453220748592045,-68.81086774411371,-169.3246486752672
2025-01-01 07:44:00,4.346765452146644,2.538377114508146,0.0,0.07244609086911073,0.04230628524180244,0.0,0.31008123984555147,0.0,0.6426654024499628,3.34401880985113,0.05,0.0,0.0,0.3637710156330802,2.160022765541733,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.013948663393945562,0.0,On,0.27140321515774624,0,On,0.05409330290244482,0,On,0.4434035069880186,0.33255263024101384,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,HP On,5185.389608720099,13.333333333333371,2.164049664994899,1505.5824709050523,2.8752667265177965,0.46875208333333335,1,6222.219996291818,6222.219996291818,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.85916805434133,51.666666666666686,46.10666666666668,0.0,52.009896155692,0.0,0.0,0.0,45.85916805434133,52.01160401863444,52.01245795010567,52.009896155692,12.43753247303448,12.597071356057231,-0.23626197727613985,6.084980371163809,0.7463421886331767,-0.7718511350449332,-1.1,9.236100170605994,5284.312028783016,-1823.0887354818808,-654.840507444064,-236.33559404308346,-708.7759504560572,-0.0,-0.0,884.1639323251643,0.9515031081515067,1.0,0.039201527829142,0.0,0.0,0.3668875150863896,65.99961422222222,-76.46556180619007,0.3215141169448424,5.782176441115505,0.0028478091864057964,34.553661046348836,1.2523886675977278,0.3571648944641933,-3387.447812468701,58.77660608176818,0.27184172728319994,-662.5315673949224,7.691059950858428,0.1543416892174624,-66.85477274985763,-169.48082129322583
2025-01-01 07:45:00,4.3671935572009355,2.5435794311828053,0.0,0.07278655928668226,0.042392990519713424,0.0,0.3179144286685391,0.0,0.6517225259726523,3.3475566025597447,0.05,0.0,0.0,0.36668814396852767,2.162307953880944,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.014331567879269558,0.0,On,0.2788534994954099,0,On,0.05926092197787098,0,On,0.4472930114352819,0.33546975857646133,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,HP On,5183.961906101116,13.333333333333371,2.1607503105570243,1505.1679361836514,2.8788045192264113,0.46875208333333335,1,6220.377758951434,6220.377758951434,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.77974365234866,51.666666666666686,46.10666666666668,0.0,52.00575015356422,0.0,0.0,0.0,45.77974365234866,52.00774244861472,52.008738596139985,52.00575015356422,12.43753247303448,12.661462002146644,-0.17187133118672726,6.111088331085149,0.7284658652694014,-0.7809944957478684,-1.1,9.236100170605994,5290.505848263813,-1838.2882402233713,-648.4032084311845,-234.6329933190474,-714.1488253793079,-0.0,-0.0,900.781979359533,0.9539528513049128,1.0,0.039313878355703616,0.0,0.0,0.3679390048571071,65.99961422222222,-80.0892118175281,0.3201716523371971,5.815090685334132,0.002847926100753665,34.54606338633406,1.2521064278314018,0.3573460496333525,-3401.481100320507,58.02492391348382,0.27184172728319994,-656.1169230183953,7.713714587210844,0.15415179792741024,-64.91200628386757,-169.72098703517983
2025-01-01 07:46:00,4.370645736998013,2.54580931904422,0.0,0.07284409561663356,0.04243015531740367,0.0,0.3179144286685391,0.0,0.6517225259726523,3.3510087823568218,0.05,0.0,0.0,0.36668814396852767,2.164537841742359,0.01458333333333334,1,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.024729361293859647,0.0,On,0.014331567879269558,0.0,On,0.2788534994954099,0,On,0.05926092197787098,0,On,0.4472930114352819,0.33546975857646133,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,HP On,5182.57023605232,13.333333333333371,2.1575392706613554,1504.7638635509554,2.8822566990234884,0.46875208333333335,1,6218.582016269942,6218.582016269942,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9420.184724444445,Off,0.0,0.0,45.70230073118825,51.666666666666686,46.10666666666668,0.0,52.00161137708441,0.0,0.0,0.0,45.70230073118825,52.003887566524654,52.00502566124479,52.00161137708441,12.43753247303448,12.724156337373204,-0.10917699596016739,6.135501010055359,0.7116338855648455,-0.790102752654947,-1.1,9.236100170605994,5280.414823400357,-1852.5419338039885,-642.3430182478602,-232.94256350345591,-719.3956493914966,-0.0,-0.0,900.781979359533,0.9563905117546915,1.0,0.039423112477406326,0.0,0.0,0.36896132816166866,65.99961422222222,-83.54174262000024,0.31887094088201356,5.847011105805061,0.0028480430157425012,34.45876966709214,1.2518317432427422,0.3575153587198595,-3414.6136610625094,57.30786370756553,0.27184172728319994,-650.0770253414244,7.7340070935642125,0.15396240282318957,-62.98116072880351,-169.9614027746524
