Metric,Value
Total Electric Energy (kWh),5954.643725594287
Total Gas Energy (therms),0.0
Average Electric Power (kW),8.270338507769843
Peak Electric Power (kW),37.89696419455702
Other Electric Energy (kWh),388.28016200052264
HVAC Heating Electric Energy (kWh),5227.196261489584
Lighting Electric Energy (kWh),45.486347566551906
Water Heating Electric Energy (kWh),258.93095453762965
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),20.063778627465997
Unmet Heating Load (C-hours),41.443351948340776
Unmet Cooling Load (C-hours),0.005323909135440393
Total Hot Water Unmet Demand (kWh),0.0
