Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:10:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,48.050233972084925,51.666666666666686,46.10666666666668,0.0,52.00029252369634,0.0,0.0,0.0,75.0784905813827,52.025777567050326,52.03852008872733,52.00029252369634,12.43753247303448,20.270980012321907,-0.34013109878923586,7.332950555325565,2.8,9.236100170605994,2830.5833030533317,-579.1512893451753,-348.2003574334198,-0.0,-0.0,256.14852472399104,0.0,2.0,0.01529305652757978,0.0,0,0.7547550853756662,131.99922844444444,-8.92574833980348,0.2537725321826191,10.391501720744689,0.0036659606604299766,39.893345829755404,1.2202180446980768,0.10055709309963944,-594.0340563663526,14.882767021177354
2025-01-01 00:11:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,47.78176442135039,51.666666666666686,46.10666666666668,0.0,51.98971630746632,0.0,0.0,0.0,74.65900690835998,52.015795489747546,52.028835080888165,51.98971630746632,12.43753247303448,20.43839823426055,-0.17271287685059278,7.344500370644511,2.8,9.236100170605994,2823.3026801267765,-580.7705895564353,-353.38579303828215,-0.0,-0.0,256.14852472399104,0.0,2.0,0.015373483645193352,0.0,0,0.7587243884323494,131.99922844444444,-11.020935661496353,0.25121124226658414,10.465899860099753,0.003666691223483448,39.522585219604956,1.219521681271403,0.10056733152752328,-595.6082733531699,14.83768379673459
2025-01-01 00:12:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,47.52332224747072,51.666666666666686,46.10666666666668,0.0,51.97919946246847,0.0,0.0,0.0,74.255191011673,52.00586918498919,52.01920404624955,51.97919946246847,12.43753247303448,20.599245739384905,-0.011865371726237584,7.355325611372541,2.8,9.236100170605994,2816.460809237715,-582.2875547061703,-358.3965969066045,-0.0,-0.0,256.14852472399104,0.0,2.0,0.015450574279760874,0.0,0,0.7625290267248805,131.99922844444444,-12.852002682235522,0.2487794506502689,10.537325519558205,0.00366741541011748,39.16567937096465,1.2188533795296914,0.10057692670414307,-597.0840064581348,14.796451751964518
2025-01-01 00:13:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,47.27418378364592,51.666666666666686,46.10666666666668,0.0,51.96873977822339,0.0,0.0,0.0,73.86591216194674,51.995996569662594,52.009624965382194,51.96873977822339,12.43753247303448,20.753998676370887,0.0,7.365478247802333,2.8,9.236100170605994,2809.816351157333,-583.7094778298771,-363.2441798878114,-0.0,-0.0,256.14852472399104,0.0,2.0,0.015524578716429422,0.0,0,0.7661813525248419,131.99922844444444,-14.648877781410643,0.24646629754131272,10.606050512545416,0.003668133450524883,38.821600248954304,1.2182110748027493,0.10058592487222284,-598.4682889632453,14.758811133368267
2025-01-01 00:14:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,47.03377413657731,51.666666666666686,46.10666666666668,0.0,51.95833520372982,0.0,0.0,0.0,73.49027208840204,51.98617571099146,52.00009596462229,51.95833520372982,12.43753247303448,20.9030350275318,0.0,7.37500615738368,2.8,9.236100170605994,2803.405292921772,-585.0430550974329,-367.93732165347967,-0.0,-0.0,256.14852472399104,0.0,2.0,0.015595697361143098,0.0,0,0.7696912564257312,131.99922844444444,-16.36679425130336,0.2442629043049706,10.672293936727996,0.003668845558051665,38.489526027701295,1.2175931208285693,0.10059436861976735,-599.7676039956805,14.724548898247582
2025-01-01 00:15:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,46.801590432233304,51.666666666666686,46.10666666666668,0.0,51.947983814685166,0.0,0.0,0.0,73.12748505036454,51.97640479562931,51.99061528610138,51.947983814685166,12.43753247303448,21.046685300702535,0.0,7.383953613830264,2.8,9.236100170605994,2797.226918306839,-586.2944687521466,-372.48366810587777,-0.0,-0.0,256.14852472399104,0.0,2.0,0.01566410557791955,0.0,0,0.7730673931319806,131.99922844444444,-17.99882241383842,0.24216150177901757,10.735602037621753,0.0036695519326341063,38.16873781262918,1.2169980772231908,0.10060229731754143,-600.9879500632625,14.693481311115901
2025-01-01 00:16:00,0.2337382564150725,0.06917087761265099,0.12044657909407255,0.0038956376069178753,0.0011528479602108499,0.002007442984901209,0.03364053557607957,0.09432849006976217,0.10576923076923077,0.0,0.12044657909407255,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,On,2931.560884102564,21.111111111111143,0.8005208676345466,0.0,3.5299412764632168,0.10576923076923077,1,2825.791653333333,2825.791653333333,Off,0.0,0,46.57718494260911,51.666666666666686,46.10666666666668,0.0,51.93768379761628,0.0,0.0,0.0,72.77685147282673,51.966682114697946,51.98118127323878,51.93768379761628,12.43753247303448,21.185243665204055,0.0,7.3923616676297526,2.8,9.236100170605994,2791.277048434478,-587.4694473919303,-376.8900249461987,-0.0,-0.0,256.14852472399104,0.0,2.0,0.01572995938385226,0.0,0,0.7763174625232379,131.99922844444444,-19.542335445878393,0.2401551984795398,10.796785529839598,0.003670252762486783,37.85859610222757,1.2164246618979766,0.10060974745966564,-602.1348919664791,14.665444574548859
2025-01-01 00:17:00,0.12796902564584176,0.06917087761265099,0.0,0.0021328170940973627,0.0011528479602108499,0.0,0.03364053557607957,0.09432849006976217,0.0,0.0,0.0,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2825.791653333333,Off,0.0,0,46.36015153079739,51.666666666666686,46.10666666666668,0.0,51.9274334377279,0.0,0.0,0.0,72.43773676687091,51.95700605233135,51.971792359633085,51.9274334377279,12.43753247303448,21.31897689797889,0.0,7.400268452895601,2.8,9.236100170605994,-146.01225135874742,-588.5733127291971,-381.162596631983,-0.0,-0.0,256.14852472399104,0.0,2.0,0.0157934000049202,0.0,0,0.7794484344963072,131.99922844444444,-20.99817945075545,0.23823779741555562,10.856001747077546,0.003670948225399137,37.55852194518406,1.2158717129143821,0.10061675293842079,-603.2136018142949,14.640289085097761
2025-01-01 00:18:00,0.12796902564584176,0.06917087761265099,0.0,0.0021328170940973627,0.0011528479602108499,0.0,0.03364053557607957,0.09432849006976217,0.0,0.0,0.0,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2825.791653333333,Off,0.0,0,46.573242433315556,51.666666666666686,46.10666666666668,0.0,51.91723110973764,0.0,0.0,0.0,72.77069130205555,51.94737507703542,51.962447060684305,51.91723110973764,12.43753247303448,21.16850738822251,0.0,7.407709439604932,2.8,9.236100170605994,-139.3634541461897,-589.6110206815671,-376.3566853072205,-0.0,-0.0,256.14852472399104,0.0,2.0,0.01572201172075532,0.0,0,0.7759252231348298,131.99922844444444,-19.155293562960168,0.24049228121556052,10.791071239066252,0.0036716384897180323,37.82255455881896,1.216492818342491,0.10062334527023271,-604.2288927135494,14.617872031982259
2025-01-01 00:19:00,0.12796902564584176,0.06917087761265099,0.0,0.0021328170940973627,0.0011528479602108499,0.0,0.03364053557607957,0.09432849006976217,0.0,0.0,0.0,0.0,0.06917087761265099,0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.015149013157894735,0.0,On,0.01849152241818484,0,On,0.002100653252894153,0,On,0.0545675623756451,0.04092567178173381,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2825.791653333333,Off,0.0,0,46.77734160008219,51.666666666666686,46.10666666666668,0.0,51.906982052508376,0.0,0.0,0.0,73.08959625012842,51.93769983369569,51.95305872428935,51.906982052508376,12.43753247303448,21.023935730088322,0.0,7.414717579582143,2.8,9.236100170605994,-133.17806668669343,-590.5872176149539,-371.7621834867909,-0.0,-0.0,256.14852472399104,0.0,2.0,0.015653281059189145,0.0,0,0.7725331728769397,131.99922844444444,-17.564407923893572,0.2426830023431657,10.729016920236454,0.0036723332516191494,38.07555132098236,1.217090154119997,0.1006295537271681,-605.1852380624374,14.59802044748347
