Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:47:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.67485589520464,51.666666666666686,46.10666666666668,0.0,47.914457738151185,0.0,0.0,0.0,35.67485589520464,47.934470456102844,47.94447681507868,47.914457738151185,12.43753247303448,17.271494476409,-1.6729499680354571,-1.1,-214.1056655007476,-806.432639315857,-0.0,-0.0,200.27343510747156,0.15819408459548345,1.0,0.0332541115330014,0.0,0,0.46437701200195053,65.99961422222222,-3.592461292362067,0.23839226168801084,8.091636993816058,0.002853823876856555,30.446965558742193,1.2322266156575605
2025-01-01 07:48:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.67301497248659,51.666666666666686,46.10666666666668,0.0,47.90915979968235,0.0,0.0,0.0,35.67301497248659,47.92946378895836,47.93961578359637,47.90915979968235,12.43753247303448,17.268061471752354,-1.6763829726921031,-1.1,-213.86229258131777,-806.1937041511607,-0.0,-0.0,200.27343510747156,0.15819408459548345,1.0,0.03325047216343656,0.0,0,0.4643261900287814,65.99961422222222,-3.5880235376287057,0.23845704140700952,8.090037601041525,0.002853980105883089,30.432721718315417,1.2322410655389204
2025-01-01 07:49:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.67113552464475,51.666666666666686,46.10666666666668,0.0,47.90386219991588,0.0,0.0,0.0,35.67113552464475,47.92445738017196,47.934754970300006,47.90386219991588,12.43753247303448,17.264661839986758,-1.6797826044576993,-1.1,-213.62283315770844,-805.9571195840517,-0.0,-0.0,200.27343510747156,0.15819408459548345,1.0,0.03324686798140333,0.0,0,0.4642758594318674,65.99961422222222,-3.5851486811283486,0.2385213295070022,8.088456426876826,0.0028541362599906733,30.4184655172683,1.2322553742134885
2025-01-01 07:50:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.66921909211566,51.666666666666686,46.10666666666668,0.0,47.898564944559865,0.0,0.0,0.0,35.66921909211566,47.91945123515032,47.929894380445546,47.898564944559865,12.43753247303448,17.261294262526068,-1.6831501819183892,-1.1,-213.38709862003589,-805.7227930536245,-0.0,-0.0,200.27343510747156,0.15819408459548345,1.0,0.03324329759444401,0.0,0,0.464226000766234,65.99961422222222,-3.583740673882973,0.2385851454441954,8.086892745352518,0.0028542923391355265,30.404197856727382,1.2322695472664136
2025-01-01 07:51:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.667267135628165,51.666666666666686,46.10666666666668,0.0,47.89326803909338,0.0,0.0,0.0,35.667267135628165,47.91444535908392,47.9250340190792,47.89326803909338,12.43753247303448,17.257957489147206,-1.6864869552972515,-1.1,-213.1549113744261,-805.4906368051876,-0.0,-0.0,200.27343510747156,0.15819408459548345,1.0,0.033239759682243616,0.0,0,0.4641765955943438,65.99961422222222,-3.5837096767100327,0.2386485076693754,8.085968647896665,0.0028544483432777607,30.38991959088386,1.2322835899933675
2025-01-01 07:52:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.6652810409119,51.666666666666686,46.10666666666668,0.0,47.88797148877833,0.0,0.0,0.0,35.6652810409119,47.90943975695827,47.92017389104824,47.88797148877833,12.43753247303448,17.254650333727977,-1.6897941107164804,-1.1,-212.92610410154919,-805.2605675900753,-0.0,-0.0,200.27343510747156,0.15819408459548345,1.0,0.03323625299213572,0.0,0,0.46412762642333755,65.99961422222222,-3.584971618945435,0.23871143369036246,8.08443780135675,0.002854604272381177,30.375631529908567,1.2322975074185822
2025-01-01 07:53:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.66326212367593,51.666666666666686,46.10666666666668,0.0,47.88267529867058,0.0,0.0,0.0,35.66326212367593,47.90443443356437,47.91531400101127,47.88267529867058,12.43753247303448,17.25137167029186,-1.693072774152597,-1.1,-212.61468993784763,-805.0325063871231,-0.0,-0.0,200.27343510747156,0.6931126171134377,1.0,0.033232776334931685,0.0,0,0.4640790766467914,65.99961422222222,-3.5016186581960707,0.2387739401299727,8.082922487066366,0.002854760126413075,30.361334442657885,1.2323113043115987
2025-01-01 07:54:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.66120873606473,51.666666666666686,46.10666666666668,0.0,47.87737947363039,0.0,0.0,0.0,35.66120873606473,47.89942939350859,47.91045435344769,47.87737947363039,12.43753247303448,17.248122919687674,-1.696321524756783,-1.1,-212.3943514844924,-804.80655134177,-0.0,-0.0,200.27343510747156,0.6936831085505052,1.0,0.03322933122198962,0.0,0,0.46403096737006466,65.99961422222222,-3.507235250193972,0.2388360051413144,8.08142348724503,0.0028549159053440753,30.34702724807556,1.2323249746348226
2025-01-01 07:55:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.65912473565871,51.666666666666686,46.10666666666668,0.0,47.872084018762884,0.0,0.0,0.0,35.65912473565871,47.89442464162856,47.905594953061396,47.872084018762884,12.43753247303448,17.244900771306092,-1.6995436731383649,-1.1,-212.17496913220202,-804.5824715369324,-0.0,-0.0,200.27343510747156,0.6942091313535281,1.0,0.03322591414711394,0.0,0,0.4639832496308918,65.99961422222222,-3.511932702741179,0.23889767838551088,8.079938979187805,0.0028550716091399926,30.332712306095974,1.2323385324289209
2025-01-01 07:56:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.65701121166737,51.666666666666686,46.10666666666668,0.0,47.86678893859977,0.0,0.0,0.0,35.65701121166737,47.88942018222052,47.9007358040309,47.86678893859977,12.43753247303448,17.241704293216344,-1.702740151228113,-1.1,-211.9576465922362,-804.3602015578232,-0.0,-0.0,200.27343510747156,0.6946926563508341,1.0,0.033222524126135716,0.0,0,0.46393590968584686,65.99961422222222,-3.516880141884597,0.2389589736125514,8.079090635220913,0.0028552272377769554,30.31839025053302,1.2323519816413289
2025-01-01 07:57:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.65486923807759,51.666666666666686,46.10666666666668,0.0,47.86149423751081,0.0,0.0,0.0,35.65486923807759,47.884416019427874,47.895876910386406,47.86149423751081,12.43753247303448,17.238532566467992,-1.7059118779764653,-1.1,-211.7430048074957,-804.1396769254981,-0.0,-0.0,200.27343510747156,0.6951356054255102,1.0,0.03321916018842464,0.0,0,0.4638889339805636,65.99961422222222,-3.5227629894692107,0.23901990439420445,8.077633462121153,0.002855382791233826,30.304061707614743,1.2323653261647967
2025-01-01 07:58:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.65269985949426,51.666666666666686,46.10666666666668,0.0,47.85619991970609,0.0,0.0,0.0,35.65269985949426,47.87941215724327,47.89101827601186,47.85619991970609,12.43753247303448,17.2353846971861,-1.7090597472583582,-1.1,-211.5310866690229,-803.9208349366236,-0.0,-0.0,200.27343510747156,0.695539888064758,1.0,0.03321582138972524,0.0,0,0.4638423093289873,65.99961422222222,-3.529686839870916,0.23908048394051218,8.076189270341494,0.0028555382694921685,30.28972728712207,1.2323785697860488
2025-01-01 07:59:00,0.5862741022499087,0.10896348224515155,0.0,0.009771235037498478,0.0018160580374191925,0.0,0.011181100766218427,0.0,0.12944700148369023,0.395646,0.05,0.0,0.0,0.09438014891181822,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0034974191337719296,0.0,On,0.0076836816324464974,0,On,0.00360680293459924,0,On,0.09077544806656179,0.06808158604992133,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.65050407544515,51.666666666666686,46.10666666666668,0.0,47.850905989240374,0.0,0.0,0.0,35.65050407544515,47.874408599512776,47.886159904648984,47.850905989240374,12.43753247303448,17.232259830302223,-1.7121846141422346,-1.1,-211.3217255683643,-803.7036156164412,-0.0,-0.0,200.27343510747156,0.695907418598963,1.0,0.03321250682673184,0.0,0,0.46379602311690676,65.99961422222222,-3.537545059394649,0.23914072489118776,8.074757589088964,0.0028556936725361803,30.275387572296253,1.2323917161274889
2025-01-01 08:00:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.64828283579047,51.666666666666686,46.10666666666668,0.0,47.84561245001984,0.0,0.0,0.0,35.64828283579047,47.869405349942184,47.881301799903355,47.84561245001984,12.43753247303448,17.2291571529336,-1.7152872915108581,-1.1,-124.64263854871899,-803.4879619516836,-0.0,-0.0,286.74555481794863,0.6962401178336839,1.0,0.03320921564068645,0.0,0,0.46375006335219665,65.99961422222222,-3.546231414983973,0.23920063926344964,8.073337970801859,0.002855849000352576,30.83767719128561,1.2324047686328359
2025-01-01 08:01:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.64331127983804,51.666666666666686,46.10666666666668,0.0,47.84031930580942,0.0,0.0,0.0,35.64331127983804,47.86440241210396,47.876443965251234,47.84031930580942,12.43753247303448,17.228418674768996,-1.7160257696754613,-1.1,-124.65248072464567,-803.4366369381069,-0.0,-0.0,286.74555481794863,0.696539904350009,1.0,0.0332084322715369,0.0,0,0.4637391239943792,65.99961422222222,-3.60739860448745,0.23922501091598816,8.073225383420954,0.0028560072113191126,30.821299124995388,1.2324077851900495
2025-01-01 08:02:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.63839236368945,51.666666666666686,46.10666666666668,0.0,47.83502696537437,0.0,0.0,0.0,35.63839236368945,47.85940017198197,47.87158677528577,47.83502696537437,12.43753247303448,17.227635653791005,-1.7168087906534524,-1.1,-124.67533152375859,-803.3822175819918,-0.0,-0.0,286.74555481794863,0.6968086804936271,1.0,0.03320760164204073,0.0,0,0.4637275246694918,65.99961422222222,-3.6846687597153878,0.2392500518252723,8.073088099750187,0.002856165337871856,30.80496348353667,1.2324109908725147
2025-01-01 08:03:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.633523626564916,51.666666666666686,46.10666666666668,0.0,47.829735420867046,0.0,0.0,0.0,35.633523626564916,47.85439862218865,47.86673022284945,47.829735420867046,12.43753247303448,17.226810197639065,-1.7176342468053925,-1.1,-124.68811181330625,-803.3248506077218,-0.0,-0.0,286.74555481794863,0.6970483156787696,1.0,0.03320672598629724,0.0,0,0.46371529657561233,65.99961422222222,-3.754816023533081,0.23927573031244062,8.072927280605214,0.002856323380204623,30.78866877546744,1.2324143767378715
2025-01-01 08:04:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.62870205427041,51.666666666666686,46.10666666666668,0.0,47.824444664805675,0.0,0.0,0.0,35.62870205427041,47.849397755681785,47.86187430111985,47.824444664805675,12.43753247303448,17.225944889848172,-1.718499554596285,-1.1,-124.68974127008516,-803.264715808387,-0.0,-0.0,286.74555481794863,0.6972606321118526,1.0,0.0332058080432752,0.0,0,0.4637024779610678,65.99961422222222,-3.8165802796467627,0.2393020074816654,8.072744348809774,0.0028564813385047634,30.77241315664177,1.2324179318239221
2025-01-01 08:05:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.623924792618034,51.666666666666686,46.10666666666668,0.0,47.81915469015658,0.0,0.0,0.0,35.623924792618034,47.84439756584221,47.857019003685025,47.81915469015658,12.43753247303448,17.225042177079402,-1.719402267365055,-1.1,-124.68447755637521,-803.2019834559127,-0.0,-0.0,286.74555481794863,0.6974473907595107,1.0,0.033204850406805965,0.0,0,0.46368910504741395,65.99961422222222,-3.874048918411164,0.23932884649682512,8.072540651811995,0.002856639212951604,30.75619487846911,1.2324216457492911
2025-01-01 08:06:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.6191892975931,51.666666666666686,46.10666666666668,0.0,47.81386549031039,0.0,0.0,0.0,35.6191892975931,47.83939804645128,47.85216432452172,47.81386549031039,12.43753247303448,17.224104239506502,-1.7203402049379548,-1.1,-124.67435301825935,-803.136805293398,-0.0,-0.0,286.74555481794863,0.697610280967342,1.0,0.03320385538808692,0.0,0,0.4636752101093646,65.99961422222222,-3.9291025428100195,0.23935621454530567,8.072317390322548,0.0028567970037168635,30.740012383371827,1.2324255092635255
2025-01-01 08:07:00,0.6746683355404429,0.13021502038873922,0.0,0.011244472259007382,0.0021702503398123205,0.0,0.05454430860828956,0.0,0.17447802693215328,0.395646,0.05,0.0,0.0,0.11563168705540587,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03594136924459241,0.0269560269334443,On,0.0,0,Off,0.0026443900767543858,0.0,On,0.05189991853153517,0,On,0.020302444191612073,0,On,0.1182342134959488,0.08867566012196157,On,On,395.646,19.444444444444457,1.0,0.0,0.395646,0.0,1,395.646,395.646,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,1266.6533422222221,Off,0.0,0.0,35.614493245453055,51.666666666666686,46.10666666666668,0.0,47.80857705903594,0.0,0.0,0.0,35.614493245453055,47.8343991916474,47.84731025795313,47.80857705903594,12.43753247303448,17.22313306870817,-1.7213113757362883,-1.1,-124.65961333875248,-803.0693199486337,-0.0,-0.0,286.74555481794863,0.6977509127667185,1.0,0.03320282509830926,0.0,0,0.4636608226286475,65.99961422222222,-3.98184820806736,0.2393840816594548,8.072075661202096,0.002856954710965484,30.72386424821381,1.2324295139165087
