Metric,Value
Total Electric Energy (kWh),656.3135717959112
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.9115466274943212
Peak Electric Power (kW),10.297843095554217
Other Electric Energy (kWh),262.47917638390396
HVAC Heating Electric Energy (kWh),199.9858648000001
Lighting Electric Energy (kWh),38.00354038445172
Water Heating Electric Energy (kWh),121.09499022755557
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),18.991766589165483
Unmet Heating Load (C-hours),649.1347557099355
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
