Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,73.46252545301171,51.666666666666686,46.10666666666668,0.0,49.75756062311908,0.0,0.0,0.0,114.78519602033079,49.2612579621688,49.75756062311908,49.01310663169365,12.43753247303448,21.90102782491823,0.0,9.341111400090073,2.8,9.236100170605994,-1898.4150045030271,-3267.818937356109,-2122.178657514131,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08525258441666937,0.0,0,1.1032573066930889,65.99961422222222,-29.330451838560947,0.16926756603753512,10.039411036377638,0.0027064709615702647,-40.88565589850661,1.210642447850156,0.39022121189757025,-3326.442883688997,58.62394633288777
2025-01-01 00:01:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,73.82600592542047,51.666666666666686,46.10666666666668,0.0,49.74508821796285,0.0,0.0,0.0,115.3531342584695,49.249811993845995,49.74508821796285,49.00217388178758,12.43753247303448,21.754088583503453,0.0,9.26342635489468,2.8,9.236100170605994,-1880.2674538396775,-3224.9486365079633,-2098.1922132142404,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08494243627079555,0.0,0,1.099243666397796,65.99961422222222,-35.16934547510154,0.17127998364495345,9.997593542613583,0.0027062730791273734,-40.486184099238,1.2147840144504742,0.3899630166188978,-3284.761773704859,59.81313719689578
2025-01-01 00:02:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,74.17832538459542,51.666666666666686,46.10666666666668,0.0,49.73255579730868,0.0,0.0,0.0,115.90363341343036,49.238309392757756,49.73255579730868,48.9911861904823,12.43753247303448,21.61125196262113,0.0,9.190740113458242,2.8,9.236100170605994,-1863.273757281593,-3184.8852096166033,-2074.9796532384757,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08464055258609625,0.0,0,1.0953369768446892,65.99961422222222,-41.38820889278156,0.17277006773528963,9.933333856668698,0.0027060777981372415,-40.09701287729975,1.2153728227447824,0.38972128054447336,-3245.8087721310226,60.92356251441916
2025-01-01 00:03:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,74.52003842985322,51.666666666666686,46.10666666666668,0.0,49.71996522098741,0.0,0.0,0.0,116.43756004664564,49.22675189786693,49.71996522098741,48.980145236306704,12.43753247303448,21.472313023183542,0.0,9.122676290574987,2.8,9.236100170605994,-1847.3648030445668,-3147.4164622601534,-2052.4992368265293,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08434653244701087,0.0,0,1.0915320497685146,65.99961422222222,-47.959671067701976,0.17423331532621683,9.871036903437162,0.002705884487972738,-39.71750369416014,1.215946114052621,0.3894947814434699,-3209.373353526332,61.956891266178346
2025-01-01 00:04:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,74.85164566271804,51.666666666666686,46.10666666666668,0.0,49.70731825643649,0.0,0.0,0.0,116.95569634799695,49.215141161726,49.70731825643649,48.96905261437077,12.43753247303448,21.337086862694903,0.0,9.058899157389513,2.8,9.236100170605994,-1825.4007949371373,-3112.352735753285,-2030.713225436941,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08406001445346976,0.0,0,1.0878242082756593,65.99961422222222,-47.78167434986099,0.17567068416291778,9.809842466529602,0.0027056930977241134,-39.34722059589505,1.216504607503488,0.3892824277589895,-3175.268143775973,62.915408022688126
2025-01-01 00:05:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,75.17313689896703,51.666666666666686,46.10666666666668,0.0,49.69461658769284,0.0,0.0,0.0,117.45802640463599,49.203478758890256,49.69461658769284,48.95790984448897,12.43753247303448,21.205578854831007,0.0,8.999105668550063,2.8,9.236100170605994,-1800.5709138291684,-3079.5221219391824,-2009.615036411339,-0.0,-0.0,253.09410484966463,0.0,1.0,0.0837810384579432,0.0,0,1.0842139680986298,65.99961422222222,-44.049982267494116,0.17708114697069383,9.750533260170181,0.0027055035788389,-38.98617605239889,1.2170482393874131,0.38908323283500923,-3143.3244229761344,63.802301036952095
2025-01-01 00:06:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,75.4847074617969,51.666666666666686,46.10666666666668,0.0,49.68186190043564,0.0,0.0,0.0,117.94485540905767,49.191766265501755,49.68186190043564,48.94671844803482,12.43753247303448,21.077717788514004,0.0,8.943019852669082,2.8,9.236100170605994,-1775.6748727124682,-3048.7742796305274,-1989.1860437813837,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08350948091461592,0.0,0,1.0806997304257966,65.99961422222222,-39.58293378074903,0.17846452389207462,9.69307603931286,0.002705315882829872,-38.63420119231786,1.2175772638894578,0.3888962968491909,-3113.388941456915,64.61466182638748
2025-01-01 00:07:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,75.7867224584453,51.666666666666686,46.10666666666668,0.0,49.66905584777161,0.0,0.0,0.0,118.41675384132078,49.18000522726989,49.66905584777161,48.93547991701902,12.43753247303448,20.953369148781228,0.0,8.890388254916333,2.8,9.236100170605994,-1751.6032120947898,-3019.9442613963683,-1969.3979320602325,-0.0,-0.0,253.09410484966463,0.0,1.0,0.0832450822061212,0.0,0,1.0772781355378183,65.99961422222222,-35.299384884221794,0.17982137288955385,9.636648568173523,0.0027051299621929778,-38.2909768915826,1.218092199435231,0.3887207921300519,-3085.3213344198693,65.37707302350104
2025-01-01 00:08:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,76.07958373537429,51.666666666666686,46.10666666666668,0.0,49.65620002196889,0.0,0.0,0.0,118.87434958652231,49.16819713301776,49.65620002196889,48.924195688542206,12.43753247303448,20.832384672090754,0.0,8.84097843696069,2.8,9.236100170605994,-1728.4467491620571,-2992.9304982274266,-1950.2207202885822,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08298755148851973,0.0,0,1.0739454196109546,65.99961422222222,-31.32013372313962,0.18115246627010714,9.581186415988956,0.0027049457711634055,-37.95615081753314,1.2185936242939668,0.38855595857828046,-3058.9931945142716,66.06269628684544
2025-01-01 00:09:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,76.36367734068943,51.666666666666686,46.10666666666668,0.0,49.64329594834234,0.0,0.0,0.0,119.31824584482723,49.156343408958094,49.64329594834234,48.91286713926598,12.43753247303448,20.71462191968117,0.0,8.794573752617248,2.8,9.236100170605994,-1706.1315417028327,-2967.562415741071,-1931.6258674498563,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08273660834506188,0.0,0,1.0706979537601684,65.99961422222222,-27.59977910264088,0.1824585755698251,9.527374728644311,0.002704763265875086,-37.62938377702362,1.2190820954894168,0.388401086596994,-3034.2851801063193,66.72276436524825
2025-01-01 00:10:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,76.63936510520465,51.666666666666686,46.10666666666668,0.0,49.630345087885864,0.0,0.0,0.0,119.74900797688225,49.1444454211546,49.630345087885864,48.90149558778898,12.43753247303448,20.599947417560408,0.0,8.750975553266915,2.8,9.236100170605994,-1684.5913536122137,-2943.786034979017,-1913.5867263929686,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08249198963594133,0.0,0,1.067532332682078,65.99961422222222,-24.098732068909854,0.18374043178404328,9.475144991784958,0.0027045824042850604,-37.31035723491094,1.219558135543472,0.38825552475259345,-3011.0880993105743,67.30206433155706
2025-01-01 00:11:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,76.90698744069199,51.666666666666686,46.10666666666668,0.0,49.61734884130637,0.0,0.0,0.0,120.16716787608124,49.13250447929528,49.61734884130637,48.89008229828975,12.43753247303448,20.488235617459665,0.0,8.709996286218216,2.8,9.236100170605994,-1663.7810283224355,-2921.4636882780837,-1896.0783353021282,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08225344745270764,0.0,0,1.064445348182924,65.99961422222222,-20.79679786997204,0.1849987317849193,9.424432778148137,0.002704403146060477,-36.99877093569654,1.2200222365355815,0.38811865699799875,-2989.299158170931,67.83546989284744
2025-01-01 00:12:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,77.16686645055002,51.666666666666686,46.10666666666668,0.0,49.60430855259169,0.0,0.0,0.0,120.5732288289844,49.120521840029625,49.60430855259169,48.8786284837486,12.43753247303448,20.379367740900413,0.0,8.671462800451316,2.8,9.236100170605994,-1643.6652372810447,-2900.501000735537,-1879.0771970611634,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08202074679972894,0.0,0,1.0614339591742783,65.99961422222222,-17.68214506954584,0.18623414681898698,9.374440008627921,0.0027042254524784113,-36.69434023593156,1.2204748646824128,0.3879899139287977,-2968.8236538467972,68.32265311125946
2025-01-01 00:13:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,77.41930787887566,51.666666666666686,46.10666666666668,0.0,49.59122551206053,0.0,0.0,0.0,120.9676685607432,49.10849870982119,49.59122551206053,48.86713530870152,12.43753247303448,20.273231055740613,0.0,8.635213550589341,2.8,9.236100170605994,-1624.2120995191156,-2880.8073587469644,-1862.5611318451743,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08179366417867508,0.0,0,1.0584952733547817,65.99961422222222,-14.745072523605657,0.1874473267514101,9.325852382734048,0.0027040492863398746,-36.396794451361615,1.22091646315177,0.38786876364314093,-2949.5734286023558,68.76606985539136
2025-01-01 00:14:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,77.6646023845201,51.666666666666686,46.10666666666668,0.0,49.57810095908781,0.0,0.0,0.0,121.35094122581265,49.096436247496484,49.57810095908781,48.85560389170083,12.43753247303448,20.169718403841035,0.0,8.601097832046642,2.8,9.236100170605994,-1605.3914145849049,-2862.297615052317,-1846.5091728077653,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08157198669517564,0.0,0,1.0556265356493677,65.99961422222222,-11.976346626804187,0.18863890188305898,9.277883877567898,0.0027038746118927728,-36.10587579172444,1.2213474538545155,0.38775470935466116,-2931.4664130868096,69.16879803449233
2025-01-01 00:15:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,77.90302654041056,51.666666666666686,46.10666666666668,0.0,49.56493608461777,0.0,0.0,0.0,121.72347896939151,49.08433556659539,49.56493608461777,48.84403530758421,12.43753247303448,20.068727831131717,0.0,8.568975011333839,2.8,9.236100170605994,-1587.1744556760837,-2844.892697228576,-1830.901480708053,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08135551137325724,0.0,0,1.0528251193373652,65.99961422222222,-9.367079817695213,0.18980948392050945,9.231946526057321,0.002703701394760787,-35.821338532092554,1.2217682388274547,0.3876472869673885,-2914.426173612851,69.53347638427572
2025-01-01 00:16:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,78.13484370863151,51.666666666666686,46.10666666666668,0.0,49.55173203351067,0.0,0.0,0.0,122.08569329473673,49.07219773756579,49.55173203351067,48.83243058959336,12.43753247303448,19.970162263587987,-0.08539329196761258,8.538713788896354,2.8,9.236100170605994,-1569.5339937297617,-2828.518891837842,-1815.7192682155926,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08114404455845473,0.0,0,1.0500885183281368,65.99961422222222,-6.908830363833644,0.1909596666940983,9.186531619276138,0.0027035296018769212,-35.54294828764856,1.2221792014395065,0.3875460627401091,-2898.381482508827,69.86259067098526
2025-01-01 00:17:00,0.1971046557963559,0.13355033252882703,0.0,0.0032850775966059313,0.0022258388754804507,0.0,0.013610236033724066,0.18349441976263184,0.0,0.0,0.0,0.0,0.13355033252882703,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.010100257963548628,0,On,0.0054273097241957155,0,On,0.14300235955590693,0.10725176966693016,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,16217.969146666666,Off,0.0,0,78.3603048346648,51.666666666666686,46.10666666666668,0.0,49.53848990674369,0.0,0.0,0.0,122.43797630416375,49.060023789821955,49.53848990674369,48.820790731361086,12.43753247303448,19.87392921334113,-0.1816263422144715,8.510191544230354,2.8,9.236100170605994,-1552.444268499229,-2813.1870527955575,-1800.9447311449867,-0.0,-0.0,253.09410484966463,0.0,1.0,0.08093740137693817,0.0,0,1.0474143401616172,65.99961422222222,-4.593642203907066,0.19209002677421513,9.14160018647519,0.0027033592014211534,-35.27048135511815,1.2225807074851356,0.3874506312090077,-2883.265937176566,70.07888438100841
