Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3988577807963559,0.13355033252882703,0.17293124999999998,0.3988577807963559,0.13355033252882703,0.17293124999999998,0.013610236033724066,0.18349441976263184,0.201753125,0.0,0.17293124999999998,0.0,0.13355033252882703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0035099780701754383,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,3355.062681614907,20.5555555555556,0.20000000000000004,901.1827300517598,5.0681153583333325,0.201753125,0.25,4054.4922866666666,16217.969146666666,0.0,0.0,76.44942067293621,51.66666666666668,46.10666666666668,0.0,49.37545044173543,0.0,0.0,0.0,119.45221980146283,48.91006450446964,49.37545044173543,48.67737153583675,12.43753247303448,20.435649804527085,-0.046369085034833016,8.900140838364193,2.8,9.236100170605994,1683.9622279595499,-2126.491563108943,-1888.5130036018784,0.0,0.0,253.09410484966463,0.0,1.0,0.08213861615194573,0.0,0.0,1.0629593114548939,65.99961422222222,-35.68155490314316,0.18547403482907304,9.395487039363285,0.002701249794878631,-36.05282042718547,1.2201877594705028,0.3887526228381333,-3090.726417526459,63.05212436575671
2025-01-01 01:00:00,0.4784191636790295,0.13289286845727963,0.24210374999999998,0.4784191636790295,0.13289286845727963,0.24210374999999998,0.013346987678460908,0.1826178010005686,0.28245437500000004,0.0,0.24210374999999998,0.0,0.13289286845727963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0032467297149122803,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,4697.08775426087,20.5555555555556,0.2800000000000001,1261.655822072464,7.095361501666665,0.28245437500000004,0.35,5676.289201333333,16217.969146666666,0.0,0.0,75.03207299939041,51.66666666666668,46.10666666666668,0.0,48.60421004903421,0.0,0.0,0.0,117.23761406154749,48.20020183007221,48.60421004903421,47.998197720591214,12.43753247303448,20.25188540785928,-0.05708843394274166,9.270576719056766,2.5,9.236100170605994,3108.4266305942892,-1360.017969847533,-1782.99489250366,0.0,0.0,251.95423773233824,0.0,1.0,0.07705641833274031,0.0,0.0,0.9971903741673842,65.99961422222222,-57.620468895258334,0.18690077208067918,9.301924031827467,0.0026919366734157344,-24.616842966110234,1.2210157334629692,0.3094839041122218,-2675.7259823784566,54.052190458459684
2025-01-01 02:00:00,0.5178931699169663,0.1322354043857322,0.27669,0.5178931699169663,0.13223540438573217,0.27669,0.013346987678460908,0.18174118223850538,0.322805,0.0,0.27669,0.0,0.1322354043857322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0032467297149122803,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,5368.100290583851,20.5555555555556,0.32000000000000006,1441.8923680828157,8.108984573333332,0.322805,0.4,6487.187658666666,16217.969146666666,0.0,0.0,73.11875004897448,51.66666666666668,46.10666666666668,0.0,47.85343243430672,0.0,0.0,0.0,114.2480469515226,47.5078504077698,47.85343243430672,47.33505939450135,12.43753247303448,20.270568300035354,-0.05188163387147361,10.025991175170496,1.6500000000000001,9.236100170605994,3769.338179082956,-946.2306370840935,-1786.5193900236416,0.0,0.0,251.077618970275,0.0,1.0,0.07327693369170828,0.0,0.0,0.9482799033085372,65.99961422222222,-63.32034044752893,0.18638499996859895,9.305524625709214,0.0026876143215748857,-4.108537080592049,1.2209411241303845,0.2226472230539817,-2432.9582578268887,44.83525265997955
2025-01-01 03:00:00,0.48994063558472767,0.13157794031418477,0.2536325,0.48994063558472767,0.13157794031418477,0.2536325,0.013171488774952136,0.18086456347644214,0.2959045833333333,0.0,0.2536325,0.0,0.13157794031418477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003071230811403509,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,4920.758599701863,20.5555555555556,0.2933333333333334,1321.734670742581,7.433235858888888,0.2959045833333333,0.36666666666666664,5946.5886871111115,16217.969146666666,0.0,0.0,71.31906604211063,51.66666666666668,46.10666666666668,0.0,47.122600589798836,0.0,0.0,0.0,111.43604069079788,46.83260543781374,47.122600589798836,46.6876078618212,12.43753247303448,20.26410520522885,-0.06733355366965235,9.892955355683773,1.6500000000000001,9.236100170605994,3259.603647800688,-1461.6441401345642,-1844.3275394591315,0.0,0.0,250.025501304703,0.0,1.0,0.07573833027785745,0.0,0.0,0.9801329408078617,65.99961422222222,-66.85291374674696,0.18635694547248838,9.300670268840085,0.002685975295648564,-32.9281533682976,1.220969627891255,0.26739438228465595,-2832.272800725912,48.89398984876682
2025-01-01 04:00:00,0.48906401682266437,0.13092047624263733,0.3000897851180925,0.4890640168226644,0.13092047624263733,0.3000897851180925,0.013171488774952136,0.1799879447143789,0.2959045833333333,0.04645728511809253,0.2536325,0.0,0.13092047624263733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003071230811403509,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,4920.758599701863,20.5555555555556,0.2933333333333334,1321.734670742581,7.433235858888888,0.2959045833333333,0.36666666666666664,5946.5886871111115,16217.969146666666,1055.056,0.0,78.45629230402393,51.66666666666668,46.10666666666668,0.0,49.56994171106388,0.0,0.0,1055.056,122.5879567250374,49.46700690233372,49.57920459630889,49.40627661272362,12.43753247303448,20.28307122605584,-0.0684632126134348,9.584921669313633,0.55,9.236100170605994,3087.3518930864434,-1340.4401634920837,-2018.2497835909967,0.0,0.0,249.14888254263977,0.0,1.0,0.07780932422788447,0.0,0.0,1.0069337612535787,65.99961422222222,-64.30580556706367,0.18520447689396072,9.29153792000368,0.0026736363326335987,5.170028243490162,1.2203269905819802,0.24418535710472147,-2714.29327951573,52.11844528106474
2025-01-01 05:00:00,0.5297656396296819,0.13092047624263733,0.2882187499999999,0.5297656396296819,0.13092047624263733,0.28821874999999997,0.01352248658196968,0.1799879447143789,0.33625520833333333,0.0,0.2882187499999999,0.0,0.13092047624263733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0034222286184210525,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,5591.771136024845,20.5555555555556,0.33333333333333337,1501.971216752933,8.446858930555555,0.33625520833333333,0.4166666666666667,6757.487144444444,16217.969146666666,0.0,0.0,84.22268628295764,51.66666666666668,46.10666666666668,0.0,51.64859004831442,0.0,0.0,0.0,131.5979473171213,51.68545393153119,51.70388587313958,51.64859004831442,12.43753247303448,20.29696347241683,-0.052538274234806316,9.896786759053716,-0.25000000000000006,9.236100170605994,3670.2619781378817,-1308.5017850038028,-2107.932224291716,0.0,0.0,249.49988034965733,0.0,1.0,0.07791084472958175,0.0,0.0,1.0082475423669965,65.99961422222222,-63.076813944904806,0.18583338513495395,9.308479512149598,0.0026865250155205657,15.868838776950577,1.219647101882593,0.21900972057422263,-2858.848313465932,48.375311709196154
2025-01-01 06:00:00,0.5319576244125803,0.1322354043857322,0.2882187499999999,0.5319576244125803,0.13223540438573217,0.28821874999999997,0.01396123384074161,0.18174118223850538,0.33625520833333333,0.0,0.2882187499999999,0.0,0.1322354043857322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0038609758771929823,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,5591.771136024845,20.5555555555556,0.33333333333333337,1501.971216752933,8.446858930555555,0.33625520833333333,0.4166666666666667,6757.487144444444,16217.969146666666,0.0,0.0,82.17587419524222,51.66666666666668,46.10666666666668,0.0,50.869481129357,0.0,0.0,0.0,128.399803430066,50.907473459553756,50.926469624652135,50.869481129357,12.43753247303448,20.281728765477407,-0.05847840051245647,9.390716538762964,0.3,9.236100170605994,3737.4694403313893,-1469.3997868014278,-2038.372005315266,0.0,0.0,251.69186513255573,0.0,1.0,0.07762231899646461,0.0,0.0,1.0045137186312292,65.99961422222222,-67.62155551074548,0.18548244553352952,9.292902414472694,0.0026789090120370547,-32.798444378989494,1.2197160206559707,0.2537162392632972,-3025.9276976908927,54.55669413653171
2025-01-01 07:00:00,0.5334476135814437,0.13355033252882703,0.2882187499999999,0.5334476135814437,0.13355033252882703,0.28821874999999997,0.013697985485478452,0.18349441976263184,0.33625520833333333,0.0,0.2882187499999999,0.0,0.13355033252882703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0035977275219298247,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,5591.771136024845,20.5555555555556,0.33333333333333337,1501.971216752933,8.446858930555555,0.33625520833333333,0.4166666666666667,6757.487144444444,16217.969146666666,0.0,0.0,80.14360076941765,51.66666666666668,46.10666666666668,0.0,50.12216385943746,0.0,0.0,0.0,125.22437620221507,50.148404413324556,50.161524690268116,50.12216385943746,12.43753247303448,20.28042889187908,-0.06325930026741654,9.218675779748004,-0.55,9.236100170605994,3594.570613108736,-1759.4042411967607,-2186.390590365568,0.0,0.0,253.18185430141904,6.005294126480295,1.0,0.0795829143359801,0.0,0.0,1.0298858659812389,65.99961422222222,-63.9917868519601,0.18518488385367327,9.287088664842551,0.002674331193638394,12.458329662330875,1.21972489821775,0.25697594934540086,-3316.8265444951585,55.45108654546436
2025-01-01 08:00:00,0.5199965294926296,0.13420779660037446,0.27669,0.5199965294926296,0.13420779660037446,0.27669,0.012820490967934592,0.18437103852469505,0.322805,0.0,0.27669,0.0,0.13420779660037446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002720233004385965,0.0,0.010100257963548628,0.0,0.005427309724195715,0.0,0.14300235955590693,0.10725176966693016,5368.100290583851,20.5555555555556,0.32000000000000006,1441.8923680828157,8.108984573333332,0.322805,0.4,6487.187658666666,16217.969146666666,0.0,0.0,78.10280881193458,51.66666666666668,46.10666666666668,0.0,49.377031376582764,0.0,0.0,0.0,122.03563876864776,49.40838628289267,49.42406373604762,49.377031376582764,12.43753247303448,20.300776373953692,-0.05411371022841127,8.633235632995307,-1.4,9.236100170605994,3304.8379194731765,-2107.8387508245823,-2358.0051476815133,0.0,0.0,253.18097854593842,429.86988204237156,1.0,0.08218428988987701,0.0,0.0,1.063550377232447,65.99961422222222,41.56179802490019,0.1859528042121695,9.315326568538357,0.0026876511572751405,85.03629576207562,1.2202032983181121,0.27222154089103756,-3610.628052294388,60.89693338699007
2025-01-01 09:00:00,0.7273992385246644,0.15863524591953293,0.36891999999999997,0.7273992385246643,0.1586352459195329,0.36891999999999997,0.05733540832000799,0.23965716353798966,0.43040666666666666,0.0,0.36891999999999997,0.0,0.15863524591953293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021937362938596492,0.0,0.05514167202614834,0.0,0.028143502311945703,0.0,0.17557229198145155,0.13167921898608861,7157.467054111801,22.222222222222285,0.42666666666666675,1922.5231574437541,10.811979431111109,0.43040666666666666,0.5333333333333333,8649.583544888888,16217.969146666666,0.0,0.0,71.97667982981731,51.66666666666668,46.10666666666668,0.0,48.641057541279125,0.043096541714133865,107.86696942643248,0.0,112.46356223408954,48.6290954828313,48.69547575259016,48.568696242296355,12.43753247303448,21.800770194692223,-0.12823480075175694,8.951061975368226,-0.85,9.236100170605994,5199.620282513313,-1531.5956839607593,-2522.1497586050227,0.0,0.0,350.7021256415183,1236.3423803475903,1.0,0.08432122189653996,0.0,0.0,1.0912045048625798,65.99961422222222,213.6008613650169,0.17195526792470783,10.037060639213824,0.0027235853848170564,164.83353815865908,1.2145823265963291,0.2710851990767122,-3510.467782586749,56.34894118223575
