Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.37757397798191,51.666666666666686,43.496666666666684,1852.7821323956584,0,4.19391206387757,0.0,50.649465238837585,0.0,0.0,0.0,44.83676530397588,45.15304951625087,50.82299166626045,17.429285222702365,12.43753247303448,19.903199802098843,0.0,4.931664518294737,2.8,9.236100170605994,244.13613363187795,-262.25850437889085,-202.1503438501917,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009069418933152851,0.0,0,0.4476011743535193,131.99922844444444,13.029241240273112,0.23119088860140363,9.770226475561536,0.003272048697966312,80.78191535084115,1.2184800187991571,0.09840532284290175,-273.37267271404585,11.114168335154986
2025-01-01 00:01:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.382311334178695,51.666666666666686,43.496666666666684,1854.6445782881044,0,4.197314463815163,0.0,50.64100315595517,0.0,0.0,0.0,44.84308177890493,45.1492740376274,50.81867341221667,17.4405820680302,12.43753247303448,19.896863399633137,0.0,4.976177220715116,2.8,9.236100170605994,242.68032247180102,-268.5116177592295,-202.03449108478443,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009067580593097476,0.0,0,0.4475104471334282,131.99922844444444,11.457577314788933,0.23206179540601338,9.793163816487763,0.0032735301596402418,80.7445669854815,1.2220646891031233,0.09844563810362819,-279.195484612821,10.683866853591521
2025-01-01 00:02:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.38700990810864,51.666666666666686,43.496666666666684,1854.6024158725136,0,4.197442378140819,0.0,50.632545435578194,0.0,0.0,0.0,44.84934654414485,45.145498027125335,50.81435475791514,17.451863006797087,12.43753247303448,19.890552923965455,0.0,5.017927121961223,2.8,9.236100170605994,241.19465076791442,-274.33565206132005,-201.91913880545243,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009065749607721486,0.0,0,0.4474200828873217,131.99922844444444,9.856553331570337,0.2322567574720656,9.791721077092419,0.0032750065928336992,80.70735935935797,1.2220899181547396,0.09848343608996708,-284.66109550423556,10.32544344291549
2025-01-01 00:03:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.39168066530056,51.666666666666686,43.496666666666684,1854.6118202182768,0,4.1976588531980035,0.0,50.62409207615581,0.0,0.0,0.0,44.85557422040075,45.14172148909889,50.81003570644682,17.46312806844339,12.43753247303448,19.884260681401404,0.0,5.057148217753718,2.8,9.236100170605994,239.69565494417864,-279.77980706013926,-201.8041461012335,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009063923746403035,0.0,0,0.44732997152777726,131.99922844444444,8.24256480361561,0.23245152758591742,9.790938996951855,0.00327648231521134,80.67017440070465,1.2221150727795274,0.09851893142895478,-289.799360628358,10.019553568218743
2025-01-01 00:04:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.409671713614514,51.666666666666686,43.496666666666684,1854.5705823538763,0,4.197788152791966,0.0,50.74274666262355,0.0,0.0,0.0,44.87956228481936,45.13794442667112,50.805716259854904,17.474377280227262,12.43753247303448,19.877981463030114,0.0,5.094039261783212,2.8,9.236100170605994,239.13079427572822,-284.89067525847787,-201.68941758503212,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009062101498827621,0.0,0,0.44724003851655236,131.99922844444444,7.562975618963794,0.23264618023743674,9.78950928661614,0.003277957327306803,80.63301643862869,1.2221401746925495,0.0985523063888125,-294.63564782137416,9.744972562896267
2025-01-01 00:05:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.41416620985501,51.666666666666686,43.496666666666684,1854.533197942016,0,4.1979239738062475,0.0,50.734174890238094,0.0,0.0,0.0,44.88555494647335,45.13416534432904,50.80139637787146,17.485610667916408,12.43753247303448,19.871799753596584,0.0,5.128771196797197,2.8,9.236100170605994,239.1347217593408,-289.68753363756514,-201.57649620576456,-0.0,-0.0,433.25723624179653,0.0,2.0,0.00906030738701686,0.0,0,0.44715149408395566,131.99922844444444,7.453981723308827,0.2328394952432134,9.788129499404766,0.003279431629706523,80.59581336766705,1.2221648715090345,0.09858371769793838,-299.19178492480825,9.504251287243086
2025-01-01 00:06:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.41845522897745,51.666666666666686,43.496666666666684,1854.5524466411516,0,4.198157092575076,0.0,50.7256076603765,0.0,0.0,0.0,44.8912736386366,45.13038575737503,50.797076032044096,17.496828280698967,12.43753247303448,19.86576106174968,0.0,5.161497220333878,2.8,9.236100170605994,239.2626788706706,-294.2146424051988,-201.46621179820943,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009058554628195352,0.0,0,0.4470649905369645,131.99922844444444,7.471654427083495,0.2330308112898389,9.787475188307976,0.0032809052221033277,80.55852590574028,1.2221889733591604,0.09861330571997894,-303.48736023984793,9.272717834649136
2025-01-01 00:07:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.422536111695884,51.666666666666686,43.496666666666684,1854.5265730154304,0,4.198312510473241,0.0,50.71704500372284,0.0,0.0,0.0,44.896714815594514,45.12660568887871,50.792755241873444,17.508030180342,12.43753247303448,19.859867281188045,0.0,5.1923511359290035,2.8,9.236100170605994,239.41423138392324,-298.46652950947004,-201.35859722021692,-0.0,-0.0,433.25723624179653,0.0,2.0,0.00905684378292269,0.0,0,0.446980555540762,131.99922844444444,7.515592362343613,0.23322009556485998,9.786243924789098,0.003282378103699965,80.52115183105826,1.2222124722723713,0.09864119301689481,-307.53949113507065,9.072961625600637
2025-01-01 00:08:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.426418665942904,51.666666666666686,43.496666666666684,1854.5062228562056,0,4.198477326785692,0.0,50.7084869514794,0.0,0.0,0.0,44.90189155459054,45.12282516220823,50.78843402711534,17.51921642906965,12.43753247303448,19.85411155210316,0.0,5.221459189177683,2.8,9.236100170605994,239.55414736657343,-302.472833490237,-201.25352556123136,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009055172870403859,0.0,0,0.44689809133757724,131.99922844444444,7.550436686008249,0.23340744192123114,9.785083959147618,0.003283850273667171,80.48369641289537,1.2222353967929795,0.09866749509130575,-311.3643661550275,8.891532664790473
2025-01-01 00:09:00,0.3177157846093877,0.1975010090440128,0.0,0.005295263076823128,0.00329168348406688,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.015149013157894735,0.0,On,0.026080114862859126,0,On,0.012486142695754633,0,On,0.22618252588622356,0.16963689441466762,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1106.6365155555557,Off,0.0,0.0,34.430116320792195,51.666666666666686,43.496666666666684,1854.5418333138914,0,4.198738310440688,0.0,50.699933532935205,0.0,0.0,0.0,44.90682176105626,45.11904419963057,50.784112406587504,17.53038708713184,12.43753247303448,19.84848447086364,0.0,5.248934705253838,2.8,9.236100170605994,239.6794897804065,-306.24929667557853,-201.15082363081507,-0.0,-0.0,433.25723624179653,0.0,2.0,0.009053539170364349,0.0,0,0.4468174636742599,131.99922844444444,7.5730771694250265,0.23359298145976912,9.784640834023019,0.0032853217312366484,80.44616714221038,1.2222577860830053,0.09869231557205393,-314.9765317143666,8.727235038788088
