Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3177157846093877,0.19750100904401283,0.0,0.3177157846093877,0.1975010090440128,0.0,0.04122912802075386,0.001,0.27548665658863386,0.0,0.0,0.0002506236243534685,0.19725038541965934,0.0,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.015149013157894735,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,0.0,0.0,34.47322984938485,51.66666666666668,43.496666666666684,1855.3386144551253,0.0,4.204170287413493,0.0,50.562701159777234,0.0,0.0,0.0,44.96430646584647,45.04142726064048,50.69542163634589,17.753823270930084,12.43753247303448,19.75838719059092,0.0,5.499365414317459,2.8,9.236100170605994,241.36386659410985,-340.0072285742051,-199.51116453374343,0.0,0.0,433.25723624179653,0.0,2.0,0.009027351332191662,0.0,0.0,0.4455250206626105,131.99922844444444,7.617794886056749,0.2370287376136914,9.776631864196988,0.003315221657587453,79.6672481817052,1.2225524701508428,0.09891806931402665,-348.0348659739671,8.027637399761977
2025-01-01 01:00:00,0.31565915892237917,0.19681067176888803,0.0,0.31565915892237917,0.196810671768888,0.0,0.040092952033911756,0.001,0.27456620688846745,0.0,0.0,0.0002506236243534685,0.19656004814453454,0.0,1.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.014012837171052629,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,0.0,0.0,34.546017620582894,51.66666666666668,43.496666666666684,1859.2525788054672,0.0,4.222843446216311,0.0,50.26729439919817,0.0,0.0,0.0,45.061356827443866,44.81396116733726,50.35530755297109,18.379774208390657,12.43753247303448,19.537699188637994,0.0,5.8776394471852855,2.5,9.236100170605994,243.5266633233001,-319.4696874520104,-194.23016983402823,0.0,0.0,431.20061055478806,0.0,2.0,0.008741856836794272,0.0,0.0,0.43143506932689546,131.99922844444444,6.556222602540272,0.24653777768209098,9.773628007995496,0.0034016357892484497,78.55249009177864,1.2234699057049274,0.07697877194516602,-326.7084042253748,7.238716773364401
2025-01-01 02:00:00,0.3147387092222128,0.19612033449376323,0.0,0.3147387092222128,0.1961203344937632,0.0,0.040092952033911756,0.001,0.27364575718830103,0.0,0.0,0.0002506236243534685,0.19586971086940974,0.0,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.014012837171052629,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,0.0,0.0,34.576986471848905,51.66666666666668,43.496666666666684,1863.7878217154262,0.0,4.242125134548253,0.0,49.97339844829998,0.0,0.0,0.0,45.10264862913186,44.58621254293965,50.07337252989763,18.957816316923065,12.43753247303448,19.34271476237564,0.0,6.230159660893672,1.6500000000000001,9.236100170605994,237.19118161831977,-305.61164200115746,-199.2989419454323,0.0,0.0,430.28016085462167,0.0,2.0,0.008604382056660302,0.0,0.0,0.42465030467047155,131.99922844444444,6.20996270913037,0.2558242204822271,9.781370461130196,0.0034876726939416097,78.37726384881155,1.224222063870343,0.052245089717301595,-311.0598197708536,5.448177769696168
2025-01-01 03:00:00,0.31306080886415166,0.19542999721863843,0.0,0.31306080886415166,0.1954299972186384,0.0,0.03933550137601702,0.001,0.27272530748813467,0.0,0.0,0.0002506236243534685,0.19517937359428494,0.0,1.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.013255386513157894,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,0.0,0.0,34.628175295186864,51.66666666666668,43.496666666666684,1867.3862710299773,0.0,4.259507936412381,0.0,49.67985026398254,0.0,0.0,0.0,45.17090039358248,44.3581311256623,49.81425002194657,19.491593577322462,12.43753247303448,19.130013214908285,0.0,6.079036925851664,1.6500000000000001,9.236100170605994,235.6425119253951,-355.85733868412694,-198.62080031555237,0.0,0.0,428.6022604965605,0.0,2.0,0.008681204495263677,0.0,0.0,0.4284417067425354,131.99922844444444,5.661051744386964,0.26545689503440445,9.779030244780651,0.003571868427742829,72.76749771113006,1.2250508229741663,0.06478692599460047,-362.4326973941015,6.575358709974584
2025-01-01 04:00:00,0.3121403591639853,0.19473965994351364,0.0,0.3121403591639853,0.1947396599435136,0.0,0.03933550137601702,0.001,0.27180485778796826,0.0,0.0,0.0002506236243534685,0.19448903631916015,0.0,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.013255386513157894,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,0.0,0.0,34.63269663439947,51.66666666666668,43.496666666666684,1871.0522073288107,0.0,4.276986810030233,0.0,49.38695290209786,0.0,0.0,0.0,45.176928845865966,44.12998075471509,49.49609014450677,19.984927151863253,12.43753247303448,18.947088301427865,0.0,5.875313697514816,0.55,9.236100170605994,217.04886791579557,-346.8364821146248,-216.31290355828858,0.0,0.0,427.68181079639413,0.0,2.0,0.008925132350997338,0.0,0.0,0.4404802282276122,131.99922844444444,5.679960677690016,0.27413703077621404,9.778290796714831,0.0036488973667397544,73.90440851645867,1.2251858747736657,0.05777588707533301,-354.34890971530126,7.512427600676463
2025-01-01 05:00:00,0.31365526047977477,0.19473965994351364,0.0,0.31365526047977477,0.1947396599435136,0.0,0.040850402691806495,0.001,0.27180485778796826,0.0,0.0,0.0002506236243534685,0.19448903631916015,0.0,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.014770287828947369,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,0.0,0.0,34.76510080115751,51.66666666666668,43.496666666666684,1871.848606072928,0.0,4.289104970958161,0.0,49.09396734729976,0.0,0.0,0.0,45.35346773487667,43.90122380304888,49.18642181059439,20.439917910975264,12.43753247303448,18.671021619544295,0.0,5.8555854751055785,-0.25000000000000006,9.236100170605994,211.39014119665322,-377.8637372575434,-223.88545582302706,0.0,0.0,429.19671211218355,0.0,2.0,0.008980357425457485,0.0,0.0,0.44320574001224966,131.99922844444444,6.078884907496739,0.28514628465377706,9.742986070869884,0.0037329167600417554,72.7367108952521,1.2256675590890853,0.05024488462867623,-384.89515604481556,7.031418787272159
2025-01-01 06:00:00,0.5171689433022275,0.24189214506638732,0.0,0.5171689433022274,0.2418921450663873,0.0,0.08567306221932261,0.12642382139987288,0.30507205968303197,0.0,0.0,0.03168479632385173,0.21020734874253558,0.0,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.01666391447368421,0.0,0.0690091477456384,0.0,0.024795594692984438,0.0,0.24529937638372468,0.18397453228779345,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1106.6365155555557,555.1989874248017,1.2516038767558941,-250.04184444881915,51.66666666666668,43.496666666666684,1913.4180810767057,0.2833333333333333,4.515709620323949,0.0,48.79894856326765,0.40850760757619486,1034.8996339329462,555.1989874248017,42.65702017017853,42.271663263518754,48.88593689344025,18.211867785002987,12.43753247303448,18.494950476156838,0.0,5.491290496259752,0.3,9.236100170605994,157.63162598573493,-405.92403256697895,-210.89155558244045,0.0,0.0,364.55608921171176,0.0,2.0,0.008820547392270263,0.0,0.0,0.43531866818821074,131.99922844444444,3.967092356463593,0.29352803692669416,9.738903466890951,0.0038007897230836808,26.45699638811571,1.2263577166905277,0.061062047216065514,-415.2310959181975,9.307063351218579
2025-01-01 07:00:00,1.40271201965576,0.3595539579314206,0.0,1.40271201965576,0.35955395793142064,0.0,0.17356900248844787,0.47055562563690506,0.3746589051942247,0.3839284863361824,0.0,0.11793235635703506,0.24162160157438559,0.0,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.015527738486842106,0.0,0.15804126400160576,0.0,0.05249676976171051,0.0,0.28534414742585856,0.21400811056939384,0.0,0.0,383.92848633618235,18.33333333333337,0.31666666666666665,0.0,0.3504348965925927,0.03349358974358974,0.31666666666666665,350.4348965925926,1106.6365155555557,1843.9927949653784,3.9223898000419566,-869.0570340700691,51.66666666666668,43.496666666666684,1843.9927949653786,1.0,4.238070055987516,0.0,49.17575299392717,0.38882866118653886,1000.8019152500148,1843.9927949653784,45.68199691563112,43.575510559952626,49.24433013063997,15.924400438199706,12.43753247303448,17.92353948085089,-0.07631179243624485,5.25563487962202,-0.55,9.236100170605994,334.3178965804231,-465.2803464789509,-216.97582401205014,0.0,0.0,174.50497918313295,0.4755261007739773,1.4835,0.008902654987645402,0.0,0.0,0.4393709075195435,97.91042769866665,-7.139744926841988,0.3011867458184521,9.436190798911554,0.0037617026907732424,-80.53113499374942,1.2287950347081888,0.06189367157891146,-475.9135746286949,10.633228149744017
2025-01-01 08:00:00,1.853040960713474,0.27431300059746266,0.0,1.8530409607134737,0.27431300059746266,0.0,0.08865830874827546,0.23607954999278452,0.3158973556476273,1.2124057463247866,0.0,0.05916711245492753,0.21514588814253513,0.0,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.01174048519736842,0.0,0.07691782355090705,0.0,0.029036171457580348,0.0,0.24912274648322488,0.1868420598624186,0.0,0.0,1212.4057463247862,20.000000000000057,0.9999999999999999,0.0,1.1066365155555558,0.10576923076923077,1.0,1106.6365155555557,1106.6365155555557,862.5519780631408,1.7702157899504622,-374.7493662180713,51.66666666666668,43.496666666666684,1801.3513437844588,0.48333333333333334,3.9679860689501094,0.0,51.9428648785882,0.1738780924768332,477.3680615610404,862.5519780631408,49.537915077818546,46.89547660251842,52.03140940484582,16.163308692993887,12.43753247303448,18.928819955285714,-0.6082987757704553,4.696198041441279,-1.4,9.236100170605994,1160.594967227557,-520.1966321390214,-255.29184053834788,0.0,0.0,213.07648435530385,35.05431898038271,0.48350000000000004,0.00948802572843556,0.0,0.0,0.46826058975178536,31.910813476444446,-9.595422914185257,0.27649678834863056,9.794826813097973,0.003672530714678791,-54.41726385196824,1.225210278178132,0.06628185339730729,-534.1860857042958,13.989453565274356
2025-01-01 09:00:00,0.7979176529052582,0.19819134631913762,0.0,0.7979176529052581,0.1981913463191376,0.0,0.03554824808654333,0.001,0.2764071062888002,0.4849622985299147,0.0,0.0002506236243534685,0.19794072269478413,0.0,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.00946813322368421,0.0,0.026080114862859126,0.0,0.012486142695754633,0.0,0.22618252588622356,0.16963689441466762,0.0,0.0,484.96229852991456,20.000000000000057,0.39999999999999997,0.0,0.44265460622222236,0.0423076923076923,0.4,442.65460622222224,1106.6365155555557,0.0,0.0,36.59559913510292,51.66666666666668,43.496666666666684,1845.5142097486505,0.0,4.083383493639466,0.0,52.208399647775344,0.0,0.0,0.0,47.79413218013723,46.75193394658253,52.296477278827,16.511072089285175,12.43753247303448,19.75627964216105,-0.036343726550301804,4.578805799489725,-0.85,9.236100170605994,541.8375845625148,-454.6749393690958,-260.4185998146506,0.0,0.0,296.49757756330786,113.36300530018224,0.0,0.009569254337904004,0.0,0.0,0.47226944867176246,0.0,20.796308283942963,0.2605816267381246,10.14026600086186,0.003645372148636246,-11.188699745105326,1.2223787114991538,0.06537105742218867,-469.31682472408886,14.641885354993086
