Metric,Value
Total Electric Energy (kWh),772.2201572460069
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.0725279961750096
Peak Electric Power (kW),6.731486043786695
Other Electric Energy (kWh),267.7609930063396
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),166.20029559911032
Water Heating Electric Energy (kWh),213.0328533696297
HVAC Cooling Electric Energy (kWh),125.2260152709274
Average Temperature - Indoor (C),20.359367733488835
Unmet Heating Load (C-hours),-0.0
Unmet Cooling Load (C-hours),41.101203119073304
Total Hot Water Unmet Demand (kWh),0.0
