Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.823378103403392,1.1649389017974985,0.0,0.0303896350567232,0.01941564836329164,0.0,0.01205030179867027,0.0,0.14353438173888494,1.6177934198658368,0.05,0.0,0.0,0.10536425245856212,1.044991316005603,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,HP On,2981.478169820999,20.0555555555556,1.9520405717795313,0.0,1.4323809198658368,0.18541250000000004,1,2796.065669820999,2796.065669820999,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.96500345066746,51.666666666666686,46.10666666666668,0.0,50.75923867308585,0.0,0.0,0.0,33.96500345066746,49.28123747285062,50.75923867308585,48.54223687273302,12.43753247303448,20.143900977529864,0.0,2.8,9.236100170605994,2465.6510082573445,-879.0937679922081,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03889293914201561,0.0,0,0.5120721065689634,197.99884266666666,15.019450665621186,0.22082294873916863,9.766975148575504,0.0031717411863856192,54.367184733400954,1.2175536491097205
2025-01-01 00:01:00,1.824177813684421,1.1654554636086256,0.0,0.030402963561407013,0.019424257726810428,0.0,0.01205030179867027,0.0,0.14353438173888494,1.6185931301468657,0.05,0.0,0.0,0.10536425245856212,1.0455078778167302,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,HP On,2981.0972539938716,20.0555555555556,1.9506855557400207,0.0,1.4331806301468657,0.18541250000000004,1,2795.6847539938717,2795.6847539938717,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.929795966457114,51.666666666666686,46.10666666666668,0.0,50.75593582499907,0.0,0.0,0.0,33.929795966457114,49.278377450643305,50.75593582499907,48.53959826346543,12.43753247303448,20.171284323750008,0.0,2.8,9.236100170605994,2459.1344114723734,-881.1029211800832,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03892037898426175,0.0,0,0.51243338494321,197.99884266666666,10.892922895652788,0.22111157409065982,9.80376035498279,0.003172007376563191,54.26304782486951,1.2209960868995304
2025-01-01 00:02:00,1.8249546727459458,1.1659572649901155,0.0,0.03041591121243243,0.01943262108316859,0.0,0.01205030179867027,0.0,0.14353438173888494,1.6193699892083906,0.05,0.0,0.0,0.10536425245856212,1.04600967919822,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,HP On,2980.7273325033198,20.0555555555556,1.949370782286203,0.0,1.4339574892083906,0.18541250000000004,1,2795.31483250332,2795.31483250332,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.89552442831471,51.666666666666686,46.10666666666668,0.0,50.75263622963031,0.0,0.0,0.0,33.89552442831471,49.27552039308125,50.75263622963031,48.53696247480673,12.43753247303448,20.19786622987336,0.0,2.8,9.236100170605994,2452.7455327517755,-883.0550068784402,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03894700964339265,0.0,0,0.5127840094529877,197.99884266666666,6.826051363963458,0.22076665381865135,9.816294228851547,0.0031722723078196264,54.16112140217209,1.2208852505556755
2025-01-01 00:03:00,1.8257098380521832,1.1664450535899926,0.0,0.03042849730086972,0.019440750893166544,0.0,0.01205030179867027,0.0,0.14353438173888494,1.620125154514628,0.05,0.0,0.0,0.10536425245856212,1.0464974677980972,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,HP On,2980.3678444225275,20.0555555555556,1.9480941606164879,0.0,1.434712654514628,0.18541250000000004,1,2794.9553444225276,2794.9553444225276,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.8621407274624,51.666666666666686,46.10666666666668,0.0,50.749339802312555,0.0,0.0,0.0,33.8621407274624,49.27266622135315,50.749339802312555,48.534329430873456,12.43753247303448,20.223687964845965,0.0,2.8,9.236100170605994,2446.434770224323,-884.9529044067989,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03897287299222951,0.0,0,0.5131245314041178,197.99884266666666,2.77267444566224,0.22043267328775207,9.827745117641975,0.0031725367654417027,54.06120177756218,1.2207775978384494
2025-01-01 00:04:00,1.8264442882590533,1.1669194615575325,0.0,0.030440738137650886,0.01944865769262554,0.0,0.01205030179867027,0.0,0.14353438173888494,1.620859604721498,0.05,0.0,0.0,0.10536425245856212,1.046971875765637,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,HP On,2980.0183148735587,20.0555555555556,1.9468539144922106,0.0,1.435447104721498,0.18541250000000004,1,2794.6058148735588,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.82960405575685,51.666666666666686,46.10666666666668,0.0,50.74604646272938,0.0,0.0,0.0,33.82960405575685,49.26981486069869,50.74604646272938,48.53169905968335,12.43753247303448,20.24878452694833,0.0,2.8,9.236100170605994,2441.498472049503,-886.7990463791392,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03899800457354153,0.0,0,0.5134554187597086,197.99884266666666,0.03204779215132447,0.22010910260607414,9.839480426697214,0.003172800758454627,53.96319753738785,1.2206729814550357
2025-01-01 00:05:00,0.2055846835375552,0.11994758579189546,0.0,0.0034264113922925867,0.0019991264298649244,0.0,0.01205030179867027,0.0,0.14353438173888494,0.0,0.05,0.0,0.0,0.10536425245856212,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.79783977469838,51.666666666666686,46.10666666666668,0.0,50.742756134254826,0.0,0.0,0.0,33.79783977469838,49.266966239793796,50.742756134254826,48.52907129256329,12.43753247303448,20.273219994114427,0.0,2.8,9.236100170605994,-541.5754319832541,-888.5980196816856,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03902246899765834,0.0,0,0.5137775221921014,197.99884266666666,-1.2245680645007084,0.21979502166262913,9.850860373808768,0.003173064295474998,53.86694164247087,1.2205711332952494
2025-01-01 00:06:00,0.2055846835375552,0.11994758579189546,0.0,0.0034264113922925867,0.0019991264298649244,0.0,0.01205030179867027,0.0,0.14353438173888494,0.0,0.05,0.0,0.0,0.10536425245856212,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.85529014271732,51.666666666666686,46.10666666666668,0.0,50.73946874701206,0.0,0.0,0.0,33.85529014271732,49.26412029359934,50.73946874701206,48.52644606689299,12.43753247303448,20.220981044298032,0.0,2.8,9.236100170605994,-535.1664460239683,-884.7538701034106,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03897016197492206,0.0,0,0.5130888376156257,197.99884266666666,1.3402683165102118,0.22052423838748722,9.827707102585812,0.0031733273843669945,53.97029567334764,1.2207882800298044
2025-01-01 00:07:00,0.2055846835375552,0.11994758579189546,0.0,0.0034264113922925867,0.0019991264298649244,0.0,0.01205030179867027,0.0,0.14353438173888494,0.0,0.05,0.0,0.0,0.10536425245856212,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.91080217465541,51.666666666666686,46.10666666666668,0.0,50.73617623478505,0.0,0.0,0.0,33.91080217465541,49.26126950979818,50.73617623478505,48.52381614730476,12.43753247303448,20.17040318338668,0.0,2.8,9.236100170605994,-529.1903798077045,-881.0382424667932,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03891949612509797,0.0,0,0.5124217610453569,197.99884266666666,3.600706896156602,0.22123345777246806,9.805415410971372,0.0031735909311588384,54.06941234739276,1.2209985891549453
2025-01-01 00:08:00,0.2055846835375552,0.11994758579189546,0.0,0.0034264113922925867,0.0019991264298649244,0.0,0.01205030179867027,0.0,0.14353438173888494,0.0,0.05,0.0,0.0,0.10536425245856212,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,33.96449899624575,51.666666666666686,46.10666666666668,0.0,50.7328787728699,0.0,0.0,0.0,33.96449899624575,49.25841405160786,50.7328787728699,48.521181690976846,12.43753247303448,20.121380752382464,0.0,2.8,9.236100170605994,-523.4727284022744,-877.4427885343082,-0.0,-0.0,348.24715576293204,0.0,3.0,0.03887036768405293,0.0,0,0.5117749263022554,197.99884266666666,5.722904369101826,0.22192389476340849,9.783258746905922,0.003173854916477869,54.16456010132689,1.2212024935449857
2025-01-01 00:09:00,0.2055846835375552,0.11994758579189546,0.0,0.0034264113922925867,0.0019991264298649244,0.0,0.01205030179867027,0.0,0.14353438173888494,0.0,0.05,0.0,0.0,0.10536425245856212,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,34.01648120744992,51.666666666666686,46.10666666666668,0.0,50.729576525428634,0.0,0.0,0.0,34.01648120744992,49.255554071878116,50.729576525428634,48.51854284510286,12.43753247303448,20.073827442238464,0.0,2.8,9.236100170605994,-517.9480582727257,-873.9606435985681,-0.0,-0.0,348.24715576293204,0.0,3.0,0.038822692050325576,0.0,0,0.5111472195067975,197.99884266666666,7.76542956291037,0.2225965234188828,9.762536473194558,0.003174119322185459,54.25595767386017,1.2214003462693974
2025-01-01 00:10:00,0.2055846835375552,0.11994758579189546,0.0,0.0034264113922925867,0.0019991264298649244,0.0,0.01205030179867027,0.0,0.14353438173888494,0.0,0.05,0.0,0.0,0.10536425245856212,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0642518064977519,0.04818885487331391,On,0,0,Off,0.0034871436403508763,0.0,On,0.008563158158319394,0,On,0.0030487117941353933,0,On,0.07623386344699765,0.05717539758524822,On,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,2794.6058148735588,0.0,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3726.1061066666666,Off,0.0,0.0,34.06683495488301,51.666666666666686,46.10666666666668,0.0,50.72626964752595,0.0,0.0,0.0,34.06683495488301,49.25268971498766,50.72626964752595,48.51589974871852,12.43753247303448,20.027669357417313,0.0,2.8,9.236100170605994,-512.6278180747207,-870.5859051981229,-0.0,-0.0,348.24715576293204,0.0,3.0,0.038776396878187264,0.0,0,0.5105376881408528,197.99884266666666,9.710931360470056,0.2232521671893951,9.741868729108177,0.0031743841311497357,54.34379203659156,1.2215924493244705
