Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.063616256197127,0.6741812297649565,0.0,1.063616256197127,0.6741812297649565,0.0,0.01205030179867027,0.0,0.14353438173888494,0.8580315726595719,0.05,0.0,0.0,0.10536425245856212,0.5542336439730612,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642518064977519,0.04818885487331391,0.0,0.0,0.0034871436403508763,0.0,0.008563158158319394,0.0,0.0030487117941353933,0.0,0.07623386344699765,0.05717539758524822,1592.4121375671853,20.0555555555556,1.0493173423806494,0.0,0.7591449059929052,0.09888666666666669,0.5333333333333333,1493.5254709005187,2797.674851174846,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,34.290982278180905,51.66666666666668,46.10666666666668,0.0,50.66097366919184,0.0,0.0,0.0,34.290982278180905,49.19605592858203,50.66097366919184,48.46359705827713,12.43753247303448,19.77806888945427,-0.046186027605741246,2.8,9.236100170605994,1103.6329277464974,-852.5400057759692,0.0,0.0,348.24715576293204,0.0,3.0,0.03852534724172748,0.0,0.0,0.5072323191193467,197.99884266666666,15.513640192349358,0.2271401066157935,9.634160892910653,0.003179598534465503,54.359453774660125,1.2225715615447024
2025-01-01 01:00:00,1.0805353049898507,0.6851235188455688,0.0,1.0805353049898507,0.6851235188455689,0.0,0.011788766025643955,0.0,0.14214593845823498,0.8766006005059718,0.05,0.0,0.0,0.10431213446106712,0.5662280510511685,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06264551133530809,0.04698413350148105,0.0,0.0,0.0032256078673245604,0.0,0.008563158158319394,0.0,0.0030630925101454657,0.0,0.07643733461278145,0.057328000959586074,1607.7814255582239,20.0555555555556,1.0691944844659491,0.0,0.7746237255059718,0.10197687500000002,0.55,1505.8045505582238,2763.347765261828,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,34.068935118825735,51.66666666666668,46.10666666666668,0.0,50.46175930031657,0.0,0.0,0.0,34.068935118825735,49.02325388828063,50.46175930031657,48.30400118226267,12.43753247303448,19.79513554655879,-0.04254582786964629,2.5,9.236100170605994,1152.1931612533278,-814.4588879133066,0.0,0.0,346.5829337276509,0.0,3.0,0.03613675682823922,0.0,0.0,0.475783666696881,197.99884266666666,12.28768988075982,0.2280600048940808,9.660356860270115,0.0031957995776259454,60.40927120405392,1.222547700367373
2025-01-01 02:00:00,1.0114589487702188,0.6405777385083525,0.0,1.0114589487702188,0.6405777385083526,0.0,0.011788766025643955,0.0,0.14512891352947263,0.8045412692151022,0.05,0.0,0.0,0.10631208395032915,0.5196823212246902,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610392161728643,0.045779412129648214,0.0,0.0,0.0032256078673245604,0.0,0.008563158158319394,0.0,0.003379468262367063,0.0,0.08071022909424126,0.060532671820680936,1443.575065569747,20.0555555555556,0.9825315480989064,0.0,0.7087448108817688,0.09579645833333335,0.5166666666666667,1347.7786072364138,2665.4114639773034,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,33.93722779230457,51.66666666666668,46.10666666666668,0.0,50.26384961720091,0.0,0.0,0.0,33.93722779230457,48.851436708893,50.26384961720091,48.145230254739054,12.43753247303448,19.73555469386465,-0.05064794877201611,1.6500000000000001,9.236100170605994,1001.1084891035457,-806.380063123074,0.0,0.0,349.2668061851864,0.0,3.0,0.03405211763191575,0.0,0.0,0.4483368959398621,197.99884266666666,14.64668047168633,0.2302849574673775,9.655120912938974,0.0032152643704728783,70.91412825147978,1.222781858786874
2025-01-01 03:00:00,1.0804783256288621,0.6848531380750579,0.0,1.0804783256288621,0.6848531380750579,0.0,0.011614408843626411,0.0,0.13871549625155352,0.8801484205336821,0.05,0.0,0.0,0.10175008834306357,0.5685197163986611,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05943292101042049,0.04457469075781535,0.0,0.0,0.003051250685307017,0.0,0.008563158158319394,0.0,0.0030487117941353933,0.0,0.07623386344699765,0.05717539758524822,1614.0146430999864,20.0555555555556,1.068581776386771,0.0,0.7781715455336822,0.10197687500000002,0.55,1512.0377680999866,2681.0954157765855,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,33.686098531235125,51.66666666666668,46.10666666666668,0.0,50.06735543443335,0.0,0.0,0.0,33.686098531235125,48.68071037425811,50.06735543443335,47.987387844170506,12.43753247303448,19.77971593881312,-0.046181191594098024,1.6500000000000001,9.236100170605994,1131.2984995573165,-838.7094629385743,0.0,0.0,342.9923773205568,0.0,3.0,0.035368970025409056,0.0,0.0,0.4656748342405455,197.99884266666666,13.000942075347632,0.23107608701121704,9.697196676110309,0.0032351422602204553,52.53487083387616,1.2225830398496917
2025-01-01 04:00:00,1.021120272018348,0.6463444659507913,0.0,1.021120272018348,0.6463444659507913,0.0,0.011614408843626411,0.0,0.13710920108910976,0.8223966620856119,0.05,0.0,0.0,0.10054536697123075,0.5312157656462272,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057826625847976695,0.04336996938598251,0.0,0.0,0.003051250685307017,0.0,0.008563158158319394,0.0,0.0030487117941353933,0.0,0.07623386344699765,0.05717539758524822,1417.4027887235143,20.0555555555556,1.0037162217294593,0.0,0.7204197870856119,0.10197687500000002,0.55,1315.4259137235142,2561.632842461199,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,33.585520866937394,51.66666666666668,46.10666666666668,0.0,49.87204133009281,0.0,0.0,0.0,33.585520866937394,48.51085845423609,49.87204133009281,47.83026701630773,12.43753247303448,19.695368644638723,-0.05352359835117652,0.55,9.236100170605994,864.7705242425229,-910.8825200739277,0.0,0.0,341.386082158113,0.0,3.0,0.03621490736003775,0.0,0.0,0.4768126120101018,197.99884266666666,16.864173434823076,0.2331123802080358,9.670045122553917,0.003248355422643448,65.60411784377587,1.2223512025543408
2025-01-01 05:00:00,1.0502662044330602,0.6649456312284773,0.0,1.0502662044330602,0.6649456312284773,0.0,0.011963123207661498,0.0,0.13710920108910976,0.8511938801362889,0.05,0.0,0.0,0.10054536697123075,0.5498169309239133,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057826625847976695,0.04336996938598251,0.0,0.0,0.0033999650493421046,0.0,0.008563158158319394,0.0,0.0030487117941353933,0.0,0.07623386344699765,0.05717539758524822,1452.188874656587,20.0555555555556,1.022848719898568,0.0,0.7461267968029556,0.10506708333333335,0.5666666666666667,1347.1217913232535,2468.5562519725145,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,33.15947036326106,51.66666666666668,46.10666666666668,0.0,49.678534505655676,0.0,0.0,0.0,33.15947036326106,48.34246775933335,49.678534505655676,47.674434386172194,12.43753247303448,19.89222869666675,-0.038155882735744724,-0.25000000000000006,9.236100170605994,842.0491189407477,-965.8281095324618,0.0,0.0,341.73479652214803,0.0,3.0,0.03640578967531323,0.0,0.0,0.47932580621568655,197.99884266666666,13.953557294474525,0.23189515827213972,9.781707250695748,0.003272649456265888,69.00037387397325,1.2208995604951507
2025-01-01 06:00:00,1.1642954505930285,0.738654003271335,0.0,1.1642954505930287,0.738654003271335,0.0,0.012399016162705358,0.0,0.14032179141399734,0.9615746430163259,0.05,0.0,0.0,0.10295480971489643,0.6211158602231052,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610392161728643,0.045779412129648214,0.0,0.0,0.003835858004385964,0.0,0.008563158158319394,0.0,0.0030487117941353933,0.0,0.07623386344699765,0.05717539758524822,1704.7214801021803,20.0555555555556,1.157569882957816,0.0,0.8472369346829927,0.11433770833333336,0.6166666666666667,1590.383771768847,2554.421488249218,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,33.02837344512852,51.66666666666668,46.10666666666668,0.0,49.48609964244971,0.0,0.0,0.0,33.02837344512852,48.174856547006904,49.48609964244971,47.51923499928551,12.43753247303448,19.836375958854394,-0.02312314068185965,0.3,9.236100170605994,1132.9244147968577,-930.8735947368052,0.0,0.0,345.3832798020795,0.0,3.0,0.03625844358890962,0.0,0.0,0.4773858185849271,197.99884266666666,13.693249629403136,0.23368892434695177,9.772409796123195,0.0032868623199747374,43.98237174389638,1.2211215370881912
2025-01-01 07:00:00,1.7605894331796748,1.0052562379180199,0.0,1.7605894331796748,1.0052562379180199,0.0,0.012962531125014075,0.18333551807407408,0.1441422972376531,1.3701490867429336,0.05,0.0,0.0,0.10564402531151486,0.8850288792731716,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642518064977519,0.04818885487331391,0.0,0.0,0.0035743222313596485,0.0,0.009388208893654427,0.0,0.003283596822299913,0.0,0.07660689391760128,0.05745517043820094,2371.094632790976,20.0555555555556,1.6483164410903286,0.0,1.2032778367429335,0.16687125000000005,0.9,2204.223382790976,2445.9611874540965,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,183.3355180740741,0.03333333333333333,32.638686100191286,51.66666666666668,46.10666666666668,0.0,49.27743280787319,0.07704743612215804,197.22268860334043,183.3355180740741,32.638686100191286,47.899689839362765,49.27743280787319,47.210818355107556,12.43753247303448,19.897975249660643,-0.03235760161866915,-0.55,9.236100170605994,1727.6237703764423,-1005.130645586291,0.0,0.0,349.74118845510174,0.7300906179633265,3.0,0.03725290259174809,0.0,0.0,0.49047906192713187,197.99884266666666,11.918594716655681,0.23383931003631928,9.816369452573818,0.0033016037265186085,60.73107089471979,1.2208542646910936
2025-01-01 08:00:00,2.698101394848824,0.7625476056146837,0.0,2.698101394848824,0.7625476056146837,0.0,0.03761520954281754,1.4666841445925927,0.16512519120862415,0.9786768495047897,0.05,0.0,0.0,0.11580147797783497,0.6321627943035154,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06585810166019569,0.04939357624514675,0.0,0.0,0.0027025363212719294,0.0,0.034912673221545606,0.0,0.01072322057151081,0.0,0.08854386897691763,0.06640790173268821,1655.2390195550192,20.0555555555556,1.1940458686735638,0.0,0.8550685161714564,0.12360833333333335,0.6666666666666666,1531.630686221686,2321.1728762849534,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,1466.6841445925927,0.26666666666666666,35.675372345896875,51.66666666666668,46.10666666666668,0.0,51.08138250955919,0.3837424259694494,1014.5015572853648,1466.6841445925927,35.675372345896875,50.294261718662796,51.08138250955919,49.9007013232146,12.43753247303448,19.679550743283496,-0.04699168860501934,-1.4,9.236100170605994,1012.1419751809477,-1066.1591894834935,0.0,0.0,394.5411725897241,25.738335060503868,3.0,0.03825254066909358,0.0,0.0,0.5036404939856277,197.99884266666666,28.5209725196978,0.23867655296295495,9.746279234672933,0.0033233885961124403,91.55082453650921,1.2223218447718407
2025-01-01 09:00:00,1.115599002903844,0.6627527201711911,0.0,1.115599002903844,0.6627527201711911,0.0,0.0670545068063003,0.0,0.18975987520950266,0.808784620888041,0.05,0.0,0.0,0.12574613120551825,0.5224232556323395,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06585810166019569,0.04939357624514675,0.0,0.0,0.002179464775219298,0.0,0.06487504203108102,0.0,0.02209836693547824,0.0,0.10180340661382871,0.07635255496037151,1353.1053856054846,20.0555555555556,0.9735761553212294,0.0,0.7068077458880411,0.10197687500000002,0.55,1251.1285106054847,2311.357127026727,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3726.1061066666666,0.0,0.0,33.79426996797659,51.66666666666668,46.10666666666668,0.0,51.13437937110793,0.1502866060784586,405.3523895309565,0.0,33.79426996797659,48.90162699811054,51.13437937110793,47.78525081161184,12.43753247303448,19.92232114603083,-0.0356906228045494,-0.85,9.236100170605994,747.509534677712,-1040.811304094725,0.0,0.0,396.0587879941683,95.59267135051753,2.2177500000000006,0.03791224550561883,0.0,0.0,0.4991601007559091,146.37064444133335,39.156665172784116,0.23719520367677788,9.889879251673433,0.0033507717266044496,88.43429999372782,1.221903119946863
