Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:19:00,1.4809398286913602,0.21015225912883556,0.8894918918918919,0.024682330478189338,0.0035025376521472594,0.014824864864864866,0.026126917109192006,0.524897286582168,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.55461969646636,51.666666666666686,46.10666666666668,0.0,51.179596131657114,0.14741308300221195,398.157951875347,0.0,136.8040932757287,50.296698262731056,51.179596131657114,49.85524932826802,12.43753247303448,17.6787521850227,0.0,6.936602076235321,-1.1,9.236100170605994,16719.946870653504,3258.2085835136104,-4217.344003811694,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1701722150336544,0.0,0.0,1.2410779149274662,461.9972995555555,-222.8996236206061,0.25737325750900786,8.643139468362957,0.0031629033577840497,156.85505092673083,1.230271727599155,0.10918504380622528,-1158.0285393789025,-211.35861602667057
2025-01-01 05:20:00,1.4809398286913602,0.21015225912883556,0.8894918918918919,0.024682330478189338,0.0035025376521472594,0.014824864864864866,0.026126917109192006,0.524897286582168,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.00399306598618,51.666666666666686,46.10666666666668,0.0,51.15862561183156,0.14749291879012638,398.157951875347,0.0,135.9437391656034,50.24335376505199,51.15862561183156,49.78571784166222,12.43753247303448,17.831719194597376,0.0,7.093395316845417,-1.1,9.236100170605994,16654.628102782743,3221.8457201990786,-4274.177078073361,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1710719524572581,0.0,0.0,1.247639763143683,461.9972995555555,-231.38531722969844,0.25493741336885295,8.714900014026895,0.003163324366214101,155.50839319834895,1.2296246704491762,0.1102449931251766,-1192.0828190514135,-213.66719966869124
2025-01-01 05:21:00,1.4809398286913602,0.21015225912883556,0.8894918918918919,0.024682330478189338,0.0035025376521472594,0.014824864864864866,0.026126917109192006,0.524897286582168,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.46396843393165,51.666666666666686,46.10666666666668,0.0,51.13773099768509,0.14757255165365013,398.15795187534695,0.0,135.09995067801822,50.19009505880104,51.13773099768509,49.71627708935902,12.43753247303448,17.98082061517263,0.0,7.243809841655981,-1.1,9.236100170605994,16590.89129046959,3186.6934544222067,-4329.861969044843,-0.0,-0.0,774.5657320049825,0.0,7.0,0.17194650725899466,0.0,0.0,1.2540179527301227,461.9972995555555,-239.43723857136888,0.2525886710497274,8.784398936353032,0.0031637419797758823,154.19244588609885,1.228994613943605,0.11125233092827015,-1225.0594407460294,-215.84284375094722
2025-01-01 05:22:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,85.93413091217353,51.666666666666686,46.10666666666668,0.0,51.11691052891883,0.14765198751474448,398.157951875347,0.0,134.27207955027114,50.136920492113674,51.11691052891883,49.6469254737111,12.43753247303448,18.12620940740953,0.0,7.388121670062595,-1.1,9.236100170605994,-3856.9345434208635,-1474.8729798570457,-4384.4333662841,-0.0,-0.0,774.5657320049825,0.0,7.0,0.17279698526071743,0.0,0.0,1.2602205485232199,461.9972995555555,-247.06690914174564,0.2503224252445522,8.85233728160243,0.0031641562716790373,152.90592390781597,1.2283808617642291,0.11221029862435633,-1256.9788174818373,-217.89416237520842
2025-01-01 05:23:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.18975357933196,51.666666666666686,46.10666666666668,0.0,51.096162514360955,0.14773123206074054,398.15795187534695,0.0,134.67148996770618,50.08382847776783,51.096162514360955,49.57766145947127,12.43753247303448,17.978963346126342,0.0,7.18552911430783,-1.1,9.236100170605994,-3789.202606019282,-1427.7524491491545,-4329.1665893116615,-0.0,-0.0,774.5657320049825,0.0,7.0,0.17193562818613783,0.0,0.0,1.253938610887773,461.9972995555555,-234.6017487126031,0.25268375828496337,8.784834557043917,0.0031645673121622315,153.74912428887114,1.229001842848719,0.11086310652688948,-1212.2464928612108,-215.50595628794366
2025-01-01 05:24:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.43316687883161,51.666666666666686,46.10666666666668,0.0,51.07535618863229,0.14781078478496168,398.15795187534695,0.0,135.0518232481744,50.03069663564677,51.07535618863229,49.50836685915401,12.43753247303448,17.83622688247275,0.0,6.9910212387397985,-1.1,9.236100170605994,-3725.441561770831,-1383.2134638275402,-4275.856399551508,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1710984275723432,0.0,0.0,1.2478328480172671,461.9972995555555,-224.15089422430572,0.2549977833799785,8.718997897216607,0.003164980410497124,154.5633789876572,1.2296043946282642,0.10955408870667274,-1169.810665286338,-213.40279854120223
2025-01-01 05:25:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.6650929686433,51.666666666666686,46.10666666666668,0.0,51.05449359345756,0.14789063872675198,398.15795187534695,0.0,135.41420776350515,49.9775268680542,51.05449359345756,49.43904350535253,12.43753247303448,17.69773279726691,0.0,6.8041771363870325,-1.1,9.236100170605994,-3663.7844429750035,-1340.9945463845897,-4224.379732446152,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1702839962173923,0.0,0.0,1.2418931429505256,461.9972995555555,-213.97044253383376,0.2572668888711867,8.654703330369864,0.003165395493093416,155.35037851417525,1.2301895922442876,0.10828174657352169,-1129.5242554830809,-211.4702909015088
2025-01-01 05:26:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.88610180745528,51.666666666666686,46.10666666666668,0.0,51.0335766502624,0.14797078735740282,398.15795187534695,0.0,135.75953407414886,49.92432096477666,51.0335766502624,49.3696931220338,12.43753247303448,17.563270478604974,0.0,6.624609128071165,-1.1,9.236100170605994,-3604.3238795898797,-1300.9225066478923,-4174.636916711925,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1694912624150556,0.0,0.0,1.2361116796587541,461.9972995555555,-204.25269488293748,0.2594927276295612,8.592450748257335,0.0031658124907314174,156.11142287346726,1.230758276968543,0.1070447017715492,-1091.2527074891889,-209.66979915870337
2025-01-01 05:27:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.0967084776621,51.666666666666686,46.10666666666668,0.0,51.01260718551662,0.14805122448505642,398.15795187534695,0.0,136.08860699634704,49.87108062679718,51.01260718551662,49.30031734743746,12.43753247303448,17.432649676264642,0.0,6.451955001728701,-1.1,9.236100170605994,-3546.962705525546,-1262.866449179197,-4126.5377600277325,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1687192602052879,0.0,0.0,1.230481413327506,461.9972995555555,-194.99067750279568,0.2616767670404452,8.531552588833952,0.0031662313375728003,156.84768230127014,1.2313112084189684,0.10584165371678349,-1054.871733606377,-207.99471557281998
2025-01-01 05:28:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.29737995325034,51.666666666666686,46.10666666666668,0.0,50.99158693987348,0.14813194422126785,398.15795187534707,0.0,136.40215617695367,49.81780747484539,50.99158693987348,49.23091774233135,12.43753247303448,17.30569798811737,-0.02763534521600164,6.285873943985559,-1.1,9.236100170605994,-3491.613610207518,-1226.7014625232011,-4080.000371778501,-0.0,-0.0,774.5657320049825,0.0,7.0,0.16796711636418676,0.0,0.0,1.2249959754735371,461.9972995555555,-186.17897043399978,0.26382031157233854,8.47251960020758,0.0031666519708236957,157.5602131599559,1.2318490746227917,0.10467135967420262,-1020.2659703637073,-206.43549215949378
2025-01-01 05:29:00,0.58102420369136,0.21015225912883556,0.0,0.009683736728189334,0.0035025376521472594,0.0,0.026126917109192006,0.524897286582168,0.0,0.03,0.0,0.0,0.0,0.20140225912883555,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.032954733455973835,0,On,0.004430450246710526,0.0,On,0.02169646686248148,0,On,0.009431478886255784,0,On,0.17937803758433446,0.13453352818825082,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.4885452327777,51.666666666666686,46.10666666666668,0.0,50.970517576181905,0.1482129409516998,398.15795187534695,0.0,136.70085192621514,49.76450305689316,50.970517576181905,49.1614957972488,12.43753247303448,17.182257091398,-0.15107624193537106,6.126045299182168,-1.1,9.236100170605994,-3438.1882418979653,-1192.3117631465534,-4034.949569568378,-0.0,-0.0,774.5657320049825,0.0,7.0,0.1672340296309243,0.0,0.0,1.2196495224453594,461.9972995555555,-177.80440433456948,0.2659245495323206,8.415271059562404,0.003167074330439137,158.24998361977262,1.232372507501954,0.10353263323821993,-987.3282976686786,-204.98346547787472
2025-01-01 05:30:00,0.5510933864701386,0.2108294413177026,0.0,0.00918488977450231,0.00351382402196171,0.0,0.027846584231713652,0.49324680223842493,0.0,0.03,0.0,0.0,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.60825898278505,51.666666666666686,46.10666666666668,0.0,50.94940068581143,0.32704885080951435,878.0996992710354,0.0,136.88790466060163,49.71116885407144,50.94940068581143,49.09205293820144,12.43753247303448,17.062180233614992,-0.2711530997183793,5.972167153237924,0.6,9.236100170605994,-3015.8178854766047,-1079.0858096358386,-3598.260627532787,-0.0,-0.0,756.4962909890055,0.0,7.0,0.16652675957817484,0.0,0.0,1.2144913522811918,461.9972995555555,-174.05354893282262,0.2679905824225158,8.359153083405573,0.0031674983588928607,-108.23403344245335,1.2328820931202962,0.12415469422573536,-875.4551363904145,-203.63067324542413
2025-01-01 05:31:00,1.4510090114701388,0.2108294413177026,0.8894918918918919,0.024183483524502315,0.00351382402196171,0.014824864864864866,0.027846584231713652,0.49324680223842493,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,87.64143992362864,51.666666666666686,46.10666666666668,0.0,50.92105955564315,0.3272897053973042,878.0996992710355,0.0,136.93974988066975,49.609957928225455,50.92105955564315,48.95440711451661,12.43753247303448,16.951101699983933,-0.38223163334943777,5.829897879593961,0.6,9.236100170605994,17408.598892223796,3578.789203091567,-3560.1748678982053,-0.0,-0.0,756.4962909890055,0.0,7.0,0.16588345682665195,0.0,0.0,1.2097997001371021,461.9972995555555,-173.34729694782249,0.2698599605831738,8.306000693562122,0.003167208467296327,-106.26202357877398,1.233354374215603,0.1233018572961846,-846.4163823966475,-202.39015343096932
2025-01-01 05:32:00,1.4510090114701388,0.2108294413177026,0.8894918918918919,0.024183483524502315,0.00351382402196171,0.014824864864864866,0.027846584231713652,0.49324680223842493,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.89136566554801,51.666666666666686,46.10666666666668,0.0,50.89267741061027,0.3275312643330833,878.0996992710354,0.0,135.76775885241875,49.508741832559956,50.89267741061027,48.81677404353481,12.43753247303448,17.131912094949957,-0.2014212383834142,6.033953982478991,0.6,9.236100170605994,17332.32323969344,3534.0074400724184,-3622.2525111567907,-0.0,-0.0,756.4962909890055,0.0,7.0,0.16693000312245804,0.0,0.0,1.2174322357682403,461.9972995555555,-187.54530621959557,0.2667611038091947,8.391264335795832,0.0031669239664705315,-109.06663936548031,1.232586355562054,0.12452325784731302,-888.1527482722539,-205.43555057451115
2025-01-01 05:33:00,1.4510090114701388,0.2108294413177026,0.8894918918918919,0.024183483524502315,0.00351382402196171,0.014824864864864866,0.027846584231713652,0.49324680223842493,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,86.15507669067586,51.666666666666686,46.10666666666668,0.0,50.86438467136214,0.32777241748842273,878.0996992710354,0.0,134.61730732918102,49.40764260363903,50.86438467136214,48.679271569777484,12.43753247303448,17.307701060665632,-0.02563227266773893,6.229875623724628,0.6,9.236100170605994,17260.821281154287,3490.764141039145,-3683.016934144317,-0.0,-0.0,756.4962909890055,0.0,7.0,0.16794450019655416,0.0,0.0,1.2248310341747266,461.9972995555555,-198.2828417712215,0.2637852142763056,8.473567378304294,0.0031666317747515724,-111.77472663019725,1.2318405944666249,0.12568479995585563,-928.7584797992639,-208.07311808077418
2025-01-01 05:34:00,1.4510090114701388,0.2108294413177026,0.8894918918918919,0.024183483524502315,0.00351382402196171,0.014824864864864866,0.027846584231713652,0.49324680223842493,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,85.43177735689227,51.666666666666686,46.10666666666668,0.0,50.83617905617861,0.3280131817730554,878.0996992710353,0.0,133.48715212014417,49.30665809362044,50.83617905617861,48.541897612341366,12.43753247303448,17.478762956240146,0.0,6.4180691395528875,0.6,9.236100170605994,17190.996392223187,3448.905285991418,-3742.5348474519096,-0.0,-0.0,756.4962909890055,0.0,7.0,0.16892891997900306,0.0,0.0,1.232010476780991,461.9972995555555,-208.5898173947283,0.260923779700403,8.553078772840625,0.0031663321467261794,-114.39200359137229,1.2311157647780544,0.12679050575966178,-968.2485281110451,-210.4419248167206
2025-01-01 05:35:00,1.4510090114701388,0.2108294413177026,0.8894918918918919,0.024183483524502315,0.00351382402196171,0.014824864864864866,0.027846584231713652,0.49324680223842493,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,84.72087594399557,51.666666666666686,46.10666666666668,0.0,50.80805841587019,0.3282535730753482,878.0996992710354,0.0,132.37636866249306,49.20578627862848,50.80805841587019,48.40465021000764,12.43753247303448,17.645316269565505,0.0,6.598907289352158,0.6,9.236100170605994,17122.785106201267,3408.3633158056937,-3800.850091899352,-0.0,-0.0,756.4962909890055,0.0,7.0,0.16988476897791108,0.0,0.0,1.238981550656451,461.9972995555555,-218.48585896920702,0.2581699310571913,8.631119991441203,0.0031660253221790498,-116.92286736638792,1.2304108695666887,0.12784398665201727,-1006.6388525992089,-212.59357051428108
2025-01-01 05:36:00,1.4510090114701388,0.2108294413177026,0.8894918918918919,0.024183483524502315,0.00351382402196171,0.014824864864864866,0.027846584231713652,0.49324680223842493,0.8999156250000002,0.03,0.0,0.8894918918918919,0.0,0.20207944131770259,0,0.008750000000000004,1,0,0,Off,0,0,Off,0,0,Off,0.08915830792077968,0.06686873094058474,On,0.0,0,Off,0.004430450246710526,0.0,On,0.023416133985003126,0,On,0.009832818413330498,0,On,0.18028094716949053,0.13521071037711785,On,0.21397472873482423,0,On,0,0,Off,On,20385.62476608082,17.83333333333337,0.925,4627.5957389191835,26.068437708108107,0.8999156250000002,1,24113.30488,24113.30488,Off,0.0,18.83333333333337,0,0.0,0.03,0.0,0.0,0,0,0,7173.208515555556,Off,0.0,0,84.02184409108712,51.666666666666686,46.10666666666668,0.0,50.780020699823204,0.3284936065447167,878.0996992710355,0.0,131.28413139232362,49.105025226981546,50.780020699823204,48.267527490560724,12.43753247303448,17.80755596888383,0.0,6.772738066297495,0.6,9.236100170605994,17056.1750398947,3369.1017476055404,-3858.0011215057248,-0.0,-0.0,756.4962909890055,0.0,7.0,0.17081339533036338,0.0,0.0,1.2457540878595443,461.9972995555555,-227.94489566939842,0.2555174982493864,8.706028697786309,0.003165711529630892,-119.37126332646753,1.2297250176321595,0.1288485268236287,-1043.9472132462981,-214.5467780673451
