Metric,Value
Total Electric Energy (kWh),45.62435341215963
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.9010147255066512
Peak Electric Power (kW),11.438562780162997
Lighting Electric Energy (kWh),1.256308729371717
Water Heating Electric Energy (kWh),12.558482988074076
Other Electric Energy (kWh),5.036206643750869
HVAC Heating Electric Energy (kWh),26.773355050962966
Average Temperature - Indoor (C),14.700689480628615
Unmet Heating Load (C-hours),0.8788804272741346
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),26.773355050962966
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
