occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.581,0.0272,0.361,0.0599,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0,0.231,0,0,0,0
1.0,0.581,0.0221,0.361,0.0547,0.0,0.148,0,0,0,0
1.0,0.581,0.0202,0.361,0.0529,0.0,0.231,0,0,0,0
1.0,0.567,0.017,0.405,0.0503,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.591,0.0185,0.333,0.0505,0.0,0.31,0,0,0,0
1.0,0.587,0.0181,0.345,0.0503,0.0,0.134,0,0,0,0
1.0,0.596,0.019,0.317,0.0507,0.733,0.0,0,0,0,0
1.0,0.601,0.0194,0.301,0.0509,1.0,0.231,0,0,0,0
0.895,0.587,0.02,0.345,0.0604,1.0,0.0769,0,0,0,0
0.857,0.581,0.0202,0.361,0.0638,0.333,0.0,0,0,0,0
0.857,0.581,0.0202,0.361,0.0638,0.0,0.111,0,0,0,0
0.857,0.581,0.0202,0.361,0.0638,0.0,0.0769,0,0,0,0
0.857,0.586,0.0232,0.361,0.0851,0.0,0.0,0,0,0,0
0.857,0.587,0.0243,0.361,0.0928,0.0,0.392,0,0,0,0
0.857,0.606,0.0304,0.317,0.125,0.0,0.154,0,0,0,0
0.857,0.612,0.0327,0.301,0.136,0.0,0.218,0,0,0,0
0.648,0.6,0.0295,0.345,0.114,0.0,0.192,0,0,0,0
0.676,0.645,0.0466,0.273,0.19,0.0,0.0,0,0,0,0
0.714,0.688,0.0624,0.196,0.262,0.0,0.262,0,0,0,0
0.714,0.697,0.0657,0.18,0.277,0.0,0.119,0,0,0,0
0.714,0.705,0.0754,0.18,0.288,0.0,0.0769,0,0,0,0
0.714,0.708,0.079,0.18,0.293,0.0,0.0769,0,0,0,0
0.714,0.708,0.079,0.18,0.293,0.0,0.103,0,0,0,0
0.714,0.708,0.079,0.18,0.293,0.0,0.0,0,0,0,0
0.714,0.708,0.0887,0.18,0.298,0.0,0.0,0,0,0,0
0.714,0.708,0.0922,0.18,0.3,0.0,0.559,0,0,0,0
