Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:42:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,95.0558079027952,51.666666666666686,46.10666666666668,0.0,51.27032168472653,0.0,0.0,0.0,148.52469984811748,51.224526436590374,51.27032168472653,51.2016288125223,12.43753247303448,15.801695394712013,-0.1427490497324726,2.1387794117323327,2.8,9.236100170605994,-18.36381947809653,161.05191798156912,-328.5965387586721,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01939301554069657,0.0,0.0,0.18149943830680612,131.99922844444444,-2.7183570872299967,0.2469675287163179,7.194206045330329,0.0026891790408779138,83.84568121393583,1.2398213082632334,0.21747338182655995,187.4002334601334,-26.348315478564274
2025-01-01 00:43:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,95.03823259301973,51.666666666666686,46.10666666666668,0.0,51.25447365640918,0.0,0.0,0.0,148.49723842659333,51.20971608587831,51.25447365640918,51.18733730061288,12.43753247303448,15.793399255249124,-0.15104518919536147,2.1586573227025956,2.8,9.236100170605994,-18.14017560921971,155.29757542503754,-328.30486310135404,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01938817274267082,0.0,0.0,0.18145411450867568,131.99922844444444,-2.786388875671271,0.24712491356394825,7.190094136767101,0.0026894656133522317,83.83315513227762,1.2398566915273175,0.21747338182655995,181.76652328440147,-26.468947859363933
2025-01-01 00:44:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,95.0204541562198,51.666666666666686,46.10666666666668,0.0,51.238629059575466,0.0,0.0,0.0,148.46945961909344,51.19490847352077,51.238629059575466,51.17304818049343,12.43753247303448,15.785181577142813,-0.15926286730167227,2.1779896450924188,2.8,9.236100170605994,-17.924526795978522,149.75176633493703,-328.01604451938977,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01938337546769519,0.0,0.0,0.18140921676125454,131.99922844444444,-2.8595586443943617,0.24728115787376836,7.186625003088034,0.0026897521348371676,83.82059264518935,1.2398917401646468,0.21747338182655995,176.28744142660418,-26.535675091667148
2025-01-01 00:45:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,95.00247843582618,51.666666666666686,46.10666666666668,0.0,51.22278792770617,0.0,0.0,0.0,148.4413725559784,51.18010363116635,51.22278792770617,51.158761482896445,12.43753247303448,15.777040214451098,-0.16740422999338733,2.1967954462338106,2.8,9.236100170605994,-17.716554309505398,144.2433569098332,-327.73000483284505,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019378622471036958,0.0,0.0,0.18136473341507597,131.99922844444444,-2.937625844465934,0.24743629310447904,7.183198017570964,0.0026900386052885234,83.80799495240836,1.239926463327429,0.21747338182655995,170.95758390729316,-26.71422699745993
2025-01-01 00:46:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.98431106080886,51.666666666666686,46.10666666666668,0.0,51.20695029330832,0.0,0.0,0.0,148.41298603251386,51.16530158955319,51.20695029330832,51.14447723767563,12.43753247303448,15.768973100236677,-0.17547134420780885,2.215084272236563,2.8,9.236100170605994,-17.51595229559004,138.98678330387344,-327.4466687628306,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019373912553721492,0.0,0.0,0.18132065324892366,131.99922844444444,-3.0203599005650474,0.247590349573394,7.179213749020232,0.0026903250246640502,83.79536320942287,1.2399608698313929,0.21747338182655995,165.7742452099806,-26.78746190610717
2025-01-01 00:47:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.96595745402281,51.666666666666686,46.10666666666668,0.0,51.19111618795092,0.0,0.0,0.0,148.38430852191064,51.150502378542406,51.19111618795092,51.13019547383815,12.43753247303448,15.760978243423882,-0.18346620102060385,2.232877122320725,2.8,9.236100170605994,-17.322427233420825,133.77775521410118,-327.1659638142777,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019369244560717282,0.0,0.0,0.18127696545284538,131.99922844444444,-3.107539786948749,0.24774335650039367,7.17586792121394,0.0026906113929233756,83.78269852919973,1.2399949681691373,0.21747338182655995,160.73147382799925,-26.953718613898065
2025-01-01 00:48:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.94742284093334,51.666666666666686,46.10666666666668,0.0,51.1752856422993,0.0,0.0,0.0,148.35534818895835,51.13570602715018,51.1752856422993,51.11591621957563,12.43753247303448,15.753053725787044,-0.19139071865744128,2.250183726850967,2.8,9.236100170605994,-17.135697418495198,128.80004627995703,-326.887820163729,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019364617379196494,0.0,0.0,0.1812336596118737,131.99922844444444,-3.1989536225718354,0.24789534205017302,7.172560901720573,0.0026908977100279334,83.77000198384161,1.2400287665229248,0.21747338182655995,155.82651202415317,-27.02646574419615
2025-01-01 00:49:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.92871225682164,51.666666666666686,46.10666666666668,0.0,51.15945868614801,0.0,0.0,0.0,148.3261129012838,51.120912563578564,51.15945868614801,51.10163950229385,12.43753247303448,15.745197699064416,-0.19924674538006926,2.2670235910637597,2.8,9.236100170605994,-16.955492468815407,123.86277986797762,-326.6121705519103,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019360029936867758,0.0,0.0,0.1811907256904223,131.99922844444444,-3.294398284710688,0.24804633337276383,7.16869422161196,0.002691183975940897,83.75727460617654,1.2400622727769415,0.21747338182655995,151.05383171003558,-27.191051842057966
2025-01-01 00:50:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.90983055453742,51.666666666666686,46.10666666666668,0.0,51.14363534845249,0.0,0.0,0.0,148.29661024146472,51.10612201524505,51.14363534845249,51.08736534864133,12.43753247303448,15.737408382192038,-0.2070360622524472,2.2834056851931885,2.8,9.236100170605994,-16.781552852696336,119.1473121970482,-326.3389501808668,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01935548120037792,0.0,0.0,0.18114815401732798,131.99922844444444,-3.3936790396351384,0.24819635664249165,7.165462035645332,0.0026914701906271153,83.7445173912827,1.2400954945290557,0.21747338182655995,146.41089058132096,-27.263578384272762
2025-01-01 00:51:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.8907824118261,51.666666666666686,46.10666666666668,0.0,51.12781565735951,0.0,0.0,0.0,148.26684751847827,51.091334408811015,51.12781565735951,51.07309378453677,12.43753247303448,15.729684058652309,-0.21476038579217693,2.2993486295100345,2.8,9.236100170605994,-16.61362943765519,114.46789371124687,-326.0680966154544,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019350970173779805,0.0,0.0,0.18110593527151064,131.99922844444444,-3.4966091900063674,0.24834543709534715,7.161668783591018,0.0026917563540530516,83.73173129795146,1.2401284391020817,0.21747338182655995,141.89241136268933,-27.42451765144246
2025-01-01 00:52:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.87157233804759,51.666666666666686,46.10666666666668,0.0,51.1119996402363,0.0,0.0,0.0,148.23683177819936,51.07654977020904,51.1119996402363,51.05882483519542,12.43753247303448,15.722023073932156,-0.22242137051232902,2.3148607912817316,2.8,9.236100170605994,-16.451483059122296,109.9996388543554,-325.79954968899136,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01934649589706306,0.0,0.0,0.18106406046822313,131.99922844444444,-3.6030097379365387,0.24849359906491797,7.158507587607921,0.002692042466186723,83.71891725009114,1.2401611135545891,0.21747338182655995,137.49602263997366,-27.496383785618264
2025-01-01 00:53:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.85220468072826,51.666666666666686,46.10666666666668,0.0,51.09618732369865,0.0,0.0,0.0,148.2065698136379,51.06176812466911,51.09618732369865,51.04455852515434,12.43753247303448,15.714423833086038,-0.23002061135844798,2.3299598547978406,2.8,9.236100170605994,-16.294884108031823,105.62329691580986,-325.53325141287957,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01934205744474532,0.0,0.0,0.18102252094586618,131.99922844444444,-3.712709062957863,0.2486408660168646,7.1553803962394795,0.002692328526997643,83.70607613807417,1.2401935246912612,0.21747338182655995,133.21671240953845,-27.59341549372859
2025-01-01 00:54:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.83268363218863,51.666666666666686,46.10666666666668,0.0,51.08037873363786,0.0,0.0,0.0,148.17606817529474,51.04698949674381,51.08037873363786,51.03029487829679,12.43753247303448,15.706884798399159,-0.23755964604532664,2.3446568766318467,2.8,9.236100170605994,-16.143612136421666,101.27911224157064,-325.26914589001933,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019337653924521095,0.0,0.0,0.18098130835334325,131.99922844444444,-3.82554261420794,0.24878726058206982,7.1516902739601464,0.0026926145364567673,83.69320882003004,1.24022567907283,0.21747338182655995,129.05134706591352,-27.772234824342874
2025-01-01 00:55:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.81301323527433,51.666666666666686,46.10666666666668,0.0,51.06457389524659,0.0,0.0,0.0,148.14533318011613,51.03221391033256,51.06457389524659,51.01603391787555,12.43753247303448,15.699404487146603,-0.24503995729788208,2.3589594572837544,2.8,9.236100170605994,-15.997455480199648,97.15861998213062,-325.00717923184794,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01933328447596593,0.0,0.0,0.18094041463793273,131.99922844444444,-3.941352616157303,0.24893280458844852,7.148628813204817,0.002692900494536441,83.6803161230862,1.2402575830256117,0.21747338182655995,124.99777250878722,-27.83915252665661
2025-01-01 00:56:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.79319738942137,51.666666666666686,46.10666666666668,0.0,51.0487728330438,0.0,0.0,0.0,148.11437092097088,51.01744138870487,51.0487728330438,51.00177566653541,12.43753247303448,15.691981469444164,-0.2524629750003218,2.3728854607543335,2.8,9.236100170605994,-15.85621089838429,93.11954049019548,-324.74729947883975,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019328948269293315,0.0,0.0,0.18089983203365387,131.99922844444444,-4.059987787350131,0.24907751909154496,7.145003324585606,0.0026931864012103464,83.66739884455954,1.24028924265064,0.21747338182655995,121.05092580156295,-27.93138531136747
2025-01-01 00:57:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.77323985620477,51.666666666666686,46.10666666666668,0.0,51.032975570898614,0.0,0.0,0.0,148.08318727531994,51.00267195452268,51.032975570898614,50.98752014633472,12.43753247303448,15.684614366186926,-0.25983007825755955,2.3864448653436243,2.8,9.236100170605994,-15.71968322774697,89.10783614086554,-324.4894565243151,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01932464450416227,0.0,0.0,0.18085955305010692,131.99922844444444,-4.181303071237487,0.24922142440389458,7.142004393046134,0.002693472256453455,83.65445775309989,1.2403206638324433,0.21747338182655995,117.20797893829186,-28.100142797426304
2025-01-01 00:58:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.7531442645676,51.666666666666686,46.10666666666668,0.0,51.01718213205332,0.0,0.0,0.0,148.05178791338687,50.987905629861864,51.01718213205332,50.97326737876614,12.43753247303448,15.677301847071865,-0.26714259737262047,2.3996445150762113,2.8,9.236100170605994,-15.58768505243691,85.30144976157158,-324.2336020414119,-0.0,-0.0,312.9510763678056,0.0,2.0,0.01932037240853325,0.0,0.0,0.18081957046176564,131.99922844444444,-4.305159378830595,0.24936454012326417,7.138440443520516,0.0026937580602419795,83.64149358978825,1.2403518522474517,0.21747338182655995,113.46699221560159,-28.16554245403001
2025-01-01 00:59:00,0.3410260083769613,0.1301418258571239,0.0,0.005683766806282688,0.0021690304309520646,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0060315515350877185,0.0,On,0.0008704371284056667,0.0,On,0.021671701346881754,0,On,0.004830249631454443,0,On,0.09328688214556054,0.06996516160917038,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,7917.022995555556,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,6858.450142222222,Off,0.0,0,94.7329141162178,51.666666666666686,46.10666666666668,0.0,51.001392539145456,0.0,0.0,0.0,148.0201783065903,50.97314243623288,51.001392539145456,50.95901738477659,12.43753247303448,15.670042628700802,-0.2744018157436834,2.4125007849280795,2.8,9.236100170605994,-15.460036387847907,81.56765468130189,-323.9796894130803,-0.0,-0.0,312.9510763678056,0.0,2.0,0.019316131237570436,0.0,0.0,0.18077987729770365,131.99922844444444,-4.43142334257324,0.24950688515975247,7.1355010629382205,0.002694043812553329,83.62850706919119,1.2403828133720742,0.21747338182655995,109.82332470975665,-28.25567002845475
