Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.3410260083769613,0.1301418258571239,0.0,0.3410260083769613,0.13014182585712386,0.0,0.02857369001037514,0.26245231836658617,0.0,0.05,0.0,0.0,0.0,0.11555849252379055,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0060315515350877185,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,7917.022995555556,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,95.20670287068351,51.66666666666668,46.10666666666668,0.0,51.46911362672913,0.0,0.0,0.0,148.760473235443,51.4101914623674,51.46911362672913,51.380730380186534,12.43753247303448,15.931576447470983,-0.08109054388060881,1.7129930203619415,2.8,9.236100170605994,-23.45138693246976,281.8824444851585,-333.19742263677045,0.0,0.0,312.9510763678056,0.0,2.0,0.01946873391518879,0.0,0.0,0.1822080873774472,131.99922844444444,-3.2050406635048616,0.2446082646101542,7.252656373859237,0.0026855850920527707,83.98937994580733,1.2392073078997567,0.21747338182655998,308.0747414272968,-26.192296942138277
2025-01-01 01:00:00,0.4459822834889975,0.12900199258425837,0.07316291666666669,0.44598228348899754,0.12900199258425837,0.07316291666666667,0.02812132364524356,0.2825042237326428,0.08535673611111112,0.05,0.0,0.07316291666666669,0.0,0.11441865925092504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.005579185169956139,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.06519156384561388,0.0,0.0599241979210077,0.0,1208.688737110361,16.444444444444485,0.1733333333333333,592.0229813711207,2.1441937279629633,0.08535673611111112,0.21666666666666667,1715.3549823703704,7917.022995555556,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,92.25177998016629,51.66666666666668,46.10666666666668,0.0,50.53097679400284,0.0,0.0,0.0,144.14340621900982,50.533027959097716,50.54361422417026,50.521416111477734,12.43753247303448,16.15353247884882,-0.033976410906074,3.3622129553210667,2.5,9.236100170605994,1168.0302633745584,305.13202780900076,-321.1799791853915,0.0,0.0,310.97893230551995,0.0,2.0,0.018052257783067023,0.0,0.0,0.16895127222069187,131.99922844444444,-30.457426855931203,0.2427413823193574,7.381731111674799,0.0027028288627971905,85.32172223366777,1.2383044417389184,0.21747338182655998,-244.680805691565,-42.210147870554955
2025-01-01 02:00:00,0.4228908227286328,0.1278621593113929,0.07316291666666669,0.4228908227286328,0.1278621593113929,0.07316291666666667,0.02812132364524356,0.25941276297227817,0.08535673611111112,0.05,0.0,0.07316291666666669,0.0,0.11327882597805955,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.005579185169956139,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.05395163904464596,0.0,0.04959243965876499,0.0,1208.688737110361,16.444444444444485,0.1733333333333333,592.0229813711207,2.1441937279629633,0.08535673611111112,0.21666666666666667,1715.3549823703704,7917.022995555556,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,90.1511693640554,51.66666666666668,46.10666666666668,0.0,49.64428926158557,0.0,0.0,0.0,140.86120213133654,49.678537715712885,49.69566194277654,49.64428926158557,12.43753247303448,16.08077205694517,-0.07846193654597332,3.330641660964447,1.6500000000000001,9.236100170605994,1171.739827460929,69.28517750320025,-315.7272227453712,0.0,0.0,309.459154608366,0.0,2.0,0.016694892032967704,0.0,0.0,0.15624767175675522,131.99922844444444,-30.6808415124267,0.24548707920751242,7.36782097851464,0.0027207645474576075,89.38139219753857,1.2386028580808932,0.21747338182655998,-478.6788824050106,-44.058921462909865
2025-01-01 03:00:00,0.44264115051793507,0.12672232603852737,0.07316291666666669,0.4426411505179351,0.12672232603852737,0.07316291666666667,0.027819746068489176,0.2794646683383348,0.08535673611111112,0.05,0.0,0.07316291666666669,0.0,0.11213899270519403,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.005277607593201754,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.06519156384561388,0.0,0.0599241979210077,0.0,1208.688737110361,16.444444444444485,0.1733333333333333,592.0229813711207,2.1441937279629633,0.08535673611111112,0.21666666666666667,1715.3549823703704,7917.022995555556,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,87.94014852117655,51.66666666666668,46.10666666666668,0.0,48.80897990797639,0.0,0.0,0.0,137.40648206433838,48.845869974941486,48.864315008424036,48.80897990797639,12.43753247303448,16.071993806603075,-0.07071088842492035,3.132068982786381,1.6500000000000001,9.236100170605994,1154.34635466194,126.47606030597103,-329.86835728858676,0.0,0.0,307.63779933445755,0.0,2.0,0.01749169604750093,0.0,0.0,0.16370496898703393,131.99922844444444,-32.11182449429169,0.24725020382934512,7.385365801589898,0.0027388978701246955,81.1260312920683,1.2386267780671505,0.21747338182655998,-421.87141930881506,-43.67550175633461
2025-01-01 04:00:00,0.7223224179594504,0.12558249276566186,0.2476283333333334,0.7223224179594504,0.12558249276566186,0.24762833333333337,0.027819746068489176,0.3556029496687389,0.28889972222222227,0.05,0.0,0.2476283333333334,0.0,0.11099915943232852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.005277607593201754,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.10565529312909833,0.0,0.09711852766508144,0.0,4090.946494835068,18.111111111111168,0.5866666666666666,2003.7700907945623,7.25727107925926,0.28889972222222227,0.7333333333333333,5805.816863407408,7917.022995555556,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,81.98782644015843,51.66666666666668,46.10666666666668,0.0,48.01296957676873,0.0,0.0,0.0,128.10597881274754,48.048943715553456,48.06693078494582,48.01296957676873,12.43753247303448,17.49334786720777,-0.2838873512776699,4.817231908847284,0.55,9.236100170605994,3892.8449933700663,712.4316668254648,-423.8331141899873,0.0,0.0,306.11802163730357,0.0,2.0,0.018991431294511227,0.0,0.0,0.17774100708384613,131.99922844444444,-80.38640891231805,0.22725800888896044,8.082936757185216,0.00275483112848326,87.71194212744737,1.231984512452433,0.21747338182655998,-1221.2336321709192,-70.10479179817838
2025-01-01 05:00:00,0.7369873748102461,0.12558249276566186,0.18572125000000003,0.7369873748102461,0.12558249276566186,0.18572125000000003,0.028422901221997945,0.44188968192158146,0.2166747916666667,0.05,0.0,0.18572125000000003,0.0,0.11099915943232852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.005880762746710526,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.15061499233297,0.0,0.13844556071405228,0.0,3068.209871126301,18.111111111111168,0.44,1502.8275680959218,5.442953309444445,0.2166747916666667,0.55,4354.362647555556,7917.022995555556,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,79.29871164334125,51.66666666666668,46.10666666666668,0.0,47.27232665345277,0.0,0.0,0.0,123.9042369427207,47.298719359589775,47.31191571265829,47.27232665345277,12.43753247303448,17.745603034768855,-0.06758781575020904,3.5858109354645644,-0.25000000000000006,9.236100170605994,2880.202928138254,343.3225898638908,-452.8711103061004,0.0,0.0,306.72117679081236,0.0,2.0,0.019109173618527042,0.0,0.0,0.17884295874417264,131.99922844444444,-41.857009472759145,0.22503180676521226,8.223325065141125,0.0027748553977816177,89.60898670726867,1.2302782354801824,0.21747338182655998,-1098.7698391260658,-60.73513910596521
2025-01-01 06:00:00,0.6451102857977966,0.1278621593113929,0.1406979166666667,0.6451102857977966,0.1278621593113929,0.14069791666666667,0.02917684516388391,0.40178587118946824,0.16414756944444445,0.05,0.0,0.1406979166666667,0.0,0.11327882597805955,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00663470668859649,0.0,0.0008704371284056667,0.0,0.021671701346881754,0.0,0.004830249631454443,0.0,0.09328688214556054,0.06996516160917038,0.12813514273103416,0.0,0.11778204418956686,0.0,2324.401417519925,18.111111111111168,0.3333333333333333,1138.5057334060014,4.123449476851852,0.16414756944444445,0.4166666666666667,3298.7595814814817,7917.022995555556,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,0.0,0.0,76.9421937620139,51.66666666666668,46.10666666666668,0.0,46.53543155537903,0.0,0.0,0.0,120.22217775314672,46.568255695707734,46.584667765872084,46.53543155537903,12.43753247303448,17.893121258618443,-0.03425836812041461,3.7180485717331115,0.3,9.236100170605994,2157.283200299814,102.79453124050782,-443.1248865805772,0.0,0.0,310.51467612700634,0.0,2.0,0.019166025430047858,0.0,0.0,0.17937503545169134,131.99922844444444,-34.508006766540014,0.22424652344421755,8.31201562002378,0.0027910829724019375,76.0343572332075,1.2296425570359135,0.21747338182655998,-976.7566844380614,-58.95451772743224
2025-01-01 07:00:00,0.5157989591683931,0.1352771691247009,0.15901561845142587,0.5157989591683931,0.1352771691247009,0.15901561845142587,0.060548674293275755,0.27393222931956185,0.13131805555555556,0.05,0.04645728511809253,0.11255833333333334,0.0,0.12069383579136757,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.006182340323464912,0.0,0.0020992895449783726,0.0,0.052267044424832466,0.0,0.00946303622766075,0.0,0.10013400650232988,0.0751005048767474,0.05395163904464596,0.0,0.04959243965876499,0.0,1859.52113401594,18.111111111111168,0.26666666666666666,910.8045867248012,3.298759581481482,0.13131805555555556,0.3333333333333333,2639.0076651851855,7917.022995555556,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,1055.056,0.0,86.48189559186113,51.66666666666668,46.10666666666668,0.0,50.55896616754656,0.20920982468192026,571.5869115809304,1055.056,135.12796186228303,49.89917618659374,50.569806976465436,49.55844038719845,12.43753247303448,17.715761645884804,-0.07414163906492875,3.1120994904760635,-0.55,9.236100170605994,1728.516625885606,-192.454551953344,-472.10601256561614,0.0,0.0,355.926672898708,5.039564313923552,2.0,0.019591811307834057,0.0,0.0,0.18335997000170975,131.99922844444444,-14.825168463425893,0.22809765995969017,8.24744158482508,0.002807530359032413,85.9210810103509,1.2303801637184704,0.21747338182655998,-1049.6231599459536,-53.63597873219164
2025-01-01 08:00:00,0.684874311619168,0.14703004515055887,0.21880773759841046,0.684874311619168,0.14703004515055887,0.21880773759841046,0.12355794135601611,0.301207481374263,0.21010888888888893,0.05,0.03871440426507711,0.18009333333333336,0.0,0.13244671181722556,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0046744524396929825,0.0,0.0045905406366221774,0.0,0.11429294827970095,0.0,0.0210677869145513,0.0,0.11428473017298652,0.08571354762973986,0.05395163904464596,0.0,0.04959243965876499,0.0,2975.233814425504,18.111111111111168,0.42666666666666664,1457.2873387596817,5.278015330370371,0.21010888888888893,0.5333333333333333,4222.412264296297,7917.022995555556,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,879.2133333333333,0.0,86.59267671459476,51.66666666666668,46.10666666666668,0.0,51.556616874775436,0.1554425840494739,424.8924778542479,879.2133333333333,135.30105736655432,50.017154629371525,51.556616874775436,49.247423506669584,12.43753247303448,17.82124384586117,-0.04378885370930803,2.664201152415346,-1.4,9.236100170605994,2956.9361000955446,239.58026206427346,-517.8883688792757,0.0,0.0,445.22064135920357,313.45743797934375,2.0,0.020380966966281684,0.0,0.0,0.19074568618619422,131.99922844444444,54.37001319011277,0.22825457103354158,8.32356215380593,0.00282693000669513,103.31369876089298,1.2304977204946315,0.21747338182655998,-1168.2398215730304,-49.4672551223779
2025-01-01 09:00:00,0.7223560135992471,0.1472167849057435,0.2638310709317438,0.7223560135992471,0.1472167849057435,0.2638310709317438,0.1263111621308706,0.2834087403572653,0.2626361111111111,0.05,0.03871440426507711,0.2251166666666667,0.0,0.13263345157241016,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0037697197094298243,0.0,0.004731788040825937,0.0,0.11780965438061483,0.0,0.024591742620518064,0.0,0.11453371651323267,0.08590028738492447,0.042711714243678055,0.0,0.039260681396522286,0.0,3719.04226803188,19.500000000000057,0.5333333333333333,1821.6091734496024,6.597519162962964,0.2626361111111111,0.6666666666666666,5278.015330370371,7917.022995555556,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6858.450142222222,879.2133333333333,0.0,81.12039397649684,51.66666666666668,46.10666666666668,0.0,51.131762344870445,0.18969646930840536,513.076494618423,879.2133333333333,126.75061558827632,49.23492358363661,51.131762344870445,48.286504203019696,12.43753247303448,19.08634739638047,-0.10535657252963801,3.849318861810161,-0.85,9.236100170605994,3751.4741013426956,424.39636002347476,-548.2165540070445,0.0,0.0,451.72937513645377,770.835364222658,2.0,0.02082270865664939,0.0,0.0,0.19487995135553768,131.99922844444444,128.91901218140632,0.21271231738371038,8.945697480860293,0.00285035843445579,123.49064161108497,1.225768775246957,0.21747338182655998,-1348.8132972536193,-48.39951617250797
