Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.259974954139036,0.3228771262818741,0.6509099854213026,1.259974954139036,0.3228771262818741,0.6509099854213026,0.14325319804794118,0.507570089424428,0.6091516666666666,0.04091004513422114,0.007904084431225717,0.6020958558558558,0.0,0.3228771262818741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0034643092105263156,0.0,0.002806478804579379,0.0,0.13698241003283546,0.0,0.07706725438192916,0.0,0.3661191924071626,0.2745893943053719,0.007904084431225717,13401.101767785174,21.111111111111143,0.43166666666666664,3530.3132849555645,17.64569014710711,0.6091516666666666,0.4666666666666667,16322.263386074073,34976.27868444444,928.0585185185186,0.0,76.5825503874588,51.66666666666668,46.10666666666668,0.0,51.02804458956262,0.19246416025417296,519.7711454243546,928.0585185185186,119.66023498040437,49.23662641753132,51.02969703509864,48.33926488597965,12.43753247303448,20.64590548153501,-0.16887900349858764,10.589062051595691,2.560313826523785,1.6991446090923137,0.85,9.236100170605994,10548.030758906505,-481.1433860027853,-570.9433453709861,-251.00095529902106,-4655.338088908561,0.0,0.0,985.2164569548579,4611.317568256806,3.7,0.17920635454011544,0.0,0.0,0.8603854103416,244.19857262222223,817.0506230750349,0.19864849798371273,9.749034899442538,0.002931550440373078,435.9982503763004,1.2192050146992086,0.315857097694347,-4056.3890658659616,44.93239490761138,0.27184172728319994,-609.8521578714386,38.90881250045257,0.1473460434409975,-174.65678457215927,-76.34417072686182
2025-01-01 11:00:00,1.07498129795597,0.3300712002395174,0.3949657060528473,1.0749812979559703,0.3300712002395174,0.3949657060528473,0.15119692088224443,0.5321868770737259,0.39159749999999993,0.0,0.007904084431225717,0.3870616216216216,0.0,0.3300712002395174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0034643092105263156,0.0,0.002965961363954001,0.0,0.14476665030776414,0.0,0.09209194342103587,0.0,0.37571129101735373,0.28178346826301515,0.007904084431225717,8614.993993576183,21.111111111111143,0.27749999999999997,2269.487111757149,11.343657951711712,0.39159749999999993,0.3,10492.883605333333,34976.27868444444,0.0,0.0,75.66522620982587,51.66666666666668,46.10666666666668,0.0,51.051299433969994,0.0876514609596832,236.76672734569928,0.0,118.22691595285292,49.12070688023189,51.051299433969994,48.155410603362846,12.43753247303448,20.847204427406446,-0.05220127967666309,10.726592973693354,3.6181397461102653,4.272273991303886,1.95,9.236100170605994,6384.692306376719,-1029.5765204639977,-560.4903041869675,-486.7901845204298,-4269.987961871166,0.0,0.0,1036.9054048024122,4858.595948459885,4.0,0.17313121825826536,0.0,0.0,0.8312181487444635,263.9984568888889,1002.7808698692896,0.19905327795250596,9.886936666765598,0.0029769877345956364,383.8324371857847,1.2177621542995227,0.29268356427597,-3353.3895541411425,54.32592191999628,0.27184172728319994,-591.7009535985402,31.210649411572795,0.16170257962325404,-495.2735544288154,8.483369908385528
2025-01-01 12:00:00,1.0201416373962096,0.3251980833487818,0.3517193414959633,1.0201416373962093,0.3251980833487818,0.35171934149596334,0.1353506561991288,0.536704314530414,0.3480866666666666,0.0,0.007664566721188574,0.34405477477477475,0.0,0.3251980833487818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.01228955561902121,0.0,0.003608655427631579,0.0,0.0026449250431349576,0.0,0.1290970757283623,0.0,0.09081731444635026,0.0,0.3659946196979394,0.2744959647734545,0.007664566721188574,7657.772438734385,21.111111111111143,0.24666666666666665,2017.3218771174656,10.083251512632634,0.3480866666666666,0.26666666666666666,9327.007649185185,34976.27868444444,0.0,0.0,72.58637340200295,51.66666666666668,46.10666666666668,0.0,50.168582323179,0.0,0.0,0.0,113.41620844062962,47.88899855201971,50.168582323179,46.74920666644006,12.43753247303448,20.79160910528907,-0.0637584684902686,10.62392847233124,4.3758497997105055,6.434438521605942,3.05,9.236100170605994,5883.698414540078,-1051.7918179021244,-442.7278495740435,-811.440886378468,-3899.730484989771,0.0,0.0,985.3002094073616,5049.6446662357785,3.5,0.1690174975483146,0.0,0.0,0.8114678151687117,230.99864977777776,1140.3562513881027,0.2019180146768319,9.895731843021823,0.003011132165604075,264.4002795675206,1.2173560871985372,0.3216269378697271,-3132.1505335626453,63.036838543055275,0.27184172728319994,-468.80340407611726,26.07555450207375,0.19506611534029375,-853.1174849513164,41.67659857284837
2025-01-01 13:00:00,1.0028019983198069,0.3515452113495014,0.2636088460896439,1.0028019983198069,0.35154521134950145,0.26360884608964397,0.18045424013944877,0.6047935915136917,0.21755416666666663,0.04091004513422114,0.007664566721188574,0.21503423423423423,0.0,0.3515452113495014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.004041694078947369,0.0,0.003541755539358479,0.0,0.17287079052114293,0.0,0.1360666430476897,0.0,0.4011241236988988,0.30084309277417404,0.007664566721188574,4786.10777420899,21.111111111111143,0.15416666666666667,1260.8261731984162,6.3020321953953955,0.21755416666666663,0.16666666666666666,5829.37978074074,34976.27868444444,928.0585185185186,0.0,80.38552585407095,51.66666666666668,46.10666666666668,0.0,51.66040574690058,0.17341235849473075,471.178183581677,928.0585185185186,125.60238414698587,50.85740558246513,51.66040574690059,50.4559055002474,12.43753247303448,20.811363010112,-0.05792468670922801,10.685689975220889,5.487723609459665,8.157961787902499,4.45,9.236100170605994,3792.9599673135467,-1215.4025148027386,-343.9592305265835,-911.9483611594088,-3407.3892721246034,0.0,0.0,1120.2808312968612,5463.600064851324,3.8,0.16089710074519764,0.0,0.0,0.77248107860172,250.79853404444444,1293.960633932299,0.2033474372176167,9.93013205524397,0.003037733309970037,236.26598509075154,1.2166828694251928,0.312335601034008,-2541.43619577975,65.2075077785951,0.27184172728319994,-364.75809991801873,20.79886939143522,0.198654180073803,-956.9356051335034,44.987243974094675
2025-01-01 14:00:00,0.8471284676589093,0.3346344660724438,0.17759515239595025,0.8471284676589094,0.3346344660724438,0.17759515239595025,0.15299148526940495,0.5636044823895043,0.1305325,0.04091004513422114,0.007664566721188574,0.12902054054054052,0.0,0.3346344660724438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.004330386513157894,0.0,0.002984602182582203,0.0,0.14567649657366485,0.0,0.11742519429291252,0.0,0.37857646332948863,0.28393234749711643,0.007664566721188574,2871.664664525394,21.111111111111143,0.0925,756.4957039190497,3.7812193172372375,0.1305325,0.1,3497.6278684444446,34976.27868444444,928.0585185185186,0.0,75.35017504428674,51.66666666666668,46.10666666666668,0.0,50.93610309701331,0.14059286801047743,376.9673391928124,928.0585185185186,117.73464850669802,48.86587782912732,50.93610309701331,47.830765195184334,12.43753247303448,20.75301476868601,-0.06691438555864497,10.929453825119008,6.096262150676193,9.201773292172815,4.7,9.236100170605994,2032.6277454797032,-1543.4695331254002,-472.17250873411416,-1172.7582317351523,-3268.182079676237,0.0,0.0,1000.4076121507109,5714.430170459495,3.0,0.1576445732566948,0.0,0.0,0.7568654091405322,197.99884266666666,1428.7375484798354,0.2053736621262576,9.922994954005407,0.003058680430834734,122.06559253507083,1.2162976627602828,0.2933751999911227,-2365.6945902312013,65.72935318675162,0.27184172728319994,-489.98496246611535,17.812453732001167,0.20002790318369382,-1167.9750228234957,-4.7832089116565255
2025-01-01 15:00:00,0.994426265693135,0.3520197496246029,0.2259809223225692,0.9944262656931349,0.3520197496246029,0.2259809223225692,0.1850754467656871,0.6135520689274477,0.19579874999999997,0.024546027080532683,0.007904084431225717,0.1935308108108108,0.0,0.3520197496246029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.005052117598684211,0.0,0.0036142476118014885,0.0,0.1764090815552014,0.0,0.14419240276131048,0.0,0.40336643246491755,0.3025248243486881,0.007904084431225717,4307.496996788092,21.111111111111143,0.13874999999999998,1134.7435558785744,5.671828975855856,0.19579874999999997,0.15,5246.441802666666,34976.27868444444,556.8351111111111,0.0,78.76444855109233,51.66666666666668,46.10666666666668,0.0,51.68109055865853,0.255504400923516,695.4680483371543,556.8351111111111,123.06945086108176,50.33288666190753,51.68109055865853,49.658784713532036,12.43753247303448,20.88371372589224,-0.03152905754076875,10.877320435129832,5.918213870101303,8.802216105305128,4.15,9.236100170605994,3151.976972757167,-1222.6544337835812,-602.128070611529,-1258.9773962426855,-3481.829079664807,0.0,0.0,1113.9134748160252,4722.023319795635,3.45,0.16086166271995186,0.0,0.0,0.7723109375374089,227.69866906666667,1212.3955808178573,0.2043315196893342,9.991583899396828,0.0030678137241742323,108.51418863715102,1.2157502594126126,0.28001988589133886,-2425.3869653981424,67.98897573598664,0.27184172728319994,-621.6989105137436,19.570839902214576,0.1954040957798885,-1174.414923222568,-84.56247302011751
2025-01-01 16:00:00,1.277109201145169,0.3994597799921224,0.2636799726630175,1.277109201145169,0.3994597799921224,0.2636799726630175,0.2810802453415879,0.756719372470248,0.2393095833333333,0.016364018053688457,0.010778296951671432,0.23653765765765764,0.0,0.3994597799921224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.006144777809510605,0.0,0.006351233552631579,0.0,0.005515611111878146,0.0,0.2692134006770781,0.0,0.21796155467124062,0.0,0.46179103309062675,0.34634327481796995,0.010778296951671432,5264.71855162989,21.111111111111143,0.1695833333333333,1386.9087905182575,6.932235414934936,0.2393095833333333,0.18333333333333332,6412.317758814814,34976.27868444444,371.2234074074074,0.0,83.52636756256665,51.66666666666668,46.10666666666668,0.0,52.26496609631484,0.07804737255104191,215.58027265776792,371.2234074074074,130.50994931651036,52.020850892739176,52.271697896743746,51.892061490522444,12.43753247303448,20.76531420693857,-0.06982099028228218,10.753386392105503,5.416494099216121,7.600768750636538,3.05,9.236100170605994,3304.602117563656,-1636.6262496585175,-811.8211327285292,-1392.1506851569757,-3873.646276886263,0.0,0.0,1425.1896045703222,1797.2821589456905,4.0,0.1678902324329883,0.0,0.0,0.8060557165782197,263.9984568888889,488.34023824970694,0.20660452114202685,9.951395772269382,0.0030794109755525297,-15.164428888120591,1.216231693583011,0.30466406186630957,-3093.513057634421,69.97801745764542,0.27184172728319994,-836.3683764673349,24.547243738805797,0.20182029159455966,-1207.7900451640744,-184.36063999290118
2025-01-01 17:00:00,1.5309225658199774,0.41503294936027885,0.37921070767031534,1.5309225658199774,0.41503294936027885,0.37921070767031534,0.344402043220605,0.8166784392660392,0.3698420833333333,0.0,0.01365250947211715,0.3655581981981982,0.0,0.41503294936027885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.006144777809510605,0.0,0.008083388157894738,0.0,0.006752118747548913,0.0,0.3295665363151613,0.0,0.25715639564282333,0.0,0.4761168946513017,0.35708767098847616,0.01365250947211715,8136.383216155284,21.111111111111143,0.26208333333333333,2143.404494437307,10.713454732172174,0.3698420833333333,0.2833333333333333,9909.94562725926,34976.27868444444,0.0,0.0,75.21572569525748,51.66666666666668,46.10666666666668,0.0,51.1355965698588,0.11691420552957961,317.46575326300314,0.0,117.52457139883978,48.99074011027971,51.1355965698588,47.918311880490165,12.43753247303448,20.888963918420952,-0.039877079130575234,10.368987596171811,4.473487267483251,5.186351961519162,1.95,9.236100170605994,5341.8884267384865,-1357.804617341825,-862.422521380626,-1106.2744894240416,-4342.119417651665,0.0,0.0,1576.3851689382636,142.5174808003544,3.8,0.1757943735199287,0.0,0.0,0.8440041905033605,250.79853404444444,-28.76054070339613,0.20395876735977375,9.98631975989849,0.0030645418822709647,-143.17152471993006,1.215159514803483,0.3264756489080874,-3571.6177547169777,70.40864293784556,0.27184172728319994,-894.5678321830147,32.14531080238876,0.19239180906107162,-821.6360828635183,-284.63840656052344
2025-01-01 18:00:00,1.6291305743872913,0.40773066463968966,0.48468988075251523,1.6291305743872915,0.40773066463968966,0.4846898807525153,0.36742784205968465,0.8701052323276067,0.39159749999999993,0.08182009026844228,0.015808168862451434,0.3870616216216216,0.0,0.40773066463968966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.009238157894736842,0.0,0.007191213586346572,0.0,0.3509984705786013,0.0,0.3264643461413538,0.0,0.46316133289208256,0.3473709996690618,0.015808168862451434,8614.993993576183,21.111111111111143,0.27749999999999997,2269.487111757149,11.343657951711712,0.39159749999999993,0.3,10492.883605333333,34976.27868444444,1856.117037037037,0.0,77.62003846501312,51.66666666666668,46.10666666666668,0.0,51.1837422850365,0.5743332036991764,1552.385249543723,1856.117037037037,121.281310101583,49.803229820395174,51.1837422850365,49.112973588074524,12.43753247303448,20.80469998899631,-0.05710987256585079,10.742004908074623,3.8542748754026492,3.504974244912427,1.15,9.236100170605994,5617.280898950621,-988.7821482642207,-923.6383213728897,-743.7689648841626,-4526.076405487913,0.0,0.0,1664.4563308090478,0.0,3.45,0.17606110134058536,0.0,0.0,0.8452847741412237,227.69866906666667,-136.09301994669616,0.2040356164146125,9.929900831565785,0.0030513303103955405,-142.54074118435253,1.2149063279407233,0.26657220657565456,-3318.748403502288,60.4791434809187,0.27184172728319994,-961.1991380258345,37.56081665294482,0.14598297347791978,-446.5264959974519,-297.24246888671075
2025-01-01 19:00:00,1.9898782094782088,0.41867670110505917,0.5751955532592061,1.9898782094782088,0.4186767011050592,0.5751955532592061,0.4038035622982777,1.0639446471799312,0.52213,0.04091004513422114,0.018203345962822862,0.5160821621621621,0.0,0.41867670110505917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.009815542763157896,0.0,0.00790992070456727,0.0,0.3860780988305525,0.0,0.5057090457065188,0.0,0.4809752303110088,0.36073142273325653,0.018203345962822862,11486.658658101576,21.111111111111143,0.37,3025.9828156761987,15.12487726894895,0.52213,0.4,13990.511473777779,34976.27868444444,928.0585185185186,0.0,75.8782292167753,51.66666666666668,46.10666666666668,0.0,51.10300465214828,0.2588445727421664,700.6641744463855,928.0585185185186,118.5597331512114,49.11056947475189,51.10300465214828,48.114351886053704,12.43753247303448,20.781672465486363,-0.06459697803494151,11.00451711831022,2.919623342406916,2.279674767638018,-0.25000000000000006,9.236100170605994,8226.235805772827,-430.9298448028169,-1090.1135244902587,-728.6625673790281,-5040.554579273726,0.0,0.0,1964.82214160855,0.0,4.0,0.18216629862940478,0.0,0.0,0.8745963612667877,263.9984568888889,-184.6904146635744,0.2032053704480671,9.901108104643873,0.003034564536424082,-151.42915969970343,1.2150137373120373,0.23764407965928222,-3512.9541644224146,56.04150394339926,0.27184172728319994,-1132.780622439024,42.66709794876535,0.12682268953716502,-426.48384286588185,-302.1787245131464
2025-01-01 20:00:00,1.9078915319368768,0.39999818533708437,0.47915483543174464,1.9078915319368768,0.39999818533708437,0.47915483543174464,0.32754365287465664,1.1234841290622202,0.45686374999999996,0.008182009026844229,0.019400934513008578,0.4515718918918919,0.0,0.39999818533708437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.010104235197368422,0.0,0.0063730887687754615,0.0,0.31106632890851277,0.0,0.590153215279441,0.0,0.45768013368625915,0.3432601002646942,0.019400934513008578,10050.82632583888,21.111111111111143,0.3237499999999999,2647.734963716674,13.234267610330331,0.45686374999999996,0.35,12241.697539555555,34976.27868444444,185.6117037037037,0.0,74.28940649568469,51.66666666666668,46.10666666666668,0.0,51.05050773034907,0.1006462386418784,271.46909295237066,185.6117037037037,116.07719764950733,48.58246478716386,51.05050773034907,47.34844331557125,12.43753247303448,20.84973506506129,-0.0547317811380933,11.116765868993694,2.163115316807301,1.0528214045723505,-0.55,9.236100170605994,6594.688972738813,-847.5165080244279,-923.2518344701864,-543.9206320336942,-5181.467665996722,0.0,0.0,1967.281301183794,0.0,4.0,0.18395831207935098,0.0,0.0,0.8831999748575352,263.9984568888889,-241.9509882871397,0.2014288184075027,9.915960867882395,0.00302049319483262,-86.81996045334789,1.21474297637303,0.23097759856575803,-3549.1663978342203,53.91492609311868,0.27184172728319994,-970.4066099626355,47.15477549244893,0.09883754944239337,-228.7520521097079,-315.1685799239864
2025-01-01 21:00:00,1.7266021540174328,0.36179289739836346,0.561226712305889,1.7266021540174328,0.3617928973983635,0.561226712305889,0.2346953699575351,0.9697767840598979,0.52213,0.024546027080532683,0.020598523063194287,0.5160821621621621,0.0,0.36179289739836346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.009382504111842107,0.0,0.004523505320443811,0.0,0.2207893605252492,0.0,0.48738625419541304,0.0,0.40834934083384794,0.3062620056253859,0.020598523063194287,11486.658658101576,21.111111111111143,0.37,3025.9828156761987,15.12487726894895,0.52213,0.4,13990.511473777779,34976.27868444444,556.8351111111111,0.0,80.80284553593386,51.66666666666668,46.10666666666668,0.0,51.33693258593913,0.03465373450646194,94.3348060262184,556.8351111111111,126.25444614989665,50.99557098363284,51.33693258593913,50.824890182479685,12.43753247303448,20.77783118918728,-0.05653592313150622,11.086519744561384,2.338306527368847,0.5888976269517816,-0.3,9.236100170605994,7868.303248574776,-949.8387513368544,-894.9312523355512,-428.3672825684091,-5090.518932581797,0.0,0.0,1741.7277591168624,0.0,4.0,0.18374461530231087,0.0,0.0,0.8821739979066945,263.9984568888889,-269.56423606186667,0.20200317408341686,9.878628812370065,0.003015866177883297,-18.987758979679217,1.2150431691629915,0.2690793590238173,-4031.444624011291,55.62305699823813,0.27184172728319994,-942.3668287771405,47.43557644158927,0.10809295771226882,-136.07537144971576,-292.29191111869335
2025-01-01 22:00:00,1.2184615347357244,0.3013587714788048,0.5555494138383712,1.2184615347357246,0.30135877147880474,0.5555494138383712,0.11630371612132512,0.5582724019477328,0.5438854166666666,0.0,0.01796382825278572,0.5375855855855856,0.0,0.3013587714788048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.008083388157894738,0.0,0.0021726909712204935,0.0,0.10604763699220988,0.0,0.15646070664265957,0.0,0.3309896884062032,0.24824226630465232,0.01796382825278572,11965.269435522476,21.111111111111143,0.3854166666666667,3152.06543299604,15.75508048848849,0.5438854166666666,0.4166666666666667,14573.449451851851,34976.27868444444,0.0,0.0,78.65260325462027,51.66666666666668,46.10666666666668,0.0,50.58225247741957,0.0,0.0,0.0,122.89469258534415,50.285710567009865,50.58225247741957,50.13743961180501,12.43753247303448,20.84921493656758,-0.0516101350984723,10.367476377800454,1.5659031566866706,0.051535303162413684,-1.95,9.236100170605994,6981.582291328736,-1934.3780057623792,-1215.1726295794288,-735.4909499754057,-5882.709750123944,0.0,0.0,1178.6392520621666,0.0,4.0,0.1946287260652813,0.0,0.0,0.9344295673536223,263.9984568888889,-279.61664613196393,0.20096081025105864,9.90784256056055,0.0030133863420800564,-49.145525903230585,1.2147502235936118,0.31546173715854503,-5151.5591437783505,65.11570501993172,0.27184172728319994,-1264.9710454309154,49.79841585148673,0.15588089322149712,-439.9523586238831,-295.53859135152265
2025-01-01 23:00:00,1.1477819763352832,0.27821041940982105,0.6821747772785403,1.147781976335283,0.27821041940982105,0.6821747772785404,0.05187779494257027,0.4214862647260462,0.6744179166666666,0.0,0.015568651152414292,0.6666061261261261,0.0,0.27821041940982105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.006784272203947369,0.0,0.0009053224247097025,0.0,0.0441882003139132,0.0,0.05053903884628474,0.0,0.3049539921785417,0.2287154941339062,0.015568651152414292,14836.934100047869,21.111111111111143,0.4779166666666666,3908.5611369150897,19.536299805725726,0.6744179166666666,0.5166666666666667,18071.077320296296,34976.27868444444,0.0,0.0,76.93476852944433,51.66666666666668,46.10666666666668,0.0,49.79703550067086,0.0,0.0,0.0,120.21057582725675,49.558170686137345,49.79703550067086,49.43873827887059,12.43753247303448,20.762836166597214,-0.07353186298035012,9.892348493694682,0.3373890138149534,-1.1702362999143199,-3.05,9.236100170605994,9213.370574076971,-1008.916730400759,-1167.445937520121,-677.3444906581437,-6287.386556409779,0.0,0.0,944.1518316919743,0.0,4.0,0.1988736948124317,0.0,0.0,0.9548100342560204,263.9984568888889,-280.32880125309555,0.20151569352490967,9.860621125298898,0.003005658035070327,-73.35678776017582,1.2151128614537245,0.2898977513347813,-4984.327689750325,66.84982243447564,0.27184172728319994,-1222.2909415032325,54.84500398311145,0.13564216056594855,-356.1113548917932,-321.2331357663505
