Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,74.15449453540933,51.666666666666686,46.10666666666668,0.0,49.37674942226762,0.0,0.0,0.0,115.86639771157708,49.022779602113815,49.37674942226762,48.84579469203692,12.43753247303448,21.272294487412495,0.0,11.123893894062384,0.5956433744896288,-1.5195984242618654,2.8,9.236100170605994,-4153.7599721106235,-5242.688827370828,840.031738276623,1279.93472298684,-4540.983666834875,-0.0,-0.0,721.0874679427193,0.0,3.0,0.1886302951825985,0.0,0,0.9056305750988722,197.99884266666666,-333.863773218468,0.18781382191878787,9.961625662140008,0.0028905231877634817,-130.29975922506077,1.2130930118434526,0.487383939487686,-5287.074151852226,44.3853244813978,0.27184172728319994,780.9363349761778,59.095403300445156,0.2829966870599157,1593.0975782146609,-313.16285522782107
2025-01-01 00:01:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,74.45158142173153,51.666666666666686,46.10666666666668,0.0,49.3642318345387,0.0,0.0,0.0,116.33059597145551,49.01122582023372,49.3642318345387,48.834722813081235,12.43753247303448,21.149481637314036,0.0,10.944434437678854,0.8097001211879896,-1.4580053989559205,2.8,9.236100170605994,-4118.722317501387,-5117.643212343224,763.5538162301104,1252.9430774474158,-4495.5143734378735,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18799138109044547,0.0,0,0.9025630925603161,197.99884266666666,-344.2954120062326,0.1897722122122779,9.930820818579129,0.002890289695725173,-129.07353868282945,1.2171444944745151,0.4866606240126137,-5165.409919085431,47.76670674220714,0.27184172728319994,705.102556852895,58.451259377215436,0.2824539235640946,1567.3697892963582,-314.4267118489423
2025-01-01 00:02:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,74.74094120742204,51.666666666666686,46.10666666666668,0.0,49.35166525268148,0.0,0.0,0.0,116.78272063659693,48.99962575016697,49.35166525268148,48.82360599890973,12.43753247303448,21.029515346909843,0.0,10.7771547088528,1.0097815954909102,-1.398405349907847,2.8,9.236100170605994,-4085.479920394786,-5001.307003478605,692.1201381079775,1227.531802249777,-4451.276002426673,-0.0,-0.0,721.0874679427193,0.0,3.0,0.1873664158245218,0.0,0,0.8995625795586935,197.99884266666666,-355.29138591083256,0.1911606386540752,9.87643186496428,0.0028900591709314746,-127.87373781643964,1.2176410148645223,0.48598542978257575,-5052.297500633317,50.990497154711974,0.27184172728319994,634.2197915913636,57.90034651661397,0.2819277276110831,1542.5519871206336,-315.0201848708566
2025-01-01 00:03:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,75.02296217930504,51.666666666666686,46.10666666666668,0.0,49.33905096448404,0.0,0.0,0.0,117.22337840516411,48.987980595849166,49.33905096448404,48.81244541153174,12.43753247303448,20.9122514527325,0.0,10.621091653923637,1.196843891138365,-1.34052626770486,2.8,9.236100170605994,-4054.2434269572814,-4893.014904207669,625.3300381041167,1203.6621022646214,-4408.203569022407,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18675470458913218,0.0,0,0.896625700318993,197.99884266666666,-367.1273258775941,0.19252867602165818,9.823394220017768,0.0028898308821049008,-126.69869391908935,1.2181267441991848,0.4853546626944749,-4947.026461586049,54.01155737837959,0.27184172728319994,567.9493243336751,57.380713770441645,0.28141578401893375,1518.5239590349584,-314.86185677033706
2025-01-01 00:04:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,75.29798685396246,51.666666666666686,46.10666666666668,0.0,49.326390193048375,0.0,0.0,0.0,117.65310445931632,48.97629150071813,49.326390193048375,48.801242154553016,12.43753247303448,20.797562866535106,0.0,10.475370147898468,1.37177304622109,-1.2841298588946686,2.8,9.236100170605994,-4013.6033946943116,-4792.1283210290685,562.8694253043287,1181.0680570403983,-4366.2393825080035,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18615563687672546,0.0,0,0.8937495237409684,197.99884266666666,-368.4514801290281,0.19387717083965955,9.771643057225415,0.002889604781239918,-125.54730009816228,1.2186021830651388,0.4847649525472566,-4848.955453559638,56.827132530569756,0.27184172728319994,505.9772588022397,56.892166502089054,0.28091605732744873,1495.1809628176354,-314.11290577723696
2025-01-01 00:05:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,75.56604023816833,51.666666666666686,46.10666666666668,0.0,49.31368410441268,0.0,0.0,0.0,118.07193787213801,48.96455955484524,49.31368410441268,48.78999728006153,12.43753247303448,20.685441318755164,0.0,10.339197768304446,1.535394775271473,-1.2290154455777456,2.8,9.236100170605994,-3963.373929444415,-4698.066731022754,504.4426013525892,1159.5124030187408,-4325.369905178908,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18556921968965626,0.0,0,0.8909340834435376,197.99884266666666,-359.0914922082268,0.195205592722582,9.721177139624832,0.0028893808225130633,-124.41950144099798,1.2190673412544393,0.484213236951466,-4757.507103259303,59.44037223654925,0.27184172728319994,448.01106951674376,56.431531835845405,0.2804268299674703,1472.435049788826,-312.92264677008524
2025-01-01 00:06:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,75.82712711530222,51.666666666666686,46.10666666666668,0.0,49.30093386041495,0.0,0.0,0.0,118.47988611765972,48.952785844405646,49.30093386041495,48.778711836401,12.43753247303448,20.57588610728035,-0.03522500383079219,10.211857283630998,1.6884776098588368,-1.1750151459926172,2.8,9.236100170605994,-3911.1473462655413,-4610.302448325909,449.77486683608186,1138.8466360455304,-4285.584593044119,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18499549861887765,0.0,0,0.8881795983128613,197.99884266666666,-346.650221164142,0.1965133273755005,9.671279958619081,0.002889158960308436,-123.31530946420605,1.2195221977468274,0.4836967352341734,-4672.161607001476,61.85915867556785,0.27184172728319994,393.7784891770078,55.99637765907405,0.27994666291413195,1450.2128019154163,-311.3661658698859
2025-01-01 00:07:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,76.08142870900132,51.666666666666686,46.10666666666668,0.0,49.288140622060105,0.0,0.0,0.0,118.87723235781456,48.94097145482922,49.288140622060105,48.76738687121378,12.43753247303448,20.46883047206905,-0.14228063904209165,10.09269782397022,1.83173669008822,-1.1219873560154974,2.8,9.236100170605994,-3860.015339642562,-4528.35617357761,398.6107301172918,1118.9377668402494,-4246.849254435178,-0.0,-0.0,721.0874679427193,0.0,3.0,0.1844341718000784,0.0,0,0.8854846190719314,197.99884266666666,-334.25355315010296,0.19780057244910176,9.62264460624427,0.002888939149091037,-122.2341472371001,1.219967006501193,0.48321291629427526,-4592.44966691959,64.09349334197948,0.27184172728319994,343.02616545058254,55.58456466670924,0.27947434052577824,1428.4524266650892,-309.51465982483967
2025-01-01 00:08:00,0.38850496220447883,0.26093334662060785,0.010538779241634289,0.00647508270340798,0.004348889110343464,0.00017564632069390481,0.027975006527613977,0.36052995567686486,0.0,0.0,0.010538779241634289,0.0,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,34976.27868444444,Off,0.0,0,76.3291875196507,51.666666666666686,46.10666666666668,0.0,49.275305520144705,0.0,0.0,0.0,119.26435549945421,48.92911744330993,49.275305520144705,48.756023404892545,12.43753247303448,20.364184683351926,-0.2469264277592167,9.981126334205285,1.9658374252457533,-1.0698134450955326,2.8,9.236100170605994,-3810.575486772923,-4451.7915553861285,350.71254335782805,1099.6732248879684,-4209.121982908731,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18388481414990404,0.0,0,0.882847104858317,197.99884266666666,-322.54097180691116,0.19906783737542655,9.575225675344345,0.002888721344502108,-121.17523131008363,1.2204021182789606,0.48275946697172034,-4517.945816654412,66.15426126828294,0.27184172728319994,295.5183641177158,55.19417924011225,0.27900884333573567,1407.1022250374886,-307.42900014952016
2025-01-01 00:09:00,1.6938299622044788,0.26093334662060785,1.3007441846470396,0.028230499370074647,0.004348889110343464,0.021679069744117326,0.027975006527613977,0.36052995567686486,1.3053249999999998,0.0,0.010538779241634289,1.2902054054054053,0.0,0.26093334662060785,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00044572268542102025,0.0,On,0.02175543515798243,0,On,0.012618826849387615,0,On,0.2835274861921409,0.2126456146441056,On,0.010538779241634289,On,On,28716.646645253943,21.111111111111143,0.9249999999999999,7564.957039190496,37.812193172372375,1.3053249999999998,1,34976.27868444444,34976.27868444444,Off,0.0,0,76.57064594554313,51.666666666666686,46.10666666666668,0.0,49.26242964505601,0.0,0.0,0.0,119.64163428991114,48.91722482925852,49.26242964505601,48.74462242135978,12.43753247303448,20.261859011755433,-0.34925209935570933,9.876600304953826,2.0913989606073455,-1.0183945753703874,2.8,9.236100170605994,24953.90873863887,3184.7468137734922,305.85923062084566,1080.9577760782254,-4172.361522444681,-0.0,-0.0,721.0874679427193,0.0,3.0,0.18334699752536301,0.0,0,0.8802650001200016,197.99884266666666,-311.4638521131106,0.2003156684966963,9.528267796595665,0.002888505503738497,-120.13777591023222,1.2208278853611805,0.48233426507485555,-4448.2627688184675,68.05254340146368,0.27184172728319994,251.03574088674884,54.82348973409684,0.2785493215370998,1386.1191426552346,-305.16136657700923
