Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.8397124567949094,0.2589713264503415,0.46211067113352616,0.3560497839076987,0.45686374999999996,0.026798922887210634,0.010538779241634289,0.4515718918918919,0.0,0.0,49.000051135167425,20.82401445268945,-0.05291899945123741
2025-01-01 01:00:00,0.6399856586078536,0.25711012642750686,0.26354998841193533,0.35294680225209324,0.261065,0.025973856355760397,0.005508907330854288,0.25804108108108104,0.0,0.0,48.237758322179154,19.244831417663217,-0.05418745982327984
2025-01-01 02:00:00,0.8776856508753035,0.2559029331280943,0.4991295752294444,0.35133721118620986,0.5003745833333333,0.025973856355760397,0.004550836490705716,0.4945787387387387,0.0,0.0,47.47068975581836,19.12158500791805,-0.06158011421364738
2025-01-01 03:00:00,0.8105211173752096,0.25469573982868177,0.4336612341190256,0.34972762012032643,0.43510833333333326,0.02568516392154987,0.0035927656505571437,0.43006846846846847,0.0,0.0,46.72399145087839,19.16027437243908,-0.05910691998702985
2025-01-01 04:00:00,0.8089115263093262,0.2534885465292692,0.4829928059901281,0.348118029054443,0.43510833333333326,0.02568516392154987,0.003832283360594287,0.43006846846846847,0.049092054161065365,0.0,51.540447846828535,19.158235537500094,-0.052349999169668315
2025-01-01 05:00:00,0.8529997445110806,0.2534885465292692,0.4773866340959838,0.348118029054443,0.4786191666666666,0.026262548789970926,0.004311318780668574,0.47307531531531527,0.0,0.0,51.6377668492332,19.13675874072997,-0.06752679240962908
2025-01-01 06:00:00,0.9222069077283737,0.2559029331280943,0.5438130460465513,0.35133721118620986,0.5438854166666666,0.02698427987549724,0.006227460460965717,0.5375855855855856,0.0,0.0,50.832191326330545,19.151519715334086,-0.05946358072605514
2025-01-01 07:00:00,0.8814822178754914,0.2583173197269194,0.5024828231699644,0.35455639331797667,0.5003745833333333,0.02655124122418145,0.007904084431225717,0.4945787387387387,0.0,0.0,50.04594439742301,19.20339049451045,-0.04874832287595711
2025-01-01 08:00:00,0.9049504381586665,0.2762483992395547,0.4594759763231176,0.39151351346316765,0.45686374999999996,0.05657317469549895,0.007904084431225717,0.4515718918918919,0.0,0.0,49.137254492246036,19.13759016037924,-0.05786572853472283
2025-01-01 09:00:00,1.000184877649077,0.28820737932498763,0.5431533505941484,0.42109735027288114,0.5003745833333333,0.07871294404286258,0.007664566721188574,0.4945787387387387,0.04091004513422114,0.0,50.99273855895763,19.122007722514503,-0.06229655833275274
