Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:23:00,0.7590334514018067,0.34718454189307707,0.22671351351351351,0.012650557523363444,0.005786409031551284,0.0037785585585585584,0.016584210044752835,0.007382,0.4556969288570539,0.2293703125,0.05,0.0,0.22671351351351351,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,On,6375.364583611112,21.111111111111143,0.9250000000000003,0.0,6.64431813093093,0.2293703125,1,6145.994271111112,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.050170983935156e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.050170983935156e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.165313445714194,0.0,2.8,5713.0811565479735,-1149.687376480848,-0.0,-0.0,577.3865809939055,0.0,2.0,0.04803566041712793,0.0,0,0.3503274448232509,131.99922844444444,-89.98263157619553,0.18523384072950755,9.864123301095113,0.00282361097630499,39.043657423774334,1.2171279870400928
2025-01-01 01:24:00,0.7590334514018067,0.34718454189307707,0.22671351351351351,0.012650557523363444,0.005786409031551284,0.0037785585585585584,0.016584210044752835,0.007382,0.4556969288570539,0.2293703125,0.05,0.0,0.22671351351351351,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,On,6375.364583611112,21.111111111111143,0.9250000000000003,0.0,6.64431813093093,0.2293703125,1,6145.994271111112,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.046307123592366e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.046307123592366e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.203708980989354,0.0,2.8,5707.503369457326,-1153.1919011677548,-0.0,-0.0,577.3865809939055,0.0,2.0,0.048081562745193804,0.0,0,0.35066221372541884,131.99922844444444,-92.0558939799368,0.1848047051627119,9.881229240288839,0.002823716903524445,38.959158658900236,1.2169691469252175
2025-01-01 01:25:00,0.7590334514018067,0.34718454189307707,0.22671351351351351,0.012650557523363444,0.005786409031551284,0.0037785585585585584,0.016584210044752835,0.007382,0.4556969288570539,0.2293703125,0.05,0.0,0.22671351351351351,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,On,6375.364583611112,21.111111111111143,0.9250000000000003,0.0,6.64431813093093,0.2293703125,1,6145.994271111112,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.0425423365916988e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0425423365916988e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.241311971253413,0.0,2.8,5702.084889093519,-1156.6281880016832,-0.0,-0.0,577.3865809939055,0.0,2.0,0.048126502957395324,0.0,0,0.35098996584902165,131.99922844444444,-94.03808750981446,0.18438564359992266,9.898645354329394,0.002823822615290718,38.87609432063455,1.2168136242350729
2025-01-01 01:26:00,0.7590334514018067,0.34718454189307707,0.22671351351351351,0.012650557523363444,0.005786409031551284,0.0037785585585585584,0.016584210044752835,0.007382,0.4556969288570539,0.2293703125,0.05,0.0,0.22671351351351351,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,On,6375.364583611112,21.111111111111143,0.9250000000000003,0.0,6.64431813093093,0.2293703125,1,6145.994271111112,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.0388766229331548e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0388766229331548e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.27814926532002,0.0,2.8,5696.819550182116,-1159.9984361599063,-0.0,-0.0,577.3865809939055,0.0,2.0,0.04817051404198274,0.0,0,0.3513109417796848,131.99922844444444,-95.93317826299514,0.18397628140756409,9.914891787606088,0.0028239281151526117,38.79441580459995,1.2166613054930968
2025-01-01 01:27:00,0.5296631389018067,0.34718454189307707,0.0,0.008827718981696778,0.005786409031551284,0.0,0.016584210044752835,0.007382,0.4556969288570539,0.0,0.05,0.0,0.0,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.0352604459456718e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0352604459456718e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.314246626144577,0.0,2.8,-683.663111229915,-1163.304762073281,-0.0,-0.0,577.3865809939055,0.0,2.0,0.04821362763155855,0.0,0,0.3516253722162,131.99922844444444,-97.74493015053967,0.18357626099151983,9.931479545268939,0.002824033406539929,38.71407649376323,1.2165120818723096
2025-01-01 01:28:00,0.5296631389018067,0.34718454189307707,0.0,0.008827718981696778,0.005786409031551284,0.0,0.016584210044752835,0.007382,0.4556969288570539,0.0,0.05,0.0,0.0,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.040759016433488e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.040759016433488e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.259261076020664,0.0,2.8,-673.4208993936671,-1158.2698674533674,-0.0,-0.0,577.3865809939055,0.0,2.0,0.04814794925157643,0.0,0,0.35114637517859365,131.99922844444444,-92.53761293420533,0.18420322414796755,9.906652512183655,0.0028241384927682692,38.79581618431257,1.2167392074431376
2025-01-01 01:29:00,0.5296631389018067,0.34718454189307707,0.0,0.008827718981696778,0.005786409031551284,0.0,0.016584210044752835,0.007382,0.4556969288570539,0.0,0.05,0.0,0.0,0.0,0,0.33260120855974373,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.012380962374796696,0,On,0.01222865077739538,0,On,0.38419694789065223,0.2881477109179891,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,Off,0.0,0.0,3.0461089769081202e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0461089769081202e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.205781424950352,0.0,2.8,-664.294260816369,-1153.3811823660044,-0.0,-0.0,577.3865809939055,0.0,2.0,0.048084039948054234,0.0,0,0.3506802801398466,131.99922844444444,-88.2996594442702,0.1848155240519202,9.882614605325212,0.002824243781214794,38.87493271586476,1.216960191823554
2025-01-01 01:30:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.0513103411067277e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.0513103411067277e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.153718558341915,0.0,2.2,-510.7778129437499,-1051.266986602523,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04246956318012058,0.0,0,0.3097335067833515,131.99922844444444,-83.73402637408661,0.18541399343218193,9.85931874570338,0.002824349265218632,52.192840263997724,1.2171753968366112
2025-01-01 01:31:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.056164905501646e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.056164905501646e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.104995602139788,0.0,2.2,-501.76815649313875,-1046.9215463207072,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04240301647554149,0.0,0,0.3092481769934796,131.99922844444444,-79.0698102052913,0.18597885164609107,9.83786898524417,0.0028244908612540726,52.26635316190585,1.2173768336116324
2025-01-01 01:32:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.060920425923541e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.060920425923541e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.05752423681402,0.0,2.2,-493.80863495473824,-1042.6946202482789,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04233812819656722,0.0,0,0.30877494221800994,131.99922844444444,-75.33721473931907,0.18653130650627645,9.816332428761136,0.002824632633262985,52.33759214585854,1.2175731572655981
2025-01-01 01:33:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.065576902372413e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.065576902372413e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.01124073534475,0.0,2.2,-486.4232555191789,-1038.5800152693905,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04227481497827732,0.0,0,0.3083131944707233,131.99922844444444,-72.06644028264806,0.1870719540738986,9.796161227855384,0.0028247745756162677,52.406672002558935,1.2177646266374327
2025-01-01 01:34:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.0700847219122807e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.0700847219122807e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.966092246185607,0.0,2.2,-479.2776106809544,-1034.5725508998244,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04221300800746616,0.0,0,0.30786243189207835,131.99922844444444,-68.92825981398971,0.18760127699941906,9.775844614294625,0.002824916682970741,52.47368733725457,1.2179514559807092
2025-01-01 01:35:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.074493497479125e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.074493497479125e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.922033951982105,0.0,2.2,-472.3698025467142,-1030.6677983046666,-0.0,-0.0,624.2232000328597,0.0,2.0,0.042152649196377893,0.0,0,0.30742223084399234,131.99922844444444,-65.92520427490739,0.18811967499881171,9.756101138655966,0.002825058950219186,52.538717883719144,1.2181338266455506
2025-01-01 01:36:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.0787536616116995e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.0787536616116995e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.879023648387697,0.0,2.2,-465.6938166062516,-1026.8615939981587,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04209368379764429,0.0,0,0.3069921920500641,131.99922844444444,-63.05542264095263,0.188627526004234,9.736908567105244,0.002825201372453501,52.60183878659745,1.2183119094767505
2025-01-01 01:37:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.0829642582830274e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.0829642582830274e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.837021454607953,0.0,2.2,-459.24229368159246,-1023.1500112580272,-0.0,-0.0,624.2232000328597,0.0,2.0,0.042036060028168405,0.0,0,0.306571937852531,131.99922844444444,-60.31548245642493,0.18912518879796988,9.718245891794368,0.0028253439449531697,52.66312112085785,1.2184858659850022
2025-01-01 01:38:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.087075810981332e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.087075810981332e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.795989562444884,0.0,2.2,-453.0068238810965,-1019.5293353153774,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04197972874321408,0.0,0,0.3061611098353811,131.99922844444444,-57.700688598578886,0.18961300528994104,9.69935912336686,0.0028254866631750282,52.72263234195584,1.218655849362096
2025-01-01 01:39:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.091088274231879e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.091088274231879e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.755892047554536,0.0,2.2,-446.97792654876326,-1015.9960443488395,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04192464319370691,0.0,0,0.30575936705433143,131.99922844444444,-55.20508223278356,0.19009130214661357,9.681698728916245,0.002825629522744162,52.78043662049864,1.2188220052411816
2025-01-01 01:40:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.095001693509403e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.095001693509403e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.716694723941064,0.0,2.2,-441.14643349631166,-1012.5467945400453,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04187075884118495,0.0,0,0.30536638468725147,131.99922844444444,-52.82283898912604,0.1905603919751497,9.663779739802473,0.002825772519445638,52.83659509689278,1.2189844722801222
2025-01-01 01:41:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.09886554532568e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.09886554532568e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.67836500921954,0.0,2.2,-435.5037189549652,-1009.1784062866192,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04181803318609914,0.0,0,0.3049818527819452,131.99922844444444,-50.54851270120582,0.19102057443169715,9.647049417015982,0.0028259156492168817,52.89116611771418,1.2191433827021656
2025-01-01 01:42:00,0.5791317121211507,0.37538405096868094,0.09604151965122897,0.009652195202019178,0.006256400849478015,0.0016006919941871495,0.019070447925290106,0.007382,0.5026792641958605,0.0,0.05,0.09604151965122897,0.0,0.0,0,0.3608007176353476,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0.0,0,Off,0.004203247669956139,0.0,On,0.014867200255333966,0,On,0.021611640682063532,0,On,0.42179629332479074,0.31634721999359294,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,6145.994271111112,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3892.2774266666665,On,2123.4092935197696,287.64688343535215,3.102580785707687e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.7764050945846233,2123.4092935197696,2123.4092935197696,3.102580785707687e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.64087180855507,0.0,2.2,-430.0416659968873,-1005.8878522439737,-0.0,-0.0,624.2232000328597,0.0,2.0,0.04176642562050291,0.0,0,0.3046054751818065,131.99922844444444,-48.37701378577316,0.19147213715526165,9.630029282195384,0.002826058908140649,52.94420543834124,1.2192988627608972
