Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6671024709370957,0.36793585193215805,0.08312828828828829,0.6671024709370957,0.36793585193215805,0.08312828828828828,0.02283296806540353,0.007382,0.5027850549550255,0.08410244791666667,0.05,0.0,0.08312828828828829,0.0,0.0,0.35335251859882466,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004544051535087718,0.0,0.01828891653031581,0.0,0.03164836348992577,0.0,0.41034558357893947,0.30775918768420446,2337.6336806574077,21.111111111111143,0.3391666666666667,0.0,2.436249981341341,0.08410244791666667,0.36666666666666664,2253.5312327407405,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,0.0,0.0,3.087148457660128e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.087148457660128e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.79527512134831,-0.04175817786866987,2.8,1792.389223626513,-1116.2422415423673,0.0,0.0,628.8930606143476,0.0,2.0,0.04759210281810552,0.0,0.0,0.3470925481038534,131.99922844444444,-57.8952761028751,0.189126163735515,9.690018242184701,0.0028177516625828482,41.138645665946456,1.218606472054688
2025-01-01 01:00:00,0.672209049992047,0.3630788106447811,0.137367136669564,0.672209049992047,0.36307881064478104,0.137367136669564,0.0179842884471766,0.007382,0.4821576052948704,0.11468515625,0.05,0.02401037991280724,0.11335675675675676,0.0,0.0,0.34849547731144775,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.004203247669956139,0.0,0.013781040777220461,0.0,0.017496968879606598,0.0,0.4053893062262576,0.30404197966969304,3187.682291805556,21.111111111111143,0.46250000000000013,0.0,3.322159065465465,0.11468515625,0.5,3072.997135555556,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,530.8523233799424,71.91172085883804,3.093753348050794e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.19410127364615581,530.8523233799424,530.8523233799424,3.093753348050794e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.729273360182276,-0.07206723369247113,2.5,2670.687194617749,-1062.1205598400977,0.0,0.0,603.7638707506535,0.0,2.0,0.044693954640554784,0.0,0.0,0.3259561499166749,131.99922844444444,-58.638408098362774,0.19036810252079145,9.668151760752071,0.0028245576438788666,46.398702041944794,1.218934458208143
2025-01-01 02:00:00,0.5560875702717871,0.3653998262130124,0.019177619738663932,0.5560875702717871,0.3653998262130124,0.019177619738663932,0.016741169506907967,0.007382,0.4819644007648792,0.0,0.05,0.019177619738663932,0.0,0.0,0.0,0.3508164928796791,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.004203247669956139,0.0,0.012537921836951826,0.0,0.014209076925306895,0.0,0.41000377134772,0.3075028285107899,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,424.0034531788678,57.437476724311544,3.178263733395347e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15503296617105097,424.0034531788678,424.0034531788678,3.178263733395347e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.884172318258507,0.0,1.6500000000000001,-403.44782522320963,-982.8742628418898,0.0,0.0,602.0045347218911,0.0,2.0,0.041190055985443036,0.0,0.0,0.30040197095659477,131.99922844444444,-22.57809710321101,0.2012292433131928,9.293077948046404,0.0028331234893221656,59.05748669420685,1.2224449597638516
2025-01-01 03:00:00,0.587561797597411,0.3449048753473461,0.06045693693693694,0.5875617975974109,0.3449048753473461,0.060456936936936934,0.01635700746799845,0.007382,0.4526573734627458,0.06116541666666667,0.05,0.0,0.06045693693693694,0.0,0.0,0.33032154201401276,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003976045093201754,0.0,0.012380962374796696,0.0,0.01222865077739538,0.0,0.38419694789065223,0.2881477109179891,1700.0972222962964,19.444444444444457,0.24666666666666673,0.0,1.7718181682482481,0.06116541666666667,0.26666666666666666,1638.9318056296297,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,0.0,0.0,3.2628162261892785e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.2628162261892785e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.038618647898776,-0.06864670000905887,1.6500000000000001,1307.1531261869716,-945.1893543057132,0.0,0.0,574.1198230228431,0.0,2.0,0.04156072218246706,0.0,0.0,0.30310526556227213,131.99922844444444,-21.8745648264549,0.212738443726501,8.914793170934102,0.00284248844998706,41.786858852443416,1.2259740617227013
2025-01-01 04:00:00,0.5936876969835903,0.34376504207448055,0.06801405405405406,0.5936876969835903,0.34376504207448055,0.06801405405405406,0.01635700746799845,0.007382,0.4511375957655918,0.06881109375,0.05,0.0,0.06801405405405406,0.0,0.0,0.3291817087411472,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003976045093201754,0.0,0.012380962374796696,0.0,0.01222865077739538,0.0,0.38419694789065223,0.2881477109179891,1912.6093750833336,19.444444444444457,0.2775000000000001,0.0,1.993295439279279,0.06881109375,0.3,1843.7982813333335,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,0.0,0.0,3.252898984642785e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.252898984642785e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.137772442600326,-0.04836078681006413,0.55,1390.507607007447,-1046.59637031988,0.0,0.0,572.600045325689,0.0,2.0,0.04284290494039933,0.0,0.0,0.31245631445974253,131.99922844444444,-48.1054430816959,0.21173985708952867,8.96319382711962,0.002848045367321748,59.49162945362075,1.2249791504206864
2025-01-01 05:00:00,0.5941421021370991,0.34376504207448055,0.06801405405405406,0.5941421021370992,0.34376504207448055,0.06801405405405406,0.016811412621507222,0.007382,0.4511375957655918,0.06881109375,0.05,0.0,0.06801405405405406,0.0,0.0,0.3291817087411472,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004430450246710526,0.0,0.012380962374796696,0.0,0.01222865077739538,0.0,0.38419694789065223,0.2881477109179891,1912.6093750833336,19.444444444444457,0.2775000000000001,0.0,1.993295439279279,0.06881109375,0.3,1843.7982813333335,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,0.0,0.0,3.2529922787066174e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.2529922787066174e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.13687501093336,-0.04545739434478211,-0.25000000000000006,1339.6775652515744,-1091.8018879532558,0.0,0.0,573.0544504791978,0.0,2.0,0.04278656951486242,0.0,0.0,0.31204545624503294,131.99922844444444,-54.184372357701164,0.21261296205078034,8.973878620462889,0.002861178941444377,65.22171159618472,1.2243581946996875
2025-01-01 06:00:00,0.7380631686627387,0.38936940892727573,0.08722235798429985,0.7380631686627387,0.38936940892727573,0.08722235798429985,0.05359310617182491,0.007382,0.5582769687409137,0.06881109375,0.05,0.019208303930245797,0.06801405405405406,0.0,0.0,0.3747860755939424,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.024856501891169405,0.0,0.00499845668859649,0.0,0.04859464948322842,0.0,0.03370569939115424,0.0,0.4419632149667378,0.3314724112250532,1912.6093750833336,19.444444444444457,0.2775000000000001,0.0,1.993295439279279,0.06881109375,0.3,1843.7982813333335,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,424.681858703954,57.529376687070446,3.2581011605338346e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15528101891692464,424.681858703954,424.681858703954,3.2581011605338346e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.08575890050634,-0.05392197415156783,0.3,1505.4368724226576,-1052.4475185543297,0.0,0.0,703.937621304208,0.0,2.0,0.04262685052029005,0.0,0.0,0.3108806144010281,131.99922844444444,-58.662605410554306,0.21383286054226047,8.958472663895275,0.002868446123710523,42.10212378647673,1.2245670344364248
2025-01-01 07:00:00,0.8401779680531176,0.43535831454019286,0.09741391258346763,0.8401779680531176,0.43535831454019286,0.09741391258346763,0.08885070832347693,0.007382,0.621311327437974,0.07263393229166668,0.05,0.02562129997085501,0.07179261261261262,0.0,0.0,0.4207749812068595,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004657652823464912,0.0,0.08419305550001202,0.0,0.060278019162161176,0.0,0.5002422003896526,0.37518165029223927,2018.865451476852,19.444444444444457,0.29291666666666677,0.0,2.1040340747947948,0.07263393229166668,0.31666666666666665,1946.2315191851853,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,566.4686134469673,76.73646890368022,3.2588739345524365e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2071240428045241,566.4686134469673,566.4686134469673,3.2588739345524365e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.078035913322722,-0.07457873699554161,-0.55,1634.885832692268,-1132.4980357128793,0.0,0.0,807.1443101786197,1.849839154188658,2.0,0.04374938606473199,0.0,0.0,0.3190673449589658,131.99922844444444,-58.62589325032449,0.2145184766522143,8.96366499016336,0.002876146917685585,61.61613457792935,1.2245939874643028
2025-01-01 08:00:00,1.0038876544620203,0.48020738688024434,0.13142093961049464,1.00388765446202,0.48020738688024434,0.13142093961049464,0.12249691225328192,0.007382,0.7169692630420716,0.10703947916666667,0.05,0.02562129997085501,0.10579963963963965,0.0,0.0,0.465624053546911,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0035216399396929823,0.0,0.11897527231358894,0.0,0.09613719164619008,0.0,0.5585211858125673,0.4188908893594253,2975.170139018519,19.444444444444457,0.43166666666666675,0.0,3.1006817944344345,0.10703947916666667,0.4666666666666667,2868.1306598518518,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,566.4686134469673,76.73646890368022,3.257082355574425e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2071240428045241,566.4686134469673,566.4686134469673,3.257082355574425e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.09595647691812,-0.05864965239106361,-1.4,2649.1560050465805,-1226.7594233034915,0.0,0.0,932.3689207329184,134.57078370274587,2.0,0.04527760869839877,0.0,0.0,0.33021277994881437,131.99922844444444,-31.62363140136498,0.21533912973385944,8.990544429203506,0.0028891069591272544,101.6525028729605,1.2250846874060841
2025-01-01 09:00:00,1.0175746968957606,0.4807201052270735,0.11246006852088228,1.0175746968957606,0.48072010522707354,0.11246006852088228,0.1254567640450178,0.007382,0.7353421307674094,0.09939380208333334,0.05,0.014217545998359752,0.09824252252252252,0.0,0.0,0.4661367718937401,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0028400322094298243,0.0,0.12261673183558798,0.0,0.11382643490908904,0.0,0.5592048102750061,0.41940360770625446,2762.657986231482,19.444444444444457,0.4008333333333335,0.0,2.879204523403403,0.09939380208333334,0.43333333333333335,2663.264184148148,6145.994271111112,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3892.2774266666665,314.3397711072723,42.58192510258363,3.251801747252456e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11493544860289477,314.3397711072723,314.3397711072723,3.251801747252456e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.14503627271892,-0.05140744367177922,-0.85,2556.2754350283844,-1178.754643119268,0.0,0.0,953.6537865376213,388.2160054072428,2.0,0.044608741418486246,0.0,0.0,0.3253346839038586,131.99922844444444,18.71830537854948,0.21626298726148319,9.039964520465038,0.0029090360209283695,145.48581167317892,1.2254786259977344
