Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 03:19:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.62832477141737,51.666666666666686,46.10666666666668,0.0,49.443180712541725,0.0,0.0,0.0,36.62832477141737,47.51479409307878,49.443180712541725,46.5506007833473,12.43753247303448,16.105021855954075,0.0,8.96452561502452,1.1,9.236100170605994,-552.4753554859574,-1447.4021779490422,-824.7400570594964,-0.0,-0.0,288.6140573430522,0.0,1.0,0.041924792438695506,0.0,0,0.3970512708897811,65.99961422222222,-16.34935576951309,0.2375163111804459,7.278567064166365,0.0026366813643500446,33.811341874008356,1.2385604233694143,0.14078595462008378,-1451.5814050822357,4.1792271331935344
2025-01-01 03:20:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.645016030237706,51.666666666666686,46.10666666666668,0.0,49.439566379093186,0.0,0.0,0.0,36.645016030237706,47.51170980597085,49.439566379093186,46.547781519409696,12.43753247303448,16.087572433282066,0.0,8.895511686489256,1.1,9.236100170605994,-550.5331810770535,-1430.938331580132,-823.1659887617819,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04189349450992121,0.0,0,0.3967548619710196,65.99961422222222,-15.98124965832377,0.23779160751960945,7.270209201820648,0.0026367984230805425,33.81058046044682,1.2386350569881257,0.14048896520648027,-1435.8080222695742,4.869690689442332
2025-01-01 03:21:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.66136123285109,51.666666666666686,46.10666666666668,0.0,49.43595061972463,0.0,0.0,0.0,36.66136123285109,47.508624113375944,49.43595061972463,46.5449608602016,12.43753247303448,16.07041902842738,0.0,8.829235415641218,1.1,9.236100170605994,-548.5548221738632,-1415.2010947931626,-821.6197809163297,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04186271538732979,0.0,0,0.396463366437448,65.99961422222222,-15.549098600585769,0.23806275711650465,7.262015677432343,0.0026369154721217567,33.80959603883747,1.2387084317973518,0.1402031646587362,-1420.7049273888579,5.503832595695311
2025-01-01 03:22:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.67737002595094,51.666666666666686,46.10666666666668,0.0,49.43233346572727,0.0,0.0,0.0,36.67737002595094,47.50553704443367,49.43233346572727,46.54213883378688,12.43753247303448,16.053553379657924,0.0,8.765566256594804,1.1,9.236100170605994,-546.8224292193092,-1400.1519142933694,-820.1006306673147,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04183244084353418,0.0,0,0.3961766495477405,65.99961422222222,-15.335855895046718,0.2383298689675823,7.253981894835377,0.002637032510821806,33.80839491005689,1.2387805827367562,0.13992805690733512,-1406.237192631873,6.085278338503635
2025-01-01 03:23:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.693057846727555,51.666666666666686,46.10666666666668,0.0,49.42871494751981,0.0,0.0,0.0,36.693057846727555,47.50244862747141,49.42871494751981,46.53931546744722,12.43753247303448,16.0369622475676,0.0,8.704380619839974,1.1,9.236100170605994,-545.0211129746815,-1385.7545548904407,-818.6072904057946,-0.0,-0.0,288.6140573430522,0.0,1.0,0.041802647679435714,0.0,0,0.3958944915934365,65.99961422222222,-15.027879911939142,0.23859312879979766,7.246100454498999,0.0026371495385474034,33.806987684501635,1.2388515660937496,0.13966316958483757,-1392.371980684685,6.617425794244355
2025-01-01 03:24:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.70843291617551,51.666666666666686,46.10666666666668,0.0,49.4250950941249,0.0,0.0,0.0,36.70843291617551,47.49935888951662,49.4250950941249,46.536490787212486,12.43753247303448,16.02063859356442,0.0,8.645561457863554,1.1,9.236100170605994,-543.2508538397849,-1371.974939512831,-817.1390743511414,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04177332379316782,0.0,0,0.39561677796307987,65.99961422222222,-14.725836831695611,0.23885262892417888,7.23836744385646,0.0026372665546967496,33.80537969137758,1.238921411621766,0.13940805281552845,-1379.0784018364284,7.103462323597273
2025-01-01 03:25:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.72350517227667,51.666666666666686,46.10666666666668,0.0,49.42147393382158,0.0,0.0,0.0,36.72350517227667,47.49626785690452,49.42147393382158,46.53366481844599,12.43753247303448,16.0045739026988,0.0,8.588997880371497,1.1,9.236100170605994,-541.4921568023819,-1358.7810028000188,-815.6951666812722,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04174445440292012,0.0,0,0.3953433686646458,65.99961422222222,-14.411047464162014,0.23910848493009032,7.230778117594557,0.0026373835586837504,33.803577559516505,1.2389901554201757,0.1391622780795911,-1366.3273825692966,7.546379769277894
2025-01-01 03:26:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.73828375396671,51.666666666666686,46.10666666666668,0.0,49.41785149399008,0.0,0.0,0.0,36.73828375396671,47.49317555513349,49.41785149399008,46.53083758570521,12.43753247303448,15.988760345969716,0.0,8.534584796060937,1.1,9.236100170605994,-539.9059375659722,-1346.1425566323833,-814.2748160678141,-0.0,-0.0,288.6140573430522,0.0,1.0,0.041716025930708805,0.0,0,0.39507413510702083,65.99961422222222,-14.245178841210512,0.23936080272557975,7.222716024713257,0.0026375005499419107,33.80158736004925,1.2390578306709852,0.13892543714371997,-1354.09154444985,7.948987817466831
2025-01-01 03:27:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.75278102004935,51.666666666666686,46.10666666666668,0.0,49.41422780118403,0.0,0.0,0.0,36.75278102004935,47.49008200893239,49.41422780118403,46.52800911280658,12.43753247303448,15.973187326153342,0.0,8.48222257843016,1.1,9.236100170605994,-538.2676319134055,-1334.0311662709878,-812.8770254543234,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04168801979233662,0.0,0,0.3948089012874461,65.99961422222222,-14.004663802134388,0.23960973135421104,7.215399914315116,0.0026376175279226735,33.79941758372747,1.239124482440515,0.13869714105187303,-1342.3450923192777,8.313926048289945
2025-01-01 03:28:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.76700412773689,51.666666666666686,46.10666666666668,0.0,49.41060288083941,0.0,0.0,0.0,36.76700412773689,47.4869872419894,49.41060288083941,46.525179422564385,12.43753247303448,15.957848715649996,0.0,8.43181675351088,1.1,9.236100170605994,-536.6580626008108,-1322.420036009556,-811.5012018083064,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04166042541257934,0.0,0,0.394547567052624,65.99961422222222,-13.77091813555658,0.23985535225052002,7.208213790920839,0.0026377344921026664,33.797072900271786,1.2391901366618607,0.138477019171111,-1331.0637109175946,8.64367490803847
2025-01-01 03:29:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.78096161310826,51.666666666666686,46.10666666666668,0.0,49.40697675774479,0.0,0.0,0.0,36.78096161310826,47.483891277389986,49.40697675774479,46.52234853721259,12.43753247303448,15.942737201008661,0.0,8.38327770770543,1.1,9.236100170605994,-535.0970141012281,-1311.2839034137914,-810.1466479317614,-0.0,-0.0,288.6140573430522,0.0,1.0,0.041633230060453545,0.0,0,0.39429001183300944,65.99961422222222,-13.564423512518788,0.24009776563511612,7.201153578089414,0.002637851441972278,33.79455902918125,1.2392548243675094,0.1382647182883523,-1320.2244691857006,8.940565771909133
2025-01-01 03:30:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.79466215240168,51.666666666666686,46.10666666666668,0.0,49.40334945591672,0.0,0.0,0.0,36.79466215240168,47.480794137500894,49.40334945591672,46.51951647829299,12.43753247303448,15.92784534781938,0.0,8.336520414142237,2.2,9.236100170605994,-458.5522670292465,-1723.1854555755788,-733.3482155969912,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04088985138846271,0.0,0,0.38724979936450615,65.99961422222222,-13.81810877530756,0.2403370742396615,7.193604962165767,0.0026379683770388056,-7.236636057136847,1.2393185771261934,0.21608853162014724,-1732.392245798624,9.206790223045074
2025-01-01 03:31:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.80644809019345,51.666666666666686,46.10666666666668,0.0,49.39972099858703,0.0,0.0,0.0,36.80644809019345,47.477695843958266,49.39972099858703,46.51668326664389,12.43753247303448,15.91459787892002,0.0,8.260482009286514,2.2,9.236100170605994,-457.83776528901495,-1699.0642187732271,-732.2155334546899,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04086613168236384,0.0,0,0.38702516045984225,65.99961422222222,-14.236289177377332,0.24053846179763116,7.187315456599558,0.0026379433383044,-7.197968639746092,1.2393753922803858,0.21587546241874372,-1709.2389333888289,10.17471461560162
2025-01-01 03:32:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.818046479409,51.666666666666686,46.10666666666668,0.0,49.39609155886109,0.0,0.0,0.0,36.818046479409,47.47459655798106,49.39609155886109,46.513849057541044,12.43753247303448,15.901510609837915,0.0,8.18800448461227,2.2,9.236100170605994,-456.78011127550207,-1676.2492477008357,-731.0972336619817,-0.0,-0.0,288.6140573430522,0.0,1.0,0.0408426920430705,0.0,0,0.3868031739447217,65.99961422222222,-14.296934956572626,0.2407375851779334,7.1805054757731135,0.002637918434500804,-7.159740582355786,1.2394315256160289,0.21567217531079913,-1687.2077637133796,10.958516012543877
2025-01-01 03:33:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.829454647175936,51.666666666666686,46.10666666666668,0.0,49.39246115369418,0.0,0.0,0.0,36.829454647175936,47.47149629536179,49.39246115369418,46.511013866195604,12.43753247303448,15.888585853726878,0.0,8.118858607263828,2.2,9.236100170605994,-455.57719417799734,-1654.5676324589149,-729.9934889103944,-0.0,-0.0,288.6140573430522,0.0,1.0,0.040819536855483576,0.0,0,0.38658388134661226,65.99961422222222,-14.197762610655225,0.2409344019406979,7.174395480966541,0.002637893664081977,-7.121958131231358,1.2394869670288085,0.2154780541415439,-1666.2238246006707,11.656192141755774
2025-01-01 03:34:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.84067434794738,51.666666666666686,46.10666666666668,0.0,49.38882980028305,0.0,0.0,0.0,36.84067434794738,47.46839507211807,49.38882980028305,46.50817770803558,12.43753247303448,15.875822118698457,0.0,8.052846267529858,2.2,9.236100170605994,-454.3453827848295,-1633.9471764304633,-728.9041470612365,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04079666368687409,0.0,0,0.3863672596262077,65.99961422222222,-14.05529306664522,0.24112892827077226,7.168374891848976,0.002637869025480497,-7.084617355120995,1.2395417227317962,0.21529256679929268,-1646.222306255193,12.27512982472981
2025-01-01 03:35:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.85170986630173,51.666666666666686,46.10666666666668,0.0,49.385197515665645,0.0,0.0,0.0,36.85170986630173,47.46529290411974,49.385197515665645,46.50534059834679,12.43753247303448,15.863215738278631,0.0,7.989788042849793,2.2,9.236100170605994,-453.21123979342116,-1614.3184135627828,-727.8288711455018,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04077406620034608,0.0,0,0.38615324876955337,65.99961422222222,-13.996425990971625,0.24132121407867252,7.161833457172039,0.0026378445171430973,-7.047708500330499,1.2395958082695226,0.21511523082820738,-1627.1446230257563,12.826209462973614
2025-01-01 03:36:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.86256814061937,51.666666666666686,46.10666666666668,0.0,49.38156431649235,0.0,0.0,0.0,36.86256814061937,47.462189806875884,49.38156431649235,46.502502552067654,12.43753247303448,15.850760764554087,0.0,7.929519904543803,2.2,9.236100170605994,-452.0748606233229,-1595.6200010487323,-726.767130787671,-0.0,-0.0,288.6140573430522,0.0,1.0,0.04075173395794484,0.0,0,0.38594174992337077,65.99961422222222,-13.921787178704038,0.2415113447999539,7.155984651509183,0.002637820137550978,-7.011215701041264,1.2396492489802524,0.2149456045588298,-1608.937339184206,13.317338135473715
2025-01-01 03:37:00,0.3015922255529102,0.13072783440026026,0.0,0.005026537092548504,0.0021787972400043377,0.0,0.0712897670281589,0.0,0.18030245852475132,0.0,0.05,0.0,0.0,0.11614450106692692,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0,0,Off,0.02099625822368421,0.0,On,0.05029350880447468,0,On,0.0050350521759379135,0,On,0.12242444055956313,0.09181833041967231,On,0.020408071592910797,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3514.8018355555555,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5195.857728888889,Off,0.0,0.0,36.87325377427585,51.666666666666686,46.10666666666668,0.0,49.37793021878604,0.0,0.0,0.0,36.87325377427585,47.45908579531133,49.37793021878604,46.49966358357398,12.43753247303448,15.838453256233743,0.0,7.871890475580227,2.2,9.236100170605994,-450.95958625815916,-1577.7964686158205,-725.7185679678933,-0.0,-0.0,288.6140573430522,0.0,1.0,0.040729660107099684,0.0,0,0.3857326981899766,65.99961422222222,-13.855075633318155,0.24169937523456178,7.149610222717332,0.0026377958852411235,-6.975128452956467,1.2397020616050525,0.2147832797129906,-1591.5512763598842,13.754807744063761
