Metric,Value
Total Electric Energy (kWh),2033.5109393072037
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.824320749037783
Peak Electric Power (kW),21.741795183553208
Other Electric Energy (kWh),427.65137402074356
HVAC Heating Electric Energy (kWh),1240.9593680734815
Lighting Electric Energy (kWh),195.85693022371902
Water Heating Electric Energy (kWh),134.29326698925928
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),16.857567071385017
Unmet Heating Load (C-hours),294.44656751357275
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
