occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.631,0.0556,0.211,0.0864,0.0,0.0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0864,0.0,0.0,0,0,0,0
1.0,0.631,0.0556,0.211,0.0864,0.0,0.0,0,0,0,0
1.0,0.631,0.0426,0.211,0.0732,0.0,0.169,0,0,0,0
1.0,0.631,0.0311,0.211,0.0617,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0617,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0617,0.0,0.0,0,0,0,0
1.0,0.631,0.0249,0.211,0.0551,0.0,0.0,0,0,0,0
1.0,0.631,0.0195,0.211,0.0493,0.0,0.0,0,0,0,0
1.0,0.631,0.0195,0.211,0.0493,0.0,0.0,0,0,0,0
1.0,0.631,0.0195,0.211,0.0493,0.0,0.0,0,0,0,0
1.0,0.631,0.0182,0.211,0.0493,0.0,0.0,0,0,0,0
1.0,0.631,0.017,0.211,0.0493,0.0,0.0,0,0,0,0
1.0,0.631,0.017,0.211,0.0493,0.0,0.337,0,0,0,0
1.0,0.631,0.017,0.211,0.0493,0.0,0.169,0,0,0,0
1.0,0.631,0.0197,0.211,0.0508,0.0,0.0,0,0,0,0
1.0,0.631,0.0221,0.211,0.0521,0.0,0.0843,0,0,0,0
1.0,0.631,0.0221,0.211,0.0521,0.0,0.0843,0,0,0,0
1.0,0.631,0.0221,0.211,0.0521,0.0,0.0843,0,0,0,0
1.0,0.631,0.0269,0.211,0.0776,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.211,0.0999,0.0,0.0843,0,0,0,0
1.0,0.631,0.0311,0.211,0.0999,0.0,0.0843,0,0,0,0
1.0,0.631,0.0311,0.211,0.0999,0.0,0.0843,0,0,0,0
1.0,0.642,0.0387,0.211,0.154,0.0,0.0,0,0,0,0
1.0,0.651,0.0453,0.211,0.201,0.0,0.0,0,0,0,0
0.733,0.603,0.0296,0.323,0.12,0.0,0.0,0,0,0,0
