Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5016236593627884,0.22163482029622436,0.0,0.5016236593627884,0.22163482029622436,0.0,0.026801945890712237,0.0,0.42482171347207615,0.0,0.05,0.0,0.0,0.20705148696289102,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005086641081871345,0.0,0.000518804885485634,0.0,0.021196499923355257,0.0,0.010009968790787431,0.0,0.24100389880132558,0.18075292410099414,0.07229208561756852,0.0,0.06645100977986543,0.0,0.0,0.0,0.0,15.888888888888943,0.0,0.0,0.0,0.0,0.0,0.0,17321.968022222223,0.0,16.888888888888943,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,0.0,0.0,37.960974786670064,51.66666666666668,46.10666666666668,0.0,51.102724114333405,0.0,0.0,0.0,37.960974786670064,49.46838313089638,51.102724114333405,48.65121263917787,12.43753247303448,16.889359026266856,0.007265190216024564,6.648624820255084,2.958513116239604,-0.9072119995923545,2.8,9.236100170605994,-357.41473433552784,-1385.8844262388159,-73.18112908556532,1099.0401581456056,-752.9441643426318,0.0,-71.82564782607349,494.00913371592833,0.0,3.0,0.04099305643311777,0.0,0.0038547344064697856,0.26613261912351704,197.99884266666666,-26.654055882751013,0.23868870871014902,7.834913736273274,0.002785327174562416,97.50190917894837,1.2350421161791099,0.2815292533122526,-1412.9086396898224,27.02421345100643,0.32621007273983993,-84.190048353452,11.008919267886675,0.26848555533657525,1303.0087777120311,-203.96861956642573
2025-01-01 01:00:00,0.5292703540607169,0.22097735622467693,0.0,0.5292703540607169,0.2209773562246769,0.0,0.026420447809571885,0.0,0.45284990625114496,0.0,0.05,0.0,0.0,0.2063940228913436,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0047051430007309936,0.0,0.000518804885485634,0.0,0.021196499923355257,0.0,0.010009968790787431,0.0,0.24100389880132558,0.18075292410099414,0.08735293678789528,0.0,0.08029497015067073,0.0,0.0,0.0,0.0,15.888888888888943,0.0,0.0,0.0,0.0,0.0,0.0,17321.968022222223,0.0,16.888888888888943,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,0.0,0.0,38.594684017726394,51.66666666666668,46.10666666666668,0.0,50.73934751601126,0.0,0.0,0.0,38.594684017726394,49.14570937447757,50.73934751601126,48.34889030371073,12.43753247303448,16.02081276131747,0.0,6.215846425140559,3.8961801256940087,0.7500718537959734,2.5,9.236100170605994,-215.47005909941853,-985.0840108651021,-591.2852275926982,322.75038801383096,-686.1645534739984,0.0,0.0,492.7510168727248,0.0,3.0,0.038907857641620525,0.0,0.0,0.23088428359127275,197.99884266666666,-22.05652249814496,0.2534240523018513,7.432457816147778,0.002798608025111835,105.82264579408489,1.2388006026847898,0.21801477920322926,-1023.0232191121835,37.93920824708148,0.32621007273983993,-594.3361757720766,3.050948179378386,0.19805626223008765,487.7121559528293,-164.96176793899835
2025-01-01 02:00:00,10.681598667600115,0.22031989215312953,0.0,10.681598667600113,0.22031989215312953,0.0,0.026420447809571885,0.0,0.42306847594794966,10.182109743842593,0.05,0.0,0.0,0.2057365588197962,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0047051430007309936,0.0,0.000518804885485634,0.0,0.021196499923355257,0.0,0.010009968790787431,0.0,0.24100389880132558,0.18075292410099414,0.07229208561756852,0.0,0.06645100977986543,0.0,0.0,0.0,6401.261686620641,17.5555555555556,0.5666666666666667,3780.848057221953,9.815781879259259,0.36632786458333333,0.5666666666666667,9815.78187925926,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,0.0,0.0,36.98873435114603,51.66666666666668,46.10666666666668,0.0,50.37976150463398,0.0,0.0,0.0,36.98873435114603,48.82610281713864,50.37976150463398,48.04927347339096,12.43753247303448,17.0803322316334,-0.16259405108680497,10.278234516668938,3.848244273965021,0.9442962771703278,1.6500000000000001,9.236100170605994,5949.350901456428,1862.2026952688022,-932.2870380196141,-49.28839475597688,-828.3933615667519,0.0,0.0,491.87439811066156,0.0,3.0,0.040954628268265264,0.0,0.0,0.24303008648181837,197.99884266666666,-115.39182170812231,0.23818938852872093,7.958338691589696,0.0028126095943505213,109.86372593703464,1.2342709368946474,0.16534963760891408,-1875.5239158382901,-43.121446114860085,0.32621007273983993,-938.6994294006888,6.412391381074776,0.11937680413916217,123.33421992149327,-172.62261467747015
2025-01-01 03:00:00,3.821474760431571,0.2196624280815821,0.0,3.821474760431571,0.2196624280815821,0.0,0.02616611575547832,0.0,0.45109666872701853,3.294211975949074,0.05,0.0,0.0,0.20507909474824876,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004450810946637427,0.0,0.000518804885485634,0.0,0.021196499923355257,0.0,0.010009968790787431,0.0,0.24100389880132558,0.18075292410099414,0.08735293678789528,0.0,0.08029497015067073,0.0,0.0,0.0,2070.996428024325,17.5555555555556,0.18333333333333332,1223.2155479247492,3.1756941374074072,0.11851783854166667,0.18333333333333332,3175.6941374074077,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,0.0,0.0,36.41538904279905,51.66666666666668,46.10666666666668,0.0,50.032690452929096,0.0,0.0,0.0,36.41538904279905,48.51781523976463,50.032690452929096,47.760377633182394,12.43753247303448,17.263687009064792,-0.039654178887338826,9.436599611517703,3.627467595770199,0.7103272466836766,1.6500000000000001,9.236100170605994,1617.434020306359,-773.7955024653529,-835.1743408308192,36.71612773233009,-853.6719467650837,0.0,0.0,490.74344729450473,0.0,3.0,0.04175957401979694,0.0,0.0,0.24780673917968948,197.99884266666666,-90.63390824738707,0.23652474197344284,8.06302085795063,0.002826675427995379,92.49584088669594,1.2334786632191963,0.19558520335696877,-1968.6898866407255,-28.321163749376822,0.32621007273983993,-844.595569361971,9.421228531151813,0.15363988105498674,224.2788553748173,-187.5627276424872
2025-01-01 04:00:00,7.518341255162028,0.2190049640100347,0.0,7.518341255162028,0.21900496401003466,0.0,0.02616611575547832,0.0,0.5542773715130307,6.887897767893518,0.05,0.0,0.0,0.20442163067670133,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004450810946637427,0.0,0.000518804885485634,0.0,0.021196499923355257,0.0,0.010009968790787431,0.0,0.24100389880132558,0.18075292410099414,0.14157200100107165,0.0,0.13013322748556982,0.0,0.0,0.0,4330.265258596316,17.5555555555556,0.38333333333333336,2557.6325092972033,6.640087741851852,0.24781002604166666,0.38333333333333336,6640.087741851852,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,0.0,0.0,36.151630265930635,51.66666666666668,46.10666666666668,0.0,49.68881393099584,0.0,0.0,0.0,36.151630265930635,48.212057243285706,49.68881393099584,47.47367889943064,12.43753247303448,17.183502716924625,-0.07498398610527487,8.757032729245863,3.6124622682146064,0.8144494312009624,0.55,9.236100170605994,3798.746122602328,758.039823295201,-1305.05963346185,-121.76527255435835,-951.1487546284101,0.0,0.0,489.86682853244145,0.0,3.0,0.04331930897733267,0.0,0.0,0.2570624091160797,197.99884266666666,-70.23720989801922,0.23856719760276726,8.034355279477285,0.0028379547828184066,110.30524472892131,1.2332320829032364,0.17631571944037225,-1781.8656864153756,-17.726999586626334,0.32621007273983993,-1314.8328785802782,9.773245118428408,0.1451157636813394,62.98922002923659,-184.75449258359495
2025-01-01 05:00:00,4.0407833734902985,0.2190049640100347,0.0,4.0407833734902985,0.21900496401003466,0.0,0.026674779863665454,0.0,0.669896617677559,3.294211975949074,0.05,0.0,0.0,0.20442163067670133,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004959475054824562,0.0,0.000518804885485634,0.0,0.021196499923355257,0.0,0.010009968790787431,0.0,0.24100389880132558,0.18075292410099414,0.20181540568237877,0.0,0.18550906896879102,0.0,0.0,0.0,2070.996428024325,17.5555555555556,0.18333333333333332,1223.2155479247492,3.1756941374074072,0.11851783854166667,0.18333333333333332,3175.6941374074077,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,0.0,0.0,35.683308379115786,51.66666666666668,46.10666666666668,0.0,49.34918928488478,0.0,0.0,0.0,35.683308379115786,47.90983588147044,49.34918928488478,47.19015917976328,12.43753247303448,17.282697295499254,-0.0373878631085678,9.308323537246256,2.7837358391854328,-0.028421979151523794,-0.25000000000000006,9.236100170605994,1468.2732793709363,-768.6595658868054,-1284.5101277932154,-202.2006949381035,-1027.1491965272785,0.0,0.0,490.3754926406286,0.0,3.0,0.044452498902455076,0.0,0.0,0.26378690539764466,197.99884266666666,-65.9494447667389,0.23836695156953658,8.097783021434015,0.0028549864525830243,113.45231541881715,1.2321794641469217,0.1586975075604874,-1961.9253907634977,-29.949723048057137,0.32621007273983993,-1303.4809951721365,18.970867378921294,0.11347942355238397,20.197837027536586,-222.3985319656401
2025-01-01 06:00:00,7.76874150106351,0.22876253318097842,0.0,7.768741501063509,0.22876253318097842,0.0,0.042231623191586694,0.45831437259259267,0.6297715533811821,6.588423951898148,0.05,0.0,0.0,0.21417919984764508,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0055953051900584794,0.0,0.0008752859300257122,0.0,0.0357610320715025,0.0,0.014684435348749485,0.0,0.2522607535051241,0.18919556512884303,0.1716937033417252,0.0,0.15782114822718044,0.0,0.0,0.0,4141.99285604865,17.5555555555556,0.36666666666666664,2446.4310958494984,6.3513882748148145,0.23703567708333334,0.36666666666666664,6351.388274814815,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,458.31437259259263,0.18333333333333332,35.52941829164737,51.66666666666668,46.10666666666668,0.0,48.982884848091246,0.1033379478955263,261.7347517784391,458.31437259259263,35.52941829164737,47.67462010391834,48.982884848091246,47.0204877318319,12.43753247303448,17.189183411808617,-0.07044525637105999,8.56679049923796,2.9614514086365142,-0.30708524935653764,0.3,9.236100170605994,3583.524433962825,425.36562088580143,-1126.2862424271157,-78.77450671223633,-967.9494286756512,0.0,0.0,473.3787039691711,0.0,2.2507500000000005,0.043604970356490906,0.0,0.0,0.2587575608636818,148.54863171066668,-63.89769737934505,0.24060567148916218,8.064834047147745,0.0028647975844652953,45.76038696157564,1.2325691883008407,0.1841736068229357,-2004.225838025326,-16.839636938371143,0.32621007273983993,-1140.8518185629296,14.565576135813902,0.1391835311444634,116.30268072670285,-195.07718743893918
2025-01-01 07:00:00,4.9408131410656,0.2451938090691742,0.0,4.9408131410655995,0.24519380906917418,0.0,0.08196617755395921,1.0416235740740742,0.4730114134884926,3.294211975949074,0.05,0.0,0.0,0.23061047573584087,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005213807108918129,0.0,0.0018337069228371548,0.0,0.07491866352220393,0.0,0.0267876837766041,0.0,0.2724158838319254,0.20431191287394398,0.07229208561756852,0.0,0.06645100977986543,0.0,0.0,0.0,2070.996428024325,17.5555555555556,0.18333333333333332,1223.2155479247492,3.1756941374074072,0.11851783854166667,0.18333333333333332,3175.6941374074077,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,1041.6235740740742,0.4166666666666667,38.654942317379785,51.66666666666668,46.10666666666668,0.0,51.29484524685804,0.24380798479958915,660.8495281992703,1041.6235740740742,38.654942317379785,50.41827104331018,51.29510390215605,49.97972528623824,12.43753247303448,17.246129549693045,-0.040635315163943746,8.550872129457552,2.710481729070727,-0.5580579045721826,-0.55,9.236100170605994,1433.09662956093,-1053.5875480267368,-1384.5455358984102,-203.73353643717846,-1058.00971459827,0.0,0.0,479.63190174744983,10.08712261121171,1.2495000000000003,0.04506941872115863,0.0,0.0,0.2674477877748399,82.46651797066667,-59.521985612574575,0.24004425293342962,8.096332856359654,0.0028685644415134674,17.945979259653814,1.2323244007669096,0.18718526901818325,-2261.0719825847586,-15.731113366727266,0.32621007273983993,-1401.7761490018975,17.230613103487357,0.13703201347902147,-5.0033473484550735,-198.7301890887234
2025-01-01 08:00:00,7.674977643078195,0.2490675173418069,0.0,7.674977643078195,0.2490675173418069,0.0,0.08708137163903282,0.16665977185185188,0.48333873169379266,6.887897767893518,0.05,0.0,0.0,0.23448418400847357,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003942146838450292,0.0,0.001986296595038812,0.0,0.0811529282055437,0.0,0.03195005761839384,0.0,0.2767042094333725,0.2075281570750293,0.07229208561756852,0.0,0.06645100977986543,0.0,0.0,0.0,4330.265258596316,17.5555555555556,0.38333333333333336,2557.6325092972033,6.640087741851852,0.24781002604166666,0.38333333333333336,6640.087741851852,17321.968022222223,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,166.65977185185187,0.06666666666666667,38.76256018407154,51.66666666666668,46.10666666666668,0.0,51.616184964604614,0.22443235643677345,608.9940985041992,166.65977185185187,38.76256018407154,50.53478916723946,51.61621032226159,49.99406591089993,12.43753247303448,17.220162329309673,-0.06913006682607653,7.940827860764201,2.232204485593471,-1.0592642237002619,-1.4,9.236100170605994,3771.435879652141,95.8787202121146,-1544.325432717246,-258.23041424341443,-1144.8722929559801,0.0,0.0,478.2413278830554,731.4083807532108,0.9990000000000001,0.04650345875654849,0.0,0.0,0.2759575677082899,65.933614608,107.80158612874989,0.2408537015624037,8.091519793900678,0.002871961530507387,46.77961578355325,1.2330116200227683,0.19857901854397625,-2456.8638591596305,-4.889929925458224,0.32621007273983993,-1566.2290971517518,21.903664434505895,0.14621617318744481,-66.69409048119161,-191.53632376222282
2025-01-01 09:00:00,13.538410990006273,0.22912680329507804,0.0,13.538410990006273,0.22912680329507804,0.0,0.04049820138466949,0.45831437259259267,0.41169814422345624,12.577900271805555,0.05,0.0,0.0,0.2145434699617447,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031791506761695907,0.0,0.0008915972398127858,0.0,0.03642745346868711,0.0,0.01580190041816129,0.0,0.2501165907044006,0.1875874430283004,0.057231234447241736,0.0,0.05260704940906014,0.0,0.0,0.0,7907.440907001967,20.0555555555556,0.7,4670.459364803589,12.125377615555555,0.45252265625,0.7,12125.377615555557,17321.968022222223,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11932.68336,458.31437259259263,0.18333333333333332,37.24586957776952,51.66666666666668,46.10666666666668,0.0,51.48300682494595,0.0,0.0,458.31437259259263,37.24586957776952,51.261970333203166,51.49211796846834,51.14234094380938,12.43753247303448,19.287045488574048,-0.3844682396219914,11.638179778496974,2.0377306519294986,-0.8047615277087927,-0.85,9.236100170605994,7270.922658404674,1133.9201984845415,-1220.9594216350747,-94.67600175446572,-1298.8677273198025,0.0,0.0,341.3333040545158,2063.5238177094293,0.24975000000000003,0.048868771658566575,0.0,0.0,0.28999364185767834,16.483403652,321.0161746679927,0.212351479529078,9.070314503342125,0.002879352956854766,57.46416611164305,1.2249109293356548,0.2094554768693525,-3461.9623937412034,-74.57677257784346,0.32621007273983993,-1243.660937670073,22.701516034998367,0.14986986764136115,-9.250964105806831,-85.42503764865889
