Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.5186749446446057,0.11899328219424866,0.0,0.5186749446446057,0.11899328219424866,0.0,0.05139903155227052,0.0,0.1603070006137027,0.2969689124786325,0.010000000000000002,0.0,0.0,0.116076615527582,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.01861984649122807,0.0,0.032779185061042444,0.0,0.005538179910259994,0.0,0.11970407022091352,0.08977805266568512,296.9689124786325,20.000000000000057,0.3333333333333333,0.0,0.26171250222222225,0.03525641025641025,0.3333333333333333,261.71250222222227,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,0.0,0.0,35.39743538647672,51.66666666666668,46.10666666666668,0.0,51.06180786143737,0.0,0.0,0.0,35.39743538647672,49.722629074527724,51.06180786143737,49.05303968107291,12.43753247303448,19.338238444130887,-0.1665611360226236,2.8,9.236100170605994,335.26243117141144,-387.16949067385923,0.0,0.0,401.325589917176,0.0,3.0,0.01796335316558591,0.0,0.0,0.33426981687280877,197.99884266666666,24.13741944946223,0.23735344380176182,9.495659337499903,0.0032338690531413428,106.04020609921758,1.2243687035028017
2025-01-01 01:00:00,1.1103396623529653,0.11833581812270123,0.0,1.1103396623529653,0.11833581812270123,0.0,0.05000254306542841,0.0,0.15943038185163946,0.8909067374358973,0.010000000000000002,0.0,0.0,0.11541915145603457,0.0,0.0029166666666666685,1.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.01722335800438596,0.0,0.032779185061042444,0.0,0.005538179910259994,0.0,0.11970407022091352,0.08977805266568512,890.9067374358975,20.000000000000057,1.0,0.0,0.7851375066666667,0.10576923076923075,1.0,785.1375066666667,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,0.0,0.0,34.37519754908423,51.66666666666668,46.10666666666668,0.0,50.73250765088412,0.0,0.0,0.0,34.37519754908423,49.4284287130529,50.73250765088412,48.7763892441373,12.43753247303448,19.92161042731583,0.0,2.5,9.236100170605994,914.928538500842,-388.36666151552396,0.0,0.0,399.0524826682706,0.0,3.0,0.017114446661391714,0.0,0.0,0.31847299881309576,197.99884266666666,13.335979912197928,0.2319860838374574,9.808428779540582,0.003277449196709472,106.84059210156475,1.2219589845147925
2025-01-01 02:00:00,0.3076469798985944,0.11767835405115382,0.0,0.30764697989859435,0.11767835405115382,0.0,0.05000254306542841,0.0,0.15855376308957625,0.08909067374358974,0.010000000000000002,0.0,0.0,0.11476168738448715,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.01722335800438596,0.0,0.032779185061042444,0.0,0.005538179910259994,0.0,0.11970407022091352,0.08977805266568512,89.09067374358975,20.000000000000057,0.1,0.0,0.07851375066666667,0.010576923076923076,0.1,78.51375066666667,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,0.0,0.0,34.20536974437267,51.66666666666668,46.10666666666668,0.0,50.41068659177412,0.0,0.0,0.0,34.20536974437267,49.140851839464226,50.41068659177412,48.50593446330928,12.43753247303448,19.77898842061487,-0.009625237727024802,1.6500000000000001,9.236100170605994,127.43016399795178,-381.65287974643957,0.0,0.0,398.1758639062074,0.0,3.0,0.016086305585461577,0.0,0.0,0.2993409066027732,197.99884266666666,21.816506094594217,0.2372987618958541,9.794325689029638,0.0033225977244061085,110.76589445666069,1.2225212339945997
2025-01-01 03:00:00,0.7364442919059867,0.1170208899796064,0.0,0.7364442919059868,0.1170208899796064,0.0,0.049071550740867005,0.0,0.157677144327513,0.5196955968376068,0.010000000000000002,0.0,0.0,0.11410422331293973,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.01629236567982456,0.0,0.032779185061042444,0.0,0.005538179910259994,0.0,0.11970407022091352,0.08977805266568512,519.6955968376068,20.000000000000057,0.5833333333333334,0.0,0.45799687888888896,0.06169871794871794,0.5833333333333334,457.99687888888894,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,0.0,0.0,34.28323385354187,51.66666666666668,46.10666666666668,0.0,50.08732004390807,0.0,0.0,0.0,34.28323385354187,48.85138448534334,50.08732004390807,48.23341670606098,12.43753247303448,19.421595990106212,-0.12433917159609104,1.6500000000000001,9.236100170605994,552.0217143719198,-383.28921011031315,0.0,0.0,396.3682528195828,0.0,3.0,0.01649092838290499,0.0,0.0,0.30687030198665344,197.99884266666666,19.24707482504325,0.24586040107408727,9.68335920590208,0.0033676952958977906,101.24749842228448,1.2239808328644957
2025-01-01 04:00:00,2.0513909350224115,0.1186797635658035,0.0,2.0513909350224115,0.11867976356580351,0.0,0.056185897194277835,0.9332947223703704,0.16100357802186588,0.8909067374358973,0.010000000000000002,0.0,0.0,0.11576309689913683,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.01629236567982456,0.0,0.03989353151445328,0.0,0.006652782156350055,0.0,0.12279252043123957,0.09209439032342966,890.9067374358975,20.000000000000057,1.0,0.0,0.7851375066666667,0.10576923076923075,1.0,785.1375066666667,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,933.2947223703704,0.26666666666666666,33.84238352842403,51.66666666666668,46.10666666666668,0.0,50.05147247792868,0.2607101436818603,688.4491390499481,933.2947223703704,33.84238352842403,49.01885785420629,50.05147247792868,48.5025505423451,12.43753247303448,19.978433219923033,0.0,0.55,9.236100170605994,871.2846333884274,-440.00734894471077,0.0,0.0,406.5928414526236,0.0,3.0,0.017232097734585856,0.0,0.0,0.32066230068390894,197.99884266666666,13.792403444617246,0.24018306213171087,9.974178534544626,0.0034075877628834445,104.88021990128507,1.2210530002175422
2025-01-01 05:00:00,1.6678924426614055,0.12918315673798997,0.0,1.6678924426614055,0.12918315673798997,0.0,0.11459696276513817,1.0499565626666667,0.18152155912703666,0.3118173581025641,0.010000000000000002,0.0,0.0,0.1262664900713233,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.01815435032894737,0.0,0.0964426124361908,0.0,0.013166239031938852,0.0,0.13679704466082152,0.10259778349561612,311.81735810256407,20.000000000000057,0.35,0.0,0.27479812733333336,0.03701923076923076,0.35,274.79812733333335,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,1049.9565626666667,0.3,34.508130584959204,51.66666666666668,46.10666666666668,0.0,51.27799995197555,0.4402545926638867,1190.5132672839347,1049.9565626666667,34.508130584959204,49.5739061000638,51.27799995197555,48.721859174107934,12.43753247303448,19.95470480427535,0.0,-0.25000000000000006,9.236100170605994,359.617197017282,-457.8169036073874,0.0,0.0,484.54157143258396,0.0,3.0,0.01720546427592911,0.0,0.0,0.320166693807742,197.99884266666666,21.075171089521387,0.24372127015310535,10.010775406429026,0.0034542363336812665,105.74610045371965,1.2205049798268524
2025-01-01 06:00:00,2.4550082842329237,0.1385253929708547,0.0,2.4550082842329237,0.1385253929708547,0.0,0.20133250733920574,2.0415822051851853,0.2020935717085329,0.0,0.010000000000000002,0.0,0.0,0.13560872630418802,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.02048183114035088,0.0,0.1808506761988549,0.0,0.021281936636282115,0.0,0.14750012211384803,0.11062509158538598,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,2041.5822051851853,0.5833333333333334,35.317723971257664,51.66666666666668,46.10666666666668,0.0,51.03653231506805,0.779311551624479,2094.900355801745,2041.5822051851853,35.317723971257664,49.745771067986716,51.0374203849484,49.099502374565695,12.43753247303448,19.4241797848272,-0.08923370969775822,0.3,9.236100170605994,190.39321119253688,-424.2897136697998,0.0,0.0,591.0999131664358,0.0,3.0,0.016885594545713742,0.0,0.0,0.31421442002251754,197.99884266666666,23.58301169590079,0.2547384242808047,9.816982181899315,0.0034939468760872496,93.73479294352101,1.2226884019673525
2025-01-01 07:00:00,2.1358908519973836,0.13928120512759742,0.0,2.1358908519973836,0.13928120512759742,0.0,0.19450052518351937,1.3416111634074075,0.20371957718423458,0.38605958622222225,0.010000000000000002,0.0,0.0,0.13636453846093077,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.019085342653508773,0.0,0.1754151825300106,0.0,0.021900192569660196,0.0,0.1467546341320452,0.11006597559903387,386.0595862222222,20.000000000000057,0.43333333333333335,0.0,0.3402262528888889,0.04583333333333332,0.43333333333333335,340.2262528888889,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,1341.6111634074075,0.38333333333333336,36.09304148336831,51.66666666666668,46.10666666666668,0.0,51.32792387431057,0.33735028285678703,911.9432376049436,1341.6111634074075,36.09304148336831,50.2674014799892,51.32792387431057,49.73714028282853,12.43753247303448,19.305887223580896,-0.19411277641915922,-0.55,9.236100170605994,459.60871390575034,-452.12581545204836,0.0,0.0,506.7465835785108,0.8759382855865596,1.8,0.01726555733877292,0.0,0.0,0.3212849314177785,118.7993056,18.928359557065672,0.2591010972376714,9.801471930358993,0.0035279955934400336,38.86400794664974,1.2231578429652932
2025-01-01 08:00:00,1.1092999229034075,0.11965074626579608,0.0,1.1092999229034075,0.11965074626579608,0.0,0.0472095660917442,0.0,0.16118361937576592,0.8909067374358973,0.010000000000000002,0.0,0.0,0.11673407959912942,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.014430381030701754,0.0,0.032779185061042444,0.0,0.005538179910259994,0.0,0.11970407022091352,0.08977805266568512,890.9067374358975,20.000000000000057,1.0,0.0,0.7851375066666667,0.10576923076923075,1.0,785.1375066666667,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,0.0,0.0,37.058370774157225,51.66666666666668,46.10666666666668,0.0,51.52090156926522,0.0,0.0,0.0,37.058370774157225,51.42178968973039,51.52090156926522,51.37223374996298,12.43753247303448,19.57320696958982,-0.0015982735661443333,-1.4,9.236100170605994,627.7721219195504,-498.8031776778036,0.0,0.0,200.01390055204618,87.28707430061299,0.0,0.017989548843412757,0.0,0.0,0.33475727733463473,0.0,35.65466160941053,0.254444707753309,9.91772432026823,0.003521007860784729,-39.05669084064403,1.222619839910411
2025-01-01 09:00:00,1.1065069459297234,0.11965074626579608,0.0,1.1065069459297234,0.11965074626579608,0.0,0.044416589118059985,0.0,0.16118361937576592,0.8909067374358973,0.010000000000000002,0.0,0.0,0.11673407959912942,0.0,0.0029166666666666685,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.011637404057017544,0.0,0.032779185061042444,0.0,0.005538179910259994,0.0,0.11970407022091352,0.08977805266568512,890.9067374358975,20.000000000000057,1.0,0.0,0.7851375066666667,0.10576923076923075,1.0,785.1375066666667,785.1375066666667,0.0,22.222222222222285,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,286.9166177777778,0.0,0.0,36.44436390562047,51.66666666666668,46.10666666666668,0.0,51.19183046940092,0.0,0.0,0.0,36.44436390562047,51.11220537353806,51.19183046940092,51.072392825606634,12.43753247303448,19.79078337024928,0.0,-0.85,9.236100170605994,687.7332274362237,-485.6223781792439,0.0,0.0,197.22092357836198,288.60058000167226,0.0,0.01781772290715973,0.0,0.0,0.3315598662657851,0.0,85.22794460120812,0.25028844302099557,10.00570866228041,0.003508741081730494,-19.315542850130285,1.2223340884115947
