Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:00:00,2.6054275614078146,0.07267261469802057,6.108698766577523e-05,2.6054275614078146,0.07267261469802057,6.108698766577523e-05,0.013680956325665477,0.8250098313333335,0.0915444059710375,1.655192367777778,0.020000000000000004,6.108698766577523e-05,0.0,0.0,0.06683928136468723,0.0,0.005833333333333337,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00430583950109649,0.0,0.009375116824568985,0.0,0.002425364151454514,0.0,0.057473104509100405,0.04310482838182529,6.108698766577523e-05,1655.192367777778,15.5555555555556,0.48333333333333334,0.0,1.655192367777778,0.0,0.48333333333333334,1655.192367777778,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,825.0098313333333,0.15,41.677286113820365,51.66666666666668,46.10666666666668,0.0,51.371661075354915,0.0,0.0,825.0098313333333,41.677286113820365,51.06041841493081,51.37903910457116,50.8974190555025,12.43753247303448,15.285069255294816,-0.05063343557140311,1.6500000000000001,1495.1096688976183,-362.27336166456615,0.0,0.0,233.2014734255104,0.0,2.0,0.02028609155610313,0.0,0.0,0.37749233380962977,131.99922844444444,-31.010810641103824,0.2930094480457444,7.421900701986804,0.003087834385023419,61.59323510616989,1.2417448079574325
2025-01-01 03:00:00,1.5510497986138247,0.0720480238300505,0.00012217397533155047,1.5510497986138247,0.0720480238300505,0.00012217397533155047,0.013448208244525124,0.0,0.09071161814707743,1.4268899722222224,0.020000000000000004,0.00012217397533155047,0.0,0.0,0.06621469049671716,0.0,0.005833333333333337,1.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.00407309141995614,0.0,0.009375116824568985,0.0,0.002425364151454514,0.0,0.057473104509100405,0.04310482838182529,0.00012217397533155047,1426.8899722222225,15.5555555555556,0.4166666666666667,0.0,1.4268899722222224,0.0,0.4166666666666667,1426.8899722222225,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,42.15771843536289,51.66666666666668,46.10666666666668,0.0,51.38305626373312,0.0,0.0,0.0,42.15771843536289,51.40323412639223,51.41332305772178,51.38305626373312,12.43753247303448,15.16929666826959,-0.06407833054850771,1.6500000000000001,1256.0938079873833,-375.32102952692304,0.0,0.0,232.13593752040998,0.0,2.0,0.02123921671754491,0.0,0.0,0.395228497555627,131.99922844444444,-27.611072228325998,0.2974956348523101,7.3949245433656765,0.00311213958963916,50.158390600014066,1.2422248455500897
2025-01-01 04:00:00,1.2077634174565313,0.07142343296208047,0.00042760891366042667,1.2077634174565315,0.07142343296208047,0.00042760891366042667,0.013448208244525124,0.0,0.08987883032311736,1.0844363788888889,0.020000000000000004,0.00042760891366042667,0.0,0.0,0.06559009962874712,0.0,0.005833333333333337,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.00407309141995614,0.0,0.009375116824568985,0.0,0.002425364151454514,0.0,0.057473104509100405,0.04310482838182529,0.00042760891366042667,1084.4363788888888,15.5555555555556,0.31666666666666665,0.0,1.0844363788888889,0.0,0.31666666666666665,1084.4363788888888,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,41.80000110854527,51.66666666666668,46.10666666666668,0.0,51.15576513008975,0.0,0.0,0.0,41.80000110854527,51.19130634337499,51.20907695001761,51.15576513008975,12.43753247303448,15.264248999029018,-0.0505079460338731,0.55,862.0413107803053,-425.9373943606921,0.0,0.0,231.3031496964499,0.0,2.0,0.022029153587135194,0.0,0.0,0.40992798324212415,131.99922844444444,-27.760823444341433,0.2973051908579644,7.459413834684531,0.003130546494761538,57.41522768764617,1.2412197918942847
2025-01-01 05:00:00,1.7789849025077011,0.07142343296208047,0.0007330438519893028,1.7789849025077011,0.07142343296208047,0.0007330438519893028,0.013913704406805828,0.0,0.08987883032311736,1.655192367777778,0.020000000000000004,0.0007330438519893028,0.0,0.0,0.06559009962874712,0.0,0.005833333333333337,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.004538587582236842,0.0,0.009375116824568985,0.0,0.002425364151454514,0.0,0.057473104509100405,0.04310482838182529,0.0007330438519893028,1655.192367777778,15.5555555555556,0.48333333333333334,0.0,1.655192367777778,0.0,0.48333333333333334,1655.192367777778,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,41.49619558308054,51.66666666666668,46.10666666666668,0.0,50.929978655787245,0.0,0.0,0.0,41.49619558308054,50.980646200945145,51.005979973524106,50.929978655787245,12.43753247303448,15.314142260448614,-0.03580549540345637,-0.25000000000000006,1408.7340369941255,-450.57767274231657,0.0,0.0,231.7686458587306,0.0,2.0,0.02198543574823098,0.0,0.0,0.4091144628559313,131.99922844444444,-27.64930390006642,0.29880766793418284,7.513042652233825,0.003158323341990959,59.495291484582,1.2403612815876768
2025-01-01 06:00:00,1.8453987358536743,0.07380392469558626,0.001771522642307482,1.8453987358536743,0.07380392469558626,0.001771522642307482,0.019330510619081986,0.0,0.09380025856792555,1.7122679666666667,0.020000000000000004,0.001771522642307482,0.0,0.0,0.06797059136225293,0.0,0.005833333333333337,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00512045778508772,0.0,0.014210052833994267,0.0,0.0031728034182549616,0.0,0.05898151783918801,0.04423613837939099,0.001771522642307482,1712.2679666666668,15.5555555555556,0.5,0.0,1.7122679666666667,0.0,0.5,1712.2679666666668,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,41.09248867590553,51.66666666666668,46.10666666666668,0.0,50.69893517214938,0.1470855860610499,390.81583924867397,0.0,41.09248867590553,50.541003720764344,50.75395969280897,50.40701347441224,12.43753247303448,15.213223441752698,-0.05919564199101351,0.3,1497.743352819959,-428.59565121401124,0.0,0.0,241.00129138270884,0.0,2.0,0.021867709145925063,0.0,0.0,0.4069237555068575,131.99922844444444,-26.930254015405424,0.30256513556751924,7.486988050797944,0.003177430464253982,44.229319458359605,1.2407811660587567
2025-01-01 07:00:00,2.9014096427502705,0.0894149909768943,0.002810001432625661,2.90140964275027,0.0894149909768943,0.002810001432625661,0.07922079279966031,1.650019662666667,0.12480840728394306,1.02736078,0.020000000000000004,0.002810001432625661,0.0,0.0,0.08358165764356097,0.0,0.005833333333333337,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004771335663377193,0.0,0.07444945713628312,0.0,0.013366197092528415,0.0,0.07813069723301194,0.05859802292475893,0.002810001432625661,1027.36078,15.5555555555556,0.3,0.0,1.02736078,0.0,0.3,1027.36078,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,1650.0196626666666,0.3,40.10617031483203,51.66666666666668,46.10666666666668,0.0,51.192498135766634,0.5636146990373606,1526.839714545827,1650.0196626666666,40.10617031483203,49.635615370786724,51.19268583360792,48.85698629045549,12.43753247303448,15.227692289102444,-0.06112327990034476,-0.55,856.363305390422,-470.3704263476011,0.0,0.0,325.0483119341814,2.6833630956054852,1.9164999999999999,0.022588556395311883,0.0,0.0,0.4203375917669732,126.48826065688887,-25.675360196158227,0.3041219083823421,7.517111120726953,0.0031967449618903756,50.111384444446344,1.2407045657475293
2025-01-01 08:00:00,3.4348521376224435,0.0840378864340497,0.0026878274572941104,3.4348521376224435,0.0840378864340497,0.0026878274572941104,0.05233728463487226,1.650019662666667,0.11437842143201565,1.5981167688888889,0.020000000000000004,0.0026878274572941104,0.0,0.0,0.07820455310071636,0.0,0.005833333333333337,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0036075952576754386,0.0,0.04872968937719681,0.0,0.010105683964393809,0.0,0.07012843668525907,0.05259632751394429,0.0026878274572941104,1598.116768888889,15.5555555555556,0.4666666666666667,0.0,1.5981167688888889,0.0,0.4666666666666667,1598.116768888889,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,1650.0196626666666,0.3,40.6332975623585,51.66666666666668,46.10666666666668,0.0,51.37697643107762,0.38513005499227365,1043.4881350216483,1650.0196626666666,40.6332975623585,50.17156312779329,51.377115526501605,49.56871738072714,12.43753247303448,15.317347895097338,-0.029227243606493345,-1.4,1305.6677815271532,-522.1218801690245,0.0,0.0,227.806329721142,178.28628203036442,1.0,0.023620767475184833,0.0,0.0,0.43954542036460026,65.99961422222222,1.866563086146619,0.3037881822674794,7.580388806325327,0.003210430259242731,21.761816229994636,1.2408910346305333
2025-01-01 09:00:00,1.7882399527569426,0.0843638571113144,0.0025045664942967847,1.7882399527569426,0.0843638571113144,0.0025045664942967847,0.05354068680617107,0.0,0.11658249706188256,1.5981167688888889,0.020000000000000004,0.0025045664942967847,0.0,0.0,0.07853052377798106,0.0,0.005833333333333337,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.002909351014254386,0.0,0.050631335791916685,0.0,0.011875132024574459,0.0,0.07056306425494532,0.05292229819120898,0.0025045664942967847,1598.116768888889,15.5555555555556,0.4666666666666667,0.0,1.5981167688888889,0.0,0.4666666666666667,1598.116768888889,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,42.09569497734222,51.66666666666668,46.10666666666668,0.0,51.782787249903365,0.07055415180120608,193.5375163634491,0.0,42.09569497734222,51.38476633877376,51.784331233392386,51.18421189971994,12.43753247303448,15.21165899305356,-0.06561742336659178,-0.85,1393.1576019204788,-490.06263294738585,0.0,0.0,231.1833835924297,458.5029087896836,1.0,0.023076647377811958,0.0,0.0,0.42942019910835416,65.99961422222222,53.92008238654588,0.30731005926573496,7.5491974879805515,0.0032239698153539794,45.47182151440401,1.2419590001219014
2025-01-01 10:00:00,0.8753841429897143,0.08373926624334435,0.0026878274572941104,0.8753841429897142,0.08373926624334435,0.0026878274572941104,0.05318660696376091,0.0,0.1172903493592867,0.6849071866666667,0.020000000000000004,0.0026878274572941104,0.0,0.0,0.07790593291001101,0.0,0.005833333333333337,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0027929769736842105,0.0,0.050393629990076697,0.0,0.013415772145938648,0.0,0.07056306425494532,0.05292229819120898,0.0026878274572941104,684.9071866666668,15.5555555555556,0.2,0.0,0.6849071866666667,0.0,0.2,684.9071866666668,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,39.54988087212345,51.66666666666668,46.10666666666668,0.0,51.25739382557505,0.14281983445214713,387.862570942009,0.0,39.54988087212345,49.22774833079582,51.25739382557505,48.212925583406204,12.43753247303448,15.294907433526854,-0.0366122952653298,0.85,586.3087595928682,-407.1155391159484,0.0,0.0,231.53715604742365,576.3572135593483,1.0,0.021452615906029406,0.0,0.0,0.39919952161767003,65.99961422222222,76.97995599472624,0.30774157411447006,7.6158358113450815,0.0032460646689031277,56.941398555539216,1.241583750318223
2025-01-01 11:00:00,1.9181485226799067,0.08373926624334435,0.002810001432625661,1.9181485226799064,0.08373926624334435,0.002810001432625661,0.05161774867161702,1.1000131084444444,0.11868607778606713,0.6278315877777777,0.020000000000000004,0.002810001432625661,0.0,0.0,0.07790593291001101,0.0,0.005833333333333337,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0027929769736842105,0.0,0.0488247716979328,0.0,0.014811500572719077,0.0,0.07056306425494532,0.05292229819120898,0.002810001432625661,627.8315877777778,15.5555555555556,0.18333333333333332,0.0,0.6278315877777777,0.0,0.18333333333333332,627.8315877777778,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,1100.0131084444445,0.2,40.352764246911434,51.66666666666668,46.10666666666668,0.0,51.31892416476681,0.21487834319396512,580.8094336441251,1100.0131084444445,40.352764246911434,49.81215381443632,51.31892416476681,49.05876863927108,12.43753247303448,15.206723365441313,-0.06027242420915201,1.95,589.6268368443743,-348.63431830828335,0.0,0.0,231.36402618206017,551.1739785477829,1.0,0.02015300565837415,0.0,0.0,0.3750158140723545,65.99961422222222,79.0655411928196,0.31147948252259156,7.596430951545025,0.0032685536981376133,51.19433947296975,1.2413643522775868
2025-01-01 12:00:00,0.7248969789644492,0.07925519900857014,0.00256565348196256,0.7248969789644492,0.07925519900857014,0.00256565348196256,0.028419937667721513,0.0,0.10572105240783883,0.5707559888888889,0.020000000000000004,0.00256565348196256,0.0,0.0,0.0734218656752368,0.0,0.005833333333333337,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.002909351014254386,0.0,0.025510586653467126,0.0,0.007825231507523055,0.0,0.06291873229399292,0.04718904922049468,0.00256565348196256,570.7559888888889,15.5555555555556,0.16666666666666666,0.0,0.5707559888888889,0.0,0.16666666666666666,570.7559888888889,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,41.19809586454778,51.66666666666668,46.10666666666668,0.0,51.60113164079485,0.03533594808678177,96.76875818172455,0.0,41.19809586454778,50.51365441905691,51.60113164079485,49.96991580818795,12.43753247303448,15.141366656720102,-0.09071970175926701,3.05,497.24721367425246,-310.60991991520063,0.0,0.0,157.2255181385364,535.5956225805492,0.41650000000000004,0.019770690113464526,0.0,0.0,0.3679015216567602,27.488839323555556,79.87562656202782,0.314100501853303,7.579261460087105,0.003283844276201874,11.684089918323691,1.2410109348311265
2025-01-01 13:00:00,1.2659008471091806,0.08088505239489362,0.002321305531299459,1.2659008471091806,0.08088505239489362,0.002321305531299459,0.03422203088364128,1.1000131084444444,0.11166570778109482,0.0,0.020000000000000004,0.002321305531299459,0.0,0.0,0.07505171906156027,0.0,0.005833333333333337,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0032584731359649125,0.0,0.03096355774767637,0.0,0.011596749032347762,0.0,0.06509187014242421,0.048818902606818135,0.002321305531299459,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,1100.0131084444445,0.2,40.32366162381773,51.66666666666668,46.10666666666668,0.0,51.23110035771695,0.2871490958627325,774.7407191151295,1100.0131084444445,40.32366162381773,49.624247932666,51.23110035771695,48.820821720140536,12.43753247303448,15.039610325364487,-0.05578148477186309,4.45,7.542764446153024,-252.58140136576046,0.0,0.0,179.84208265343307,510.3547578450542,0.5835,0.018376184269741195,0.0,0.0,0.34195195596528954,38.51077489866667,80.28208315848042,0.316010741478928,7.527578097075201,0.003284460706780839,18.149843203301618,1.2408640564839242
2025-01-01 14:00:00,0.19468802219196554,0.08498844797928445,0.0029932623956229866,0.19468802219196557,0.08498844797928445,0.0029932623956229866,0.050461887660686176,0.0,0.12422613453127937,0.0,0.020000000000000004,0.0029932623956229866,0.0,0.0,0.07915511464595111,0.0,0.005833333333333337,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0034912212171052627,0.0,0.04697066644358092,0.0,0.01868598167001119,0.0,0.07056306425494532,0.05292229819120898,0.0029932623956229866,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,42.289307342706365,51.66666666666668,46.10666666666668,0.0,51.76983068682822,0.03518495191134715,96.76875818172455,0.0,42.289307342706365,51.253925355956035,51.76983068682822,50.99597269051994,12.43753247303448,14.92270666361035,-0.13284889194524885,4.7,69.91609436364587,-233.24329203700444,0.0,0.0,235.7482219163416,423.8361178572042,1.0,0.017660854017970098,0.0,0.0,0.32864078237431454,65.99961422222222,67.4111644843087,0.3195529881815669,7.483586527694476,0.0032981762780268336,32.329077846580724,1.240733762056355
2025-01-01 15:00:00,0.20014936515751539,0.08520754592305832,0.0036041322722807387,0.20014936515751539,0.0852075459230583,0.0036041322722807387,0.053991309806352875,0.0,0.1261580553511625,0.0,0.020000000000000004,0.0036041322722807387,0.0,0.0,0.07937421258972498,0.0,0.005833333333333337,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.00407309141995614,0.0,0.049918218386396734,0.0,0.02032577189819585,0.0,0.07168798267060388,0.05376598700295289,0.0036041322722807387,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,41.99543927231948,51.66666666666668,46.10666666666668,0.0,51.5176228030321,0.0356207425128967,96.76875818172455,0.0,41.99543927231948,50.91879660596208,51.5176228030321,50.619383507427074,12.43753247303448,14.843204736416359,-0.21235081913924161,4.15,38.51246210926818,-247.130646798063,0.0,0.0,241.13082059279535,275.34304004316476,1.0,0.017876950327694444,0.0,0.0,0.3326619956306922,65.99961422222222,44.512288314535844,0.322256536743977,7.45801644432205,0.0033091279518189585,27.969151391366996,1.2410680917812624
2025-01-01 16:00:00,0.789426132319825,0.08899879309911371,0.006719568643235276,0.789426132319825,0.08899879309911372,0.006719568643235276,0.06364362619809188,0.0,0.1350265172328441,0.5707559888888889,0.020000000000000004,0.006719568643235276,0.0,0.0,0.08316545976578037,0.0,0.005833333333333337,1.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00512045778508772,0.0,0.058523168413004166,0.0,0.02413923754513691,0.0,0.07424461543346422,0.05568346157509815,0.006719568643235276,570.7559888888889,15.5555555555556,0.16666666666666666,0.0,0.5707559888888889,0.0,0.16666666666666666,570.7559888888889,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,40.31636782977314,51.66666666666668,46.10666666666668,0.0,51.156936215650724,0.035741618501436895,96.76875818172455,0.0,40.31636782977314,49.85513654462506,51.156936215650724,49.20423670911223,12.43753247303448,15.248566096757171,-0.05219209140812972,3.05,525.0972978430594,-312.4279411809819,0.0,0.0,259.4726345728157,86.33807954718131,1.0,0.019592139532712573,0.0,0.0,0.36457897550514134,65.99961422222222,7.296615562336752,0.3149755618452283,7.665628271913182,0.003319240918212886,6.525532719563821,1.2393175484656258
2025-01-01 17:00:00,0.875450799121412,0.09372142707468241,0.009835005014189813,0.875450799121412,0.09372142707468241,0.009835005014189813,0.08091886224784495,0.0,0.14670034909578927,0.6278315877777777,0.020000000000000004,0.009835005014189813,0.0,0.0,0.08788809374134907,0.0,0.005833333333333337,1.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006516946271929825,0.0,0.07440191597591511,0.0,0.0295162241073238,0.0,0.07721030943838221,0.05790773207878664,0.009835005014189813,627.8315877777778,15.5555555555556,0.18333333333333332,0.0,0.6278315877777777,0.0,0.18333333333333332,627.8315877777778,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,40.00737592866646,51.66666666666668,46.10666666666668,0.0,50.90873901150517,0.03253870785517008,87.02437141314499,0.0,40.00737592866646,49.535519424858684,50.90873901150517,48.848909631535456,12.43753247303448,15.197547693890368,-0.06957017222043028,1.95,551.4771787527355,-358.90323141862194,0.0,0.0,288.2141039051697,4.562280057618269,1.0,0.02077879912306123,0.0,0.0,0.3866608485440867,65.99961422222222,-5.66528151158999,0.3154936495859184,7.632702075861387,0.003315263433751985,-9.732190010502869,1.2389573474403346
2025-01-01 18:00:00,1.914166313330497,0.0963511905025671,0.007025003581564152,1.9141663133304967,0.0963511905025671,0.007025003581564152,0.09920237810672522,1.0083453494074075,0.15878699803858623,0.6278315877777777,0.020000000000000004,0.007025003581564152,0.0,0.0,0.09051785716923376,0.0,0.005833333333333337,1.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.007447938596491227,0.0,0.09175443951023397,0.0,0.03809652181294119,0.0,0.07905108502764165,0.059288313770731224,0.007025003581564152,627.8315877777778,15.5555555555556,0.18333333333333332,0.0,0.6278315877777777,0.0,0.18333333333333332,627.8315877777778,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,1008.3453494074075,0.18333333333333332,40.431632813844956,51.66666666666668,46.10666666666668,0.0,51.02236851826927,0.21583235846183477,576.4023360742893,1008.3453494074075,40.431632813844956,49.83981002194537,51.02236851826927,49.24853077378342,12.43753247303448,15.1511055992127,-0.07886656725397963,1.15,563.468151799247,-374.6265996602437,0.0,0.0,318.45541441559874,0.0,1.0,0.02045509147951075,0.0,0.0,0.38063715721360364,65.99961422222222,-8.192250733885773,0.31607080955163536,7.604061305179687,0.003313189076033073,-7.778647127486832,1.2385349667384533
2025-01-01 19:00:00,1.666676744784657,0.09496778554657682,0.004276089136604267,1.6666767447846573,0.09496778554657682,0.004276089136604267,0.10584822511684551,0.0,0.1710141463344784,1.3698143733333334,0.020000000000000004,0.004276089136604267,0.0,0.0,0.08913445221324348,0.0,0.005833333333333337,1.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.007913434758771931,0.0,0.09793479035807358,0.0,0.0521682100501537,0.0,0.07887212073424142,0.059154090550681056,0.004276089136604267,1369.8143733333336,15.5555555555556,0.4,0.0,1.3698143733333334,0.0,0.4,1369.8143733333336,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,41.1390321568694,51.66666666666668,46.10666666666668,0.0,51.33482328637987,0.07159378395607852,193.93128547100451,0.0,41.1390321568694,50.56075061900335,51.33482328637987,50.1737142853151,12.43753247303448,15.223710419851992,-0.0664922942488151,-0.25000000000000006,1260.4395786829932,-434.47954937817815,0.0,0.0,337.34093722214925,0.0,1.0,0.021330864312695645,0.0,0.0,0.3969339155010114,65.99961422222222,-12.236182494311212,0.31411311513391926,7.6327783122455735,0.0033079352281730574,-14.961678244833374,1.2382272718523868
2025-01-01 20:00:00,1.0010114439835722,0.08960703248540801,0.0026878274572941104,1.0010114439835722,0.08960703248540801,0.0026878274572941104,0.0779841474204997,0.0,0.1610445110075169,0.7419827855555555,0.020000000000000004,0.0026878274572941104,0.0,0.0,0.08377369915207468,0.0,0.005833333333333337,1.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.00814618283991228,0.0,0.06983796458058741,0.0,0.04934624547141731,0.0,0.0725572378099764,0.054417928357482284,0.0026878274572941104,741.9827855555557,15.5555555555556,0.21666666666666667,0.0,0.7419827855555555,0.0,0.21666666666666667,741.9827855555557,3424.5359333333336,0.0,18.33333333333337,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1346.0756133333334,0.0,0.0,40.1902059713458,51.66666666666668,46.10666666666668,0.0,51.01125245308982,0.0,0.0,0.0,40.1902059713458,49.735371621809044,51.01125245308982,49.09743120616866,12.43753247303448,15.240224358640772,-0.04698599992745649,-0.55,562.3182827354196,-447.7332375138851,0.0,0.0,283.4493624479849,0.0,0.75,0.02154049673998316,0.0,0.0,0.40083484604744457,49.49971066666667,-15.38062775423574,0.3131401915038292,7.632855661524863,0.0033013182475556393,-21.415272802532847,1.2381609978645192
