Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:53:00,1.4741523869243904,0.09423731797769823,1.128125,0.02456920644873984,0.0015706219662949704,0.018802083333333334,0.02221478727067304,0.007382,0.1284097663203841,1.3161458333333333,0.0,1.128125,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,On,24190.341111382913,21.111111111111143,0.7999999999999999,3575.472499728196,33.062084722222224,1.3161458333333333,1,26449.667777777777,26449.667777777777,Off,0.0,0.0,3.0403131863939354e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0403131863939354e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.26361021868538,0.0,3.4773696458801697,3.4115248580053814,2.8,9.236100170605994,10232.873272769897,-681.2219939725346,-830.3222175464067,-9077.292949032879,-0.0,-0.0,210.1604907091157,0.0,1.0,0.37724377000245474,0.0,0,2.6104973240485796,65.99961422222222,-252.26715801267062,0.1675126732279544,9.623121827373806,0.002567876477014342,-201.51641797690863,1.2169094524196158,0,0,28.557734213033402,1.0873669091327998,-866.5784398601676,36.25622231376089
2025-01-01 00:54:00,1.4741523869243904,0.09423731797769823,1.128125,0.02456920644873984,0.0015706219662949704,0.018802083333333334,0.02221478727067304,0.007382,0.1284097663203841,1.3161458333333333,0.0,1.128125,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,On,24190.341111382913,21.111111111111143,0.7999999999999999,3575.472499728196,33.062084722222224,1.3161458333333333,1,26449.667777777777,26449.667777777777,Off,0.0,0.0,3.0361025693537158e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0361025693537158e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.305656941423692,0.0,3.477367505258931,3.415435056521782,2.8,9.236100170605994,10200.29826333035,-682.4608161847864,-835.9210386115742,-9107.97820547682,-0.0,-0.0,210.1604907091157,0.0,1.0,0.37765898697485545,0.0,0,2.6133705929572875,65.99961422222222,-254.15691100827573,0.16704761427353004,9.641873823813595,0.0025673576336360015,-201.17382153693993,1.2167360653167043,0,0,28.59417911573192,1.0873669091327998,-872.1194962629085,36.198457651334266
2025-01-01 00:55:00,0.15800655359105711,0.09423731797769823,0.0,0.002633442559850952,0.0015706219662949704,0.0,0.02221478727067304,0.007382,0.1284097663203841,0.0,0.0,0.0,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.0320405623266804e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0320405623266804e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.34652425475443,0.0,3.477364561115472,3.419150354798202,2.8,9.236100170605994,-9183.615368773875,-9097.154512809522,-841.2126827899393,-9137.842333803701,-0.0,-0.0,210.1604907091157,0.0,1.0,0.3780623909932611,0.0,0,2.616162117150123,65.99961422222222,-255.9335256792914,0.16659607577551258,9.65918736130644,0.002566839598528685,-200.8228906241071,1.2165675992617526,0,0,28.630387671181165,1.0873669091327998,-877.3843638179195,36.17168102798017
2025-01-01 00:56:00,0.15800655359105711,0.09423731797769823,0.0,0.002633442559850952,0.0015706219662949704,0.0,0.02221478727067304,0.007382,0.1284097663203841,0.0,0.0,0.0,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.054084380949007e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.054084380949007e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.125864677905817,0.0,2.7976871396996676,3.4226898581307768,2.8,9.236100170605994,-9007.519072197101,-874.5045891683035,-846.2668706095722,-8977.05738700722,-0.0,-0.0,210.1604907091157,0.0,1.0,0.37588229881030855,0.0,0,2.6010760500966104,65.99961422222222,-240.62217589899788,0.16883305818102096,9.558698621313557,0.002566322395479738,-198.7402290065107,1.2174802095382535,0,0,34.643812486707205,1.0873669091327998,-882.4001162205724,36.13324561100022
2025-01-01 00:57:00,0.15800655359105711,0.09423731797769823,0.0,0.002633442559850952,0.0015706219662949704,0.0,0.02221478727067304,0.007382,0.1284097663203841,0.0,0.0,0.0,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.075434686176474e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.075434686176474e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.912401593281924,0.0,2.8,3.426068602272705,2.8,9.236100170605994,-8840.148486113942,-930.9794132017604,-851.1116450575184,-8822.601831928881,-0.0,-0.0,210.1604907091157,0.0,1.0,0.37376875067904614,0.0,0,2.5864504626657765,65.99961422222222,-227.70714489417634,0.17102866597713015,9.461029462216668,0.0025658109398260234,-196.71605255856392,1.218364367876777,0,0,34.152203074231174,1.0873669091327998,-887.1880603063597,36.076415248841286
2025-01-01 00:58:00,0.15800655359105711,0.09423731797769823,0.0,0.002633442559850952,0.0015706219662949704,0.0,0.02221478727067304,0.007382,0.1284097663203841,0.0,0.0,0.0,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.096091478009081e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.096091478009081e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.705769377385526,0.0,2.7972410686307687,3.429299691050904,2.8,9.236100170605994,-8679.355710370337,-859.3131914109796,-855.7166837739325,-8674.10904853231,-0.0,-0.0,210.1604907091157,0.0,1.0,0.3717185541109068,0.0,0,2.57226326308693,65.99961422222222,-215.40715254714422,0.17318403693098747,9.366781467765053,0.0025653050607461585,-194.74758976779665,1.2192214644274117,0,0,34.20050788320884,1.0873669091327998,-891.7667652204889,36.05008144655641
2025-01-01 00:59:00,0.15800655359105711,0.09423731797769823,0.0,0.002633442559850952,0.0015706219662949704,0.0,0.02221478727067304,0.007382,0.1284097663203841,0.0,0.0,0.0,0.0,0,0.09423731797769823,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004671815606725145,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.1161042931178905e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1161042931178905e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.50565137802095,-0.10545973309019274,2.8,3.432397566718697,2.8,9.236100170605994,-8524.928222814475,-923.3625613595356,-860.1445256602864,-8531.257169685714,-0.0,-0.0,210.1604907091157,0.0,1.0,0.3697289632733899,0.0,0,2.5584954504143553,65.99961422222222,-203.8315438378781,0.1753000115572833,9.274276801435281,0.002564804595873704,-192.83240815767928,1.2200526979665138,0,0,34.14916662505264,1.0873669091327998,-896.1566967628188,36.012171102532456
2025-01-01 01:00:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.135522668173962e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.135522668173962e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.31175011999669,-0.299360991114451,2.797241313925483,3.435372993788053,2.8,9.236100170605994,-8377.69182410289,-853.2731123906498,-864.4172772360081,-8393.746417035725,-0.0,-0.0,208.97731671465124,0.0,1.0,0.36779738842672194,0.0,0,2.5451291038517776,65.99961422222222,-192.92272378181767,0.1773774201185704,9.18491029365555,0.0025643093902780146,-190.96821555794557,1.2208591978986143,0,0,34.082769651741735,1.0873669091327998,-900.3731090867437,35.95583185073569
2025-01-01 01:01:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.154297066506236e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.154297066506236e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.12377124198544,0.0,2.8,3.4382351634432538,2.8,9.236100170605994,-8234.948191614456,-918.2947275308743,-868.4994601984331,-8261.286994648091,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3659212387405291,0.0,0,2.532146295056051,65.99961422222222,-182.63851368101652,0.17941724407862575,9.097784816601834,0.002563819296015079,-189.1527532829688,1.2216420901573999,0,0,33.98272243995984,1.0873669091327998,-904.4290268175603,35.9295666191272
2025-01-01 01:02:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.172526561456834e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.172526561456834e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.941469594512053,0.0,2.7972547598540656,3.4409949313239516,2.8,9.236100170605994,-8097.594573304205,-849.3788954394117,-872.4482239569379,-8133.6308451151,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3640983852945106,0.0,0,2.519532292065536,65.99961422222222,-172.9410449037564,0.18142009255811456,9.013537336030641,0.002563334171984371,-187.38410096068176,1.222402304413689,0,0,33.896918878533484,1.0873669091327998,-908.3398332436996,35.891609286761664
2025-01-01 01:03:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.190211153025757e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.190211153025757e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.76459887143464,0.0,2.8,3.4436598251345205,2.8,9.236100170605994,-7965.3523755060805,-914.6835235364123,-876.2665241265535,-8010.535323207878,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3623266617559391,0.0,0,2.507272104027534,65.99961422222222,-163.7943690128532,0.1833867384005358,8.931305989485468,0.002562853882931867,-185.66034186619248,1.2231407827361418,0,0,33.7916872489755,1.0873669091327998,-912.1161957096315,35.84967158307799
2025-01-01 01:04:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.2074003778840655e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2074003778840655e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.59292673222219,0.0,2.7972701923279204,3.446236937153903,2.8,9.236100170605994,-7837.961406727049,-846.6357702966557,-879.9739102591204,-7891.77338073208,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3606040171950668,0.0,0,2.495351538668921,65.99961422222222,-155.16534270961904,0.18531794245962077,8.85098905646542,0.0025623782994008085,-183.97966291968757,1.2238584160583168,0,0,33.70681431460497,1.0873669091327998,-915.7681645280135,35.79425426889303
2025-01-01 01:05:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.224044699360699e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.224044699360699e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.42623367571559,0.0,2.8,3.4487320512142534,2.8,9.236100170605994,-7715.178171957547,-911.9586464921422,-883.5360071983238,-7777.132253431903,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3589285069505304,0.0,0,2.483757139085464,65.99961422222222,-147.02323524029524,0.1872144548290151,8.773217763368287,0.0025619072974039972,-182.3403467569802,1.22455604823056,0,0,33.60622191120268,1.0873669091327998,-919.3039358403104,35.7679286419866
2025-01-01 01:06:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.240243190797779e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.240243190797779e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.26431206589566,0.0,2.7972851748500487,3.4511526467122193,2.8,9.236100170605994,-7596.774513471014,-844.5940842058983,-887.0049990347452,-7666.412309427124,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3572982847981053,0.0,0,2.4724761295502162,65.99961422222222,-139.33952075854205,0.18907701545530525,8.697163923351537,0.002561440758121762,-180.74076482948436,1.2252344795060444,0,0,33.52835206260053,1.0873669091327998,-922.734108535173,35.72910950042784
2025-01-01 01:07:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.255995852195307e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.255995852195307e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.10696527371609,0.0,2.8,3.4535032203727827,2.8,9.236100170605994,-7482.536401330618,-909.830225304716,-890.3789688983316,-7559.426026556191,-0.0,-0.0,208.97731671465124,0.0,1.0,0.35571159609230224,0.0,0,2.461496368053903,65.99961422222222,-132.0876914890782,0.1909063543871702,8.6227416575091,0.002560978567622354,-179.1793712932998,1.225894469601607,0,0,33.43636165513737,1.0873669091327998,-926.0650548227718,35.68608592444025
2025-01-01 01:08:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.271253146882221e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.271253146882221e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.954006911626102,0.0,2.797298896740488,3.4557881817530616,2.8,9.236100170605994,-7372.262849060738,-843.0241213591911,-893.6599195126018,-7455.9970762717285,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3541667716701591,0.0,0,2.4508063041196375,65.99961422222222,-125.24308950365925,0.1927031918067953,8.550582651047765,0.002560520616602233,-177.65469753100047,1.2265367404234766,0,0,33.367677495604404,1.0873669091327998,-929.3030233896119,35.64310387701005
2025-01-01 01:09:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.286163684871705e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.286163684871705e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.80526014415379,0.0,2.8,3.4580116806896455,2.8,9.236100170605994,-7265.764933850554,-908.1354966195082,-896.8531609650965,-7355.959497504928,-0.0,-0.0,208.97731671465124,0.0,1.0,0.35266222236996664,0.0,0,2.4403949408729337,65.99961422222222,-118.78275306027786,0.1944682379367761,8.480596080263744,0.002560066800144199,-176.16534719481228,1.2271619785211072,0,0,33.285108619533304,1.0873669091327998,-932.4538948779443,35.60073391284781
2025-01-01 01:10:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.300628392821636e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.300628392821636e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.660557062435025,0.0,2.797311115476237,3.460177451583249,2.8,9.236100170605994,-7162.864907863254,-841.7948847485877,-899.9645350510273,-7259.156947854188,-0.0,-0.0,208.97731671465124,0.0,1.0,0.3511964340598101,0.0,0,2.4302518006396028,65.99961422222222,-112.68527672371758,0.19620219288129984,8.411991339156943,0.002559617017491657,-174.70999168999433,1.227770837314498,0,0,33.22559839675458,1.0873669091327998,-935.5229612249689,35.55842617394155
2025-01-01 01:11:00,0.15682337959659265,0.09361272710972816,0.0,0.002613722993276544,0.0015602121184954694,0.0,0.021864401100168653,0.007382,0.127576978496424,0.0,0.0,0.0,0.0,0,0.09361272710972816,0,1,0,0,Off,0,0,Off,0.032478725134442644,0.024359043850831975,On,0,0,Off,0.004321429436220759,0.0,On,0.0003579217518145452,0.0,On,0.01290511447011927,0,On,0.004279935442014078,0.0,On,0.002760009016786402,0,On,0.09233824434519496,0.06925368325889619,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,26449.667777777777,Off,0.0,0.0,3.314696807403076e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.314696807403076e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.519738113568277,0.0,2.8,3.462288798088091,2.8,9.236100170605994,-7063.395389807503,-906.7726421551532,-902.999142605732,-7165.4420221516475,-0.0,-0.0,208.97731671465124,0.0,1.0,0.34976796309846353,0.0,0,2.4203668935354985,65.99961422222222,-106.93068437050694,0.19790574643845923,8.344699142112667,0.0025591711718375714,-173.28736603723536,1.2283639391286219,0,0,33.151958698822085,1.0873669091327998,-938.5149039664926,35.51576136076061
