occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.581,0.0272,0.361,0.0599,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0272,0.361,0.0599,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0493,0.676,1.0,0.0,0.0,0.0,0.0,0.353,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0493,0.202,1.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
1.0,0.581,0.0169,0.361,0.0493,0.0493,0.426,1.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
1.0,0.581,0.0162,0.361,0.0493,0.0493,0.568,1.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
1.0,0.581,0.0162,0.361,0.0493,0.0493,0.167,1.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
1.0,0.601,0.0165,0.301,0.0493,0.0493,0.0,0.4,0.0,0.0,0.0,0.0,0.118,0,0,0,0
1.0,0.601,0.0165,0.301,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.587,0.0243,0.361,0.0928,0.0928,0.0,0.0,0.0,0.0,0.0,1.0,0.0588,0,0,0,0
1.0,0.612,0.0327,0.301,0.136,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0,0,0,0
1.0,0.663,0.0495,0.18,0.223,0.223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.663,0.0495,0.18,0.223,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0,0,0,0
1.0,0.731,0.0782,0.12,0.334,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0657,0,0,0,0
1.0,0.731,0.0782,0.12,0.334,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
1.0,0.731,0.0782,0.12,0.334,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.857,0.697,0.0657,0.18,0.277,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0,0,0,0
0.714,0.671,0.0632,0.241,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.671,0.0632,0.241,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.671,0.0632,0.241,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.671,0.0632,0.241,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
0.714,0.744,0.111,0.12,0.363,0.363,0.0,0.0,0.0,0.0,0.0,1.0,0.376,0,0,0,0
0.714,0.744,0.111,0.12,0.363,0.363,0.0,0.0,0.0,0.0,0.0,1.0,0.182,0,0,0,0
0.571,0.708,0.0922,0.18,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.571,0.708,0.0922,0.18,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.708,0.103,0.18,0.293,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.571,0.708,0.103,0.18,0.293,0.293,0.0,0.0,0.397,1.0,0.0,0.0,0.118,0,0,0,0
0.571,0.708,0.103,0.18,0.293,0.293,0.0,0.0,0.358,1.0,0.0,0.0,0.0,0,0,0,0
0.571,0.708,0.103,0.18,0.293,0.293,0.0,0.0,0.0,1.0,0.0,0.0,0.163,0,0,0,0
0.429,0.671,0.0886,0.241,0.224,0.224,0.0,0.0,0.0338,0.867,0.133,0.0,0.0,0,0,0,0
0.571,0.708,0.113,0.18,0.282,0.282,0.0,0.0,0.69,0.0,1.0,1.0,0.151,0,0,0,0
0.429,0.671,0.0886,0.241,0.224,0.224,0.0,0.0,0.375,0.0,1.0,0.0,0.198,0,0,0,0
0.429,0.671,0.0886,0.241,0.224,0.224,0.0,0.0,0.259,0.0,1.0,0.0,0.198,0,0,0,0
0.429,0.671,0.093,0.241,0.218,0.218,0.0,0.0,0.0,0.0,1.0,0.0,0.131,0,0,0,0
0.429,0.671,0.093,0.241,0.218,0.218,0.0,0.0,0.0,0.0,0.2,0.0,0.118,0,0,0,0
0.429,0.671,0.093,0.241,0.218,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.671,0.093,0.241,0.218,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.286,0.635,0.0747,0.301,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.286,0.635,0.0747,0.301,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.286,0.635,0.0747,0.301,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.286,0.635,0.0747,0.301,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0,0,0,0
0.429,0.671,0.11,0.241,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.429,0.671,0.11,0.241,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.429,0.671,0.11,0.241,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.671,0.11,0.241,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.429,0.688,0.122,0.241,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.688,0.122,0.241,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.429,0.688,0.122,0.241,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.429,0.688,0.122,0.241,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.713,0.149,0.241,0.292,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.429,0.713,0.149,0.241,0.292,0.292,0.0,0.0,0.0,0.0,0.0,1.0,0.0588,0,0,0,0
0.429,0.713,0.149,0.241,0.292,0.292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.429,0.713,0.149,0.241,0.292,0.292,0.0,0.0,0.0,0.0,0.0,1.0,0.0588,0,0,0,0
0.429,0.738,0.181,0.241,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0667,0.0588,0,0,0,0
0.429,0.738,0.181,0.241,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.738,0.181,0.241,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.429,0.738,0.181,0.241,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
0.429,0.746,0.241,0.241,0.451,0.451,0.434,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.746,0.241,0.241,0.451,0.451,0.213,1.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.714,0.87,0.391,0.12,0.719,0.719,0.246,1.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
