Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.37794872870509466,0.18916664718930548,0.0,0.37794872870509466,0.18916664718930548,0.0,0.06803899470014502,0.0,0.25990973400494966,0.0,0.05,0.0,0.0,0.17458331385597214,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.02105986842105263,0.0,0.046979126279092384,0.0,0.02713198219698676,0.0,0.19771300132543373,0.14828475099407526,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,3474.962350081048,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,0.0,0.0,43.593339300480466,51.66666666666668,46.10666666666668,0.0,51.10162013292209,0.034159112369542104,91.98524634826454,0.0,43.593339300480466,49.29908350151241,51.10162013292209,48.39781518580757,12.43753247303448,11.894716094597378,0.0,2.8,403.2751546629849,-366.23467015090347,0.0,0.0,776.1061181678699,0.0,7.0,0.030892211355567585,0.0,0.0,0.3997774159122514,461.9972995555555,-6.59629335398147,0.49869570849336714,7.131533734097404,0.004222146884204534,179.44902544538095,1.2555949542242573
2025-01-01 01:00:00,0.3907239439670116,0.2075464342384837,0.0,0.3907239439670116,0.2075464342384837,0.0,0.060066658757254275,0.0,0.25098755407147505,0.029669731138282328,0.05,0.0,0.0,0.1737983478489182,0.019164753056232157,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.01948037828947368,0.0,0.040586280467780594,0.0,0.019256423606250673,0.0,0.1975429987447584,0.14815724905856875,0.0,0.0,71.52252904203117,11.666666666666686,0.04424289283036462,0.0,0.025295217249393438,0.00437451388888889,0.016666666666666666,67.14801515314227,3484.194326066173,0.0,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,0.0,0.0,43.81128928937793,51.66666666666668,46.10666666666668,0.0,50.793870910632265,0.034507675229453166,91.98524634826454,0.0,43.81128928937793,48.729789437886716,50.793870910632265,47.69774870151395,12.43753247303448,11.147742470780535,-0.0881328608530814,2.5,510.2832022167665,-299.30265469404543,0.0,0.0,759.2235024721518,0.0,7.0,0.026592897040671987,0.0,0.0,0.34413980722116144,461.9972995555555,-21.160174603371058,0.5303269691754728,6.826938190658334,0.0042738502250003725,201.75482787900347,1.2589153794210937
2025-01-01 02:00:00,1.781300486755199,0.4585687273360206,0.0,1.781300486755199,0.45856872733602067,0.0,0.05704525612597147,1.0083453494074075,0.2495653787353221,0.41634450248649785,0.05,0.0,0.0,0.1750534128099685,0.26893198119271877,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.01948037828947368,0.0,0.03756487783649779,0.0,0.016160828322030706,0.0,0.20009303745488866,0.15006977809116645,0.0,0.0,990.2909671155711,11.666666666666686,0.6104396606212172,0.0,0.35510130804205337,0.061243194444444454,0.23333333333333334,929.0477726711267,4005.6303539796572,0.0,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,1008.3453494074075,0.18333333333333332,43.041222423837624,51.66666666666668,46.10666666666668,0.0,50.49624361645564,0.1037308234718751,275.95573904479363,1008.3453494074075,43.041222423837624,48.184313300979426,50.49659549086548,47.02799626883148,12.43753247303448,11.306636837621388,-0.06267927856997003,1.6500000000000001,1405.0321324697975,-300.849042443823,0.0,0.0,754.6014217950069,0.0,7.0,0.023798905045509054,0.0,0.0,0.30798263844326346,461.9972995555555,-39.01121399695762,0.5321746271818534,6.978097818942065,0.004333978389874457,218.75486908319107,1.2581675290616297
2025-01-01 03:00:00,0.9745040811292491,0.5901413443899394,0.0,0.9745040811292491,0.5901413443899393,0.0,0.05564222215617266,0.0,0.245141829982435,0.6237200289906415,0.05,0.0,0.0,0.17267467260908315,0.40288333844752283,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.018427384868421052,0.0,0.037214837287751615,0.0,0.014908933170324101,0.0,0.1977980026157714,0.1483485019618285,0.0,0.0,1475.5412126176575,11.666666666666686,0.910349087199688,0.0,0.5318552373239748,0.09186479166666668,0.35,1383.6764209509909,3871.220263699482,0.0,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,0.0,0.0,44.98323765312255,51.66666666666668,46.10666666666668,0.0,51.42763959347949,0.2027376255979763,551.9114780895871,0.0,44.98323765312255,49.97293660888309,51.42763959347949,49.2455851165849,12.43753247303448,11.342416717905554,-0.04916616767770865,1.6500000000000001,1855.5530948121914,-324.75807638513476,0.0,0.0,748.9354915110592,0.0,7.0,0.02568262669129933,0.0,0.0,0.33235996006599305,461.9972995555555,-44.16553293139061,0.5381028679575565,7.067190195024172,0.004393188591099417,192.90098953870591,1.2579644763104243
2025-01-01 04:00:00,0.9382689161157348,0.5662250664869333,0.0,0.9382689161157347,0.5662250664869334,0.0,0.05564222215617266,0.0,0.23711763641310588,0.5955090575464562,0.05,0.0,0.0,0.16698088208502843,0.38466085106857156,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.018427384868421052,0.0,0.037214837287751615,0.0,0.014476460299734548,0.0,0.19108290067909506,0.14331217550932124,0.0,0.0,1336.601412036518,11.666666666666686,0.864325890425632,0.0,0.5036442658797895,0.09186479166666668,0.35,1244.7366203698514,3853.431698188972,0.0,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,0.0,0.0,43.35094042625055,51.66666666666668,46.10666666666668,0.0,50.991114686382026,0.0,0.0,0.0,43.35094042625055,48.56606314421736,50.991114686382026,47.35353737313504,12.43753247303448,11.39672916685162,-0.04674105010924009,0.55,1650.7246814231353,-381.48425679853585,0.0,0.0,741.3813550772974,0.0,7.0,0.026812121418980685,0.0,0.0,0.3469767991883754,461.9972995555555,-45.77382889214427,0.5420478681593012,7.151169185050834,0.0044438015110452285,193.19894109137604,1.2570960830156523
2025-01-01 05:00:00,6.5456132320849365,4.186851350506142,0.0,6.5456132320849365,4.186851350506142,0.0,0.05774820899827793,0.0,0.23711763641310588,6.200747386673553,0.05,0.0,0.0,0.16698088208502843,4.00528713508778,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.020533371710526313,0.0,0.037214837287751615,0.0,0.014476460299734548,0.0,0.19108290067909506,0.14331217550932124,0.0,0.0,8198.320008109422,18.111111111111143,1.6406839963001156,0.0,1.5740569474142936,0.2624708333333334,1.0,7935.849174776089,3571.6295688501637,4.364219605925926,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,0.0,0.0,38.030476394693764,51.66666666666668,46.10666666666668,0.0,50.744855013614824,0.0,0.0,0.0,38.030476394693764,48.35781502445789,50.744855013614824,47.16429502987943,12.43753247303448,15.759846338815983,-1.7528756046179543,-0.25000000000000006,8147.238868701045,-679.1357856582139,0.0,0.0,743.4873419194026,0.0,7.0,0.03210457181168686,0.0,0.0,0.4154666239369858,461.9972995555555,-115.43269566956579,0.4152094163150082,9.265648714702639,0.0044979037693223,158.7447518129975,1.23748961263613
2025-01-01 06:00:00,4.119479331461547,1.9950182400522267,0.0,4.119479331461547,1.995018240052227,0.0,0.10074589477737672,0.9166775903703706,0.2587493888816125,2.793306457432188,0.05,0.0,0.0,0.17613717926177383,1.8042977274571195,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.02316585526315789,0.0,0.07758003951421882,0.0,0.02389981653258062,0.0,0.20153805939062913,0.1511535445429718,0.0,0.0,4805.5478967248555,18.111111111111143,2.094643139846194,0.0,1.6579917029136695,0.2624708333333334,1.0,4543.077063391523,3670.2331422063376,0.8728439211851852,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,916.6775903703705,0.16666666666666666,38.56916536073507,51.66666666666668,46.10666666666668,0.0,51.16568434215673,0.15662037374172372,421.00939674782614,916.6775903703705,38.56916536073507,50.18831908424894,51.166197467462524,49.69912332998925,12.43753247303448,17.09540132774558,-0.5167207513330373,0.3,4797.308550944201,-744.1004021276825,0.0,0.0,807.3849190572007,0.0,7.0,0.033713049687888325,0.0,0.0,0.43628200427666336,461.9972995555555,-71.52386271017372,0.38215254006625266,9.92163753707312,0.004535382691527087,124.4216455033871,1.231727875194791
2025-01-01 07:00:00,3.419731687468178,1.4083656702593896,0.0,3.419731687468178,1.4083656702593896,0.0,0.12051887811931467,1.1000131084444444,0.27286085412766836,1.8763388467767506,0.05,0.0,0.0,0.18178717321209018,1.211995163713966,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.021586365131578945,0.0,0.09893251298773571,0.0,0.030477956511548047,0.0,0.2073181471335911,0.15548861035019326,0.0,0.0,3780.3842028850554,18.111111111111143,2.1793404062076145,0.0,1.613868013443417,0.2624708333333334,1.0,3517.913369551722,3517.913369551722,0.0,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,1100.0131084444445,0.2,38.55539374621564,51.66666666666668,46.10666666666668,0.0,51.222283027332814,0.3231764159708635,871.5012442483011,1100.0131084444445,38.55539374621564,49.93189264620536,51.222283027332814,49.28669745564164,12.43753247303448,16.851411916421736,-0.7596991946894067,-0.55,3679.6997818693753,-789.8408141290232,0.0,0.0,726.4049305382982,1.8842869739641661,5.26575,0.03441790171912228,0.0,0.0,0.44540352427417657,347.5374685906666,-37.24853742495543,0.3902329415966762,9.840827089117301,0.004561179784165458,47.32991042016884,1.2327438668833857
2025-01-01 08:00:00,3.5344596034369897,1.4262104759583818,0.0,3.5344596034369893,1.4262104759583818,0.0,0.17273425375552925,0.9166775903703706,0.5672167374892823,1.8278310218218075,0.05,0.0,0.0,0.2309649384928064,1.180662204132242,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.2568480872481378,0.03659887023930979,0.03594136924459241,0.0269560269334443,0.0,0.0,0.016321398026315787,0.0,0.15641285572921343,0.0,0.051213892569815615,0.0,0.22321338842673646,0.1674100413200523,0.0,0.0,3602.4169243262995,18.111111111111143,2.1334060452583383,0.0,1.5653601884884738,0.2624708333333334,1.0,3339.9460909929667,3339.9460909929667,0.0,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,916.6775903703705,0.16666666666666666,38.510202807997295,51.66666666666668,46.10666666666668,0.0,51.53576580583542,0.32954459603977687,898.4530641098328,916.6775903703705,38.510202807997295,49.810778762589784,51.53576580583542,48.94828524096699,12.43753247303448,16.77662517968653,-0.834485931424611,-1.4,3596.4711476654256,-856.9040037495599,0.0,0.0,857.997560729688,101.67533900969575,4.749499999999999,0.03566003403307992,0.0,0.0,0.4614780111724928,313.4651677484444,-7.039333641001955,0.3946731491013224,9.842128551338329,0.004589312420193765,119.78997332810783,1.2336201706790895
2025-01-01 09:00:00,3.132101384963771,1.4327651346775727,0.0,3.132101384963771,1.4327651346775727,0.0,0.22079173272997007,0.0,1.0380367207106644,1.8232729315231366,0.05,0.0,0.0,0.24046383268804167,1.1777179686561976,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.2568480872481378,0.03659887023930979,0.03594136924459241,0.0269560269334443,0.43329898176718473,0.0,0.013162417763157892,0.0,0.2076293149668122,0.0,0.07606970176369947,0.0,0.23587858068705014,0.17690893551528755,0.0,0.0,3588.531504700025,18.111111111111143,2.1308156958905227,0.0,1.5608020981898034,0.2624708333333334,1.0,3326.0606713666916,3326.0606713666916,0.0,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5274.693857777778,0.0,0.0,39.11791423683561,51.66666666666668,46.10666666666668,0.0,51.446551215566764,0.11692411905346077,317.8053971012956,0.0,39.11791423683561,50.62218730026199,51.446551215566764,50.210005342609605,12.43753247303448,17.01903432695883,-0.5920767841523111,-0.85,4045.2031473175207,-833.068987707611,0.0,0.0,1254.6647445724775,312.3790943440903,4.749499999999999,0.03530217500512467,0.0,0.0,0.4568469423308951,313.4651677484444,35.07588575262889,0.39164352086466375,9.991440803390073,0.004622523874220626,190.22816443706185,1.2331838951822602
