Metric,Value
Total Electric Energy (kWh),1495.1126389264712
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.076545331842321
Peak Electric Power (kW),15.311677058070778
Other Electric Energy (kWh),404.63387041724
HVAC Heating Electric Energy (kWh),472.7144272030123
Lighting Electric Energy (kWh),167.57605735036705
Water Heating Electric Energy (kWh),415.4382839558519
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),16.75006399641575
Unmet Heating Load (C-hours),77.72829230461055
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
