Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Pool Heater Electric Power (kW),Pool Heater Reactive Power (kVAR),Pool Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 11:58:00,3.0566462944211006,0.29891351283400364,0.0,0.05094410490701834,0.004981891880566728,0.0,0.13056242100036553,2.9260838734207346,0.0,0.0,0.0,0.0,0.29891351283400364,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004089646381578947,0.0,On,0.1264727746187866,0,On,0.08571129671748291,0,On,0.3589089562966826,0.2691817172225119,On,1.2745527282688993,0,On,1.1672684979890142,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.93350906257667,51.666666666666686,46.10666666666668,0.0,51.6025504859681,0.16569917099113646,452.43404804035305,0.0,70.20860791027604,50.55445654816503,51.6025504859681,50.0304095792635,12.43753247303448,20.7559179750014,0.0,9.494076515453179,2.2,9.236100170605994,-809.0051713116102,-3773.242039541949,-1940.602165178501,-0.0,-0.0,853.6998981113078,1370.294917759139,4.0,0.08025705018188933,0.0,0,0.58532030318974,263.9984568888889,277.89709575558305,0.22174273012054255,10.200495064232424,0.0033018383445391824,180.29334877486596,1.2172889581009034,0.40750741380057326,-3873.260467442081,100.01842790013168
2025-01-01 11:59:00,3.0566462944211006,0.29891351283400364,0.0,0.05094410490701834,0.004981891880566728,0.0,0.13056242100036553,2.9260838734207346,0.0,0.0,0.0,0.0,0.29891351283400364,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004089646381578947,0.0,On,0.1264727746187866,0,On,0.08571129671748291,0,On,0.3589089562966826,0.2691817172225119,On,1.2745527282688993,0,On,1.1672684979890142,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.96529458904817,51.666666666666686,46.10666666666668,0.0,51.58798425779865,0.1657608206483464,452.43404804035305,0.0,70.25827279538777,50.502340495820675,51.58798425779865,49.9595186148317,12.43753247303448,20.684000101074066,0.0,9.456797827638507,2.2,9.236100170605994,-790.9917304915698,-3748.783212127635,-1928.340172803435,-0.0,-0.0,853.6998981113078,1370.0894284234814,4.0,0.08006022615280227,0.0,0,0.5838848517232437,263.9984568888889,283.6485442005573,0.2227600941956527,10.16904858589269,0.0033023274239163893,180.24775235083777,1.217586538988306,0.4071338024986733,-3849.9320062110523,101.14879408341731
2025-01-01 12:00:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,45.027048796003335,51.666666666666686,46.10666666666668,0.0,51.57340154968201,0.0,0.0,0.0,70.35476374375521,50.450219491072005,51.57340154968201,49.888628461767006,12.43753247303448,20.614094252261516,0.0,9.421535127056034,2.2,9.236100170605994,-770.8383474725911,-3725.684130196908,-1916.4507322046088,-0.0,-0.0,856.4792681152802,1369.8845166108335,4.0,0.07986866459036412,0.0,0,0.5824877797955852,263.9984568888889,289.13311661673765,0.22375489710813284,10.138620881923744,0.003302816260102912,180.2007046074437,1.2178759243265795,0.40678007983968895,-3827.8955551793433,102.21142498243535
2025-01-01 12:01:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,45.11882734727899,51.666666666666686,46.10666666666668,0.0,51.56557035395692,0.0,0.0,0.0,70.49816773012341,50.44320396620392,51.56557035395692,49.88202077232742,12.43753247303448,20.54615735917529,-0.06495375193585318,9.388166200524646,2.2,9.236100170605994,-754.0873478972044,-3703.860400575996,-1904.924069925466,-0.0,-0.0,856.4792681152802,1369.6793155627483,4.0,0.0796822669183575,0.0,0,0.5811283684834884,263.9984568888889,294.3574539129814,0.22472734780698161,10.108520651343486,0.0033033048525704448,180.15222066198518,1.2181572809544516,0.40644507027859195,-3807.0698459969176,103.20944542092161
2025-01-01 12:02:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,45.20779381321021,51.666666666666686,46.10666666666668,0.0,51.55772412107077,0.0,0.0,0.0,70.63717783314095,50.43617414160431,51.55772412107077,49.87539915187109,12.43753247303448,20.48007190873218,-0.13103920237896105,9.356578419091147,2.2,9.236100170605994,-737.9229187054502,-3683.4947472900117,-1893.7379602686801,-0.0,-0.0,856.4792681152802,1369.4729297370789,4.0,0.0795007289588646,0.0,0,0.5798043993960373,263.9984568888889,299.3357734479496,0.22567871073056722,10.08003006466646,0.003303793200760235,180.10239993706952,1.218431085265174,0.4061276880295146,-3787.3802265807276,103.88547929071532
2025-01-01 12:03:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,45.29405809242432,51.666666666666686,46.10666666666668,0.0,51.54986331942673,0.0,0.0,0.0,70.771965769413,50.42913045541549,51.54986331942673,49.86876402340988,12.43753247303448,20.415765424346144,-0.1953456867649983,9.326659517531743,2.2,9.236100170605994,-722.3195013491893,-3663.6695343406236,-1882.8780184725206,-0.0,-0.0,856.4792681152802,1369.2644345298029,4.0,0.07932386855506705,0.0,0,0.5785145440507633,263.9984568888889,304.0792490080513,0.22660965757909965,10.05177402430737,0.0033042813041876946,180.05129390562803,1.2186976278547317,0.40582684517454753,-3768.7528384970465,105.08330415642271
2025-01-01 12:04:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,45.37772409225424,51.666666666666686,46.10666666666668,0.0,51.54198839912196,0.0,0.0,0.0,70.90269389414725,50.422073328656786,51.54198839912196,49.8621157934242,12.43753247303448,20.353169387436154,-0.257941723674989,9.298329305582902,2.2,9.236100170605994,-707.252180513894,-3645.4904208834687,-1872.330690636025,-0.0,-0.0,856.4792681152802,1369.0528761451674,4.0,0.07915151318609713,0.0,0,0.5772575442408622,263.9984568888889,308.5992420068508,0.22752082904756787,10.024387847254406,0.003304769162387152,179.99895123642906,1.2189571836702746,0.40554177132141767,-3751.1342818203198,105.64386093685118
2025-01-01 12:05:00,3.8623687612121977,0.3004001026145782,0.8135891891891891,0.06437281268686997,0.005006668376909637,0.013559819819819819,0.12802027012609407,2.9112250535861035,0.8231234375,0.0,0.8135891891891891,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,On,17748.303041208528,21.111111111111143,0.9250000000000002,5130.473005180359,23.843948766366363,0.8231234375,1,22055.65260888889,22055.65260888889,Off,0.0,0,45.458890350458795,51.666666666666686,46.10666666666668,0.0,51.53409979294546,0.0,0.0,0.0,71.02951617259187,50.41500316615805,51.53409979294546,49.855454852764346,12.43753247303448,20.29221882570178,-0.3188922854093619,9.271480049135258,2.2,9.236100170605994,17055.605877071204,1502.684527672604,-1862.083170427268,-0.0,-0.0,856.4792681152802,1368.8372714742825,4.0,0.07898349893682804,0.0,0,0.5760322045218031,263.9984568888889,312.9067381746637,0.22841283862117834,9.997838481110843,0.003305256774910714,179.94541814238946,1.2192100136526327,0.40527141456482224,-3734.454452059338,106.66597455158319
2025-01-01 12:06:00,3.8623687612121977,0.3004001026145782,0.8135891891891891,0.06437281268686997,0.005006668376909637,0.013559819819819819,0.12802027012609407,2.9112250535861035,0.8231234375,0.0,0.8135891891891891,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,On,17748.303041208528,21.111111111111143,0.9250000000000002,5130.473005180359,23.843948766366363,0.8231234375,1,22055.65260888889,22055.65260888889,Off,0.0,0,45.158983559565485,51.666666666666686,46.10666666666668,0.0,51.52619791727235,0.0,0.0,0.0,70.56091181182107,50.40792035739628,51.52619791727235,49.84878157745824,12.43753247303448,20.484090656533724,-0.12702045457741917,9.390394780276257,2.2,9.236100170605994,17008.43591110965,1425.3423103838259,-1894.4174583422218,-0.0,-0.0,856.4792681152802,1368.6166079803154,4.0,0.07951177474987021,0.0,0,0.5798849571255542,263.9984568888889,298.07106012805974,0.22575527557902017,10.083488108391816,0.0033057441413274066,179.6048189405835,1.2184129769808882,0.4064674528579891,-3808.4598861705817,103.3291913740486
2025-01-01 12:07:00,3.8623687612121977,0.3004001026145782,0.8135891891891891,0.06437281268686997,0.005006668376909637,0.013559819819819819,0.12802027012609407,2.9112250535861035,0.8231234375,0.0,0.8135891891891891,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,On,17748.303041208528,21.111111111111143,0.9250000000000002,5130.473005180359,23.843948766366363,0.8231234375,1,22055.65260888889,22055.65260888889,Off,0.0,0,44.86734150631167,51.666666666666686,46.10666666666668,0.0,51.51834621705496,0.0,0.0,0.0,70.10522110361198,50.400884276181735,51.51834621705496,49.84215330574513,12.43753247303448,20.670525829492576,0.0,9.502782743671967,2.2,9.236100170605994,16963.674856647347,1352.334099208551,-1926.0462330437078,-0.0,-0.0,856.4792681152802,1368.3898435964481,4.0,0.08002332163457082,0.0,0,0.5836157044800875,263.9984568888889,284.93878036724493,0.22320726551352674,10.167355912916438,0.0033062309034729885,179.26967355843183,1.2176395116695518,0.4075946192929082,-3878.7134576323538,100.57455166054572
2025-01-01 12:08:00,3.8623687612121977,0.3004001026145782,0.8135891891891891,0.06437281268686997,0.005006668376909637,0.013559819819819819,0.12802027012609407,2.9112250535861035,0.8231234375,0.0,0.8135891891891891,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,On,17748.303041208528,21.111111111111143,0.9250000000000002,5130.473005180359,23.843948766366363,0.8231234375,1,22055.65260888889,22055.65260888889,Off,0.0,0,44.58342988465577,51.666666666666686,46.10666666666668,0.0,51.51054331527168,0.0,0.0,0.0,69.66160919477464,50.39389363481129,51.51054331527168,49.8355687945811,12.43753247303448,20.851877556171846,0.0,9.609152473998492,2.2,9.236100170605994,16919.859485568344,1282.9291953036732,-1957.0111323691563,-0.0,-0.0,856.4792681152802,1368.1559066287932,4.0,0.08051927692273492,0.0,0,0.5872327412261286,263.9984568888889,272.0883086136913,0.22076066142394338,10.24831334027255,0.0033067170659354613,178.9395880542119,1.2168880680030028,0.40865856370467324,-3945.481494112891,97.93768423620526
2025-01-01 12:09:00,3.8623687612121977,0.3004001026145782,0.8135891891891891,0.06437281268686997,0.005006668376909637,0.013559819819819819,0.12802027012609407,2.9112250535861035,0.8231234375,0.0,0.8135891891891891,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,On,17748.303041208528,21.111111111111143,0.9250000000000002,5130.473005180359,23.843948766366363,0.8231234375,1,22055.65260888889,22055.65260888889,Off,0.0,0,44.3068379405225,51.666666666666686,46.10666666666668,0.0,51.502787923883986,0.0,0.0,0.0,69.2294342820664,50.38694722883036,51.502787923883986,49.82902688130355,12.43753247303448,21.028417157189153,0.0,9.709924472944795,2.2,9.236100170605994,16877.175711285432,1216.9516135742679,-1987.3418153348453,-0.0,-0.0,856.4792681152802,1367.913695670384,4.0,0.08100053447685185,0.0,0,0.5907425863655859,263.9984568888889,259.73521729646683,0.2184088150028296,10.327196952016562,0.003307202632895804,178.61426305840962,1.216157444633499,0.4096639689142355,-4008.982973057786,95.46158145169476
2025-01-01 12:10:00,3.8623687612121977,0.3004001026145782,0.8135891891891891,0.06437281268686997,0.005006668376909637,0.013559819819819819,0.12802027012609407,2.9112250535861035,0.8231234375,0.0,0.8135891891891891,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,On,17748.303041208528,21.111111111111143,0.9250000000000002,5130.473005180359,23.843948766366363,0.8231234375,1,22055.65260888889,22055.65260888889,Off,0.0,0,44.03721149745082,51.666666666666686,46.10666666666668,0.0,51.49507882326461,0.0,0.0,0.0,68.8081429647669,50.38004391778267,51.49507882326461,49.82252646504171,12.43753247303448,21.200378478995464,0.0,9.805466336955128,2.2,9.236100170605994,16835.630514166096,1154.2043403369948,-2017.063119833712,-0.0,-0.0,856.4792681152802,1367.6620793523798,4.0,0.08146787017313513,0.0,0,0.5941508984181716,263.9984568888889,247.91132467599712,0.21614589204238516,10.403464477481304,0.003307687608241313,178.29344303357644,1.21544660265179,0.4106149194847312,-4069.40999806317,93.14133321980559
2025-01-01 12:11:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,43.77423771501747,51.666666666666686,46.10666666666668,0.0,51.487414852776645,0.0,0.0,0.0,68.3972464297148,50.37318261639513,51.487414852776645,49.816066498204364,12.43753247303448,21.36796799775751,0.0,9.896104902160017,2.2,9.236100170605994,-953.0877012109149,-4035.961056105192,-2046.1965462191033,-0.0,-0.0,856.4792681152802,1367.3998969555198,4.0,0.08192197191445023,0.0,0,0.5974626943077933,263.9984568888889,236.6295768929081,0.21396668824272627,10.47792713451789,0.003308171995616487,177.97690455983772,1.2147546226333115,0.41151503514441895,-4126.934348500017,90.97329239482552
2025-01-01 12:12:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,43.896300461638155,51.666666666666686,46.10666666666668,0.0,51.47979490389037,0.0,0.0,0.0,68.58796947130962,50.36636228813727,51.47979490389037,49.80964598026072,12.43753247303448,21.28013383688531,0.0,9.83778224148224,2.2,9.236100170605994,-929.2179848366479,-3997.567637551959,-2030.9070146165484,-0.0,-0.0,856.4792681152802,1367.1259573435932,4.0,0.08168414145734408,0.0,0,0.5957281800819946,263.9984568888889,245.20976166462032,0.2151534213508059,10.439867094000684,0.003308655798459796,177.95137306282592,1.215116652973171,0.410936069214727,-4089.8973564774856,92.32971892552698
2025-01-01 12:13:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.013848993732516,51.666666666666686,46.10666666666668,0.0,51.472154871051956,0.0,0.0,0.0,68.77163905270706,50.35952294166131,51.472154871051956,49.803206976965996,12.43753247303448,21.195275720768755,0.0,9.783010381145708,2.2,9.236100170605994,-907.5568196058571,-3960.505592953601,-2016.1786613480933,-0.0,-0.0,856.4792681152802,1366.8390395808644,4.0,0.08145402283244604,0.0,0,0.5940499087900687,263.9984568888889,252.14257362695596,0.21630799147566784,10.40261674172331,0.0033091393877767187,177.92335923349108,1.2154666101601965,0.41039160818343384,-4055.188030156688,94.68243720308698
2025-01-01 12:14:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.12726971625793,51.666666666666686,46.10666666666668,0.0,51.4644955061495,0.0,0.0,0.0,68.948858931653,50.352665280313026,51.4644955061495,49.7967501673948,12.43753247303448,21.113137981727345,0.0,9.731485311334536,2.2,9.236100170605994,-886.8939107470499,-3926.536304171911,-2001.9629015849064,-0.0,-0.0,856.4792681152802,1366.5378927285367,4.0,0.08123095519946998,0.0,0,0.5924230608773998,263.9984568888889,258.5897227225761,0.21743314820038975,10.36673966475946,0.00330962276175191,177.89310865979775,1.2158055294729782,0.40987876175869253,-4022.6006840002333,96.06437982832284
2025-01-01 12:15:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.23684136869936,51.666666666666686,46.10666666666668,0.0,51.456817496724156,0.0,0.0,0.0,69.12006463859275,50.34578994723363,51.456817496724156,49.79027617248836,12.43753247303448,21.03353632583467,0.0,9.68290927158498,2.2,9.236100170605994,-866.2984957229548,-3894.4297270701754,-1988.2240752238768,-0.0,-0.0,856.4792681152802,1366.6474530567186,4.0,0.08101446719064073,0.0,0,0.590844198625701,263.9984568888889,265.4463113856415,0.21853077528771697,10.332141763140255,0.0033101059188207762,177.86079005015276,1.2161341541227026,0.4093946796895666,-3991.9357999834365,97.50607291326116
2025-01-01 12:16:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.34277030704642,51.666666666666686,46.10666666666668,0.0,51.449121483896604,0.0,0.0,0.0,69.28557860476003,50.338897542134774,51.449121483896604,49.783785571253865,12.43753247303448,20.95633444074137,0.0,9.63706042961486,2.2,9.236100170605994,-846.4027435792505,-3864.161331824221,-1974.9352259791774,-0.0,-0.0,856.4792681152802,1366.941923442555,4.0,0.08080421473009426,0.0,0,0.5893108126655325,263.9984568888889,272.05321428464663,0.21960217582139685,10.29875383029439,0.0033105888575770772,177.82652044489143,1.2164530310514288,0.408937249691837,-3963.0436547664794,98.88232294225885
2025-01-01 12:17:00,3.0392453237121977,0.3004001026145782,0.0,0.05065408872853663,0.005006668376909637,0.0,0.12802027012609407,2.9112250535861035,0.0,0.0,0.0,0.0,0.3004001026145782,0,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.004260048314144736,0.0,On,0.12376022181194934,0,On,0.08905069788829394,0,On,0.3589089562966826,0.2691817172225119,On,1.2640192346468424,0,On,1.157621650898196,0,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,22055.65260888889,Off,0.0,0,44.44524235504835,51.666666666666686,46.10666666666668,0.0,51.441408074418995,0.0,0.0,0.0,69.44569117976305,50.33198863257647,51.441408074418995,49.777278911655216,12.43753247303448,20.88140960469061,0.0,9.593745426696087,2.2,9.236100170605994,-827.1965954223992,-3835.618415683162,-1962.0720734843433,-0.0,-0.0,856.4792681152802,1367.2226205254356,4.0,0.08059988821547148,0.0,0,0.587820645045147,263.9984568888889,278.3962099466637,0.22064851887777595,10.265834072971614,0.0033110715767108415,177.790404169744,1.2167626526220323,0.4085046290553068,-3935.793912749192,100.17549706602979
