Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Heater Electric Power (kW),Pool Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7114205122376112,0.2272254314849274,0.31187585585585587,0.7114205122376112,0.22722543148492738,0.3118758558558558,0.023532183974766106,0.37235767722117846,0.31553065104166667,0.0,0.31187585585585587,0.0,0.2272254314849274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.006816077302631578,0.0,0.016716106672134527,0.0,0.00884941310264921,0.0,0.2633248478312476,0.19749363587343563,0.03160048086617106,0.0,0.028940541272454903,0.0,6803.516165796603,21.111111111111143,0.35458333333333336,1966.681318652471,9.14018036044044,0.31553065104166667,0.38333333333333336,8454.666833407407,22055.65260888889,0.0,0.0,45.608446461758284,51.66666666666668,46.10666666666668,0.0,51.11584695855249,0.0,0.0,0.0,71.26319759649732,51.03149044644624,51.11584695855249,50.98931219039312,12.43753247303448,20.774004937136024,-0.07235590538876072,8.726884135663417,2.8,9.236100170605994,5350.000260767288,-3251.6053802037322,-1970.2180870134678,0.0,0.0,646.9141708202425,0.0,5.0,0.0840945386717399,0.0,0.0,0.6133073762415893,329.99807111111113,-130.21198883609006,0.21010113052282856,10.024053779980704,0.0031274643566782012,55.30044695178883,1.21846743350783,0.6887884549765471,-5320.53235317588,102.24565431967768
2025-01-01 01:00:00,0.7245125889454881,0.22709710788072288,0.32543567567567566,0.724512588945488,0.22709710788072288,0.32543567567567566,0.023020978177068736,0.37224223576841925,0.329249375,0.0,0.32543567567567566,0.0,0.22709710788072288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.006304871504934209,0.0,0.016716106672134527,0.0,0.008905069788829394,0.0,0.2641448095460246,0.19810860715951836,0.03160048086617106,0.0,0.028940541272454903,0.0,7099.321216483411,21.111111111111143,0.37000000000000005,2052.1892020721434,9.537579506546544,0.329249375,0.4,8822.261043555556,22055.65260888889,0.0,0.0,44.89177425550849,51.66666666666668,46.10666666666668,0.0,50.662748670670666,0.0,0.0,0.0,70.14339727423202,50.60862658731086,50.662748670670666,50.58156554563096,12.43753247303448,20.82560358576671,-0.06312464230804865,9.04368791502598,2.5,9.236100170605994,5643.456223353323,-2427.6191443082485,-1968.1144269408035,0.0,0.0,646.2301262497515,0.0,5.0,0.08233213500551576,0.0,0.0,0.6004540425354645,329.99807111111113,-133.9806924390362,0.21005682218938757,10.0575398382545,0.0031365620168293923,61.140294730574084,1.2183062262671007,0.5472636923056488,-4576.124941765511,96.31659538511917
2025-01-01 02:00:00,0.7729989877835975,0.2322399667286563,0.3661151351351351,0.7729989877835974,0.2322399667286563,0.3661151351351351,0.023020978177068736,0.3795724627315287,0.37040554687500005,0.0,0.3661151351351351,0.0,0.2322399667286563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.006304871504934209,0.0,0.016716106672134527,0.0,0.009378151621360955,0.0,0.27199301453031893,0.20399476089773913,0.03160048086617106,0.0,0.028940541272454903,0.0,7986.736368543838,21.111111111111143,0.41625000000000006,2308.7128523311617,10.729776944864863,0.37040554687500005,0.45,9925.043673999999,22055.65260888889,0.0,0.0,44.30244403573719,51.66666666666668,46.10666666666668,0.0,50.216363499353584,0.0,0.0,0.0,69.22256880583936,50.19154704736408,50.216363499353584,50.17913882136933,12.43753247303448,20.798529295383577,-0.05820267220032053,9.788148410862046,1.6500000000000001,9.236100170605994,6465.152969182175,-1773.5261243857453,-2046.777943746503,0.0,0.0,653.0109788639603,0.0,5.0,0.08163645281215996,0.0,0.0,0.5953803834436354,329.99807111111113,-127.81643447912012,0.2111426923483574,10.05779080443713,0.0031477419848487008,76.97196405311618,1.2184099024868944,0.39258828939368745,-4168.100213203664,85.86123648675702
2025-01-01 03:00:00,0.7140569397681752,0.22499554681406553,0.298316036036036,0.7140569397681752,0.22499554681406553,0.298316036036036,0.022680174311937158,0.3895648383729046,0.3018119270833334,0.0,0.298316036036036,0.0,0.22499554681406553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.005964067639802631,0.0,0.016716106672134527,0.0,0.00884941310264921,0.0,0.2633248478312476,0.19749363587343563,0.042133974488228074,0.0,0.0385873883632732,0.0,6507.711115109793,21.111111111111143,0.3391666666666667,1881.1734352327983,8.742781214334334,0.3018119270833334,0.36666666666666664,8087.07262325926,22055.65260888889,0.0,0.0,43.65903606893952,51.66666666666668,46.10666666666668,0.0,49.776765864677614,0.0,0.0,0.0,68.217243857718,49.780336806994576,49.78503510506963,49.773853037761036,12.43753247303448,20.813235388825756,-0.05918140442753176,9.674001351458262,1.6500000000000001,9.236100170605994,4942.558146526763,-2893.1805764116157,-2079.3648809973624,0.0,0.0,643.0889815962644,0.0,5.0,0.0828904515451803,0.0,0.0,0.6045258842681431,329.99807111111113,-128.87706918193186,0.21173904057669815,10.077298242417289,0.003159523442339202,41.88713645792984,1.2183403430586308,0.4724830964635965,-4869.55551820682,95.20150656240578
2025-01-01 04:00:00,0.7952875745116116,0.224867223209861,0.298316036036036,0.7952875745116116,0.224867223209861,0.298316036036036,0.023137917598090942,0.47033772983018723,0.3018119270833334,0.0,0.298316036036036,0.0,0.224867223209861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005964067639802631,0.0,0.01717384995828831,0.0,0.009072039847369946,0.0,0.2641448095460246,0.19810860715951836,0.08426794897645615,0.0,0.0771747767265464,0.0,6507.711115109793,21.111111111111143,0.3391666666666667,1881.1734352327983,8.742781214334334,0.3018119270833334,0.36666666666666664,8087.07262325926,22055.65260888889,0.0,0.0,42.84417408732726,51.66666666666668,46.10666666666668,0.0,49.318770322676095,0.09228582981910789,235.77548982384593,0.0,66.94402201144884,49.210157147147605,49.35090208644666,49.12371879561281,12.43753247303448,20.77613460314808,-0.0643031995166511,9.327030710698672,0.55,9.236100170605994,4751.55299475644,-2649.7169416897877,-2276.7153349695695,0.0,0.0,643.5408561681651,0.0,5.0,0.08541885389372532,0.0,0.0,0.6229657001582364,329.99807111111113,-122.98364155194818,0.2124410414615385,10.062082636249366,0.003164295808523547,75.90205003437885,1.217918917580309,0.4306762717065164,-4633.334911678324,102.4445347557385
2025-01-01 05:00:00,1.1546342731891603,0.23479461682805416,0.4063047899296224,1.1546342731891603,0.23479461682805414,0.4063047899296224,0.03253360122031876,0.7516951250938415,0.37040554687500005,0.04018965479448729,0.3661151351351351,0.0,0.23479461682805416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.12304600244592692,0.0,0.006645675370065789,0.0,0.025887925850252964,0.0,0.012884522850712529,0.0,0.2773813343702821,0.20803600077771156,0.1580024043308553,0.0,0.1447027063622745,0.0,7986.736368543838,21.111111111111143,0.41625000000000006,2308.7128523311617,10.729776944864863,0.37040554687500005,0.45,9925.043673999999,22055.65260888889,928.0585185185186,0.0,43.61449312180157,51.66666666666668,46.10666666666668,0.0,51.034786759979376,0.3195440023497872,857.0757670623589,928.0585185185186,68.14764550281495,49.67951719090287,51.034786759979376,49.00188240636462,12.43753247303448,20.79175166676028,-0.06402558109103591,9.612452229625092,-0.25000000000000006,9.236100170605994,6219.053614670059,-2476.656803774584,-2403.761259836662,0.0,0.0,757.6521126413624,0.0,5.0,0.08669944055531355,0.0,0.0,0.6323051086129805,329.99807111111113,-121.57360667847863,0.2133862684052881,10.08556823580397,0.0031830688244554334,91.89972648257627,1.2172292422552735,0.38555580848570165,-4882.918024522262,97.54836841651588
2025-01-01 06:00:00,1.4182871230971767,0.25235831308764956,0.3711472193310853,1.4182871230971767,0.25235831308764956,0.3711472193310853,0.06810628681066445,1.007212737328179,0.34296809895833336,0.03215172383558983,0.3389954954954954,0.0,0.25235831308764956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.12304600244592692,0.0,0.007497685032894736,0.0,0.06060860177776972,0.0,0.02300012556396092,0.0,0.29881747634230993,0.22411310725673236,0.2738708341734825,0.0,0.2508180243612758,0.0,7395.12626717022,21.111111111111143,0.38541666666666674,2137.6970854918163,9.934978652652651,0.34296809895833336,0.4166666666666667,9189.855253703705,22055.65260888889,742.4468148148148,0.0,45.65605092497228,51.66666666666668,46.10666666666668,0.0,51.69747545304213,0.10670765411421934,291.5332070119176,742.4468148148148,71.33757957026917,51.08563069541385,51.69747545304213,50.7797083165997,12.43753247303448,20.836281140431264,-0.05295715290731327,9.110621001291973,0.3,9.236100170605994,5772.523665316615,-2928.9293482483695,-2317.7187887205523,0.0,0.0,825.258132686375,0.0,5.0,0.08587524481448743,0.0,0.0,0.6262941911943274,329.99807111111113,-130.14194581942758,0.21336534308100014,10.114768799409255,0.003191560878835251,34.91523550133877,1.217038600155669,0.4476423414319569,-5174.295332168838,107.66889842865261
2025-01-01 07:00:00,1.6648653157961457,0.26658359379422414,0.3304677598716258,1.6648653157961457,0.26658359379422414,0.33046775987162585,0.08768492523860544,1.275368463474207,0.3018119270833334,0.03215172383558983,0.298316036036036,0.0,0.26658359379422414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.006986479235197368,0.0,0.08069844600340807,0.0,0.03198868038206059,0.0,0.3158023975769766,0.2368517981827324,0.46347371937050885,0.0,0.4244612719960052,0.0,6507.711115109793,21.111111111111143,0.3391666666666667,1881.1734352327983,8.742781214334334,0.3018119270833334,0.36666666666666664,8087.07262325926,22055.65260888889,742.4468148148148,0.0,44.457279246122575,51.66666666666668,46.10666666666668,0.0,51.32929387822341,0.16781986370702154,452.43404804035305,742.4468148148148,69.46449882206653,50.24813293361794,51.32929387822341,49.70755246131521,12.43753247303448,20.802447200213702,-0.05248817663420423,8.90811865462381,-0.55,9.236100170605994,4646.11495412977,-3673.2891848187205,-2477.824935385178,0.0,0.0,741.2655446314656,3.6382404329261555,4.367500000000001,0.08799917726962164,0.0,0.0,0.6417841797470617,288.25331511555555,-125.03677022631103,0.2141672608688436,10.105716974195598,0.0031970081176269983,36.206124696261085,1.2171745112792318,0.4531833509110283,-5664.241289310477,109.77866925895893
2025-01-01 08:00:00,2.6718992180913093,0.24826277881594586,0.4012727057336722,2.6718992180913093,0.24826277881594583,0.4012727057336722,0.05504085045996021,2.2190153728396824,0.3978429947916667,0.008037930958897457,0.3932347747747747,0.0,0.24826277881594586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.1695573913704873,0.0,0.005282459909539473,0.0,0.049758390550420736,0.0,0.02329232316640688,0.0,0.2903835844188892,0.21778768831416678,0.8848134642527896,0.0,0.8103351556287373,0.0,8578.346469917455,21.111111111111143,0.4470833333333334,2479.7286191705066,11.524575237077075,0.3978429947916667,0.48333333333333334,10660.232094296296,22055.65260888889,185.6117037037037,0.0,42.30777197132712,51.66666666666668,46.10666666666668,0.0,50.85780850105637,0.2163047347605745,581.9512596800739,185.6117037037037,66.10589370519861,48.85993525101853,50.85780850105637,47.860998625999606,12.43753247303448,20.838754159586543,-0.04807799185843091,8.324115094070057,-1.4,9.236100170605994,6562.049152609336,-3577.5253193728163,-2663.2022119019502,0.0,0.0,709.1035255917236,264.6500925944104,3.0,0.09058093309789284,0.0,0.0,0.6606131063116538,197.99884266666666,-62.19863099789272,0.21413324023699815,10.131298399756211,0.0032020595926174848,57.02398588389761,1.217592458572121,0.480418922338053,-6175.688750030015,118.43481148669198
2025-01-01 09:00:00,3.636166115262258,0.2817347873870219,0.34402757969144565,3.636166115262258,0.2817347873870219,0.34402757969144565,0.11021914233122466,3.210416321889367,0.31553065104166667,0.03215172383558983,0.31187585585585587,0.0,0.2817347873870219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.3391147827409746,0.0,0.004260048314144736,0.0,0.10595909401707994,0.0,0.053833929707782696,0.0,0.3350129291803239,0.25125969688524286,1.274552728268899,0.0,1.1672684979890142,0.0,6803.516165796603,21.111111111111143,0.35458333333333336,1966.681318652471,9.14018036044044,0.31553065104166667,0.38333333333333336,8454.666833407407,22055.65260888889,742.4468148148148,0.0,44.52418720886924,51.66666666666668,46.10666666666668,0.0,51.92197218814153,0.27120742684162596,745.5603326862157,742.4468148148148,69.5690425138582,50.32682028707915,51.92197218814153,49.52924433654797,12.43753247303448,20.84017377755183,-0.049437296010102355,8.142060458751798,-0.85,9.236100170605994,5272.360838428003,-3547.7671912989167,-2554.14765430446,0.0,0.0,958.4100364192491,763.4230417660993,3.0,0.08915925906575864,0.0,0.0,0.6502447377553727,197.99884266666666,64.58229051661134,0.2155112343414513,10.1575318574803,0.003221507129746559,161.00944788232422,1.2181831307829871,0.4741186527714956,-5631.650455106496,117.20194515510815
