Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.24509597203041286,0.115346935744249,0.2815457195390719,0.24509597203041286,0.115346935744249,0.2815457195390719,0.040651165066895395,0.1703903197840303,0.03405448717948718,0.0,0.2815457195390719,0.0,0.115346935744249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0033593795687134496,0.0,0.018645892749090974,0.0,0.018645892749090974,0.0,0.01659440545836492,0.0,0.11204780409059145,0.08403585306794356,0.0,0.0,6470.018200142451,18.33333333333337,0.3249977881422304,0.0,8.251291685389306,0.03405448717948718,0.4166666666666667,6435.963712962964,15446.312911111112,0.0,0.0,48.34104842181549,51.66666666666668,46.10666666666668,0.0,49.90703624599215,0.0,0.0,0.0,75.53288815908671,49.95583874657916,49.98023999687267,49.90703624599215,12.43753247303448,18.009209746048235,-0.06334545254764692,0.5421459951390878,-0.903243487634137,2.8,9.236100170605994,1817.6758874257414,1087.2878174306127,605.9188879723058,-3630.5308698396825,0.0,0.0,335.1973670090287,0.0,2.0,0.18313417224097453,0.0,0.0,2.67122075824008,131.99922844444444,-63.00516985756542,0.21230113786173635,8.219277425636685,0.002658641724688522,-71.66815126981682,1.230385723929694,0.0,0.0,83.27449348713053,0.15162514259137386,735.7966950400496,-129.8778070677439
2025-01-01 01:00:00,0.22129100054849946,0.11453087715137383,0.24776023319438328,0.22129100054849946,0.11453087715137383,0.24776023319438328,0.02946141184023854,0.1618616399903122,0.02996794871794872,0.0,0.24776023319438328,0.0,0.11453087715137383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.0031074261010599407,0.0,0.013176992869589298,0.0,0.013176992869589298,0.0,0.009153803788480346,0.0,0.11200342872263479,0.08400257154197606,0.0,0.0,5693.6160161253565,18.33333333333337,0.2859980535651628,0.0,7.26113668314259,0.02996794871794872,0.36666666666666664,5663.648067407408,15446.312911111112,0.0,0.0,47.137388669346045,51.66666666666668,46.10666666666668,0.0,49.43702863650129,0.06093947426575417,156.90663977529994,0.0,73.6521697958532,49.16401054800954,49.450642903125306,49.013887237139656,12.43753247303448,18.01622694848593,-0.06387651724911668,2.541075975198655,0.8149167048889691,2.5,9.236100170605994,1414.9217760715478,-1851.4192742572338,158.71982323327418,-3383.4416100864782,0.0,0.0,315.4820402644107,0.0,2.0,0.1673724549742089,0.0,0.0,2.441318136390266,131.99922844444444,-72.01146700666996,0.2106685731932924,8.200183310561012,0.0026391751033245643,-38.74882574926758,1.2304302328212213,0.0,0.0,69.59947451550173,0.11126844161274453,264.38750458849563,-105.66768135522148
2025-01-01 02:00:00,0.20732832019630304,0.10715835794290073,0.2928075483206348,0.207328320196303,0.10715835794290073,0.29280754832063477,0.0240662736161444,0.14784537991349198,0.035416666666666666,0.0,0.2928075483206348,0.0,0.10715835794290073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0031074261010599407,0.0,0.010479423757542228,0.0,0.010479423757542228,0.0,0.00496756932295762,0.0,0.10321710586721415,0.07741282940041058,0.0,0.0,6728.818928148148,18.33333333333337,0.33799769966791965,0.0,8.581343352804879,0.035416666666666666,0.43333333333333335,6693.402261481481,15446.312911111112,0.0,0.0,44.350821670832865,51.66666666666668,46.10666666666668,0.0,48.75983333009869,0.0615690928180393,156.90663977529994,0.0,69.29815886067635,47.328684644264435,48.75983333009869,46.61311030134731,12.43753247303448,18.062036684811872,-0.05706391430503365,1.7064762556014268,0.984141015712963,1.6500000000000001,9.236100170605994,2310.738198035551,-2567.7719467843995,-44.55248530152668,-3296.526083900448,0.0,0.0,296.68568456337584,0.0,2.0,0.15339683449262026,0.0,0.0,2.237467773113542,131.99922844444444,-72.47654514589607,0.20968373533847715,8.216074914991403,0.0026342931369902653,8.550389711084717,1.2302405285897584,0.0,0.0,79.40332141466276,0.06690433328276477,65.75119188652552,-110.3036771880522
2025-01-01 03:00:00,0.1966189284108349,0.10377962185052793,0.28581173930238424,0.19661892841083486,0.10377962185052791,0.28581173930238424,0.023719169188861848,0.14293181050402434,0.02996794871794872,0.038051506108000926,0.24776023319438328,0.0,0.10377962185052793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.0029394571226242687,0.0,0.01038985603311879,0.0,0.01038985603311879,0.0,0.0045589813699870784,0.0,0.0997558271665939,0.0748168703749454,0.0,0.0,5693.6160161253565,18.33333333333337,0.2859980535651628,0.0,7.26113668314259,0.02996794871794872,0.36666666666666664,5663.648067407408,15446.312911111112,879.2133333333333,0.0,48.38847520584436,51.66666666666668,46.10666666666668,0.0,50.4881026467941,0.0,0.0,879.2133333333333,75.6069925091318,49.93600769296724,50.495764586525006,49.652298276322895,12.43753247303448,18.02097290687054,-0.06572699815930143,1.5524614163561998,0.7170258976697546,1.6500000000000001,9.236100170605994,1323.9997991480668,-1182.6016097924949,6.174470183984539,-3451.4716848560192,0.0,0.0,291.6673002356691,0.0,2.0,0.16128975571692836,0.0,0.0,2.3525950306839247,131.99922844444444,-71.08862913186832,0.21031099055731456,8.197978659698917,0.002635426748520232,-56.43676403700374,1.230413071472824,0.0,0.0,77.65308354737157,0.08645167807621025,125.572928091496,-119.39845790751147
2025-01-01 04:00:00,0.20238612309085546,0.10299684478362027,0.30406937710219767,0.20238612309085546,0.10299684478362027,0.30406937710219767,0.023719169188861848,0.14188810774814747,0.036778846153846155,0.0,0.30406937710219767,0.0,0.10299684478362027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.0029394571226242687,0.0,0.01038985603311879,0.0,0.01038985603311879,0.0,0.0045589813699870784,0.0,0.0997558271665939,0.0748168703749454,0.0,0.0,6987.619656153847,18.33333333333337,0.3509976111936089,0.0,8.911395020220452,0.036778846153846155,0.45,6950.84081,15446.312911111112,0.0,0.0,50.74412844441265,51.66666666666668,46.10666666666668,0.0,51.53378497361443,0.0,0.0,0.0,79.28770069439476,51.56810384905218,51.58526328677106,51.53378497361443,12.43753247303448,18.03395689060971,-0.06134726052434563,0.6443876490385702,0.8139896951844836,0.55,9.236100170605994,2017.1128522971032,-4306.352415122802,-84.51198435358127,-3794.2300003331006,0.0,0.0,290.62359747979224,0.0,2.0,0.16541232874450054,0.0,0.0,2.412727459896104,131.99922844444444,-69.37646977266614,0.20811708430442186,8.172053786733033,0.002611208102871476,30.061950526459885,1.2297987444772602,0.0,0.0,92.09302046547239,0.08248973432779634,32.80257977889273,-117.31456413247399
2025-01-01 05:00:00,0.2040842405349063,0.10299684478362027,0.3153312058837605,0.2040842405349063,0.10299684478362027,0.31533120588376057,0.024055107145733192,0.14188810774814747,0.03814102564102564,0.0,0.3153312058837605,0.0,0.10299684478362027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.0032753950794956136,0.0,0.01038985603311879,0.0,0.01038985603311879,0.0,0.0045589813699870784,0.0,0.0997558271665939,0.0748168703749454,0.0,0.0,7246.4203841595445,18.33333333333337,0.3639975227192981,0.0,9.241446687636024,0.03814102564102564,0.4666666666666667,7208.279358518519,15446.312911111112,0.0,0.0,50.12183732709959,51.66666666666668,46.10666666666668,0.0,51.06187911614969,0.0,0.0,0.0,78.31537082359311,51.09644760758347,51.11373185330036,51.06187911614969,12.43753247303448,17.97351739544117,-0.08310692527597266,-0.3997233795691521,-0.09881221473312567,-0.25000000000000006,9.236100170605994,2101.812585773032,-1592.9118623869629,-121.90696330283164,-3920.0573305341773,0.0,0.0,290.95953543666354,0.0,2.0,0.1634375811396715,0.0,0.0,2.383923513970801,131.99922844444444,-66.22592645709038,0.2116285397955004,8.1809681922378,0.0026466147277804724,43.560187468837555,1.2294106649115326,0.0,0.0,96.46138275266995,0.06445664527274703,17.470394265388773,-139.37735756822042
2025-01-01 06:00:00,0.24503180078588543,0.11008713222804095,0.2928075483206348,0.2450318007858854,0.11008713222804094,0.29280754832063477,0.054337962652530956,0.1552771714666878,0.035416666666666666,0.0,0.2928075483206348,0.0,0.11008713222804095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.003695317525584795,0.0,0.025321322563473077,0.0,0.025321322563473077,0.0,0.008494328495966492,0.0,0.10712213824740109,0.08034160368555081,0.0,0.0,6728.818928148148,18.33333333333337,0.33799769966791965,0.0,8.581343352804879,0.035416666666666666,0.43333333333333335,6693.402261481481,15446.312911111112,0.0,0.0,49.01502324057603,51.66666666666668,46.10666666666668,0.0,50.575978618901686,0.02952527419485378,78.36262240801106,0.0,76.58597381340003,50.46051080834372,50.59366637168228,50.38508915028414,12.43753247303448,18.070340909569214,-0.05866565854685793,0.34795835757278354,-0.3585349177959824,0.3,9.236100170605994,1804.6206388168216,-2720.1569737231093,-51.199269122094734,-3840.5234576230137,0.0,0.0,334.11581288634517,0.0,2.0,0.16445420401990615,0.0,0.0,2.398752118090688,131.99922844444444,-72.02685896502891,0.20920463955223603,8.20995733215863,0.0026321918928757376,-55.16288308185388,1.2290126590075472,0.0,0.0,90.49289211131635,0.07877561167552846,71.2484451956955,-122.44771431779024
2025-01-01 07:00:00,0.43801041461043166,0.13688008304522306,0.3609930132133617,0.43801041461043166,0.13688008304522306,0.36099301321336164,0.18837437154397063,0.21149501742543542,0.03814102564102564,0.045661807329601116,0.3153312058837605,0.0,0.13688008304522306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.003443364057931286,0.0,0.09246550374301968,0.0,0.09246550374301968,0.0,0.028988240031804634,0.0,0.14075866715855687,0.10556900036891761,0.0,0.0,7246.4203841595445,18.33333333333337,0.3639975227192981,0.0,9.241446687636024,0.03814102564102564,0.4666666666666667,7208.279358518519,15446.312911111112,1055.056,0.0,46.70764323383377,51.66666666666668,46.10666666666668,0.0,50.03030126426176,0.3090128718751856,814.4633671573373,1055.056,72.98069255286526,48.81562037056838,50.03030126426176,48.2082799237217,12.43753247303448,18.003076899181053,-0.0728478622405662,-0.49377591482169064,-0.6047523707392677,-0.55,9.236100170605994,2126.024119594044,-3253.9999639862986,-122.26415579670046,-4125.386612691481,0.0,0.0,522.0155107127515,3.0331942023706473,2.0,0.16856620183359225,0.0,0.0,2.4587302957477934,131.99922844444444,-67.74108575486282,0.2096510288738826,8.171585533228404,0.002626630521116213,43.0206171694268,1.2293006950677323,0.0,0.0,99.89568079412719,0.07698983346196876,2.242458706748358,-124.50661450344883
2025-01-01 08:00:00,0.47939022676468307,0.14089116813097838,0.47726282858895314,0.47939022676468307,0.1408911681309784,0.47726282858895314,0.20249760532017833,0.22376762144450468,0.053125,0.038051506108000926,0.43921132248095224,0.0,0.14089116813097838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.002603519165752924,0.0,0.09994704307721271,0.0,0.09994704307721271,0.0,0.035912730603200105,0.0,0.14506307785035383,0.10879730838776534,0.0,0.0,10093.228392222223,20.000000000000057,0.5069965495018794,0.0,12.872015029207319,0.053125,0.65,10040.103392222223,15446.312911111112,879.2133333333333,0.0,46.61803994013686,51.66666666666668,46.10666666666668,0.0,51.55288321095141,0.22656381271437478,612.570777481142,879.2133333333333,72.84068740646384,50.342681408445145,51.55407387676964,49.736389841373786,12.43753247303448,19.590502538578754,-0.12614555794188026,-1.3350787612320818,-1.1216045468991032,-1.4,9.236100170605994,3475.028837259752,-3320.2635494240103,-145.3446906071062,-5082.967443979962,0.0,0.0,548.1100397596026,163.7585110089135,2.0,0.18310928623961414,0.0,0.0,2.670857767528898,131.99922844444444,-64.6964722976665,0.19254480183250333,8.959708834864111,0.0026625238886528314,189.15824942811486,1.2231836754078327,0.0,0.0,107.5554095073965,0.08144564587030616,-19.83766971437361,-125.50702089273257
2025-01-01 09:00:00,0.48617178713570897,0.1409910127088809,0.43221551346270165,0.4861717871357089,0.1409910127088809,0.4322155134627016,0.20800000461091364,0.23049550047351322,0.04767628205128205,0.038051506108000926,0.3941640073547007,0.0,0.1409910127088809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.002099612230445906,0.0,0.10295019619023386,0.0,0.10295019619023386,0.0,0.04250748352833864,0.0,0.14519620395422386,0.10889715296566785,0.0,0.0,9058.02548019943,20.000000000000057,0.45499690339912263,0.0,11.55180835954503,0.04767628205128205,0.5833333333333334,9010.34919814815,15446.312911111112,879.2133333333333,0.0,47.38359323355012,51.66666666666668,46.10666666666668,0.0,51.98865130538831,0.3348674558207215,917.8584939456853,879.2133333333333,74.03686442742209,51.00061438570238,51.9900342966545,50.505212934593224,12.43753247303448,19.720144574011794,-0.05699559405475908,-0.9878793413739609,-1.0639311604972201,-0.85,9.236100170605994,2912.4742932079694,-1810.1774297670033,-54.37652736156076,-4916.2449423191165,0.0,0.0,560.3309992520757,503.00865439543657,2.0,0.18096244114621818,0.0,0.0,2.639543583463571,131.99922844444444,21.967852115465032,0.19708271444733091,9.120157291443052,0.0027468417612223598,327.8825080268572,1.223192203604173,0.0,0.0,100.4781031191405,0.08464653236060288,25.54296230772388,-79.91948966928463
