Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.33040303632405676,0.16941016318356958,0.06673168678242723,0.3304030363240567,0.16941016318356958,0.06673168678242723,0.021419480051210173,0.0,0.23176313960617992,0.06722041666666666,0.010000000000000002,0.00028988498062544333,0.06644180180180179,0.0,0.0,0.1664934965169029,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004021034356725146,0.0,0.0005892925648544708,0.0,0.016809153129630557,0.0,0.009771810916975989,0.0,0.18692657820667474,0.14019493365500602,0.00028988498062544333,0.0,0.0,1423.1021907353315,18.33333333333337,0.2466666666666667,445.29419867207605,1.9472172678278274,0.06722041666666666,0.26666666666666666,1801.1759727407407,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,0.0,0.0,35.17342121816969,51.66666666666668,46.10666666666668,0.0,50.10846383681032,0.0,0.0,0.0,35.17342121816969,48.165922822470016,50.10846383681032,47.19465231529986,12.43753247303448,17.991891661786145,-0.04922373857334386,5.687490989663618,2.032979932154476,-1.0425761072389093,2.8,9.236100170605994,1445.9265291060815,-1450.7055108049697,210.51386471652506,1500.5834638143504,-296.10181479061464,0.0,0.0,372.0969876273673,0.0,2.0,0.014953043534546092,0.0,0.0,0.13994569316989536,131.99922844444444,-53.17083446600265,0.21321595031961765,8.22138674547811,0.002667426401346163,91.55457345314292,1.230452017165651,0.5225152601531368,-1967.061512688379,71.06180321133341,0.18122781818879996,181.1545475308557,29.359317185669372,0.33788614547948154,1700.0840774723863,-199.5006136580359
2025-01-01 01:00:00,0.32922483998523916,0.16875269911202215,0.06651427304695816,0.32922483998523916,0.16875269911202215,0.06651427304695814,0.021117902474455788,0.0,0.23088652084411668,0.06722041666666666,0.010000000000000002,7.247124515636083e-05,0.06644180180180179,0.0,0.0,0.16583603244535547,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037194567799707597,0.0,0.0005892925648544708,0.0,0.016809153129630557,0.0,0.009771810916975989,0.0,0.18692657820667474,0.14019493365500602,7.247124515636083e-05,0.0,0.0,1423.1021907353315,18.33333333333337,0.2466666666666667,445.29419867207605,1.9472172678278274,0.06722041666666666,0.26666666666666666,1801.1759727407407,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,0.0,0.0,34.87370292329986,51.66666666666668,46.10666666666668,0.0,49.770620462909406,0.0,0.0,0.0,34.87370292329986,47.87124377222725,49.770620462909406,46.92155542688617,12.43753247303448,17.953544339370968,-0.06712877463969846,6.107144764550466,2.9277994111776815,0.580527485380623,2.5,9.236100170605994,1447.271449608026,-1342.1258586532276,-80.38532224314154,513.1068047478923,-292.577992226966,0.0,0.0,370.9187912885497,0.0,2.0,0.014518233083481605,0.0,0.0,0.13587629754276748,131.99922844444444,-54.171540188889374,0.2152528258832463,8.225734455252537,0.0026863096098587447,91.82257926684873,1.2306598895041327,0.407514665859673,-1847.5367825432509,60.116725217947085,0.18122781818879996,-103.75724722542081,23.371924982279257,0.24983682496719625,669.6951461362866,-156.58834138839433
2025-01-01 02:00:00,0.3577571535148426,0.16809523504047474,0.09558256133524642,0.35775715351484255,0.16809523504047474,0.09558256133524644,0.021117902474455788,0.0,0.23000990208205346,0.09662934895833333,0.010000000000000002,7.247124515636083e-05,0.09551009009009008,0.0,0.0,0.16517856837380807,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037194567799707597,0.0,0.0005892925648544708,0.0,0.016809153129630557,0.0,0.009771810916975989,0.0,0.18692657820667474,0.14019493365500602,7.247124515636083e-05,0.0,0.0,2045.709399182039,18.33333333333337,0.35458333333333336,640.1104105911093,2.7991248225025016,0.09662934895833333,0.38333333333333336,2589.1904608148147,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,0.0,0.0,34.55568823540844,51.66666666666668,46.10666666666668,0.0,49.436206573358014,0.0,0.0,0.0,34.55568823540844,47.57926112418026,49.436206573358014,46.6507883995914,12.43753247303448,17.933640741636353,-0.07948788477589291,6.534228324291969,3.0396054825714676,0.8557834593345659,1.6500000000000001,9.236100170605994,2056.7895922075854,-1083.8218110390594,-307.64942262909125,11.29117274682916,-305.90188020385153,0.0,0.0,370.04217252648647,0.0,2.0,0.014348629859213638,0.0,0.0,0.1342889791664654,131.99922844444444,-53.060099297088385,0.21705811782250947,8.238765794204992,0.0027054668567917006,94.13915604676006,1.2307298544296459,0.2781883713026386,-1768.7188614060665,44.78663977589777,0.18122781818879996,-329.75945572346455,22.110033094373303,0.15123162436292628,175.84764340241242,-164.55647065558327
2025-01-01 03:00:00,0.3692833111599431,0.1674377709689273,0.10811287041824062,0.3692833111599431,0.1674377709689273,0.10811287041824064,0.02091685075661953,0.0,0.22913328331999022,0.10923317708333333,0.010000000000000002,0.00014494249031272167,0.10796792792792792,0.0,0.0,0.16452110430226063,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003518405062134503,0.0,0.0005892925648544708,0.0,0.016809153129630557,0.0,0.009771810916975989,0.0,0.18692657820667474,0.14019493365500602,0.00014494249031272167,0.0,0.0,2312.5410599449137,18.33333333333337,0.40083333333333343,723.6030728421235,3.1642280602202195,0.10923317708333333,0.43333333333333335,2926.9109557037036,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,0.0,0.0,34.06861528573761,51.66666666666668,46.10666666666668,0.0,49.10563502162404,0.0,0.0,0.0,34.06861528573761,47.29037403811686,49.10563502162404,46.382743546363265,12.43753247303448,18.06215960931941,-0.04330608077437385,6.459774802058025,2.911686938498179,0.6683973316242613,1.6500000000000001,9.236100170605994,2306.4542704692585,-1324.2045570873443,-277.2398550802572,106.14901698836029,-315.4969578565926,0.0,0.0,368.964502046587,0.0,2.0,0.014681529124894198,0.0,0.0,0.13740458692777388,131.99922844444444,-59.55433366564981,0.21684075291574276,8.322050535680981,0.0027247707097231015,87.87005618707254,1.2301723779128728,0.34473713983287896,-2091.641027246941,43.83339731747337,0.18122781818879996,-299.454210881585,22.21435580132783,0.19109609220445165,289.10376938601075,-182.95475239765048
2025-01-01 04:00:00,1.0659826259780223,0.16996088590823633,0.21229054195933775,1.0659826259780223,0.16996088590823633,0.21229054195933778,0.024190087750865955,0.5833092014814816,0.23421825862067475,0.21426507812499998,0.010000000000000002,0.0005072987160945258,0.2117832432432432,0.0,0.0,0.16704421924156965,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003518405062134503,0.0,0.0007001584581409863,0.0,0.019971524230590464,0.0,0.01149263296524849,0.0,0.19116735022115,0.14337551266586246,0.0005072987160945258,0.0,0.0,4536.138232968869,20.000000000000057,0.7862500000000002,1419.3752582672423,6.2067550412012,0.21426507812499998,0.85,5741.248413111111,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,583.3092014814815,0.16666666666666666,33.663148209115654,51.66666666666668,46.10666666666668,0.0,49.722140763899326,0.105215823796917,287.554586334688,583.3092014814815,33.663148209115654,48.403439638071404,49.72214843366098,47.7440814053958,12.43753247303448,19.529108077089735,-0.18153625951829908,6.8500229783695605,2.912971061554137,0.7628687188994263,0.55,9.236100170605994,4407.431540181035,-878.3283597696535,-542.4435404361699,-107.5149059223218,-400.9135751891948,0.0,0.0,377.0258603005047,0.0,2.0,0.015992073192276312,0.0,0.0,0.14966998276613694,131.99922844444444,-104.81897789914368,0.19907066447394178,9.022787604519058,0.002742392909672645,93.49919993484923,1.2234221796661984,0.3141994157428862,-2328.3185406366106,30.61492259971474,0.18122781818879996,-564.0619827192944,21.618442283124395,0.18689577195215018,73.89792865298685,-181.41283457530866
2025-01-01 05:00:00,1.0283716863675119,0.1848659522532303,0.1254480333202547,1.0283716863675119,0.18486595225323027,0.1254480333202547,0.0457138336777135,0.5833092014814816,0.263310369958317,0.12603828125,0.010000000000000002,0.00086965494187633,0.12457837837837836,0.0,0.0,0.18194928558656362,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039205084978070175,0.0,0.0014155572412351055,0.0,0.04037776793867138,0.0,0.02071132250956546,0.0,0.21104077201447527,0.15828057901085643,0.00086965494187633,0.0,0.0,2668.3166076287466,20.000000000000057,0.4625000000000001,834.9266225101426,3.6510323771771764,0.12603828125,0.5,3377.204948888889,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,583.3092014814815,0.16666666666666666,34.734594015341465,51.66666666666668,46.10666666666668,0.0,51.36011099161657,0.2586972009714549,702.9543874046632,583.3092014814815,34.734594015341465,49.42727870211211,51.36011099161657,48.46086255735989,12.43753247303448,19.62176449155978,-0.07053343575734168,6.585387615961694,2.1958675358681172,-0.032849014217708854,-0.25000000000000006,9.236100170605994,2606.2585271039006,-1482.393921561343,-557.6161621864061,-208.90985025761137,-426.3389860172111,0.0,0.0,426.2505780394617,0.0,2.0,0.016285642056793927,0.0,0.0,0.15241749688545997,131.99922844444444,-61.96967254709662,0.19928110542303495,9.085988956815992,0.0027634277142342166,95.00501329064147,1.222402693595557,0.27240007451024406,-2350.621648557302,33.30110448581635,0.18122781818879996,-583.9513405752293,26.335178388823234,0.14676849647162798,14.758262246015597,-223.668112503627
2025-01-01 06:00:00,2.1248849806869585,0.1970322676098354,0.15574833277620112,2.1248849806869585,0.1970322676098354,0.1557483327762011,0.09132713885257897,1.5749348440000002,0.29317578429271296,0.15544721354166666,0.010000000000000002,0.0021016661095344643,0.15364666666666663,0.0,0.0,0.1941156009431687,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00442313779239766,0.0,0.0029434745252619353,0.0,0.08396052653491938,0.0,0.03435498303515457,0.0,0.22550928829915565,0.1691319662243667,0.0021016661095344643,0.0,0.0,3290.923816075454,20.000000000000057,0.5704166666666668,1029.742834429176,4.502939931851851,0.15544721354166666,0.6166666666666667,4165.219436962962,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,1574.934844,0.45,35.57327484050392,51.66666666666668,46.10666666666668,0.0,51.4021895281181,0.4636434743023857,1256.6912597383532,1574.934844,35.57327484050392,50.24766427507949,51.40218952811811,49.67040164856018,12.43753247303448,19.72796838678635,-0.03978991432639483,6.103053814671063,2.2770636183121846,-0.32631405057511037,0.3,9.236100170605994,3321.8017460755927,-1410.6333233247015,-445.61728300567637,-45.846216653132586,-412.4578639897506,0.0,0.0,500.7165014087954,0.0,2.0,0.01615574799916685,0.0,0.0,0.15120181702127217,131.99922844444444,-57.380707418906454,0.19924194845949508,9.15513792670072,0.002781261993518658,83.77880269623704,1.221946181471982,0.32664269503771115,-2486.4451160209965,46.06895826711926,0.18122781818879996,-470.8402965908471,25.223013585170747,0.1718395041934998,148.21014072583293,-194.05635737896552
2025-01-01 07:00:00,1.3217775431898005,0.2159339267541365,0.08638592952944485,1.3217775431898007,0.2159339267541365,0.08638592952944485,0.13240421761818502,0.758301961925926,0.3370458428123563,0.08402552083333334,0.010000000000000002,0.003333677277192598,0.08305225225225224,0.0,0.0,0.21301726008746982,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004121560215643275,0.0,0.004344986761148075,0.0,0.12393767064139367,0.0,0.05302282936239643,0.0,0.24895826296743065,0.1867186972255729,0.003333677277192598,0.0,0.0,1778.8777384191644,20.000000000000057,0.3083333333333334,556.6177483400951,2.4340215847847846,0.08402552083333334,0.3333333333333333,2251.469965925926,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,758.301961925926,0.21666666666666667,34.729122251997275,51.66666666666668,46.10666666666668,0.0,51.42043431555838,0.29081672844554746,790.7751124203922,758.301961925926,34.729122251997275,49.52197624892311,51.42043431555838,48.572747215605474,12.43753247303448,19.72605887685716,-0.03844445872390825,5.790236230394635,2.040007166185484,-0.5654257569498178,-0.55,9.236100170605994,1841.6605328257963,-2165.6120971071314,-592.4434863202249,-203.24658036882923,-443.75037769197195,0.0,0.0,555.4113777019323,2.819265466526148,1.5665,0.016592706517268838,0.0,0.0,0.15529131643060623,103.3883956791111,-48.878205603328496,0.2004806434737064,9.173660053413897,0.0027983316279877224,70.15183250210806,1.221941529318155,0.330399953879175,-2775.760735184439,53.53088973721235,0.18122781818879996,-618.6659067682114,26.22242044798643,0.16805192275533357,-4.177199885685158,-199.06938048314404
2025-01-01 08:00:00,0.3950797654530903,0.1721880132623546,0.12361450055264564,0.39507976545309037,0.1721880132623546,0.12361450055264563,0.025517241595172678,0.0,0.2377255186495843,0.12183700520833332,0.010000000000000002,0.0031887347868798763,0.12042576576576575,0.0,0.0,0.16927134659568793,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031163016264619883,0.0,0.0007587291187451832,0.0,0.021642210849965506,0.0,0.012030389855333645,0.0,0.18975375954965826,0.14231531966224364,0.0031887347868798763,0.0,0.0,2579.3727207077886,20.000000000000057,0.4470833333333334,807.0957350931378,3.529331297937937,0.12183700520833332,0.48333333333333334,3264.6314505925925,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,0.0,0.0,35.09846703231894,51.66666666666668,46.10666666666668,0.0,51.418941496201214,0.0,0.0,0.0,35.09846703231894,49.72029708248123,51.418941496201214,48.870974875621236,12.43753247303448,19.60348525400835,-0.07828561664713145,5.141730173026871,1.6010282994166032,-1.0526722374655466,-1.4,9.236100170605994,2359.5110529177928,-2172.120972579882,-690.4871895635531,-282.29313625725365,-472.7741255031424,0.0,0.0,254.3489714220587,165.02547347234886,0.0665,0.017024921842267567,0.0,0.0,0.15933642424533678,4.388974345777778,-1.4365137089119826,0.20262079924978996,9.129100595673455,0.0028053924450718555,7.31850968314652,1.223022363298425,0.35266698563569226,-3050.2189200608823,71.00221238786206,0.18122781818879996,-718.9354703247138,28.448280761160756,0.178042314127639,-82.99950975266528,-199.29362650458836
2025-01-01 09:00:00,0.4011934599106814,0.17006762725511698,0.14000753726762702,0.40119345991068145,0.17006762725511698,0.140007537267627,0.019911592167438243,0.0,0.23263975836824313,0.138642109375,0.010000000000000002,0.0029713210514107943,0.1370362162162162,0.0,0.0,0.1671509605884503,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0025131464729532165,0.0,0.0005892925648544708,0.0,0.016809153129630557,0.0,0.009771810916975989,0.0,0.18692657820667474,0.14019493365500602,0.0029713210514107943,0.0,0.0,2935.148268391621,20.000000000000057,0.5087500000000001,918.4192847611569,4.016135614894894,0.138642109375,0.55,3714.9254437777777,6754.409897777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,921.4155733333333,0.0,0.0,34.566545502171294,51.66666666666668,46.10666666666668,0.0,51.08578001871896,0.0,0.0,0.0,34.566545502171294,49.426972114420394,51.08578001871896,48.59756816227112,12.43753247303448,19.76616798059359,-0.03575663374242796,5.106688183157197,1.4070362344720457,-1.0230172158337598,-0.85,9.236100170605994,2787.0032449159926,-1752.678525681429,-513.5463989047614,-63.507333166348204,-458.2934360091534,0.0,0.0,239.46649006121416,498.4184179524953,0.0,0.01682437737567358,0.0,0.0,0.15745952645365693,0.0,70.68192247231072,0.2008735807831724,9.210938818469872,0.002808068357381686,21.19394756343328,1.2229544724138235,0.34848622908773913,-2745.8913501333454,74.79353969075972,0.18122781818879996,-540.168846792059,26.622447887297493,0.185805688562803,46.046194001356376,-109.55352716770457
