Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:34:00,0.6876706700811438,0.20657928260455868,0.25249043403394933,0.01146117783468573,0.0034429880434093114,0.004208173900565822,0.1103473645572253,0.0,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Off,0.0,0.0,32.79294797606531,51.666666666666686,46.10666666666668,0.0,51.175332046963646,0.41726793721403843,1126.9031086089128,0.0,32.79294797606531,47.885180197518416,51.175332046963646,46.240104272795804,12.43753247303448,19.7198645510285,0.0,5.850942681143077,2.050924673211204,-0.5628675226669109,-1.1,9.236100170605994,5312.900536212955,-1541.036793560645,-727.6518933278969,-325.8353505741883,-465.3397472613082,-0.0,-0.0,492.5956408993843,4.81448962115854,1.266,0.01693222334829522,0.0,0.0,0.15846885805623323,83.55551160533334,-50.988572682614276,0.20064469134163293,9.172981217225757,0.002800041789030317,61.201899619397956,1.2219649485041668,0.3555368560192289,-3262.170051009362,51.280012428431846,0.18122781818879996,-753.77398452572,26.122091197823075,0.1826933284100169,-129.53357802190445,-196.30177255228386
2025-01-01 07:35:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,32.8274718262453,51.666666666666686,46.10666666666668,0.0,51.14598508067034,0.41758429054938934,1126.9031086089128,3499.855208888889,32.8274718262453,47.72242657179541,51.14598508067034,46.01064731735794,12.43753247303448,19.769718473701754,0.0,5.853896232664075,2.0368277564192407,-0.5723623798450301,-1.1,9.236100170605994,5308.434329856619,-1542.713317998408,-724.1990415025497,-323.68287132728955,-467.15320932570745,-0.0,-0.0,492.5956408993843,4.811192253213944,1.266,0.01695760382703159,0.0,0.0,0.1587063942261467,83.55551160533334,-53.64131697455038,0.2000398975795451,9.196239406103363,0.0028002540250175087,61.1773899235845,1.2217568178240976,0.3555574482800193,-3263.745213298431,51.178650279737504,0.18122781818879996,-750.4016763172295,26.202634814679822,0.18246654051034275,-127.08586588441234,-196.5970054428772
2025-01-01 07:36:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,33.14070938917871,51.666666666666686,46.10666666666668,0.0,51.116658051283984,0.4179009085333054,1126.9031086089128,3499.855208888889,33.14070938917871,48.050843458066545,51.116658051283984,46.517936161457826,12.43753247303448,19.818343085249086,0.0,5.856695763195095,2.0231741915207384,-0.5818066910248546,-1.1,9.236100170605994,5304.218444364,-1544.3231754999442,-720.8549946330236,-321.6291671004504,-468.9246464566541,-0.0,-0.0,492.5956408993843,4.807925533922798,1.266,0.01698233941651449,0.0,0.0,0.15893789487069124,83.55551160533334,-56.085765336222806,0.19945236872568295,9.218812046532317,0.0028004662121506483,61.153177396166285,1.2215538836994622,0.35557696560039137,-3265.2383725753307,51.061952055101486,0.18122781818879996,-747.1354281253817,26.280433492358203,0.1822406799446009,-124.65663217014456,-196.97253493030584
2025-01-01 07:37:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,33.45526960503935,51.666666666666686,46.10666666666668,0.0,51.087364400977776,0.41821764582468735,1126.9031086089128,3499.855208888889,33.45526960503935,48.37921638406999,51.087364400977776,47.025142375616106,12.43753247303448,19.86578920616753,0.0,5.859341114499439,2.0099455795357857,-0.5912171238973797,-1.1,9.236100170605994,5300.155001392864,-1545.855751833577,-717.6147081348075,-319.69092246375396,-470.655710518594,-0.0,-0.0,492.5956408993843,4.804690522529,1.266,0.017006457419337647,0.0,0.0,0.15916361551513147,83.55551160533334,-58.41814424541988,0.19888131927374594,9.240727399296915,0.0028006783505415077,61.12924940915274,1.2213559291576543,0.355595407054262,-3266.6494222366055,50.940425382743115,0.18122781818879996,-743.9708384890702,26.356130354262678,0.18201535081700615,-122.24152647165984,-197.44939599209414
2025-01-01 07:38:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,33.771097834325246,51.666666666666686,46.10666666666668,0.0,51.058103915882626,0.4185345041914852,1126.9031086089126,3499.855208888889,33.771097834325246,48.707545164182505,51.058103915882626,47.532265788332445,12.43753247303448,19.91210361253219,0.0,5.861834818305588,1.997124275502279,-0.6006080301572224,-1.1,9.236100170605994,5296.250700788174,-1547.3095134342066,-714.4739775239252,-317.6828995959039,-472.34792145961006,-0.0,-0.0,492.5956408993843,4.801488250310243,1.266,0.017029982965995255,0.0,0.0,0.15938379135602923,83.55551160533334,-60.63023390909281,0.19832602634097032,9.262011493373755,0.0028008904402964012,61.10559437135294,1.2211627544803179,0.3556127904570475,-3267.9796918984694,50.81693344397731,0.18122781818879996,-740.9036863256695,26.42970880174425,0.181790210819765,-119.83682918622421,-197.84607040967967
2025-01-01 07:39:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,34.088141765481396,51.666666666666686,46.10666666666668,0.0,51.028876390256926,0.418851485325201,1126.903108608913,3499.855208888889,34.088141765481396,49.03582962044901,51.028876390256926,48.039306235545055,12.43753247303448,19.957331087088843,0.0,5.864180973657269,1.9846933623969738,-0.6099864019154382,-1.1,9.236100170605994,5292.49792221109,-1548.6851719883489,-711.4286902136645,-315.95715144130713,-474.00274068664703,-0.0,-0.0,492.5956408993843,4.798319719685038,1.266,0.017052940068524054,0.0,0.0,0.1595986471222913,83.55551160533334,-62.72819325914074,0.19778580312093783,9.283401193521474,0.002801102481516747,61.082201195811734,1.2209741686159652,0.355629144535986,-3269.2313489923504,50.692931983715845,0.18122781818879996,-737.929924692349,26.501234478684474,0.18156509271408003,-117.44073190804713,-198.51641953325998
2025-01-01 07:40:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,34.406351537758155,51.666666666666686,46.10666666666668,0.0,50.99968162614041,0.41916859084401875,1126.9031086089128,3499.855208888889,34.406351537758155,49.36406958225594,50.99968162614041,48.54626356031371,12.43753247303448,20.001514313524194,0.0,5.866384648333929,1.972636600864173,-0.6193667307841523,-1.1,9.236100170605994,5288.889162005649,-1549.983847819969,-708.4749687296935,-314.0171104061443,-475.6215660783794,-0.0,-0.0,492.5956408993843,4.795185901185924,1.266,0.01707535157536704,0.0,0.0,0.15980839665273827,83.55551160533334,-64.7181280728482,0.19725999923953802,9.30349766070185,0.0028013144742992735,61.05905932682213,1.2207899895924594,0.35564450475613474,-3270.407079622329,50.5699867820755,0.18122781818879996,-735.0456687600121,26.57070003031862,0.18133964807728994,-115.04953272151148,-198.96757768463283
2025-01-01 07:41:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,34.725679592713504,51.666666666666686,46.10666666666668,0.0,50.97051943298982,0.4194858222961653,1126.9031086089128,3499.855208888889,34.725679592713504,49.692264885987264,50.97051943298982,49.05313761248599,12.43753247303448,20.0446940036527,0.0,5.868451508578526,1.960938433620576,-0.6287482665648779,-1.1,9.236100170605994,5285.418060248572,-1551.2071174172092,-705.608887995955,-312.3683825953275,-477.2057355803856,-0.0,-0.0,492.5956408993843,4.792087740946884,1.266,0.01709723924396078,0.0,0.0,0.1600132435754498,83.55551160533334,-66.60506032791955,0.19674799830962406,9.323748699688796,0.002801526418736253,61.036158706623695,1.2206100439605916,0.35565891073908795,-3271.5098910618017,50.44952862430742,0.18122781818879996,-732.24719686704,26.638308871084963,0.18111389375382114,-112.66343533354201,-199.70494726178546
2025-01-01 07:42:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,35.04608052389881,51.666666666666686,46.10666666666668,0.0,50.941389627336584,0.4198031811630655,1126.9031086089128,3499.855208888889,35.04608052389881,50.02041537470137,50.941389627336584,49.55992824838377,12.43753247303448,20.08690902650036,0.0,5.87038755256389,1.9495839747478223,-0.6381425305246254,-1.1,9.236100170605994,5282.078398300104,-1552.357152186681,-702.8268663870316,-310.463478126675,-478.7565309662361,-0.0,-0.0,492.5956408993843,4.78902614712355,1.266,0.01711862381353643,0.0,0.0,0.16021338198911053,83.55551160533334,-68.39392689053713,0.1962492155456569,9.342748060707525,0.0028017383149157166,61.013489741691544,1.2204341662321616,0.35567240440553405,-3272.5429695032003,50.33257229623408,0.18122781818879996,-729.5309479578184,26.704081570786826,0.1808875508203269,-110.27953129787926,-200.18394682879574
2025-01-01 07:43:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,35.367510959746824,51.666666666666686,46.10666666666668,0.0,50.912292032466915,0.4201206688622833,1126.9031086089128,3499.855208888889,35.367510959746824,50.348520897829076,50.912292032466915,50.06663533051016,12.43753247303448,20.12819650829955,0.0,5.872198913897673,1.93855897870321,-0.6475448927120692,-1.1,9.236100170605994,5278.864245925459,-1553.4366103797684,-700.1253287151694,-308.85120268734244,-480.27518061806256,-0.0,-0.0,492.5956408993843,4.786001997366081,1.266,0.01713952506250441,0.0,0.0,0.16040899700007355,83.55551160533334,-70.0894296133561,0.19576309580780457,9.361946716604422,0.0028019501629216524,60.9910432766686,1.2202621984413438,0.35568502860645035,-3273.509575119335,50.219719719281315,0.18122781818879996,-726.8935141693877,26.768185454218315,0.1806607288272692,-107.89902347389443,-200.952179213448
2025-01-01 07:44:00,4.187525878970033,0.20657928260455868,0.25249043403394933,0.06979209798283388,0.0034429880434093114,0.004208173900565822,0.1103473645572253,3.499855208888889,0.31524674302391853,0.2520765625,0.010000000000000002,0.003333677277192598,0.24915675675675672,0.0,0.0,0.203662615937892,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003597912008543523,0.0,On,0.1026278923330385,0,On,0.04369658844006243,0,On,0.2364854041013269,0.17736405307599512,On,0.003333677277192598,On,0,0,Off,On,5336.633215257493,20.000000000000057,0.9250000000000002,1669.8532450202852,7.302064754354353,0.2520765625,1,6754.409897777778,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,35.689929454655385,51.666666666666686,46.10666666666668,0.0,50.883226478119234,0.42043828675030437,1126.9031086089128,3499.855208888889,35.689929454655385,50.676581310888025,50.883226478119234,50.57325872727242,12.43753247303448,20.168591926159188,0.0,5.873891723196397,1.92784982515619,-0.6569645910515165,-1.1,9.236100170605994,5275.769972438775,-1554.4484378422185,-697.5010346539583,-306.95636378056184,-481.7628621501726,-0.0,-0.0,492.5956408993843,4.7830161357334156,1.266,0.01715996186205105,0.0,0.0,0.16060026522397203,83.55551160533334,-71.69602156792975,0.1952891117878975,9.380649744940389,0.0028021619628341913,60.96881057001531,1.2200939897342642,0.35569682615929427,-3274.412968076183,50.11128521367913,0.18122781818879996,-724.3316372039798,26.830602550021478,0.18043320269191643,-105.51960510357455,-201.4367586769873
2025-01-01 07:45:00,3.9107392856996026,0.2005923103488289,0.003333677277192598,0.06517898809499338,0.003343205172480482,5.556128795320997e-05,0.09552515930026037,3.499855208888889,0.3053589175104533,0.0,0.010000000000000002,0.003333677277192598,0.0,0.0,0.0,0.19767564368216223,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003095877774793264,0.0,On,0.08830772130982383,0,On,0.041791392600903594,0,On,0.22850277442702052,0.17137708082026534,On,0.003333677277192598,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,36.01227885226808,51.666666666666686,46.10666666666668,0.0,51.004596475212395,0.44801966821764877,1204.6205643750445,3499.855208888889,36.01227885226808,51.004596475212395,51.004596475212395,51.004596475212395,12.43753247303448,20.20812919463729,0.0,5.875472015075596,1.9174434872561674,-0.6663943204002805,-1.1,9.236100170605994,-105.55013386615775,-3225.2489520299637,-694.9507260764916,-305.3485378735802,-483.2207048401829,-0.0,-0.0,450.8884968230444,4.78006937167435,1.0,0.017179952225612357,0.0,0.0,0.16078735524874468,65.99961422222222,-73.21792584901924,0.1948267623403256,9.398875918468104,0.0028023737147297814,47.15227920929656,1.2199293959898245,0.35570783920085614,-3275.2563587643604,50.007406734396845,0.18122781818879996,-721.842200737945,26.891474661453394,0.18020514653245293,-103.14315542811431,-202.2053824454659
2025-01-01 07:46:00,3.9107392856996026,0.2005923103488289,0.003333677277192598,0.06517898809499338,0.003343205172480482,5.556128795320997e-05,0.09552515930026037,3.499855208888889,0.3053589175104533,0.0,0.010000000000000002,0.003333677277192598,0.0,0.0,0.0,0.19767564368216223,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003095877774793264,0.0,On,0.08830772130982383,0,On,0.041791392600903594,0,On,0.22850277442702052,0.17137708082026534,On,0.003333677277192598,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,36.44972382261108,51.666666666666686,46.10666666666668,0.0,51.32165940669179,0.4443664955591016,1204.6205643750448,3499.855208888889,36.44972382261108,51.321659406691786,51.32165940669179,51.32165940669179,12.43753247303448,20.149210059238392,0.0,5.816377631107025,1.9073275172192448,-0.6758415285681509,-1.1,9.236100170605994,-99.12182608033771,-3191.519863951652,-692.471457035735,-303.44848189101293,-481.0488396526439,-0.0,-0.0,450.8884968230444,4.7771624790503315,1.0,0.017150157796703248,0.0,0.0,0.16050850887230947,65.99961422222222,-68.96148325073827,0.19554951380892796,9.372311187572844,0.0028025375022719336,47.15862601639048,1.2201743397597,0.35529577861286976,-3243.747245614487,52.22738166283517,0.18122781818879996,-719.4222269737663,26.950769938031303,0.1799763778672188,-100.7678317415102,-202.68065014950272
2025-01-01 07:47:00,3.9107392856996026,0.2005923103488289,0.003333677277192598,0.06517898809499338,0.003343205172480482,5.556128795320997e-05,0.09552515930026037,3.499855208888889,0.3053589175104533,0.0,0.010000000000000002,0.003333677277192598,0.0,0.0,0.0,0.19767564368216223,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004121560215643275,0.0,On,0.003095877774793264,0.0,On,0.08830772130982383,0,On,0.041791392600903594,0,On,0.22850277442702052,0.17137708082026534,On,0.003333677277192598,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,6754.409897777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,921.4155733333333,Lower On,3499.855208888889,1.0,36.88491241648899,51.666666666666686,46.10666666666668,0.0,51.63866094643448,0.44077310759329646,1204.6205643750445,3499.855208888889,36.88491241648899,51.63866094643447,51.63866094643448,51.63866094643448,12.43753247303448,20.092168877958226,0.0,5.760089798730632,1.8974900141114233,-0.6852972823498872,-1.1,9.236100170605994,-93.38341973992823,-3159.6429699411033,-690.0602523891082,-301.8244228412492,-478.94989459162,-0.0,-0.0,450.8884968230444,4.774296195084794,1.0,0.017121287284006848,0.0,0.0,0.16023830943751657,65.99961422222222,-65.32202197135271,0.1962524556061408,9.346738644693694,0.0028027012789763337,47.164526581071904,1.2204115662721315,0.35490284301245406,-3213.790335319407,54.14736537830348,0.18122781818879996,-717.0688689330583,27.008616543950147,0.17974711071128524,-98.39591325496859,-203.4285095862806
