Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6345331147665418,0.17652295223846187,0.3366918918918919,0.010575551912775698,0.0029420492039743647,0.005611531531531532,0.019028335603314454,0.22486727916322724,0.34063750000000004,0.05,0.0,0.3366918918918919,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,On,6690.7126728796875,20.33333333333337,0.925,2777.331511564758,9.867466685885885,0.34063750000000004,1,9127.406684444444,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.78931511226452,51.666666666666686,46.10666666666668,0.0,49.56057250320559,0.0,0.0,0.0,118.4208048629133,48.512589261554425,49.56057250320559,47.98859764072884,12.43753247303448,20.304146733225867,0.0,4.337918044661121,2.8,9.236100170605994,5955.059481826317,2283.284610653602,-982.3523681475843,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04306343801751205,0.0,0,0.403031173534431,65.99961422222222,-50.311915457541346,0.187564620732848,9.332842712553276,0.0027188999324357648,5.346049368502449,1.2172212349637939,0.28996450910207994,-581.1599653243665,87.11306441321076
2025-01-01 00:01:00,0.6345331147665418,0.17652295223846187,0.3366918918918919,0.010575551912775698,0.0029420492039743647,0.005611531531531532,0.019028335603314454,0.22486727916322724,0.34063750000000004,0.05,0.0,0.3366918918918919,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,On,6690.7126728796875,20.33333333333337,0.925,2777.331511564758,9.867466685885885,0.34063750000000004,1,9127.406684444444,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.58493460602278,51.666666666666686,46.10666666666668,0.0,49.547444022402765,0.0,0.0,0.0,118.1014603219106,48.500780763348956,49.547444022402765,47.97744913382205,12.43753247303448,20.368459369166015,0.0,4.515713800400798,2.8,9.236100170605994,5943.589119834739,2215.047381174627,-987.8134145875654,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04314431609365372,0.0,0,0.4037881123075807,65.99961422222222,-56.32123100913858,0.18736782277485428,9.385774759153888,0.002718918543718928,5.250064210465418,1.2205093984950972,0.28996450910207994,-648.3467543728416,86.06262398271085
2025-01-01 00:02:00,0.6345331147665418,0.17652295223846187,0.3366918918918919,0.010575551912775698,0.0029420492039743647,0.005611531531531532,0.019028335603314454,0.22486727916322724,0.34063750000000004,0.05,0.0,0.3366918918918919,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,On,6690.7126728796875,20.33333333333337,0.925,2777.331511564758,9.867466685885885,0.34063750000000004,1,9127.406684444444,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.38446432833119,51.666666666666686,46.10666666666668,0.0,49.53435021154439,0.0,0.0,0.0,117.7882255130175,48.489004109036486,49.53435021154439,47.96633105778253,12.43753247303448,20.43134672292148,0.0,4.685903164061306,2.8,9.236100170605994,5932.330279448071,2149.7904359504246,-993.1651511540445,-0.0,-0.0,297.0110925517555,0.0,1.0,0.043223341126805884,0.0,0,0.40452770843172114,65.99961422222222,-62.22833482932727,0.18664283681821026,9.414857765803927,0.002718936771607247,5.156263067097115,1.2202479426891373,0.28996450910207994,-712.6591831312353,85.11810751690227
2025-01-01 00:03:00,0.6345331147665418,0.17652295223846187,0.3366918918918919,0.010575551912775698,0.0029420492039743647,0.005611531531531532,0.019028335603314454,0.22486727916322724,0.34063750000000004,0.05,0.0,0.3366918918918919,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,On,6690.7126728796875,20.33333333333337,0.925,2777.331511564758,9.867466685885885,0.34063750000000004,1,9127.406684444444,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.18776741092881,51.666666666666686,46.10666666666668,0.0,49.52129041824495,0.0,0.0,0.0,117.48088657957626,48.47725868937643,49.52129041824495,47.955242824942175,12.43753247303448,20.49285919043059,0.0,4.848838562412412,2.8,9.236100170605994,5921.271601557591,2087.315080551375,-998.4110809114021,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04330058056425156,0.0,0,0.4052505931466901,65.99961422222222,-68.0410829624498,0.1859367590279726,9.44242744885586,0.0027189546776597846,5.0645601470417105,1.219992311294379,0.28996450910207994,-774.2304292613933,84.21399824801043
2025-01-01 00:04:00,0.2938956147665417,0.17652295223846187,0.0,0.004898260246109028,0.0029420492039743647,0.0,0.019028335603314454,0.22486727916322724,0.0,0.05,0.0,0.0,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,74.99471451188174,51.666666666666686,46.10666666666668,0.0,49.50826401292695,0.0,0.0,0.0,117.17924142481522,48.46554391645323,49.50826401292695,47.94418386821637,12.43753247303448,20.553044384119815,0.0,5.00485337910576,2.8,9.236100170605994,-778.858907553656,-749.8354075711688,-1003.5545236799715,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04337609807146552,0.0,0,0.4059573622983417,65.99961422222222,-72.31547642543995,0.18524882964361516,9.469986015063327,0.0027189722689426312,4.97488145525643,1.2197422993226759,0.28996450910207994,-833.1864742693521,83.35106669818325
2025-01-01 00:05:00,0.2938956147665417,0.17652295223846187,0.0,0.004898260246109028,0.0029420492039743647,0.0,0.019028335603314454,0.22486727916322724,0.0,0.05,0.0,0.0,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.13189779132942,51.666666666666686,46.10666666666668,0.0,49.49527038756717,0.0,0.0,0.0,117.39359029895222,48.453859222503674,49.49527038756717,47.93315363997193,12.43753247303448,20.490190796234913,0.0,5.005320489922664,2.8,9.236100170605994,-770.2911039119411,-749.9207033786658,-998.1832843035768,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04329723112487117,0.0,0,0.4052192457079739,65.99961422222222,-69.11891216011992,0.18596975386485026,9.441784762722515,0.002718989552276667,5.063629841500834,1.220003372040681,0.28996450910207994,-833.3629895960936,83.44228621742778
2025-01-01 00:06:00,0.2938956147665417,0.17652295223846187,0.0,0.004898260246109028,0.0029420492039743647,0.0,0.019028335603314454,0.22486727916322724,0.0,0.05,0.0,0.0,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.26466575191023,51.666666666666686,46.10666666666668,0.0,49.482254560236356,0.0,0.0,0.0,117.60104023735973,48.442153154452676,49.482254560236356,47.92210245156084,12.43753247303448,20.428961260577857,0.0,5.005829629833304,2.8,9.236100170605994,-762.0474176705018,-750.0396639997745,-992.9619361965091,-0.0,-0.0,297.0110925517555,0.0,1.0,0.0432203446177639,0.0,0,0.4044996640717886,65.99961422222222,-66.09657402574813,0.1866751369680577,9.413699724852357,0.0027190071401687267,5.150056519357442,1.220257805930344,0.28996450910207994,-833.5553871909067,83.51572319113224
2025-01-01 00:07:00,0.2938956147665417,0.17652295223846187,0.0,0.004898260246109028,0.0029420492039743647,0.0,0.019028335603314454,0.22486727916322724,0.0,0.05,0.0,0.0,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.3932568353238,51.666666666666686,46.10666666666668,0.0,49.46921726643871,0.0,0.0,0.0,117.80196380519344,48.43042640023739,49.46921726643871,47.911030967136725,12.43753247303448,20.369267606756008,0.0,5.006380217653524,2.8,9.236100170605994,-754.0060144479742,-750.2082130061243,-987.882122434094,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04314533211520139,0.0,0,0.4037976212640307,65.99961422222222,-63.13498456563585,0.1873657745618811,9.386424444515669,0.0027190250245233503,5.234285489119266,1.2205059592478376,0.28996450910207994,-833.7634474315793,83.55523442545491
2025-01-01 00:08:00,0.2938956147665417,0.17652295223846187,0.0,0.004898260246109028,0.0029420492039743647,0.0,0.019028335603314454,0.22486727916322724,0.0,0.05,0.0,0.0,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.51787099943162,51.666666666666686,46.10666666666668,0.0,49.456159201957405,0.0,0.0,0.0,117.9966734366119,48.41867961064408,49.456159201957405,47.89993981498742,12.43753247303448,20.31103596890116,0.0,5.0069710012432544,2.8,9.236100170605994,-746.2198404092429,-750.413101818667,-982.9367812269223,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04307210476290574,0.0,0,0.4031122856965701,65.99961422222222,-60.294151734076046,0.1880423168043308,9.35991969868235,0.0027190431976801648,5.316420379432422,1.220748131539306,0.28996450910207994,-833.9866971500634,83.57359533139646
2025-01-01 00:09:00,0.2938956147665417,0.17652295223846187,0.0,0.004898260246109028,0.0029420492039743647,0.0,0.019028335603314454,0.22486727916322724,0.0,0.05,0.0,0.0,0.0,0.16193961890512854,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.031860399916240616,0.023895299937180453,On,0,0,Off,0.004021034356725146,0.0,On,0.0005083035116148099,0.0,On,0.0144989977349745,0,On,0.008947787289722474,0,On,0.18405909195726416,0.13804431896794808,On,0,0,Off,Off,0.0,20.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9127.406684444444,Off,0.0,21.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,5846.475595555556,Off,0.0,0,75.63868747319484,51.666666666666686,46.10666666666668,0.0,49.44308102926294,0.0,0.0,0.0,118.18544917686692,48.40691340530422,49.44308102926294,47.88882959332487,12.43753247303448,20.254200174945634,0.0,5.007601618751081,2.8,9.236100170605994,-738.706569614703,-750.6452277299102,-978.1195706290662,-0.0,-0.0,297.0110925517555,0.0,1.0,0.04300058304481994,0.0,0,0.40244291317778524,65.99961422222222,-57.59809153739218,0.188705341470361,9.334150389892773,0.00271906165234312,5.39655397989187,1.2209845909999562,0.28996450910207994,-834.2249996072416,83.57977187733144
