Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.4474947994336018,0.9411163074889366,0.0,1.4474947994336016,0.9411163074889366,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2732371633834292,0.0,0.0,0.0,0.11868634664657479,0.8224299608423619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0035099780701754383,0.0,0.008365817634441988,0.0,0.004133378150121894,0.0,0.11650035196035918,0.08737526397026936,0.0,0.0,0.0,0.0,35.02828829770714,51.66666666666668,46.10666666666668,0.0,50.90880032649971,0.0,0.0,0.0,35.02828829770714,48.92563124398795,50.90880032649971,47.93404670273207,12.43753247303448,3803.3372257410997,18.888888888888914,3.0197518191549984,0.0,1.2528465644640743,0.02039059891935516,1.6907155617155334,3782.946626821744,7287.450387055558,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.786908658833,18.893057996202778,0.0,-0.5251037027560488,2.8,9.236100170605994,2854.6151410654616,601.9100259868163,-1338.326379427552,0.0,0.0,496.1006825240584,0.0,5.0,0.06381250743028828,0.0,0.0,0.8258003620956152,329.99807111111113,-106.4963877721444,0.26218829413170797,9.564506715649063,0.0034758130339441968,31.324092241717768,1.226056175178256,0.1706352089780047,743.567016867731,-141.65699088091458
2025-01-01 01:00:00,1.4539316087430578,0.945335505515624,0.0,1.4539316087430578,0.945335505515624,0.0,0.011612547349354269,0.0,0.16133813758967813,1.2809809238040255,0.0,0.0,0.0,0.11790356957966713,0.8274319359359569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.0032467297149122803,0.0,0.008365817634441988,0.0,0.004133378150121894,0.0,0.11650035196035918,0.08737526397026936,0.0,0.0,0.0,0.0,34.82166126634301,51.66666666666668,46.10666666666668,0.0,50.70080228527919,0.0,0.0,0.0,34.82166126634301,48.74917166802298,50.70080228527919,47.773356359394874,12.43753247303448,3787.0811122101222,18.888888888888914,2.9879513163352884,0.0,1.2605574279307237,0.020423495873301688,1.7028636124814802,3766.6576163368204,7191.108050890611,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10359.43068984597,18.893025050915796,0.0,1.1345077204218916,2.5,9.236100170605994,2899.4820341247023,124.0725886984193,-1273.079363968421,0.0,0.0,494.7937314129184,0.0,5.0,0.0596076575048151,0.0,0.0,0.7713852210700592,329.99807111111113,-109.3134455299176,0.26294773357942586,9.575998534488921,0.003485760149863687,47.058749160459534,1.226108487063699,0.12388063579097557,244.40589403424818,-120.33330533582885
2025-01-01 02:00:00,1.4910764858789192,0.9692201142023078,0.0,1.4910764858789192,0.9692201142023078,0.0,0.011612547349354269,0.0,0.1602944348338013,1.3191695036957636,0.0,0.0,0.0,0.1171207925127595,0.8520993216895483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0032467297149122803,0.0,0.008365817634441988,0.0,0.004133378150121894,0.0,0.11650035196035918,0.08737526397026936,0.0,0.0,0.0,0.0,34.61625357111679,51.66666666666668,46.10666666666668,0.0,50.494217160942554,0.0,0.0,0.0,34.61625357111679,48.573753001606526,50.494217160942554,47.613520921938516,12.43753247303448,3765.967011823335,18.888888888888914,2.889306784035329,0.0,1.2981574214416118,0.02101208225415168,1.7587761507949486,3744.954929569183,6913.514870800052,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10335.765617960691,18.892998748657188,0.0,1.3737603792170903,1.6500000000000001,9.236100170605994,2890.6250569199447,-92.04537064026991,-1265.770860325127,0.0,0.0,493.7500286570415,0.0,5.0,0.05607430267331306,0.0,0.0,0.7256599265037195,329.99807111111113,-103.32112323530485,0.2642445364494795,9.595307395802413,0.0035030422488114676,67.98048101906252,1.2260958337949208,0.07476774497093387,33.932946321629885,-125.97831696189978
2025-01-01 03:00:00,1.5074601429179013,0.9798076605962247,0.0,1.5074601429179013,0.9798076605962247,0.0,0.011437048445845498,0.0,0.15925073207792445,1.3367723623941314,0.0,0.0,0.0,0.11633801544585186,0.8634696451503728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.003071230811403509,0.0,0.008365817634441988,0.0,0.004133378150121894,0.0,0.11650035196035918,0.08737526397026936,0.0,0.0,0.0,0.0,34.412070500535215,51.66666666666668,46.10666666666668,0.0,50.289034840353075,0.0,0.0,0.0,34.412070500535215,48.3993690715632,50.289034840353075,47.45453618716826,12.43753247303448,3807.1694855790365,18.888888888888914,2.8807550163779374,0.0,1.3154368792567837,0.02133548313734777,1.7883396837054375,3785.8340024416893,6969.7103332545485,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10337.021698712155,18.89296822568995,0.0,1.16301838736883,1.6500000000000001,9.236100170605994,2884.616684650539,-40.687656109180416,-1314.0919073445184,0.0,0.0,492.53082699765594,0.0,5.0,0.05828044149674182,0.0,0.0,0.7542096624815905,329.99807111111113,-100.99172058163536,0.26558870317621586,9.6152011831314,0.0035209557194524673,36.01103852015698,1.2260827326448347,0.09413712626867407,93.87267610247262,-134.56033221165302
2025-01-01 04:00:00,1.728019684847072,1.1195094174256792,0.0,1.7280196848470717,1.1195094174256792,0.0,0.011437048445845498,0.0,0.15820702932204758,1.5508756070791787,0.007499999999999999,0.0,0.0,0.11555523837894423,1.001766679046735,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.003071230811403509,0.0,0.008365817634441988,0.0,0.004133378150121894,0.0,0.11650035196035918,0.08737526397026936,0.0,0.0,0.0,0.0,34.20909487271697,51.66666666666668,46.10666666666668,0.0,50.085245277125836,0.0,0.0,0.0,34.20909487271697,48.2260137324939,50.085245277125836,47.296397960177934,12.43753247303448,3949.889699628677,18.888888888888914,2.6266414339286155,0.0,1.452410705402491,0.023464901676687758,2.005631061868058,3926.4247979519887,6610.307614229165,0.0,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,10295.903306231143,18.892941960133154,0.0,1.2126199332401006,0.55,9.236100170605994,2901.7845636777815,-156.5442670536634,-1443.4984260216006,0.0,0.0,491.48712424177904,0.0,5.0,0.05989635342509376,0.0,0.0,0.7751212472050937,329.99807111111113,-96.09383417107362,0.2659652156995944,9.618786770846071,0.003527636447987742,56.777114791370224,1.2255025668060178,0.09606601091997764,-24.43711429955442,-132.10715275410897
2025-01-01 05:00:00,2.8420057914480887,1.185672350270484,0.0,2.8420057914480887,1.185672350270484,0.0,0.014197673238848359,1.0083453494074075,0.16154595323577026,1.6504168155660623,0.007499999999999999,0.0,0.0,0.1174209023783094,1.0660639478921745,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.0034222286184210525,0.0,0.010775444620427307,0.0,0.0049847500646910264,0.0,0.11898790395951275,0.08924092796963452,0.0,0.0,1008.3453494074075,0.18333333333333332,34.94600739701017,51.66666666666668,46.10666666666668,0.0,50.25539046585483,0.08254213900629982,214.8977897647067,1008.3453494074075,34.94600739701017,48.843887122406485,50.25647828590119,48.137047630635955,12.43753247303448,4041.5724923049465,18.888888888888914,2.4914983707825056,0.0,1.5502663077758951,0.025150507790167524,2.14341744175441,4016.421984514779,6352.557317018228,0.0,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,10272.076103142377,18.893083298962967,0.0,0.3552079952255797,-0.25000000000000006,9.236100170605994,2938.5417424892876,-189.49269013261238,-1507.4799116536922,0.0,0.0,497.4125443085639,0.0,5.0,0.05981752036144669,0.0,0.0,0.7741010651886455,329.99807111111113,-92.96338247053045,0.2676711773918053,9.642257222777381,0.003552215131349077,62.86372784162518,1.2248688172992455,0.07568929951234223,-35.651781115711046,-153.84090901690132
2025-01-01 06:00:00,3.643726556613286,2.344799063939939,0.0,3.643726556613286,2.344799063939939,0.0,0.02761786165451303,0.0,0.1759929139603119,3.432615780998461,0.007499999999999999,0.0,0.0,0.1253608085099557,2.217250755429983,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0038609758771929823,0.0,0.02375688577732005,0.0,0.008845169280370907,0.0,0.12748703995662078,0.09561527996746556,0.0,0.0,0.0,0.0,35.46698282251854,51.66666666666668,46.10666666666668,0.0,51.737361457910154,0.13119300854934415,359.43721663048774,0.0,35.46698282251854,50.99629714086156,51.73741520823196,50.62571123201546,12.43753247303448,6677.386379579077,20.611111111111168,2.2507441528945376,0.0,2.4220794755162727,0.04034654998056818,3.266775133418578,6637.039829598509,6450.974329453843,0.9701897555016203,0.0,21.611111111111168,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,10339.245147851712,20.526232873075006,-0.027245050002301596,0.08977283555473749,0.3,9.236100170605994,5397.43578890489,-112.2064491160458,-1668.7571900024948,0.0,0.0,524.6847539289726,0.0,5.0,0.06277857260496215,0.0,0.0,0.812420167718042,329.99807111111113,-135.87815460066466,0.24238174090984663,10.379070395601282,0.0035590838479130234,11.34768019374294,1.2180536782878035,0.0853329914157335,27.017576902088244,-139.22402601813403
2025-01-01 07:00:00,3.949620798085932,1.699585861649393,0.0,3.949620798085932,1.699585861649393,0.0,0.04135420670374204,1.2833486265185186,0.19402777958010287,2.4158901852835677,0.014999999999999998,0.0,0.0,0.1346999626411259,1.5605108990082672,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0035977275219298247,0.0,0.03775647918181222,0.0,0.01442782939193491,0.0,0.13785183995309405,0.1033888799648205,0.0,0.0,1283.3486265185188,0.23333333333333334,34.55686640672773,51.66666666666668,46.10666666666668,0.0,51.51674491389622,0.4115086523120942,1115.8154468552077,1283.3486265185188,34.55686640672773,50.2645785147254,51.51674491389622,49.63849531513999,12.43753247303448,5359.129537558173,20.611111111111168,2.244453624611119,0.0,2.3035878243874057,0.03730236089616267,3.1500033925067368,5321.827176662011,6136.379491317993,0.0,0.0,21.611111111111168,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10310.116323184606,20.61676384122055,0.0,-0.0873222875910976,-0.55,9.236100170605994,3999.2399797817034,-178.60185817401913,-1800.464525334732,0.0,0.0,545.830486464906,4.73933728470374,4.85,0.06451037984262561,0.0,0.0,0.834831558549293,320.0981289777778,-105.25551890664448,0.24138782490645663,10.426067904786699,0.00356517542902338,32.736489430237846,1.217672378093173,0.08709033303747085,-34.05812428409532,-144.5437338899238
2025-01-01 08:00:00,2.817655227730413,1.7851245661446409,0.0,2.8176552277304125,1.7851245661446409,0.0,0.05468842064227357,0.0,0.21289715987386792,2.535069647214271,0.014999999999999998,0.0,0.0,0.14325633970538848,1.637493226439252,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.002720233004385965,0.0,0.0519681876378876,0.0,0.0218887069333499,0.0,0.14821663994956727,0.11116247996217542,0.0,0.0,0.0,0.0,34.3099751138361,51.66666666666668,46.10666666666668,0.0,51.49398388151679,0.06823376330424592,185.86592489745544,0.0,34.3099751138361,50.06061260082693,51.49398388151679,49.343926960482,12.43753247303448,5307.613213171478,20.611111111111168,2.1102450374501722,0.0,2.347048503783377,0.0380211434308944,3.1901644508707188,5269.592069740583,5790.085161395997,0.0,0.0,21.611111111111168,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10275.78166475516,20.61755859362511,0.0,-0.6024506286873021,-1.4,9.236100170605994,3837.179059441199,-247.23294192806682,-1937.6748887492533,0.0,0.0,478.3091233641162,339.2503875124384,3.35,0.0665722920830327,0.0,0.0,0.8615148522060685,221.09870764444443,-11.068388345140981,0.241904615933041,10.437054515510962,0.0035713406792150216,10.019592995668177,1.2182365137292879,0.09788744253925528,-103.74967745321356,-143.48326447485323
2025-01-01 09:00:00,3.360333174564004,1.5430219625677026,0.0,3.3603331745640035,1.5430219625677024,0.0,0.052931656632564605,0.9166775903703706,0.21359776877267445,2.162126158788394,0.014999999999999998,0.0,0.0,0.14205143170579848,1.396595530861904,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0021937362938596492,0.0,0.05073792033870496,0.0,0.024195859831609767,0.0,0.14661009595011393,0.1099575719625854,0.0,0.0,916.6775903703705,0.16666666666666666,34.24813184777052,51.66666666666668,46.10666666666668,0.0,51.35137853495954,0.20633834198746615,557.9077234276039,916.6775903703705,34.24813184777052,49.98803355739329,51.35217283894622,49.30556676462349,12.43753247303448,4802.054189244463,20.611111111111168,2.2619490223208416,0.0,2.0538002046210675,0.0333259541673268,2.837390024029164,4768.728235077137,5794.130491043262,0.0,0.0,21.611111111111168,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,10298.541194285559,20.617549386266603,0.0,-0.3643760417340229,-0.85,9.236100170605994,3544.1458784010388,-162.72691316053047,-1858.7669772986367,0.0,0.0,444.36561922206437,975.7129986362432,2.85,0.06556595470532796,0.0,0.0,0.8484917975673397,188.0989005333333,156.49304723314748,0.2425686316631311,10.450049833977628,0.00357939170244836,53.835780020248336,1.2188420387127656,0.09637100335319386,-71.62807672658428,-91.0988364339462
