Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.3959263500054333,0.907806379799418,0.0,0.02326543916675722,0.0151301063299903,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2216687139552609,0.0,0.0,0.0,0.11868634664657479,0.7891200331528432,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.130251820015474,51.666666666666686,46.10666666666668,0.0,51.01152777043163,0.0,0.0,0.0,35.130251820015474,49.01273039263801,51.01152777043163,48.01333170374121,12.43753247303448,HP On,3697.9352102934954,18.888888888888914,3.0697252983168526,0.0,1.1964227805264738,0.02524593342878711,1.6122935222957002,3672.689276864708,7287.446865457878,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10364.996487633596,18.893098909669334,0.0,-1.9431321878911316,2.8,9.236100170605994,2785.7056259781602,934.9587142246432,-1338.3312553992134,-0.0,-0.0,496.1006825240584,0.0,5.0,0.06381257768959428,0.0,0.0,0.8258012713242707,329.99807111111113,-69.9990114401802,0.2611030525460778,9.535992160382952,0.003471353133719122,32.22858589205005,1.222547597955004,0.1788061406608427,1105.2621805163212,-170.30346629167798
2025-01-01 00:01:00,1.400052990379347,0.9104719261553771,0.0,0.02333421650632245,0.015174532102589618,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2257953543291746,0.0,0.0,0.0,0.11868634664657479,0.7917855795088022,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.126835590324966,51.666666666666686,46.10666666666668,0.0,51.00803783173633,0.0,0.0,0.0,35.126835590324966,49.00977225072291,51.00803783173633,48.010639460216204,12.43753247303448,HP On,3711.6870850714495,18.888888888888914,3.06074723003196,0.0,1.20630599159108,0.01948936273809461,1.6261681090016085,3692.1977223333547,7287.450446743653,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.521101288788,18.893057302754194,0.0,-1.87781594237425,2.8,9.236100170605994,2790.39044291759,916.5667568294098,-1338.3262967839648,-0.0,-0.0,496.1006825240584,0.0,5.0,0.0638125062394526,0.0,0.0,0.8258003466849603,329.99807111111113,-79.07102789395267,0.2618780366350356,9.560129422328021,0.0034715075978569445,32.197504491331685,1.2261188784078998,0.17844039779474824,1087.8122980034375,-171.2455411740277
2025-01-01 00:02:00,1.4062715375583765,0.914488710820502,0.0,0.023437858959306276,0.015241478513675032,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2320139015082041,0.0,0.0,0.0,0.11868634664657479,0.7958023641739271,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.123371289800616,51.666666666666686,46.10666666666668,0.0,51.00454828537637,0.0,0.0,0.0,35.123371289800616,49.00681439647134,51.00454828537637,48.007947452018826,12.43753247303448,HP On,3723.806716247272,18.888888888888914,3.05524983967512,0.0,1.212403848250855,0.01961005325734904,1.6347026560827342,3704.196662989923,7287.4504467436545,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.535550875898,18.89305730275419,0.0,-1.8148285754643232,2.8,9.236100170605994,2793.3030863135255,899.243536345055,-1338.3262967839642,-0.0,-0.0,496.1006825240584,0.0,5.0,0.06381250623945259,0.0,0.0,0.82580034668496,329.99807111111113,-88.27801567384086,0.26188957927938133,9.560381476839048,0.003471661463559552,32.16629103542094,1.226118764761932,0.1780869842061004,1071.0392943489587,-171.7957580039038
2025-01-01 00:03:00,1.4124561000362676,0.9184835435372936,0.0,0.02354093500060446,0.015308059058954892,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2381984639860952,0.0,0.0,0.0,0.11868634664657479,0.7997971968907188,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.11990733310689,51.666666666666686,46.10666666666668,0.0,51.001059135681565,0.0,0.0,0.0,35.11990733310689,49.003856833931096,51.001059135681565,48.00525568305587,12.43753247303448,HP On,3735.8532201934922,18.888888888888914,3.0497954420489015,0.0,1.2184897599883586,0.019708703997736502,1.6432008659349315,3716.144516195756,7287.450446743653,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.513615681988,18.893057302754194,0.0,-1.7538630433902063,2.8,9.236100170605994,2796.081867670865,883.0526683863818,-1338.3262967839648,-0.0,-0.0,496.1006825240584,0.0,5.0,0.0638125062394526,0.0,0.0,0.8258003466849603,329.99807111111113,-97.54573826272059,0.2619011107292569,9.56063327679858,0.0034718151801132837,32.135107836102534,1.2261186512261826,0.17774424563074095,1054.8559737234227,-171.8033053370409
2025-01-01 00:04:00,1.4163503459528166,0.9209989779031482,0.0,0.02360583909921361,0.01534998296505247,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2420927099026442,0.0,0.0,0.0,0.11868634664657479,0.8023126312565734,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.11644372030003,51.666666666666686,46.10666666666668,0.0,50.997570382604344,0.0,0.0,0.0,35.11644372030003,49.00089956307324,50.997570382604344,48.002564153307695,12.43753247303448,HP On,3743.4121607418047,18.888888888888914,3.0463888098079415,0.0,1.2223089956565563,0.01978371424608796,1.648523998811826,3723.6284464957166,7287.450446743653,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.52935575171,18.893057302754194,0.0,-1.694645300281238,2.8,9.236100170605994,2798.7977518007647,867.7671070616124,-1338.3262967839648,-0.0,-0.0,496.1006825240584,0.0,5.0,0.0638125062394526,0.0,0.0,0.8258003466849603,329.99807111111113,-102.3887946811335,0.2619126309955224,9.560884822473962,0.0034719687476626893,32.10395486405305,1.2261185378005444,0.17741069891659703,1039.1850335306447,-171.4179264690323
2025-01-01 00:05:00,1.4183625575549528,0.9222987381966301,0.0,0.023639375959249212,0.015371645636610502,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2441049215047804,0.0,0.0,0.0,0.11868634664657479,0.8036123915500554,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.1129804513238,51.666666666666686,46.10666666666668,0.0,50.994082026097146,0.0,0.0,0.0,35.1129804513238,48.997942583868806,50.994082026097146,47.99987286275464,12.43753247303448,HP On,3747.310060887574,18.888888888888914,3.0446368860026847,0.0,1.224278578029873,0.0198263434749075,1.651266156815015,3727.4837174126665,7287.4504467436545,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.545079926078,18.89305730275419,0.0,-1.6369465104188166,2.8,9.236100170605994,2801.5378406698155,853.2242647928273,-1338.3262967839642,-0.0,-0.0,496.1006825240584,0.0,5.0,0.06381250623945259,0.0,0.0,0.82580034668496,329.99807111111113,-103.54660595785268,0.26192414008902754,9.56053496611877,0.0034721221663521775,32.072832089977524,1.2261184244849097,0.1770851034960459,1023.9620818333126,-170.7378170404853
2025-01-01 00:06:00,1.420038205574786,0.9233810998924472,0.0,0.023667303426246435,0.015389684998207453,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2457805695246136,0.0,0.0,0.0,0.11868634664657479,0.8046947532458724,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.10951752615006,51.666666666666686,46.10666666666668,0.0,50.99059406611242,0.0,0.0,0.0,35.10951752615006,48.994985896288846,50.99059406611242,47.99718181137706,12.43753247303448,HP On,3750.560457739242,18.888888888888914,3.0431743518138132,0.0,1.2259256709986732,0.01985489852594041,1.6535577724936383,3730.7055592133015,7287.4504467436545,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.560788221783,18.89305730275419,0.0,-1.5805746210635023,2.8,9.236100170605994,2804.324473140818,839.320384989425,-1338.3262967839642,-0.0,-0.0,496.1006825240584,0.0,5.0,0.06381250623945259,0.0,0.0,0.82580034668496,329.99807111111113,-104.01037033851799,0.26193563802061154,9.560786020198313,0.0034722754363260173,32.04173948460915,1.226118311279173,0.17676641660046574,1009.1331957858619,-169.81281079643693
2025-01-01 00:07:00,1.4215857038173008,0.9243806850094989,0.0,0.023693095063621678,0.015406344750158315,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2473280677671283,0.0,0.0,0.0,0.11868634664657479,0.805694338362924,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.106054944806935,51.666666666666686,46.10666666666668,0.0,50.987106502602614,0.0,0.0,0.0,35.106054944806935,48.992029500304405,50.987106502602614,47.9944909991553,12.43753247303448,HP On,3753.561446220941,18.888888888888914,3.0418248439301796,0.0,1.227447783243602,0.019880284523526325,1.6556742442907955,3733.6811616974146,7287.450446743653,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.576480655507,18.893057302754194,0.0,-1.525367110429652,2.8,9.236100170605994,2807.142822260633,825.9624841595213,-1338.3262967839648,-0.0,-0.0,496.1006825240584,0.0,5.0,0.0638125062394526,0.0,0.0,0.8258003466849603,329.99807111111113,-104.19300970040177,0.261947124801103,9.561036820777739,0.003472428557728338,32.0106770187097,1.2261181981832265,0.17645375442256853,994.652844212126,-168.6903600526048
2025-01-01 00:08:00,1.423125746105737,0.9253754540559884,0.0,0.023718762435095617,0.015422924234266474,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2488681100555645,0.0,0.0,0.0,0.11868634664657479,0.8066891074094137,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.10259270718191,51.666666666666686,46.10666666666668,0.0,50.98361933552019,0.0,0.0,0.0,35.10259270718191,48.989073395886535,50.98361933552019,47.99180042606971,12.43753247303448,HP On,3756.5469332064495,18.888888888888914,3.0404831939493286,0.0,1.2289632331140672,0.01990487694149732,1.6577802547138958,3736.6420562649523,7287.4504467436545,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.592157243904,18.89305730275419,0.0,-1.4711872336918579,2.8,9.236100170605994,2809.9761310855497,813.071749285031,-1338.3262967839642,-0.0,-0.0,496.1006825240584,0.0,5.0,0.06381250623945259,0.0,0.0,0.82580034668496,329.99807111111113,-104.34518786099409,0.2619586004413199,9.561287368123237,0.0034725815307031296,31.979644663069152,1.2261180851969649,0.17614637256649285,980.4827689312525,-167.41101964622158
2025-01-01 00:09:00,1.4246886309800137,0.9263849779553199,0.0,0.02374481051633356,0.015439749632588665,0.0,0.011875795704617427,0.0,0.16238184034555497,1.2504309949298413,0.0,0.0,0.0,0.11868634664657479,0.8076986313087451,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008365817634441988,0,On,0.004133378150121894,0,On,0.11650035196035918,0.08737526397026936,On,0,0,Off,Off,0.0,0.0,35.09913081321874,51.666666666666686,46.10666666666668,0.0,50.98013256481761,0.0,0.0,0.0,35.09913081321874,48.98611758300629,50.98013256481761,47.98911009210063,12.43753247303448,HP On,3759.5751475433017,18.888888888888914,3.0391234810693657,0.0,1.2305013285892838,0.019929666340557428,1.6599165159281042,3739.645481202744,7287.4504467436545,0.0,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.607818003613,18.89305730275419,0.0,-1.4179204307362439,2.8,9.236100170605994,2812.808230942868,800.5813670640151,-1338.3262967839642,-0.0,-0.0,496.1006825240584,0.0,5.0,0.06381250623945259,0.0,0.0,0.82580034668496,329.99807111111113,-104.54130234052813,0.26197006495207004,9.561537662500744,0.003472734355394242,31.948642388505803,1.2261179723202809,0.17584364709644648,966.590933751237,-166.00956668722185
