Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6852015770338286,0.2663780200286655,0.24757164457067446,0.6852015770338286,0.2663780200286655,0.24757164457067446,0.022126231973944296,0.0,0.3628180533932176,0.25025729166666666,0.05,0.0002130860121159198,0.24735855855855857,0.0,0.0,0.25179468669533217,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0035099780701754383,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,0.0002130860121159198,0.0,0.0,5015.422949889805,20.000000000000057,0.43166666666666675,1940.4967447398253,7.249364759959959,0.25025729166666666,0.4666666666666667,6705.662402962963,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,34.34563074259668,51.66666666666668,46.10666666666668,0.0,49.166381926913076,0.0,0.0,0.0,34.34563074259668,49.21391264038513,49.23767799712117,49.166381926913076,12.43753247303448,19.69320322931402,-0.06428989478702825,3.684483280225091,2.8,9.236100170605994,3629.2162773404,1563.5888216800047,-1722.2993677273782,0.0,0.0,430.0203213249523,0.0,1.0,0.07821744229405304,0.0,0.0,1.0122152344379376,65.99961422222222,-93.92762614697914,0.18824627563995616,8.961341829236442,0.002618863535143452,-7.978382880588115,1.2233397181903314,0.1560536220931264,-120.5897725124567,-256.31815054736387
2025-01-01 01:00:00,0.5410137123117323,0.2656876827535407,0.1060640823138398,0.5410137123117323,0.2656876827535407,0.1060640823138398,0.02186298361868114,0.0,0.3618976036930512,0.10725312499999999,0.05,5.327150302897995e-05,0.10601081081081082,0.0,0.0,0.2511043494202074,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0032467297149122803,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,5.327150302897995e-05,0.0,0.0,2149.466978524202,18.33333333333337,0.18500000000000003,831.6414620313536,3.106870611411411,0.10725312499999999,0.2,2873.8553155555555,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,35.6962630052572,51.66666666666668,46.10666666666668,0.0,48.97766861997646,0.0,0.0,0.0,35.6962630052572,49.03768680208165,49.06769589313425,48.97766861997646,12.43753247303448,18.355692375227935,-0.039328580633505736,3.9635272087739724,2.5,9.236100170605994,1065.2127195007279,408.70719239548885,-1454.1198627781407,0.0,0.0,428.83662326952276,0.0,1.0,0.07027824059035813,0.0,0.0,0.9094736888432331,65.99961422222222,-58.97101951485639,0.2046560913085627,8.334272861784845,0.002617430485879586,2.211821363438679,1.2290175240374859,0.12662777583716014,-229.7642009177607,-193.17006871810418
2025-01-01 02:00:00,0.5847820646948992,0.2649973454784159,0.150235253485011,0.5847820646948994,0.2649973454784159,0.15023525348501096,0.02186298361868114,0.0,0.3609771539928848,0.15194192708333334,0.05,5.327150302897995e-05,0.15018198198198196,0.0,0.0,0.2504140121450826,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0032467297149122803,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,5.327150302897995e-05,0.0,0.0,3045.078219575953,18.33333333333337,0.2620833333333334,1178.158737877751,4.401400032832833,0.15194192708333334,0.2833333333333333,4071.2950303703706,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,35.865925348301516,51.66666666666668,46.10666666666668,0.0,48.848909928677955,0.0,0.0,0.0,35.865925348301516,48.85635158782627,48.86007241740044,48.848909928677955,12.43753247303448,18.030476014216617,-0.0576574446319085,4.306968856264995,1.6500000000000001,9.236100170605994,2002.0347666911848,620.2863826478024,-1398.442323863911,0.0,0.0,427.9161735693564,0.0,1.0,0.06520575047352166,0.0,0.0,0.8438303793433501,65.99961422222222,-72.51730259021333,0.2089913089541922,8.184861359356075,0.0026204038371086956,19.552416385374638,1.2303839896132502,0.09974447526731342,-348.53310134765627,-209.33925388229238
2025-01-01 03:00:00,0.6015616369245574,0.2643070082032911,0.1679569934565084,0.6015616369245574,0.2643070082032911,0.1679569934565084,0.021687484715172366,0.0,0.3600567042927184,0.16981744791666664,0.05,0.0001065430060579599,0.16785045045045044,0.0,0.0,0.24972367486995778,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.003071230811403509,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,0.0001065430060579599,0.0,0.0,3403.3227159966536,18.33333333333337,0.2929166666666667,1316.7656482163102,4.919211801401401,0.16981744791666664,0.31666666666666665,4550.2709162962965,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,35.62977737446182,51.66666666666668,46.10666666666668,0.0,48.656156415984775,0.0,0.0,0.0,35.62977737446182,48.675684781264565,48.68544896390447,48.656156415984775,12.43753247303448,18.05232518762617,-0.05514034160472351,4.327774371690068,1.6500000000000001,9.236100170605994,2287.46000899388,689.1660713125967,-1458.3831782565894,0.0,0.0,426.8202249656813,0.0,1.0,0.06798696802161029,0.0,0.0,0.8798222334604656,65.99961422222222,-84.29975371186626,0.2091037053201599,8.20111960308116,0.0026254105551623006,-7.775141516054987,1.230288028481727,0.11784166012667469,-401.1436947291026,-226.45588217461065
2025-01-01 04:00:00,0.5917034268077244,0.2636166709281663,0.1593891167374191,0.5917034268077244,0.2636166709281663,0.15938911673741907,0.021687484715172366,0.0,0.35913625459255205,0.1608796875,0.05,0.0003729005212028597,0.15901621621621623,0.0,0.0,0.24903333759483298,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003071230811403509,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,0.0003729005212028597,0.0,0.0,3224.2004677863033,18.33333333333337,0.2775,1247.4621930470305,4.660305917117117,0.1608796875,0.3,4310.782973333334,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,35.40290223033314,51.66666666666668,46.10666666666668,0.0,48.46364925930872,0.0,0.0,0.0,35.40290223033314,48.49616853163837,48.51242816780321,48.46364925930872,12.43753247303448,18.067321889355192,-0.04560290685457507,4.4008463323448535,0.55,9.236100170605994,1952.3818086702636,448.5079697233652,-1610.8067197717276,0.0,0.0,425.8997752655149,0.0,1.0,0.06997832829039298,0.0,0.0,0.9055925110634898,65.99961422222222,-86.9117146098274,0.20840390735520609,8.198729756082274,0.0026204002813950706,25.037064996175786,1.22965093684311,0.12015586524901414,-576.2566606677938,-222.6975626558715
2025-01-01 05:00:00,0.6009921850314086,0.2636166709281663,0.16848970848679823,0.6009921850314086,0.2636166709281663,0.1684897084867982,0.02203848252218991,0.0,0.35913625459255205,0.16981744791666664,0.05,0.0006392580363477595,0.16785045045045044,0.0,0.0,0.24903333759483298,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0034222286184210525,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,0.0006392580363477595,0.0,0.0,3403.3227159966536,18.33333333333337,0.2929166666666667,1316.7656482163102,4.919211801401401,0.16981744791666664,0.31666666666666665,4550.2709162962965,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,35.24933588331395,51.66666666666668,46.10666666666668,0.0,48.272363412093185,0.0,0.0,0.0,35.24933588331395,48.31767664979143,48.34033326864057,48.272363412093185,12.43753247303448,18.02034368190024,-0.057712762504859745,3.7317334257753174,-0.25000000000000006,9.236100170605994,2065.6933475096243,503.05287759088316,-1677.6793332571076,0.0,0.0,426.25077307253247,0.0,1.0,0.06974238342573955,0.0,0.0,0.9025391385741189,65.99961422222222,-86.20080830245386,0.2102875284995972,8.192741726987126,0.0026376360122465858,33.94569070650957,1.229219408858983,0.10890746202965816,-560.1854339179419,-253.5273367074851
2025-01-01 06:00:00,2.602422090489473,0.3192475992397794,0.18706379250675934,2.6024220904894726,0.3192475992397794,0.18706379250675934,0.1099037649750812,1.741687421703704,0.5131379350606875,0.18769296875,0.05,0.0015448735878404187,0.18551891891891892,0.0,0.0,0.3046642659064461,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0038609758771929823,0.0,0.10604278909788824,0.0,0.10691891385209264,0.0,0.37124193260227206,0.27843144945170395,0.0015448735878404187,0.0,0.0,3761.567212417354,18.33333333333337,0.3237500000000001,1455.3725585548689,5.437023569969969,0.18769296875,0.35,5029.246802222222,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,1741.6874217037039,0.31666666666666665,36.067335714697535,51.66666666666668,46.10666666666668,0.0,49.449701991512875,0.6408452260784147,1674.2035957337098,1741.6874217037039,36.067335714697535,48.955923701371646,49.472050831965575,48.68668571584835,12.43753247303448,17.977765805965305,-0.07499539721786785,3.470648481396957,0.3,9.236100170605994,2719.4595114088556,744.7945749552641,-1614.6140349419793,0.0,0.0,663.0543789758319,0.0,1.0,0.06950141140872008,0.0,0.0,0.8994207094930025,65.99961422222222,-90.54804504235128,0.21075939838864538,8.171142472985583,0.002636461494418609,-9.47408798554345,1.2294000663232474,0.11458240283138027,-477.56470075386056,-233.01328284574421
2025-01-01 07:00:00,1.7761573381915285,0.294600118952316,0.20563787652672047,1.7761573381915285,0.29460011895231597,0.20563787652672047,0.06728193078502552,1.0083453494074075,0.4449615684157623,0.20556848958333332,0.05,0.0024504891393330778,0.20318738738738737,0.0,0.0,0.2800167856189827,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0035977275219298247,0.0,0.0636842032630957,0.0,0.07160585425711861,0.0,0.336537726151988,0.2524032946139909,0.0024504891393330778,0.0,0.0,4119.811708838054,18.33333333333337,0.35458333333333336,1593.9794688934278,5.954835338538539,0.20556848958333332,0.38333333333333336,5508.222688148148,14369.276577777779,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,1008.3453494074075,0.18333333333333332,38.48018061703116,51.66666666666668,46.10666666666668,0.0,51.66003529754289,0.10866337517054372,292.89522949121056,1008.3453494074075,38.48018061703116,51.08515901772681,51.66554358339311,50.79221259196855,12.43753247303448,18.062825929345045,-0.05256452873825731,3.33898311416645,-0.55,9.236100170605994,2775.470474042992,730.7358303258922,-1758.99890813476,0.0,0.0,508.4857426368153,3.3308848792940955,0.3,0.07164787828403305,0.0,0.0,0.9271982282622828,19.799884266666666,-93.82806929711724,0.20947444924508515,8.209029545412658,0.0026344081468521597,-5.909153465967779,1.2290425675891021,0.12040261334598769,-624.1881653640758,-239.05547320345988
2025-01-01 08:00:00,0.6138301983348722,0.2670683573037903,0.1790286308179598,0.6138301983348722,0.2670683573037903,0.1790286308179598,0.021336486908154824,0.0,0.363738503093384,0.17875520833333333,0.05,0.002343946133275118,0.17668468468468468,0.0,0.0,0.25248502397045697,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002720233004385965,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,0.002343946133275118,0.0,0.0,3582.4449642070035,18.33333333333337,0.3083333333333334,1386.0691033855896,5.178117685685685,0.17875520833333333,0.3333333333333333,4789.75885925926,14369.276577777779,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,39.14651225143886,51.66666666666668,46.10666666666668,0.0,51.69131162464789,0.0,0.0,0.0,39.14651225143886,51.708885839622546,51.71767294710988,51.69131162464789,12.43753247303448,18.063078551816282,-0.04521396224832947,3.0117761199351105,-1.4,9.236100170605994,1990.522446017509,393.2668199035439,-1910.6205072652378,0.0,0.0,364.151411737107,205.29429448261055,0.0,0.07424110225620158,0.0,0.0,0.9607572495489994,0.0,-45.45342266136334,0.20984562840901802,8.217065559702267,0.0026379567397196335,46.09791214485197,1.2296159401308564,0.12963924232179772,-757.7025074355978,-235.09977604644783
2025-01-01 09:00:00,0.6490547432910124,0.2670683573037903,0.2142057532458098,0.6490547432910125,0.2670683573037903,0.2142057532458098,0.020809990197628508,0.0,0.363738503093384,0.21450624999999998,0.05,0.0021841316241881783,0.21202162162162164,0.0,0.0,0.25248502397045697,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0021937362938596492,0.0,0.018616253903768858,0.0,0.027091804466107938,0.0,0.298908260920454,0.22418119569034045,0.0021841316241881783,0.0,0.0,4298.933957048404,18.33333333333337,0.37000000000000005,1663.2829240627073,6.213741222822822,0.21450624999999998,0.4,5747.710631111111,14369.276577777779,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9945.954297777778,0.0,0.0,38.95924049431334,51.66666666666668,46.10666666666668,0.0,51.47966177554561,0.0,0.0,0.0,38.95924049431334,51.51155273734137,51.52749821823925,51.47966177554561,12.43753247303448,18.02617169760778,-0.058201754972415996,3.306945310724226,-0.85,9.236100170605994,2896.2915061158783,804.4029294718223,-1818.2477944289726,0.0,0.0,363.6249150265807,597.3719977980546,0.0,0.07290326139102508,0.0,0.0,0.943444194234632,0.0,51.980428469865686,0.21228348156951912,8.230641998235653,0.002661180098656935,115.67262665484354,1.2303718306234794,0.127566284958,-705.4431343569864,-153.43686023389867
