Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,35.052034854226335,51.666666666666686,46.10666666666668,0.0,49.257863721785476,0.0,0.0,0.0,35.052034854226335,49.29930884227145,49.32003140251444,49.257863721785476,12.43753247303448,19.171692310328595,-0.32830768967146184,2.0703609154947853,2.8,9.236100170605994,9478.17823229798,4025.600628137599,-1646.0343777584978,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07714853356989729,0.0,0,0.9983824413539283,65.99961422222222,-53.14260388948585,0.19393483368700193,8.69815315606606,0.002620005057099928,-7.363433353998732,1.2220096998805858,0.15473505250319466,147.1344764679831,-279.74115848715246
2025-01-01 00:01:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,34.84587309407495,51.666666666666686,46.10666666666668,0.0,49.25470106282271,0.0,0.0,0.0,34.84587309407495,49.296357286613855,49.31718539850944,49.25470106282271,12.43753247303448,19.345922328650985,-0.15407767134907147,2.2742986228643676,2.8,9.236100170605994,9440.29672443187,3976.1772212018377,-1671.2701909443624,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07750648361834056,0.0,0,1.0030146880955177,65.99961422222222,-65.78829856973098,0.19239894546995165,8.802402378119384,0.0026199697503372526,-7.6557115609032165,1.2248493380325502,0.1534111273754578,105.1026407682672,-287.13272972319817
2025-01-01 00:02:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,34.64655473369446,51.666666666666686,46.10666666666668,0.0,49.251557076718406,0.0,0.0,0.0,34.64655473369446,49.29342309080177,49.31435609784346,49.251557076718406,12.43753247303448,19.51428807470457,0.0,2.4714758999368276,2.8,9.236100170605994,9404.20216896374,3930.269867150428,-1695.8002721899447,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07785189095190265,0.0,0,1.007484619032453,65.99961422222222,-77.35277279227934,0.19039136971348153,8.880689431606978,0.0026199331272390275,-7.937040067754228,1.2241447260942973,0.15212013436261948,65.12857658196582,-293.0660195883063
2025-01-01 00:03:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,34.45363730566434,51.666666666666686,46.10666666666668,0.0,49.2484311445334,0.0,0.0,0.0,34.45363730566434,49.29050567858689,49.31154294561364,49.2484311445334,12.43753247303448,19.67716925719046,0.0,2.6624583979614727,2.8,9.236100170605994,9368.901762508714,3887.1245984719453,-1719.6653311499044,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07818558285968258,0.0,0,1.0118029401480129,65.99961422222222,-88.788120287346,0.18847139143103328,8.955751645592713,0.0026198951364775984,-8.208101487780642,1.2234638400826425,0.15085916862054838,27.04104310676248,-298.12375479158567
2025-01-01 00:04:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,34.2667715041789,51.666666666666686,46.10666666666668,0.0,49.2453226873401,0.0,0.0,0.0,34.2667715041789,49.28760451097887,49.30874542279827,49.2453226873401,12.43753247303448,19.834865552505136,0.0,2.847721012855692,2.8,9.236100170605994,9336.303806636926,4316.721789049188,-1742.8960220400722,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07850821741419567,0.0,0,1.0159781675864978,65.99961422222222,-98.15538526896637,0.18663306556929427,9.028495645869844,0.0026198558264118182,-8.469460801987157,1.2228053514191732,0.15026246782344965,460.9835778977471,-302.46909900532756
2025-01-01 00:05:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,34.08559837955175,51.666666666666686,46.10666666666668,0.0,49.242231157799004,0.0,0.0,0.0,34.08559837955175,49.28471907840068,49.30596303870152,49.242231157799004,12.43753247303448,19.987684955562862,0.0,3.0567170206751064,2.8,9.236100170605994,9306.57312749891,3800.2266621697568,-1765.5256452935062,-0.0,-0.0,430.0203213249523,0.0,1.0,0.0788204652070706,0.0,0,1.0200189795025845,65.99961422222222,-105.25644115354766,0.18487062861609385,9.099114028187651,0.0026198152428067727,-8.721693017255479,1.2221679048693335,0.15164725670815854,-50.73490765035351,-307.2457403366583
2025-01-01 00:06:00,0.9712099103671619,0.2663780200286655,0.5302671400661699,0.016186831839452697,0.004439633667144425,0.008837785667769498,0.022126231973944296,0.0,0.3628180533932176,0.536265625,0.05,0.0002130860121159198,0.530054054054054,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,On,10747.334892621011,20.000000000000057,0.9250000000000002,4158.2073101567685,15.534353057057055,0.536265625,1,14369.276577777779,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,33.90979004810984,51.666666666666686,46.10666666666668,0.0,49.2391560410303,0.0,0.0,0.0,33.90979004810984,49.281848901500595,49.30319533173575,49.2391560410303,12.43753247303448,20.13590879083644,0.0,3.2307366570653167,2.8,9.236100170605994,9278.373795481857,3762.1039505538815,-1787.584873233065,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07912293809251134,0.0,0,1.0239332939274475,65.99961422222222,-111.39654523104096,0.1831788783390525,9.167042107305456,0.0026197734287684428,-8.965323222870456,1.2215502639780191,0.1527907196934604,-85.7682327731333,-310.3351268297538
2025-01-01 00:07:00,0.4349442853671619,0.2663780200286655,0.0002130860121159198,0.007249071422786031,0.004439633667144425,3.5514335352653303e-06,0.022126231973944296,0.0,0.3628180533932176,0.0,0.05,0.0002130860121159198,0.0,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,33.739084706830205,51.666666666666686,46.10666666666668,0.0,49.23609685180472,0.0,0.0,0.0,33.739084706830205,49.27899352853636,49.30044186690219,49.23609685180472,12.43753247303448,20.27976161673426,0.0,3.4000815086127307,2.8,9.236100170605994,-1496.2079091733199,-433.3511501528545,-1809.0970634135008,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07941612842491086,0.0,0,1.0277274824401457,65.99961422222222,-117.13116708477146,0.18155347625965032,9.233155990764963,0.0026197304249716653,-9.200775596322817,1.220951435300754,0.15389530862423564,-120.35199040306357,-312.9991597497909
2025-01-01 00:08:00,0.4349442853671619,0.2663780200286655,0.0002130860121159198,0.007249071422786031,0.004439633667144425,3.5514335352653303e-06,0.022126231973944296,0.0,0.3628180533932176,0.0,0.05,0.0002130860121159198,0.0,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,33.88705415077023,51.666666666666686,46.10666666666668,0.0,49.2330531285687,0.0,0.0,0.0,33.88705415077023,49.27615252981083,49.297702230431895,49.2330531285687,12.43753247303448,20.14973820015622,0.0,3.308271888781416,2.8,9.236100170605994,-1470.5641445695094,-407.4785124122467,-1789.6485403764445,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07915113971874065,0.0,0,1.0242982523672535,65.99961422222222,-110.93592551801736,0.18301613431366187,9.173706983592469,0.0026196862701393367,-8.967084256104233,1.221492730797507,0.15329744807300416,-101.54269083560226,-305.9358215766444
2025-01-01 00:09:00,0.4349442853671619,0.2663780200286655,0.0002130860121159198,0.007249071422786031,0.004439633667144425,3.5514335352653303e-06,0.022126231973944296,0.0,0.3628180533932176,0.0,0.05,0.0002130860121159198,0.0,0.0,0.0,0.25179468669533217,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0035099780701754383,0.0,On,0.018616253903768858,0,On,0.027091804466107938,0,On,0.298908260920454,0.22418119569034045,On,0.0002130860121159198,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,14369.276577777779,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,9945.954297777778,Off,0.0,0.0,34.029925624013714,51.666666666666686,46.10666666666668,0.0,49.229996058771334,0.0,0.0,0.0,34.029925624013714,49.27329907132222,49.29495057759767,49.229996058771334,12.43753247303448,20.024083831785806,0.0,3.2208213323786006,2.8,9.236100170605994,-1446.6791202694274,-382.1671786129859,-1770.9326268306586,-0.0,-0.0,430.0203213249523,0.0,1.0,0.07889477768856804,0.0,0,1.0209806604739182,65.99961422222222,-105.76681476372072,0.18444223089664746,9.115793349165898,0.002619643255869537,-8.740997045825868,1.2220162941331518,0.152725797239603,-83.75828953577154,-298.4088890772143
