Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.6071387790143584,0.06695426810306851,0.0021322330540850293,0.6071387790143585,0.06695426810306851,0.0021322330540850293,0.008190105183124585,0.0,0.08317004420160422,0.4957786296296297,0.020000000000000004,0.0021322330540850293,0.0,0.0,0.061120934769735166,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.001711277412280702,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.0021322330540850293,495.7786296296297,19.500000000000057,0.4166666666666667,0.0,0.4957786296296297,0.0,0.4166666666666667,495.7786296296297,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,37.232243618719195,51.66666666666668,46.10666666666668,0.0,51.06517909912889,0.0,0.0,0.0,37.232243618719195,51.107249199636186,51.128284249889845,51.06517909912889,12.43753247303448,19.105053719856564,-0.06703092755471077,0.85,244.16418598612077,-430.63631835951134,0.0,0.0,88.29174801710579,514.3621226827222,0.0,0.017961106290280804,0.0,0.0,0.4581552442467489,0.0,90.73012669889663,0.21979082425049928,9.067661746378182,0.002949485824444533,21.48580807930842,1.2256160915161276
2025-01-01 11:00:00,0.2303470204958399,0.06695426810306851,0.0022291527383616217,0.2303470204958399,0.06695426810306851,0.0022291527383616217,0.008190105183124585,0.0,0.08317004420160422,0.11898687111111113,0.020000000000000004,0.0022291527383616217,0.0,0.0,0.061120934769735166,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.001711277412280702,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.0022291527383616217,118.98687111111113,19.500000000000057,0.1,0.0,0.11898687111111113,0.0,0.1,118.98687111111113,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,36.78342413598473,51.66666666666668,46.10666666666668,0.0,50.74327957236172,0.0,0.0,0.0,36.78342413598473,50.796346484598146,50.82287994071636,50.74327957236172,12.43753247303448,19.17958462609954,-0.038993017558067854,1.95,-84.24650735244599,-386.62606029062397,0.0,0.0,88.29174801710579,527.8927687164042,0.0,0.017188132480313496,0.0,0.0,0.43843808434699666,0.0,95.10093380996109,0.21950723459678492,9.111020576932738,0.002960762593697897,16.526922058818453,1.2247199513179894
2025-01-01 12:00:00,0.6487553863323016,0.06836652839461436,0.0020353133698084373,0.6487553863323017,0.06836652839461436,0.0020353133698084373,0.00826140840863628,0.0,0.08505305792366537,0.53544092,0.020000000000000004,0.0020353133698084373,0.0,0.0,0.06253319506128102,0.0,0.005833333333333337,1.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0017825806377923979,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.0020353133698084373,535.4409200000001,19.500000000000057,0.45,0.0,0.53544092,0.0,0.45,535.4409200000001,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,36.41297145384883,51.66666666666668,46.10666666666668,0.0,50.47572419335844,0.0,0.0,0.0,36.41297145384883,50.48648616700084,50.49186715382204,50.47572419335844,12.43753247303448,19.189376265514998,-0.0849859838399461,3.05,348.9112813666864,-355.18795365969817,0.0,0.0,90.24606496467862,439.12049203097763,0.0,0.016939805572774448,0.0,0.0,0.4321037153422234,0.0,78.4122500617059,0.21979969870465565,9.119280247238331,0.002967785035346581,8.483053269758816,1.2240603044996048
2025-01-01 13:00:00,0.11352837600883671,0.06836652839461436,0.0018414740012552525,0.1135283760088367,0.06836652839461436,0.0018414740012552525,0.008475318085171369,0.0,0.08505305792366537,0.0,0.020000000000000004,0.0018414740012552525,0.0,0.0,0.06253319506128102,0.0,0.005833333333333337,1.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.001996490314327486,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.0018414740012552525,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,36.2995544504338,51.66666666666668,46.10666666666668,0.0,50.15315324074739,0.0,0.0,0.0,36.2995544504338,50.1816597119474,50.195912947547406,50.15315324074739,12.43753247303448,18.98150715375359,-0.07819806435038809,4.45,-155.76144271425645,-300.14519067694494,0.0,0.0,90.4599746412137,274.503650532446,0.0,0.015940505528048356,0.0,0.0,0.4066133836962816,0.0,53.92377332147479,0.22276391833362214,9.023860087445714,0.0029711062269568186,5.305007849829892,1.2243517466675893
2025-01-01 14:00:00,0.6887741928302306,0.06836652839461436,0.00237453226477651,0.6887741928302304,0.06836652839461436,0.00237453226477651,0.008617924536194761,0.0,0.08505305792366537,0.5751032103703705,0.020000000000000004,0.00237453226477651,0.0,0.0,0.06253319506128102,0.0,0.005833333333333337,1.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0021390967653508773,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.00237453226477651,575.1032103703704,19.500000000000057,0.48333333333333334,0.0,0.5751032103703705,0.0,0.48333333333333334,575.1032103703704,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,35.658371791977174,51.66666666666668,46.10666666666668,0.0,49.83157284374407,0.0,0.0,0.0,35.658371791977174,49.87754532510764,49.90053156578942,49.83157284374407,12.43753247303448,19.2279706414842,-0.06354021300401094,4.7,390.84781900358,-294.89994024670625,0.0,0.0,90.6025810922371,117.68880167728476,0.0,0.01570475555543707,0.0,0.0,0.4005998294899165,0.0,20.04196778767865,0.21946167098837632,9.135616394469507,0.0029733783280477015,-1.1418534263223163,1.2227049080040984
2025-01-01 15:00:00,0.648526911726388,0.06766039824884143,0.002859130686159471,0.6485269117263881,0.06766039824884143,0.002859130686159471,0.00897444066375324,0.0,0.08411155106263478,0.53544092,0.020000000000000004,0.002859130686159471,0.0,0.0,0.06182706491550809,0.0,0.005833333333333337,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.002495612892909357,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.002859130686159471,535.4409200000001,19.500000000000057,0.45,0.0,0.53544092,0.0,0.45,535.4409200000001,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,35.53982235799348,51.66666666666668,46.10666666666668,0.0,49.53403171559155,0.0,0.0,0.0,35.53982235799348,49.57808373925164,49.600109751081696,49.53403171559155,12.43753247303448,19.030458503836826,-0.0831893544862174,4.15,330.2318493537902,-303.9250470668569,0.0,0.0,90.01759035876499,39.230197393870675,0.0,0.015792977766487238,0.0,0.0,0.40285021807948523,0.0,8.698386061881994,0.2219366974975472,9.041503521503524,0.002970399410565575,-4.039291735590007,1.2235329489995623
2025-01-01 16:00:00,0.45368170948723313,0.06977878868616022,0.005330582635212573,0.4536817094872332,0.06977878868616022,0.005330582635212573,0.009616169693358505,0.0,0.0869360716457265,0.33712946814814815,0.020000000000000004,0.005330582635212573,0.0,0.0,0.06394545535282688,0.0,0.005833333333333337,1.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.0031373419225146203,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.005330582635212573,337.1294681481482,19.500000000000057,0.2833333333333333,0.0,0.33712946814814815,0.0,0.2833333333333333,337.1294681481482,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,35.06382655367079,51.66666666666668,46.10666666666668,0.0,49.26857071529914,0.0,0.0,0.0,35.06382655367079,49.28197263838688,49.28867359993077,49.26857071529914,12.43753247303448,19.144368993927344,-0.06524658688400446,3.05,82.9229166812622,-351.16970673503903,0.0,0.0,93.483839971462,12.56050646515498,0.0,0.016758066892292707,0.0,0.0,0.4274678912343148,0.0,3.4793152966910923,0.22013584916339501,9.089993029059409,0.0029670739301171584,-19.414633288662923,1.2230591688064498
2025-01-01 17:00:00,1.4369987413500582,0.08545818726623636,0.007802034584265676,1.436998741350058,0.08545818726623636,0.007802034584265676,0.06504574759903624,0.6666390874074075,0.130041841158429,0.5552720651851852,0.020000000000000004,0.007802034584265676,0.0,0.0,0.07962485393290301,0.0,0.005833333333333337,1.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.003992980628654972,0.0,0.06105276697038128,0.0,0.02387536924789162,0.0,0.060974142581069896,0.04573060693580241,0.007802034584265676,555.2720651851853,19.500000000000057,0.4666666666666667,0.0,0.5552720651851852,0.0,0.4666666666666667,555.2720651851853,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,666.6390874074075,0.26666666666666666,34.33491337624758,51.66666666666668,46.10666666666668,0.0,49.20729730211443,0.12428916350698695,314.61621989598945,666.6390874074075,34.33491337624758,48.85212249019982,49.2170461927453,48.66478619361165,12.43753247303448,19.375777447078015,0.0,1.95,377.2960189851447,-402.170867208947,0.0,0.0,226.0136930607904,0.6069748232947612,0.53325,0.01770002612071531,0.0,0.0,0.4514955626590959,35.194294283999994,-1.8188720518838546,0.21583933559014382,9.176889430910892,0.0029530767644630157,-4.334921094101696,1.2215262971734826
2025-01-01 18:00:00,1.0702946242115454,0.09918422147525764,0.005572881845904054,1.0702946242115454,0.09918422147525764,0.005572881845904054,0.13410710775342516,0.41664942962962975,0.18223976386552762,0.317298322962963,0.020000000000000004,0.005572881845904054,0.0,0.0,0.0933508881419243,0.0,0.005833333333333337,1.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.004563406432748538,0.0,0.12954370132067664,0.0,0.057771913009628514,0.0,0.07739250780437046,0.05804438085327782,0.005572881845904054,317.29832296296297,19.500000000000057,0.26666666666666666,0.0,0.317298322962963,0.0,0.26666666666666666,317.29832296296297,1189.8687111111112,0.0,20.500000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,416.64942962962965,0.16666666666666666,35.71399604910741,51.66666666666668,46.10666666666668,0.0,51.28468469101258,0.21940312922869126,593.8203672578936,416.64942962962965,35.71399604910741,49.568488101899995,51.2847083686644,48.710366129691884,12.43753247303448,18.91090016458172,-0.11852867751037757,1.15,295.4058214087127,-401.36018680342414,0.0,0.0,376.92901029486904,0.0,1.0,0.017282407949902354,0.0,0.0,0.44084288058270144,65.99961422222222,2.538674954304833,0.22280855710161115,8.970157893753594,0.002962967705019166,20.904518374598204,1.222848092304499
2025-01-01 19:00:00,0.5622447954808037,0.09657275754804315,0.0033921889496807286,0.5622447954808037,0.09657275754804315,0.0033921889496807286,0.13245392897961097,0.20832471481481488,0.20146615168637785,0.0,0.020000000000000004,0.0033921889496807286,0.0,0.0,0.0907394242147098,0.0,0.005833333333333337,1.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.004848619334795323,0.0,0.12760530964481565,0.0,0.08048025273343141,0.0,0.07579356962347895,0.0568451772176092,0.0033921889496807286,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1189.8687111111112,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,208.32471481481483,0.08333333333333333,36.57692023588899,51.66666666666668,46.10666666666668,0.0,51.3473251344025,0.14790742199435336,400.8913871783249,208.32471481481483,36.57692023588899,50.288493545863346,51.34781679575984,49.758586090236435,12.43753247303448,18.868822292735732,0.0,-0.25000000000000006,-55.14047242601185,-448.2448790999486,0.0,-2.762500077407741,394.61414501456755,0.0,1.0,0.01782692699740012,0.0,0.00011142660638766046,0.45757486448232865,65.99961422222222,1.2527617367769872,0.22411251225253614,8.961227351107214,0.002972276566648989,15.04736370231483,1.223017902188089
2025-01-01 20:00:00,0.34435901959919973,0.09351209343467694,0.0021322330540850293,0.34435901959919973,0.09351209343467695,0.0021322330540850293,0.10900729435829203,0.0,0.21535172524090768,0.0,0.020000000000000004,0.0021322330540850293,0.0,0.0,0.0876787601013436,0.0,0.005833333333333337,1.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.004991225785818714,0.0,0.10401606857247331,0.0,0.0984467117724495,0.0,0.07265419100002125,0.05449064325001592,0.0021322330540850293,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1189.8687111111112,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,34.580021134325406,51.66666666666668,46.10666666666668,0.0,50.75255662044416,0.0,0.0,0.0,34.580021134325406,47.94120567222406,50.75255662044416,46.535530198113996,12.43753247303448,18.3028595616163,0.0,-0.55,-49.96008243570878,-437.3068576913774,0.0,-0.1795499143470756,385.27284045142045,0.0,1.0,0.01762027563577406,0.0,6.966626687832855e-06,0.44963897844783496,65.99961422222222,2.2534847185952334,0.23291160484991558,8.709832165859838,0.002981751350557137,20.606035958853123,1.2253852059876538
2025-01-01 21:00:00,0.8844099914856295,0.08786290440041625,0.0009207370006276262,0.8844099914856295,0.08786290440041625,0.0009207370006276262,0.08131617019147333,0.5833092014814816,0.19978461981267467,0.0,0.020000000000000004,0.0009207370006276262,0.0,0.0,0.0820295710670829,0.0,0.005833333333333337,1.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.004634709658260234,0.0,0.0766814605332131,0.0,0.09041185838989742,0.0,0.0660634458153709,0.04954758436152816,0.0009207370006276262,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1189.8687111111112,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,583.3092014814815,0.23333333333333334,37.186393044975624,51.66666666666668,46.10666666666668,0.0,51.08593755876926,0.04964136397509633,133.63046239277497,583.3092014814815,37.186393044975624,49.83284846365638,51.08593755876926,49.20630391609995,12.43753247303448,17.938895405311722,0.0,-0.3,-77.94315001740041,-419.9308261106819,0.0,0.0,342.4759630192943,0.0,1.0,0.017519033218992126,0.0,0.0,0.44687876201465093,65.99961422222222,-0.48828692601275725,0.23939117995619769,8.55575765312712,0.002995434945726286,25.84454658414885,1.2269072722253849
2025-01-01 22:00:00,0.11740788004522536,0.06977878868616022,0.0006299779477978495,0.11740788004522536,0.06977878868616022,0.0006299779477978495,0.010471808399498855,0.0,0.0869360716457265,0.0,0.020000000000000004,0.0006299779477978495,0.0,0.0,0.06394545535282688,0.0,0.005833333333333337,1.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.003992980628654972,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.0006299779477978495,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1189.8687111111112,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,39.29244871095513,51.66666666666668,46.10666666666668,0.0,51.46426009395532,0.0,0.0,0.0,39.29244871095513,51.104191341170456,51.46426009395532,50.92415696477803,12.43753247303448,17.343135603203848,0.0,-1.95,-310.11756906358255,-470.67478413209943,0.0,0.0,160.33909289982455,0.0,1.0,0.018405603036082043,0.0,0.0,0.46949355001968734,65.99961422222222,0.2181221686923195,0.2497599405272108,8.292322836580144,0.0030097088760840914,22.697125910912852,1.2294134059553845
2025-01-01 23:00:00,0.11394163043252838,0.06766039824884143,0.00033921889496807287,0.11394163043252838,0.06766039824884143,0.00033921889496807287,0.009830079369893592,0.0,0.08411155106263478,0.0,0.020000000000000004,0.00033921889496807287,0.0,0.0,0.06182706491550809,0.0,0.005833333333333337,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0033512515990497082,0.0,0.006478827770843883,0.0,0.0016754645086239734,0.0,0.04383430525175732,0.03287572893881798,0.00033921889496807287,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1189.8687111111112,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,706.3013777777778,0.0,0.0,39.69448376476277,51.66666666666668,46.10666666666668,0.0,51.10724535041324,0.0,0.0,0.0,39.69448376476277,50.771495768151475,51.10724535041324,50.6036209770206,12.43753247303448,16.664174369105,0.0,-3.05,-326.8564568241714,-482.72427625130166,0.0,0.0,156.87284328712758,0.0,1.0,0.01843873788259883,0.0,0.0,0.47033875985551976,65.99961422222222,-1.0050238599972896,0.2617292314637576,7.984038837356755,0.0030212792360613497,20.591972902299332,1.2322846873112647
