Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:52:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.46940018800593,51.666666666666686,46.10666666666668,0.0,50.585886618150376,0.0,0.0,0.0,152.29593779375926,50.59004842581546,50.59212932964801,50.585886618150376,12.43753247303448,14.098445183998505,0.0,2.552982352357493,0.6000000000000588,0.6,9.236100170605994,342.5534837580115,-349.9457584899301,602.1873703374865,-252.155945971276,-0.0,-0.0,673.1349673147861,0.0,3.0,0.014231944220558552,0.0,0.0,0.10379456866752111,197.99884266666666,-78.42553758549862,0.30803588693814643,6.738805875571147,0.003010006402072852,129.78767687550408,1.2457208612808843,0.14498225455103997,-371.6502259832805,21.704467493350414,0.20755653170222477,894.9726317076993,-292.7852613702127
2025-01-01 05:53:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.46574465964166,51.666666666666686,46.10666666666668,0.0,50.56966107571172,0.0,0.0,0.0,152.2902260306901,50.5748620207727,50.577462493303194,50.56966107571172,12.43753247303448,14.084591747357935,0.0,2.5566658426430684,0.6000000000000588,0.6,9.236100170605994,343.7030561864332,-350.6766414805888,596.1960028400797,-251.7527794541581,-0.0,-0.0,673.1349673147861,0.0,3.0,0.014223786936351753,0.0,0.0,0.10373507702093919,197.99884266666666,-77.67913167419488,0.3083478784933333,6.732194130040768,0.003010350439783634,129.79094859174248,1.2457806843926877,0.14498225455103997,-372.35118981707495,21.67454833648617,0.20755653170222477,887.7595125223226,-291.5635096822429
2025-01-01 05:54:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.46131030922723,51.666666666666686,46.10666666666668,0.0,50.55343664592172,0.0,0.0,0.0,152.28329735816754,50.55967618528648,50.56279595496886,50.55343664592172,12.43753247303448,14.071030481201799,0.0,2.560180553846424,0.6000000000000587,0.6,9.236100170605994,344.80474647336024,-351.3746273466494,590.3135204887734,-251.35836602353095,-0.0,-0.0,673.1349673147861,0.0,3.0,0.014215799593221572,0.0,0.0,0.1036768247665635,197.99884266666666,-76.97185481789494,0.3086543610269451,6.725744187504159,0.0030106944696456873,129.7938436859901,1.245839245972434,0.14498225455103997,-373.02003519164595,21.645407844996573,0.20755653170222477,880.6789368192276,-290.3654163304542
2025-01-01 05:55:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.45612602883546,51.666666666666686,46.10666666666668,0.0,50.53721345818206,0.0,0.0,0.0,152.2751969200554,50.544491040702646,50.548129831962946,50.53721345818206,12.43753247303448,14.057750690295576,0.0,2.563534016050539,0.6000000000000587,0.6,9.236100170605994,345.86062369918,-352.0411512640997,584.5506503013183,-250.9723789836283,-0.0,-0.0,673.1349673147861,0.0,3.0,0.014207976021790185,0.0,0.0,0.1036197669106883,197.99884266666666,-76.30196463197782,0.3089555299450049,6.719450113519047,0.003011038491009876,129.79637597029316,1.2458965920587197,0.14498225455103997,-373.6581950728559,21.617043808756215,0.20755653170222477,873.7428630226382,-289.1922127213197
2025-01-01 05:56:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.45021950586235,51.666666666666686,46.10666666666668,0.0,50.52099163708033,0.0,0.0,0.0,152.26596797790992,50.529306703865466,50.533464237258045,50.52099163708033,12.43753247303448,14.044742125889664,0.0,2.566733402307661,0.6000000000000587,0.6,9.236100170605994,346.8726598942492,-352.67758360997635,578.9159273359622,-250.59450568818008,-0.0,-0.0,673.1349673147861,0.0,3.0,0.01420031030686891,0.0,0.0,0.10356386031342715,197.99884266666666,-75.66780173235685,0.3092515729338487,6.71381161091988,0.003011382503251026,129.79855869144527,1.2459527667775037,0.14498225455103997,-374.2670344840426,21.58945087406624,0.20755653170222477,866.961110965967,-288.0451836300048
2025-01-01 05:57:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.44361727886155,51.666666666666686,46.10666666666668,0.0,50.50477130259072,0.0,0.0,0.0,152.25565199822117,50.514123287305324,50.51879927966263,50.50477130259072,12.43753247303448,14.031994965032311,0.0,2.5697855460869,0.6000000000000588,0.6,9.236100170605994,347.84273526734756,-353.28523248333784,573.4159907293329,-250.2244468629594,-0.0,-0.0,673.1349673147861,0.0,3.0,0.0141927967758945,0.0,0.0,0.10350906360437792,197.99884266666666,-75.06778518447912,0.30954267029044913,6.707812019132285,0.0030117265057669467,129.80040455654918,1.246007812430124,0.14498225455103997,-374.8478538262749,21.56262134293705,0.20755653170222477,860.3413806064162,-286.9253898770833
2025-01-01 05:58:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.43634479023228,51.666666666666686,46.10666666666668,0.0,50.488552570265426,0.0,0.0,0.0,152.24428873473795,50.4989408994177,50.504135063993836,50.488552570265426,12.43753247303448,14.01949979101575,0.0,2.57269695791597,0.6000000000000588,0.6,9.236100170605994,348.7726430614229,-353.8653463130851,568.0558454898426,-249.86191596698134,-0.0,-0.0,673.1349673147861,0.0,3.0,0.014185429987986747,0.0,0.0,0.10345533710281914,197.99884266666666,-74.50040828638186,0.3098289952361462,6.701951940409848,0.0030120704979775003,129.8019257572059,1.2460617695765281,0.14498225455103997,-375.40189204525734,21.536545732172222,0.20755653170222477,853.8893964007879,-285.83355091094535
2025-01-01 05:59:00,0.5776283699074349,0.3693047412209903,0.0,0.00962713949845725,0.006155079020349838,0.0,0.0181132548218486,0.5095151150855862,0.0,0.05,0.0,0.0,0.0,0.35472140788765694,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.004430450246710526,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.022007258229400938,0,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14266.701688888888,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.42842643609507,51.666666666666686,46.10666666666668,0.0,50.472335551417316,0.0,0.0,0.0,152.23191630639855,50.48375964463398,50.48947169124231,50.472335551417316,12.43753247303448,14.007247574872581,0.0,2.5754738412128795,0.6000000000000588,0.6,9.236100170605994,349.66409416755783,-354.41911663783753,562.8390921813282,-249.50663858947905,-0.0,-0.0,673.1349673147861,0.0,3.0,0.014178204723582121,0.0,0.0,0.10340264274210743,197.99884266666666,-73.96423455774922,0.31011071421496894,6.696226363968167,0.0030124144793237085,129.8031339924318,1.246114677114067,0.14498225455103997,-375.9303296440814,21.511213006243878,0.20755653170222477,847.6092088135243,-284.7701166321961
2025-01-01 06:00:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.41988561355258,51.666666666666686,46.10666666666668,0.0,50.45612035329423,0.0,0.0,0.0,152.2185712711759,50.46857962358446,50.47480925872958,50.45612035329423,12.43753247303448,13.995229657849421,0.0,2.5781221073274576,0.6000000000000588,0.6,9.236100170605994,9407.233485698229,-354.9476807924011,6480.320950636789,-249.15835188011792,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014171115974603946,0.0,0.0,0.10335094399798792,197.99884266666666,-73.45789397199678,0.3103879871776204,6.690630484332219,0.0030127584492669023,129.8040404903918,1.2461665723521602,0.14498225455103997,-376.43429154561045,21.486610753209344,0.20755653170222477,841.5034683448695,-283.7353411627662
2025-01-01 06:01:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,97.0684135488678,51.666666666666686,46.10666666666668,0.0,50.43990707924545,0.0,0.0,0.0,151.66939617010593,50.453400933254024,50.46014786025832,50.43990707924545,12.43753247303448,14.11160273906724,-5.443952816488359,2.5806482390301864,0.7189345712435107,0.6,9.236100170605994,9395.688662587903,-355.44889042392754,5597.792235368986,-252.53909991082762,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014239689747754764,0.0,0.0,0.10385105734130835,197.99884266666666,-81.62196905161224,0.30808817388141374,6.749000748812324,0.0030131024072879067,129.62853677327553,1.2456614770925523,0.14498225455103997,-376.91501141338057,21.46612098945305,0.2116050855781291,-33.033565010381196,-291.72702307531875
2025-01-01 06:02:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,96.72551223889015,51.666666666666686,46.10666666666668,0.0,50.42375282318602,0.0,0.0,0.0,151.13361287326586,50.43827700469626,50.44553909545139,50.42375282318602,12.43753247303448,14.224821932632835,-5.330733622922764,2.583062243617218,0.8185055765608833,0.6,9.236100170605994,9385.063391418204,-355.9199022774641,5563.310630518159,-255.84571185178228,-0.0,-0.0,675.7841994494765,0.0,3.0,0.0143062586935523,0.0,0.0,0.10433654933794827,197.99884266666666,-88.94062828035788,0.30586997675400807,6.80551666149684,0.0030134460395354877,129.45757391043426,1.2451704565270352,0.14498225455103997,-377.3743936239838,21.454491346519745,0.21493586199976558,-61.64425978888556,-297.5979331476417
2025-01-01 06:03:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,96.39069304288535,51.666666666666686,46.10666666666668,0.0,50.407656156116964,0.0,0.0,0.0,150.61045787950835,50.42320650252846,50.4309816757342,50.407656156116964,12.43753247303448,14.335068841604787,-5.220486713950812,2.585374531464569,0.9160439359670344,0.6,9.236100170605994,9374.699380556973,-356.363144506596,5528.742299135076,-259.08204704292945,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014370942310737019,0.0,0.0,0.1048082915006139,197.99884266666666,-96.0683039504406,0.30372813626803735,6.860283278745051,0.0030137893539069057,129.2908794597676,1.244692691592896,0.14498225455103997,-377.81441925963225,21.451274753036245,0.21814934065999866,-90.4945864765136,-303.315937843097
2025-01-01 06:04:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,96.06355958541934,51.666666666666686,46.10666666666668,0.0,50.3916157304379,0.0,0.0,0.0,150.0993118522177,50.40818816750148,50.41647438603327,50.3916157304379,12.43753247303448,14.442490602234512,-5.1130649533210875,2.587594694395058,1.0115907511025557,0.6,9.236100170605994,9364.69137530833,-356.7818776535563,5494.191575537153,-262.2510974666233,-0.0,-0.0,675.7841994494765,0.0,3.0,0.01443383856530417,0.0,0.0,0.10526699830218847,197.99884266666666,-102.90725877538986,0.30165824534462216,6.913903388801494,0.003014132357822484,129.12823073745724,1.2442275156628209,0.14498225455103997,-378.23691363283535,21.45503597927902,0.22125195787825985,-119.52918627520214,-308.83206164233155
2025-01-01 06:05:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,95.74376009661819,51.666666666666686,46.10666666666668,0.0,50.375630264583364,0.0,0.0,0.0,149.59962515096592,50.39322080212425,50.40201607089469,50.375630264583364,12.43753247303448,14.547217712908235,-5.008337842647364,2.589731666330727,1.1051875556670867,0.6,9.236100170605994,9355.049690513788,-357.17839996684364,5459.706732115955,-265.35548517030503,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014495034582946886,0.0,0.0,0.10571330515647057,197.99884266666666,-109.44455586624973,0.2996563670745363,6.9659422030683835,0.0030144750583136343,128.96942995501055,1.2437743367543348,0.14498225455103997,-378.6435768583646,21.465176891520965,0.22424963655280572,-148.6981704762199,-314.14792086251214
2025-01-01 06:06:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,95.43097814721665,51.666666666666686,46.10666666666668,0.0,50.35969853559442,0.0,0.0,0.0,149.110903355026,50.37830326371383,50.387605627773546,50.35969853559442,12.43753247303448,14.64936749581013,-4.906188059745469,2.5917938071789446,1.1968752606076598,0.6,9.236100170605994,9345.778059811097,-357.55446487842977,5425.322010750988,-268.39754787425716,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014554608826219683,0.0,0.0,0.10614778429638046,197.99884266666666,-115.67412386498894,0.2977189471234578,7.016468050141155,0.0030148174620667273,128.81429918981993,1.2433326221882968,0.14498225455103997,-379.0359998166797,21.481534938249897,0.22714781629772549,-177.956304277405,-319.27450842629327
2025-01-01 06:07:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,95.12492438993631,51.666666666666686,46.10666666666668,0.0,50.34381937323299,0.0,0.0,0.0,148.6326943592755,50.36343445888919,50.373242001717294,50.34381937323299,12.43753247303448,14.749047183292674,-4.806508372262925,2.593788953790976,1.2866939595014264,0.6,9.236100170605994,9336.872663150552,-357.9117705036081,5391.069716741554,-271.37941735504995,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014612633017844049,0.0,0.0,0.10657095880076285,197.99884266666666,-121.597651044741,0.2958427379393016,7.065543476303345,0.0030151595754580682,128.66267593516102,1.2429018849561764,0.14498225455103997,-379.41567385128434,21.50390334767624,0.22995150314329615,-207.26249091611794,-324.2206157970144
2025-01-01 06:08:00,1.2999752723663034,0.3708656604905936,0.6085,0.02166625453943839,0.006181094341509893,0.010141666666666667,0.018681261263734563,0.5213773444359022,0.7099166666666666,0.05,0.0,0.6085,0.0,0.35628232715726027,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.004998456688596491,0.0,On,0.0003845959252857431,0.0,On,0.01329820864985233,0,On,0.01454597967264263,0,On,0.43549981471306304,0.3266248610347972,On,0.031788261886912465,0,On,On,9054.065532100867,20.0555555555556,0.7999999999999999,5922.552823454686,17.833377111111112,0.7099166666666666,1,14266.701688888888,14266.701688888888,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,12567.768457777778,Off,0.0,0,94.82533102037078,51.666666666666686,46.10666666666668,0.0,50.32799165547133,0.0,0.0,0.0,148.16457971932934,50.34861333935156,50.35892418129168,50.32799165547133,12.43753247303448,14.846355987528382,-4.709199568027218,2.5957244441919207,1.374682972855893,0.6,9.236100170605994,9328.325450857541,-358.2520126653175,5356.9788886686765,-274.30307058873944,-0.0,-0.0,675.7841994494765,0.0,3.0,0.014669173444196356,0.0,0.0,0.10698331210081569,197.99884266666666,-127.22121010406275,0.2940247460779306,7.113755770775205,0.0030155014045809892,128.51441008773455,1.242481674548093,0.14498225455103997,-379.7839953796542,21.531982714336664,0.23266531881519262,-236.57938354848994,-328.9945512375199
