Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.28282038840553864,0.1909337754843023,0.0,0.004713673140092311,0.003182229591405038,0.0,0.014522385216877227,0.2582980031886614,0.0,0.010000000000000002,0.0,0.0,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,76.79144101975778,51.666666666666686,46.10666666666668,0.0,49.81102577614373,0.0,0.0,0.0,119.98662659337154,48.66880227640594,49.81102577614373,48.09769052653705,12.43753247303448,20.09012846129871,0.0,-2.615170466883672,2.8,9.236100170605994,-2799.577143835986,79.04068783960177,-3261.655405691829,-0.0,-0.0,522.0455493951874,0.0,4.0,0.1447512103995549,0.0,0.0,3.7464630924373945,263.9984568888889,-59.96728753934477,0.20677947646211126,9.505730623975188,0.0029591567351786845,-68.43161166000996,1.2179330385765144,0,0,79.04068783960177
2025-01-01 00:01:00,0.28282038840553864,0.1909337754843023,0.0,0.004713673140092311,0.003182229591405038,0.0,0.014522385216877227,0.2582980031886614,0.0,0.010000000000000002,0.0,0.0,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,77.37827357655277,51.666666666666686,46.10666666666668,0.0,49.79768455372382,0.0,0.0,0.0,120.9035524633637,48.65683764006988,49.79768455372382,48.086414183242915,12.43753247303448,19.85942203832667,0.0,-2.4877130925777475,2.8,9.236100170605994,-2736.0092193379433,77.61314704023904,-3200.630846277102,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14396390591091263,0.0,0.0,3.7260860109534684,263.9984568888889,-57.42392245602879,0.21032248661991554,9.423686600187295,0.0029584982961834393,-66.6194224248247,1.2224530277301555,0,0,77.61314704023904
2025-01-01 00:02:00,0.28282038840553864,0.1909337754843023,0.0,0.004713673140092311,0.003182229591405038,0.0,0.014522385216877227,0.2582980031886614,0.0,0.010000000000000002,0.0,0.0,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,77.94155624827353,51.666666666666686,46.10666666666668,0.0,49.78424630073031,0.0,0.0,0.0,121.78368163792739,48.6447815711726,49.78424630073031,48.07504920639375,12.43753247303448,19.637400314927987,0.0,-2.3626840394186974,2.8,9.236100170605994,-2676.1009074736203,76.33486949276623,-3142.327409926426,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14320518552644027,0.0,0.0,3.7064487456756208,263.9984568888889,-55.81904694238203,0.21319492117652203,9.321541708810859,0.0029578596638990037,-64.87427971967688,1.2233804894650766,0,0,76.33486949276623
2025-01-01 00:03:00,0.28282038840553864,0.1909337754843023,0.0,0.004713673140092311,0.003182229591405038,0.0,0.014522385216877227,0.2582980031886614,0.0,0.010000000000000002,0.0,0.0,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,78.48259548861427,51.666666666666686,46.10666666666668,0.0,49.77071494068097,0.0,0.0,0.0,122.62905545095978,48.632637738948674,49.77071494068097,48.06359913808254,12.43753247303448,19.4235800935803,0.0,-2.2399447829913313,2.8,9.236100170605994,-2618.963121950892,75.08513752793625,-3086.5718130559817,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14247352637913158,0.0,0.0,3.687511881630962,263.9984568888889,-54.436858290097824,0.21600268520298851,9.223490154149104,0.0029572382325103825,-63.191772761626204,1.2242750259884918,0,0,75.08513752793625
2025-01-01 00:04:00,0.28282038840553864,0.1909337754843023,0.0,0.004713673140092311,0.003182229591405038,0.0,0.014522385216877227,0.2582980031886614,0.0,0.010000000000000002,0.0,0.0,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,79.00252225382992,51.666666666666686,46.10666666666668,0.0,49.757094179459855,0.0,0.0,0.0,123.44144102160925,48.620409609078195,49.757094179459855,48.052067323887364,12.43753247303448,19.217543375292138,-0.06023440248569045,-2.1193874839762525,2.8,9.236100170605994,-2563.3805055387334,73.87918631073246,-3033.2126323500324,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14176761453317976,0.0,0.0,3.6692414114216096,263.9984568888889,-52.21342258388843,0.21874731875675552,9.127986013343996,0.002956633360156128,-61.568820948807776,1.2251382418378776,0,0,73.87918631073246
2025-01-01 00:05:00,0.28282038840553864,0.1909337754843023,0.0,0.004713673140092311,0.003182229591405038,0.0,0.014522385216877227,0.2582980031886614,0.0,0.010000000000000002,0.0,0.0,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,79.50225615289733,51.666666666666686,46.10666666666668,0.0,49.74338753454252,0.0,0.0,0.0,124.22227523890207,48.60810047103043,49.74338753454252,48.04045693927439,12.43753247303448,19.018950747102682,-0.2588270306751461,-2.000920999836231,2.8,9.236100170605994,-2509.1998231490966,72.7180409815596,-2982.122902749248,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14108639325200553,0.0,0.0,3.6516099845018797,263.9984568888889,-49.122469795036096,0.22142963555433176,9.035563116311746,0.0029560444379539397,-60.00287374300414,1.225971426423116,0,0,72.7180409815596
2025-01-01 00:06:00,0.8323349717388719,0.1909337754843023,0.47101250000000006,0.013872249528981199,0.003182229591405038,0.007850208333333334,0.014522385216877227,0.2582980031886614,0.5495145833333334,0.010000000000000002,0.0,0.47101250000000006,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,On,9807.048887967268,19.77777777777783,0.8,1785.6782331438424,13.804015672222222,0.5495145833333334,1,11043.212537777777,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,79.98265625693766,51.666666666666686,46.10666666666668,0.0,49.729598370188896,0.0,0.0,0.0,124.97290040146508,48.59571347099327,49.729598370188896,48.02877102139546,12.43753247303448,18.827485213116407,-0.45029256466142087,-1.8844668200151844,2.8,9.236100170605994,5388.608123213584,3818.689827835594,-2933.1849313046173,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14042887233874024,0.0,0.0,3.634591972512518,263.9984568888889,-45.89160525080088,0.22405042887775486,8.94674069823305,0.0029554708845133974,-58.4915406964814,1.2267757870607103,0,0,71.60181709829807
2025-01-01 00:07:00,0.8323349717388719,0.1909337754843023,0.47101250000000006,0.013872249528981199,0.003182229591405038,0.007850208333333334,0.014522385216877227,0.2582980031886614,0.5495145833333334,0.010000000000000002,0.0,0.47101250000000006,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,On,9807.048887967268,19.77777777777783,0.8,1785.6782331438424,13.804015672222222,0.5495145833333334,1,11043.212537777777,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,79.38615935530883,51.666666666666686,46.10666666666668,0.0,49.71572990752703,0.0,0.0,0.0,124.04087399267004,48.58325162130535,49.71572990752703,48.01701247819452,12.43753247303448,19.037271350858923,-0.24050642691890545,-1.5811453705473397,2.8,9.236100170605994,5330.101463975533,3815.43968485414,-2986.821980118707,-0.0,-0.0,522.0455493951874,0.0,4.0,0.1411492705989428,0.0,0.0,3.653237381322954,263.9984568888889,-50.76121567476201,0.22109227331690562,9.04272405762507,0.00295491214414199,-59.61483395892473,1.225895393363201,0,0,68.35167411684392
2025-01-01 00:08:00,0.8323349717388719,0.1909337754843023,0.47101250000000006,0.013872249528981199,0.003182229591405038,0.007850208333333334,0.014522385216877227,0.2582980031886614,0.5495145833333334,0.010000000000000002,0.0,0.47101250000000006,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,On,9807.048887967268,19.77777777777783,0.8,1785.6782331438424,13.804015672222222,0.5495145833333334,1,11043.212537777777,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,78.81162138500689,51.666666666666686,46.10666666666668,0.0,49.70196143997689,0.0,0.0,0.0,123.14315841407327,48.57088270995027,49.70196143997689,48.00534334493696,12.43753247303448,19.238967244797042,-0.038810532980786405,-1.2832996893816364,2.8,9.236100170605994,5274.251368459651,3812.47067119768,-3038.744166714028,-0.0,-0.0,522.0455493951874,0.0,4.0,0.14184105607207104,0.0,0.0,3.6711422315539486,263.9984568888889,-54.68912459532345,0.21828699853053407,9.135334940847883,0.002954342264539866,-60.6760738518473,1.2250501667442313,0,0,65.38266046038427
2025-01-01 00:09:00,0.8323349717388719,0.1909337754843023,0.47101250000000006,0.013872249528981199,0.003182229591405038,0.007850208333333334,0.014522385216877227,0.2582980031886614,0.5495145833333334,0.010000000000000002,0.0,0.47101250000000006,0.0,0.18801710881763561,0,0.0029166666666666685,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.005840021190309959,0,On,0.005840021190309959,0.0,On,0.007608524765147171,0,On,0.21104708427485852,0.15828531320614384,On,On,9807.048887967268,19.77777777777783,0.8,1785.6782331438424,13.804015672222222,0.5495145833333334,1,11043.212537777777,11043.212537777777,Off,0.0,20.77777777777783,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,997.02792,Off,0.0,0,78.25792258789969,51.666666666666686,46.10666666666668,0.0,49.68828930818618,0.0,0.0,0.0,122.27800404359326,48.558603315575,49.68828930818618,47.99376031926941,12.43753247303448,19.432986765076706,0.0,-0.9906728606323412,2.8,9.236100170605994,5220.223313706726,3809.5861349867896,-3089.0165435863582,-0.0,-0.0,522.0455493951874,0.0,4.0,0.1425057343139191,0.0,0.0,3.688345490128135,263.9984568888889,-58.44480247591778,0.21562372754368617,9.223499075429217,0.002953761839975215,-61.678474965822296,1.2242382321861929,0,0,62.4981242494935
