Metric,Value
Total Electric Energy (kWh),636.6186138980449
Total Gas Energy (therms),136.13463211984845
Average Electric Power (kW),0.8841925193028403
Peak Electric Power (kW),5.86366230531158
Other Electric Energy (kWh),442.0395757518892
HVAC Heating Electric Energy (kWh),136.71006975694445
Lighting Electric Energy (kWh),50.91896838921129
HVAC Cooling Electric Energy (kWh),6.950000000000004
HVAC Heating Gas Energy (therms),117.18005979166668
Water Heating Gas Energy (therms),18.954572328181754
Average Temperature - Indoor (C),20.00902169517934
Unmet Heating Load (C-hours),45.54863709338766
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
