Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 02:13:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,49.017672422274316,51.666666666666686,46.10666666666668,0.0,51.84517967239689,0.0,0.0,0.0,76.59011315980362,51.86180814414158,51.87012238001393,51.84517967239689,12.43753247303448,19.46915233509884,-0.030847664901216376,2.447061796356768,2.2,9.236100170605994,8021.62783934033,-974.0844010157052,-2513.4048050205606,-0.0,-0.0,588.890683527097,0.0,2.0,0.111442440911642,0.0,0,1.564486481219718,131.99922844444444,-96.14968181628036,0.20273232310069292,9.045541223827787,0.0027826594457529795,-30.360116319893393,1.2242132973541837,0,0,41.066332487753876
2025-01-01 02:14:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.78598500853684,51.666666666666686,46.10666666666668,0.0,51.83702370200377,0.0,0.0,0.0,76.2281015758388,51.854170852579074,51.86274442786674,51.83702370200377,12.43753247303448,19.614602013834055,0.0,2.447050843047194,2.2,9.236100170605994,7982.299857399295,-975.6056606647999,-2547.4626869165963,-0.0,-0.0,588.890683527097,0.0,2.0,0.1120091426859771,0.0,0,1.5724421331022302,131.99922844444444,-101.41978186127865,0.20089620309380238,9.112542675900613,0.0027825018115447283,-31.01751432530247,1.2236052069220182,0,0,41.06832673998204
2025-01-01 02:15:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.560597732747105,51.666666666666686,46.10666666666668,0.0,51.828906460241,0.0,0.0,0.0,75.87593395741735,51.846569659514174,51.85540125915076,51.828906460241,12.43753247303448,19.755924594820197,0.0,2.447050734063476,2.2,9.236100170605994,7944.061525934105,-976.8687692619424,-2580.7287399218494,-0.0,-0.0,588.890683527097,0.0,2.0,0.11255838335690121,0.0,0,1.580152657006477,131.99922844444444,-106.39206032121689,0.1991294830820658,9.17714090083691,0.0027823406839937604,-31.651119238426702,1.2230149552446679,0,0,41.05856213673413
2025-01-01 02:16:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.34125250150349,51.666666666666686,46.10666666666668,0.0,51.82082689741385,0.0,0.0,0.0,75.5332070335992,51.83900358334189,51.848091926305926,51.82082689741385,12.43753247303448,19.893289648598333,0.0,2.447051267688434,2.2,9.236100170605994,7906.863253926633,-977.8469383641868,-2613.2276614539846,-0.0,-0.0,588.890683527097,0.0,2.0,0.11309095064287444,0.0,0,1.587629111330603,131.99922844444444,-111.0914107965537,0.1974283846027653,9.240146766174245,0.0027821761856856894,-32.26197453789496,1.2224417841137518,0,0,41.062810463999384
2025-01-01 02:17:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.12770555352943,51.666666666666686,46.10666666666668,0.0,51.81278400681785,0.0,0.0,0.0,75.19953992738974,51.83147168267003,51.84081552059613,51.81278400681785,12.43753247303448,20.02685731502752,0.0,2.447051035521965,2.2,9.236100170605994,7870.664706140489,-978.6056453202054,-2644.9831980387544,-0.0,-0.0,588.890683527097,0.0,2.0,0.11360758408666922,0.0,0,1.5948818781575944,131.99922844444444,-115.53442199792684,0.19578939813695978,9.300949685064758,0.002782008434001475,-32.851061536402966,1.2218849788009287,0,0,41.07965833266377
2025-01-01 02:18:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,47.91972613787015,51.666666666666686,46.10666666666668,0.0,51.804776822351805,0.0,0.0,0.0,74.8745720904221,51.82397305408604,51.83357116995316,51.804776822351805,12.43753247303448,20.156779174459917,0.0,2.4470501148042483,2.2,9.236100170605994,7835.4272453382255,-979.2013630258543,-2676.018233628979,-0.0,-0.0,588.890683527097,0.0,2.0,0.11410897958152509,0.0,0,1.6019207267957754,131.99922844444444,-119.73684720996565,0.19420925714167897,9.360357813386996,0.002781837541418909,-33.41930512117921,1.2213438640500756,0,0,41.10146408154744
2025-01-01 02:19:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,47.71709560263226,51.666666666666686,46.10666666666668,0.0,51.79680441635095,0.0,0.0,0.0,74.55796187911291,51.81650683012997,51.826358037019475,51.79680441635095,12.43753247303448,20.283198847946657,0.0,2.447048923143764,2.2,9.236100170605994,-2241.1770744534906,-5541.43617032077,-2706.354826669311,-0.0,-0.0,588.890683527097,0.0,2.0,0.11459579271388075,0.0,0,1.6087548607058042,131.99922844444444,-123.7129313112764,0.1926849171812995,9.417742111153823,0.0027816636157862906,-33.96757800222156,1.2208178012402642,0,0,41.12362628343077
2025-01-01 02:20:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,47.93451249254414,51.666666666666686,46.10666666666668,0.0,51.78886589757181,0.0,0.0,0.0,74.89767576960021,51.809072177409334,51.8191753173281,51.78886589757181,12.43753247303448,20.132072483404496,0.0,2.197752638505123,2.2,9.236100170605994,-2198.087898028892,-1025.2110647596714,-2670.1053404789513,-0.0,-0.0,588.890683527097,0.0,2.0,0.11401371715734757,0.0,0,1.6005833837371095,131.99922844444444,-116.87324107703769,0.19448196038324927,9.348433054956983,0.0027814867605759196,-33.172178529307416,1.221447011158478,0,0,43.87875289181666
2025-01-01 02:21:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.14498823545275,51.666666666666686,46.10666666666668,0.0,51.78089133172247,0.0,0.0,0.0,75.22654411789492,51.80160364963719,51.811959808594544,51.78089133172247,12.43753247303448,19.98549905032289,0.0,2.2,2.2,9.236100170605994,-2157.508365949837,-1106.5171045524264,-2635.134011122905,-0.0,-0.0,588.890683527097,0.0,2.0,0.11344773929408392,0.0,0,1.5926378944917003,131.99922844444444,-111.26503835402877,0.19624284128201377,9.281439821679733,0.0027813141356544608,-32.399166505737696,1.2220578856537745,0,0,43.63049564762254
2025-01-01 02:22:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.348869686056744,51.666666666666686,46.10666666666668,0.0,51.772881875082184,0.0,0.0,0.0,75.54510888446366,51.7941023282921,51.804712554897066,51.772881875082184,12.43753247303448,19.843250422630884,0.0,2.1976156408181255,2.2,9.236100170605994,-2118.362561722192,-1018.086042592312,-2601.370239677905,-0.0,-0.0,588.890683527097,0.0,2.0,0.11289709431824711,0.0,0,1.5849076562305762,131.99922844444444,-105.88300557138413,0.19796888454859354,9.215934928033473,0.0027811456176952466,-31.64748870139431,1.222651320783758,0,0,43.629393484453644
2025-01-01 02:23:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.54644308128553,51.666666666666686,46.10666666666668,0.0,51.76483862616007,0.0,0.0,0.0,75.85381731450865,51.78656924081033,51.79743454813546,51.76483862616007,12.43753247303448,19.705138477775535,0.0,2.2,2.2,9.236100170605994,-2080.666277832219,-1102.9230490278521,-2568.7543750329246,-0.0,-0.0,588.890683527097,0.0,2.0,0.11236116243557522,0.0,0,1.5773839679621222,131.99922844444444,-100.80258632639105,0.19966104470537,9.152541942193647,0.002780981089337329,-30.916279603552653,1.223228050701037,0,0,43.61067564937406
2025-01-01 02:24:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.737981777535936,51.666666666666686,46.10666666666668,0.0,51.75676263578849,0.0,0.0,0.0,76.1530965273999,51.77900537003042,51.79012673715138,51.75676263578849,12.43753247303448,19.57098356024845,0.0,2.197616723959495,2.2,9.236100170605994,-2044.3376692291663,-1015.2977433967752,-2537.230020507634,-0.0,-0.0,588.890683527097,0.0,2.0,0.11183934821471142,0.0,0,1.5700584707137544,131.99922844444444,-95.99833224862923,0.2013202741376126,9.090466779505238,0.0027808204381551175,-30.204709245651003,1.2237887784838632,0,0,43.59560369177978
2025-01-01 02:25:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.923743147604604,51.666666666666686,46.10666666666668,0.0,51.74865490926844,0.0,0.0,0.0,76.44334866813219,51.7714116562001,51.78279002966593,51.74865490926844,12.43753247303448,19.440616534269857,-0.0593834657301997,2.2,2.2,9.236100170605994,-2009.3068447156302,-1100.5950565718747,-2506.7444100533535,-0.0,-0.0,588.890683527097,0.0,2.0,0.11133108923446386,0.0,0,1.562923268926616,131.99922844444444,-91.45311818937375,0.20294748986637465,9.030333492302006,0.00278066355644168,-29.51199373263114,1.2243341671922712,0,0,43.54821364049344
2025-01-01 02:26:00,0.6355080308748099,0.30945004716750046,0.0,0.010591800514580165,0.005157500786125008,0.0,0.07657477439512511,0.5089332564796847,0.0,0.05,0.0,0.0,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,49.10397005369924,51.666666666666686,46.10666666666668,0.0,51.740516409031514,0.0,0.0,0.0,76.72495320890506,51.763788999466655,51.77542529468423,51.740516409031514,12.43753247303448,19.31387781278971,-0.1861221872103478,2.1976201374404143,2.2,9.236100170605994,-1975.5081011419443,-1013.4797020602307,-2477.24807461512,-0.0,-0.0,588.890683527097,0.0,2.0,0.11083585298591792,0.0,0,1.5559708869658295,131.99922844444444,-87.15071005392126,0.20454357767193554,8.971365713450208,0.002780510340938548,-28.837391025795824,1.2248648435636265,0,0,43.51787171902766
2025-01-01 02:27:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,49.2788918976393,51.666666666666686,46.10666666666668,0.0,51.73234805705664,0.0,0.0,0.0,76.9982685900614,51.75613826213777,51.76803336467833,51.73234805705664,12.43753247303448,19.19061666578919,-0.3093833342108674,2.2,2.2,9.236100170605994,8099.411312310005,3462.84154548885,-2448.6945855313033,-0.0,-0.0,588.890683527097,0.0,2.0,0.1103531347900333,0.0,0,1.5491942398866525,131.99922844444444,-83.07642833586162,0.20610939355189176,8.914188330260842,0.00278036069259022,-28.180198031741668,1.2253814005803612,0,0,43.46756809224976
2025-01-01 02:28:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,49.033819648782845,51.666666666666686,46.10666666666668,0.0,51.724150737111835,0.0,0.0,0.0,76.6153432012232,51.74846027077871,51.76061503761215,51.724150737111835,12.43753247303448,19.344870651293512,-0.15512934870654504,2.4469196181303907,2.2,9.236100170605994,8056.9402587414625,-966.5931955334727,-2484.4483011619636,-0.0,-0.0,588.890683527097,0.0,2.0,0.11095706140895042,0.0,0,1.5576724733425555,131.99922844444444,-89.79376627374467,0.2041276049518949,8.985619168367347,0.0027802145163161973,-28.884629103498042,1.2247352751844205,0,0,40.709905577383495
2025-01-01 02:29:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.79564590261778,51.666666666666686,46.10666666666668,0.0,51.71599437442975,0.0,0.0,0.0,76.24319672284028,51.7408204633669,51.75323350783549,51.71599437442975,12.43753247303448,19.49460421524621,-0.005395784753847721,2.4470703213905813,2.2,9.236100170605994,8016.544742466001,-971.9041769777677,-2519.351332885011,-0.0,-0.0,588.890683527097,0.0,2.0,0.11154171132355954,0.0,0,1.5658800904780903,131.99922844444444,-95.28625082615919,0.20222375729923475,9.054409160295666,0.0027800646069735813,-29.563055112304397,1.2241087419516836,0,0,40.91519263569508
2025-01-01 02:30:00,1.32776428087481,0.30945004716750046,0.5933625000000001,0.022129404681246835,0.005157500786125008,0.009889375000000002,0.07657477439512511,0.5089332564796847,0.6922562500000001,0.05,0.0,0.5933625000000001,0.0,0.2948667138341671,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.018901036184210525,0.0,On,0.034593055990905654,0,On,0.023080682220008933,0.0,On,0.012233559330717493,0,On,0.35817852983923343,0.268633897379425,On,0.05395163904464596,0,On,0.04959243965876499,0,On,On,12552.864553312593,20.000000000000057,0.7999999999999999,2051.184270020742,17.38974071666667,0.6922562500000001,1,13911.792573333334,13911.792573333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8212.145604444444,Off,0.0,0,48.56404296455086,51.666666666666686,46.10666666666668,0.0,51.70787781965123,0.0,0.0,0.0,75.88131713211071,51.73321776506805,51.74588773777646,51.70787781965123,12.43753247303448,19.64003282893502,0.0,2.4470591026758926,1.1,9.236100170605994,7743.335516308177,-21101.95402610745,-2789.0194625819,-0.0,-0.0,588.890683527097,0.0,2.0,0.11474440311471744,0.0,0,1.6108411301842518,131.99922844444444,-98.82734728709391,0.20039314768502017,9.121387941496144,0.0027799110981142415,2.713494508767809,1.223500841301074,0,0,40.920760752501224
