Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.031159988389178,0.31083072171775006,0.33623875000000003,1.0311599883891778,0.31083072171775006,0.3362387500000001,0.07810729084249354,0.5107741558800175,0.3922785416666667,0.05,0.0,0.33623875000000003,0.0,0.2962473883844167,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.020433552631578946,0.0,0.034593055990905654,0.0,0.023080682220008933,0.0,0.012233559330717493,0.0,0.35817852983923343,0.268633897379425,0.05395163904464596,0.0,0.04959243965876499,0.0,7113.289913543803,20.000000000000057,0.4533333333333333,1162.3377530117539,9.854186406111113,0.3922785416666667,0.5666666666666667,7883.3491248888895,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,0.0,0.0,41.857450881383635,51.66666666666668,46.10666666666668,0.0,48.920960576295094,0.0,0.0,0.0,65.40226700216193,47.31123105228291,48.920960576295094,46.50636629027682,12.43753247303448,19.70598153564299,-0.0631460415267029,1.8992473000069543,2.8,9.236100170605994,3340.8233520496146,586.9451119539859,-2830.837291027284,0.0,0.0,592.2640993747981,0.0,2.0,0.1284631036017874,0.0,0.0,1.8034313254128378,131.99922844444444,-111.2353871329413,0.20196065449248898,9.18812045218139,0.002812717637386592,-76.73635707195714,1.2231433101581994,0.0,0.0,40.70671187776135
2025-01-01 01:00:00,1.004128288638187,0.31014038444262526,0.33473275610800096,1.0041282886381868,0.31014038444262526,0.334732756108001,0.07657477439512511,0.5314253892430617,0.34612812500000006,0.05,0.038051506108000926,0.29668125000000006,0.0,0.2955570511092919,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.018901036184210525,0.0,0.034593055990905654,0.0,0.023080682220008933,0.0,0.012233559330717493,0.0,0.35817852983923343,0.268633897379425,0.06519156384561388,0.0,0.0599241979210077,0.0,6276.432276656296,20.000000000000057,0.39999999999999997,1025.592135010371,8.694870358333334,0.34612812500000006,0.5,6955.896286666667,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,879.2133333333333,0.0,44.15592253165078,51.66666666666668,46.10666666666668,0.0,49.7310330048288,0.0,0.0,879.2133333333333,68.99362895570434,48.75910546743334,49.73326265756373,48.2709120460007,12.43753247303448,19.65543865159598,-0.06946096159598766,2.628868641104801,2.5,9.236100170605994,2815.664939192275,-1050.0098402584867,-2688.03710195349,0.0,0.0,589.8111332272633,0.0,2.0,0.12022945479518986,0.0,0.0,1.6878431155382367,131.99922844444444,-107.2549134065352,0.20107502769002247,9.141181245677792,0.002791472159725125,-51.22552336153433,1.2234294022305918,0.0,0.0,41.084129403839796
2025-01-01 02:00:00,0.9585609475414766,0.30945004716750046,0.27690250000000005,0.9585609475414767,0.30945004716750046,0.27690250000000005,0.07657477439512511,0.5089332564796847,0.32305291666666675,0.05,0.0,0.27690250000000005,0.0,0.2948667138341671,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.018901036184210525,0.0,0.034593055990905654,0.0,0.023080682220008933,0.0,0.012233559330717493,0.0,0.35817852983923343,0.268633897379425,0.05395163904464596,0.0,0.04959243965876499,0.0,5858.003458212543,20.000000000000057,0.3733333333333333,957.2193260096797,8.115212334444445,0.32305291666666675,0.4666666666666667,6492.169867555555,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,0.0,0.0,48.44977075633925,51.66666666666668,46.10666666666668,0.0,51.71244300900635,0.0,0.0,0.0,75.70276680678008,51.73747210217332,51.74998664875682,51.71244300900635,12.43753247303448,19.719811713696238,-0.05591280752487731,1.782826958120134,1.6500000000000001,9.236100170605994,2484.8211836782566,-1509.6819756238046,-2690.8203470923954,0.0,0.0,588.890683527097,0.0,2.0,0.11373192808669544,0.0,0.0,1.5966274833818737,131.99922844444444,-99.65191932647927,0.19954447807257605,9.159102528000135,0.00278123800765248,-14.56652449012778,1.2231681334474234,0.0,0.0,46.68821206034484
2025-01-01 03:00:00,0.8858896699396086,0.30875970989237567,0.19778750000000003,0.8858896699396086,0.30875970989237567,0.19778750000000006,0.07555309676354617,0.529584489842729,0.23075208333333339,0.05,0.0,0.19778750000000003,0.0,0.29417637655904233,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.01787935855263158,0.0,0.034593055990905654,0.0,0.023080682220008933,0.0,0.012233559330717493,0.0,0.35817852983923343,0.268633897379425,0.06519156384561388,0.0,0.0599241979210077,0.0,4184.2881844375315,18.33333333333337,0.26666666666666666,683.728090006914,5.79658023888889,0.23075208333333339,0.3333333333333333,4637.264191111111,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,0.0,0.0,50.16900844235945,51.66666666666668,46.10666666666668,0.0,51.231250399520455,0.0,0.0,0.0,78.38907569118663,51.27708397297309,51.30000075969941,51.231250399520455,12.43753247303448,18.12259573141887,-0.060686641268990135,1.6141335437397921,1.6500000000000001,9.236100170605994,1460.5829628269682,-841.9145733232422,-2411.5633761777294,0.0,0.0,586.9485561953516,0.0,2.0,0.11192953428492343,0.0,0.0,1.5713245492964454,131.99922844444444,-62.2327647406782,0.22017732285417235,8.411057829970156,0.002776960822464063,-51.38264512489068,1.229879741942298,0.0,0.0,45.66193708704465
2025-01-01 04:00:00,0.9972400917670003,0.30806937261725087,0.22745562500000005,0.9972400917670003,0.30806937261725087,0.22745562500000005,0.07555309676354617,0.6063220991701208,0.2653648958333334,0.05,0.0,0.22745562500000005,0.0,0.29348603928391753,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.01787935855263158,0.0,0.034593055990905654,0.0,0.023080682220008933,0.0,0.012233559330717493,0.0,0.35817852983923343,0.268633897379425,0.10565529312909833,0.0,0.09711852766508144,0.0,4811.931412103161,18.33333333333337,0.30666666666666664,786.2873035079512,6.666067274722223,0.2653648958333334,0.38333333333333336,5332.853819777778,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,0.0,0.0,49.545571598030044,51.66666666666668,46.10666666666668,0.0,50.78995156321045,0.0,0.0,0.0,77.41495562192195,50.81029747609564,50.820470432538244,50.78995156321045,12.43753247303448,18.06866544130444,-0.051661292967494,0.7026883859400939,0.55,9.236100170605994,1713.1722599157029,-2543.289308115076,-2645.763279210545,0.0,0.0,586.0281064951853,0.0,2.0,0.11492404817544749,0.0,0.0,1.6133630802297725,131.99922844444444,-76.6376970514655,0.2191859215413164,8.358590567426043,0.002756720967586327,6.513643743827492,1.2295443030245676,0.0,0.0,54.531466928131984
2025-01-01 05:00:00,1.2929112466803618,0.34774306208787764,0.2867918750000001,1.2929112466803618,0.34774306208787764,0.2867918750000001,0.14875274262870974,0.7595679832183185,0.3345905208333334,0.05,0.0,0.2867918750000001,0.0,0.3331597287545443,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.019922713815789476,0.0,0.07727302821497942,0.0,0.051557000597940855,0.0,0.02629445849857046,0.0,0.4110767824667358,0.3083075868500517,0.15061499233297,0.0,0.13844556071405228,0.0,6067.2178674344195,18.33333333333337,0.38666666666666666,991.4057305100254,8.40504134638889,0.3345905208333334,0.48333333333333334,6724.033077111112,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,0.0,0.0,46.613077439613946,51.66666666666668,46.10666666666668,0.0,50.06705602935272,0.17697780500420368,465.0354373935276,0.0,72.8329334993968,48.81413706920935,50.08309209143605,48.17164152705435,12.43753247303448,18.031508967345488,-0.06204243883412494,-0.31497536832025713,-0.25000000000000006,9.236100170605994,2737.5387059504915,-1125.6653087808809,-2758.3794395391324,0.0,0.0,722.4840264717791,0.0,2.0,0.11458319191093007,0.0,0.0,1.6085779641329405,131.99922844444444,-80.34017492969132,0.22117428112527593,8.360473927611242,0.0027766962874315963,21.405532355971253,1.2290692203911986,0.0,0.0,57.09651174556296
2025-01-01 06:00:00,1.4012863649053746,0.3703945701494874,0.3210583134376021,1.4012863649053746,0.3703945701494874,0.3210583134376021,0.31113806212482154,0.763245802780553,0.27690250000000005,0.05,0.08371331343760205,0.23734500000000006,0.0,0.35581123681615406,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.022476907894736844,0.0,0.17314070113095278,0.0,0.11552045309913196,0.0,0.0429136334384131,0.0,0.4394378938152161,0.32957842036141194,0.12813514273103416,0.0,0.11778204418956686,0.0,5021.145821325036,18.33333333333337,0.32,820.473708008297,6.955896286666668,0.27690250000000005,0.4,5564.717029333334,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,1934.2693333333332,0.0,48.07434003706712,51.66666666666668,46.10666666666668,0.0,51.552684815983994,0.4538973842340002,1237.2864736765239,1934.2693333333332,75.11615630791738,49.667008261781,51.552684815983994,48.724169984679506,12.43753247303448,17.99618833353175,-0.06696137765494517,0.4036285341793408,0.3,9.236100170605994,2201.4733600496816,-1562.9160841877708,-2656.18919625403,0.0,0.0,929.705253862153,0.0,2.0,0.11421040122024648,0.0,0.0,1.6033445360858876,131.99922844444444,-88.95935461847141,0.22068180307701704,8.329452610628396,0.002764365290436301,-47.64511276233873,1.2292273370186877,0.0,0.0,53.702728495974995
2025-01-01 07:00:00,1.5853022805990413,0.41945537150329154,0.28528588110800096,1.5853022805990413,0.41945537150329154,0.285285881108001,0.5274906114336975,0.7193715649986775,0.2884401041666667,0.05,0.038051506108000926,0.24723437500000006,0.0,0.4048720381699582,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.020944391447368423,0.0,0.30382947756718354,0.0,0.20271674241914542,0.0,0.07599810206865536,0.0,0.5030113962199555,0.3772585471649665,0.05395163904464596,0.0,0.04959243965876499,0.0,5230.360230546913,18.33333333333337,0.3333333333333333,854.6601125086426,7.245725298611112,0.2884401041666667,0.4166666666666667,5796.580238888889,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,879.2133333333333,0.0,48.213185325525004,51.66666666666668,46.10666666666668,0.0,51.74142026684342,0.2811415895441622,771.329652738769,879.2133333333333,75.33310207113281,49.84392721378533,51.74142026684342,48.895180687256286,12.43753247303448,18.053513899400468,-0.05222146089783302,-0.42583354586443467,-0.55,9.236100170605994,2449.4827482021747,-2076.172327395056,-2886.308749470622,0.0,0.0,1240.1065284380115,7.0377153257975635,2.0,0.11762946246289416,0.0,0.0,1.6513430817820072,131.99922844444444,-88.6032152027456,0.21934926845460165,8.348636234692448,0.0027575908775168113,19.866093365925074,1.2289903456611417,0.0,0.0,59.296412593278745
2025-01-01 08:00:00,1.694554462240184,0.4324541124394843,0.314954006108001,1.6945544622401838,0.4324541124394843,0.314954006108001,0.5665441627780751,0.7549573827954421,0.32305291666666675,0.05,0.038051506108000926,0.27690250000000005,0.0,0.4178707791061509,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.015836003289473686,0.0,0.3303180752072787,0.0,0.22039008428132265,0.0,0.09425226528382975,0.0,0.5194226011013794,0.3895669508260344,0.05395163904464596,0.0,0.04959243965876499,0.0,5858.003458212543,18.33333333333337,0.3733333333333333,957.2193260096797,8.115212334444445,0.32305291666666675,0.4666666666666667,6492.169867555555,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,879.2133333333333,0.0,49.10514191141629,51.66666666666668,46.10666666666668,0.0,51.93360257230868,0.3642993413305403,1001.6755387955689,879.2133333333333,76.72678423658796,50.40914502843906,51.93360257230868,49.646916256504255,12.43753247303448,18.005365875637345,-0.06777162420811358,-1.27608692327173,-1.4,9.236100170605994,2882.902149636006,-2044.293792728579,-3122.8379750317617,0.0,0.0,1313.597113237454,426.28921427345966,2.0,0.12170785842801482,0.0,0.0,1.708597708478054,131.99922844444444,5.7402448602789615,0.22179699028898195,8.35414518627637,0.0027787084153551595,123.31569120469923,1.2297553717427188,0.0,0.0,63.980216094306016
2025-01-01 09:00:00,1.4914528210732743,0.4123782695748297,0.23811807988640077,1.4914528210732743,0.4123782695748297,0.2381180798864008,0.492410578233986,0.706752555339288,0.24228968750000004,0.05,0.030441204886400744,0.20767687500000007,0.0,0.39779493624149637,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.012770970394736843,0.0,0.28769072933613227,0.0,0.19194887850311693,0.0,0.09438691137709235,0.0,0.4926548106151733,0.3694911079613799,0.042711714243678055,0.0,0.039260681396522286,0.0,4393.5025936594075,18.33333333333337,0.27999999999999997,717.9144945072597,6.086409250833333,0.24228968750000004,0.35,4869.127400666667,13911.792573333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8212.145604444444,703.3706666666666,0.0,49.922219683938714,51.66666666666668,46.10666666666668,0.0,51.78590305555163,0.13069755897445479,358.02332004256857,703.3706666666666,78.00346825615425,50.97941001074568,51.797101969279844,50.56496457461449,12.43753247303448,18.03376260641839,-0.059670173766995245,-0.8780158797447418,-0.85,9.236100170605994,1913.4805749868437,-1207.3649025068805,-2987.066559164269,0.0,0.0,1191.6042646566782,1252.0563956404503,1.65,0.11975659871183565,0.0,0.0,1.681204917882851,108.89936346666667,194.14079456690888,0.22574817101692266,8.433623415476514,0.0028320976127382117,209.0060754017529,1.2302129599660294,0.0,0.0,59.1119957963497
