Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:35:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.72834870373521,51.666666666666686,46.10666666666668,0.0,51.40743444380691,0.0,0.0,0.0,130.82554484958627,50.00152763791144,51.40743444380691,49.298574234963695,12.43753247303448,18.846718719026303,-0.15328128097375426,-1.0274509947363344,-0.745646077378164,-1.1,9.236100170605994,1494.7297650622957,-1592.7726611937571,-122.88396074000659,-1824.0569756343061,-0.0,-0.0,211.79641590442193,2.782046713707762,0.0,0.06927693656238018,0.0,0.0,1.296727169356624,0.0,-5.638156457219047,0.2042445179424264,8.653028623466449,0.0026989631653154315,-9.393344212329492,1.2256937093313267,0,0,16.54062387566281,0.06311011756643391,-29.51987371413638,-93.3640870258702
2025-01-01 07:36:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.614071871738,51.666666666666686,46.10666666666668,0.0,51.39280987948981,0.0,0.0,0.0,130.64698729959062,49.98848218349677,51.39280987948981,49.28631833550026,12.43753247303448,18.876206624413644,-0.12379337558641268,-1.0274333353775609,-0.7565473649092624,-1.1,9.236100170605994,1489.843577226362,-1584.4674256989517,-121.9187801784206,-1828.3081329958015,-0.0,-0.0,211.79641590442193,2.782652652845179,0.0,0.06933589219491026,0.0,0.0,1.297830702137978,0.0,-6.273186931657428,0.20386360393804712,8.667044665599985,0.0026988982150174964,-9.389668519508277,1.225569990609507,0,0,16.05564224280735,0.06304139835954108,-28.580574352719445,-93.33820582570115
2025-01-01 07:37:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.50230369116838,51.666666666666686,46.10666666666668,0.0,51.37820511007339,0.0,0.0,0.0,130.4723495174506,49.975454534201,51.37820511007339,49.27407924626481,12.43753247303448,18.90477750522494,-0.09522249477511835,-1.0274156450804601,-0.7672724891360707,-1.1,9.236100170605994,1484.60890089355,-1577.2158935127256,-120.99753033203362,-1832.4308595579632,-0.0,-0.0,211.79641590442193,2.7832153489453217,0.0,0.06939299150760272,0.0,0.0,1.2988994882852007,0.0,-7.385136702307673,0.20349514475456532,8.679857844943866,0.0026988332835811164,-9.385632308342782,1.2254501446429895,0,0,15.706960859547465,0.06297371646463377,-27.658351834113276,-93.33917849792034
2025-01-01 07:38:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.3929859907934,51.666666666666686,46.10666666666668,0.0,51.36361971692626,0.0,0.0,0.0,130.3015406106147,49.9624442991589,51.36361971692626,49.26185659027524,12.43753247303448,18.93245264833382,-0.0675473516662386,-1.027402926501352,-0.7778406135443584,-1.1,9.236100170605994,1480.043227656478,-1570.1718639875087,-120.11657991106934,-1836.4278718234489,-0.0,-0.0,211.79641590442193,2.7837343504561214,0.0,0.0694482792176353,0.0,0.0,1.2999343648153747,0.0,-7.953797673894194,0.20313879775191415,8.692865651569088,0.002698768373708541,-9.381245540599153,1.2253340798625398,0,0,15.043894275267743,0.06290695410360732,-26.751473499542087,-93.36510641152725
2025-01-01 07:39:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.28596519527397,51.666666666666686,46.10666666666668,0.0,51.34905329111542,0.0,0.0,0.0,130.13432061761557,49.94945109656878,51.34905329111542,49.24964999929546,12.43753247303448,18.959288903819797,-0.04071109618026014,-1.0273787403382504,-0.7882689095047564,-1.1,9.236100170605994,1475.1634302933646,-1564.2594549723397,-119.27080819322927,-1840.3070512731433,-0.0,-0.0,211.79641590442193,2.7842092037259483,0.0,0.06950187091025943,0.0,0.0,1.30093749525569,0.0,-8.954415587312958,0.20279377454715528,8.705407274463003,0.0026987034880288593,-9.376531078713409,1.2252215556720776,0,0,14.714601230761833,0.06284100555856137,-25.85839147273078,-93.41241672049848
2025-01-01 07:40:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.18118960053464,51.666666666666686,46.10666666666668,0.0,51.33450544928965,0.0,0.0,0.0,129.97060875083537,49.936474568556974,51.33450544928965,49.23745912819064,12.43753247303448,18.98530518145979,-0.014694818540267107,-1.0273667289724668,-0.7985725344980805,-1.1,9.236100170605994,1470.8868196757173,-1558.087554129541,-118.4558966394246,-1844.0708263787353,-0.0,-0.0,211.79641590442193,2.7846394533371677,0.0,0.06955380621162027,0.0,0.0,1.3019096213291732,0.0,-9.46725109936822,0.20245977405250687,8.717493341242362,0.002698638629000804,-9.371497783499976,1.2251124908237359,0,0,14.085690500880034,0.0627757773885457,-24.977742425188644,-93.47815421423594
2025-01-01 07:41:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,83.07852130492645,51.666666666666686,46.10666666666668,0.0,51.319975816718284,0.0,0.0,0.0,129.81018953894758,49.92351436530574,51.319975816718284,49.225283639599475,12.43753247303448,19.01055252234975,0.0,-1.02734378868585,-0.808764851715261,-1.1,9.236100170605994,1466.3304739957223,-1552.81571454946,-117.66839063591064,-1847.7262981313422,-0.0,-0.0,211.79641590442193,2.7850246410377384,0.0,0.06960418874160063,0.0,0.0,1.3028526825949902,0.0,-10.36812502675619,0.202136093599496,8.729152128129332,0.0026985737990179565,-9.366166138901203,1.225006669461881,0,0,13.768892616453208,0.06271118711328008,-24.108326851154622,-93.56006378475601
2025-01-01 07:42:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.97791375795208,51.666666666666686,46.10666666666668,0.0,51.305464041641855,0.0,0.0,0.0,129.65299024680013,49.910570158483324,51.305464041641855,49.213123216904066,12.43753247303448,19.035047945298352,0.0,-1.0273322330962837,-0.818857644581328,-1.1,9.236100170605994,1462.318529426037,-1547.1883053236272,-116.90911260814423,-1851.2756678794651,-0.0,-0.0,211.79641590442193,2.7853643075419314,0.0,0.06965305406471559,0.0,0.0,1.3037673447504898,0.0,-10.830699848319057,0.20182246552842462,8.740393200762512,0.002698509000321159,-9.360544112259394,1.2249040185620015,0,0,13.16686821533175,0.06264716191766757,-23.249089078711737,-93.6600235294325
2025-01-01 07:43:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.87924285051561,51.666666666666686,46.10666666666668,0.0,51.29096978006246,0.0,0.0,0.0,129.49881695393063,49.89764162701087,51.29096978006246,49.200977550485085,12.43753247303448,19.058837380100137,0.0,-1.0273102735213302,-0.8288616804702379,-1.1,9.236100170605994,1458.2186677451016,-1542.3449256569386,-116.14487800557599,-1854.7253464717257,-0.0,-0.0,211.79641590442193,2.7856579914152104,0.0,0.06970049529406998,0.0,0.0,1.304655350688745,0.0,-11.480882936993481,0.2015182618645489,8.751241999274537,0.0026984442350925985,-9.354650099241386,1.224804344016235,0,0,12.866107040589931,0.06258363512725293,-22.39906791913741,-93.74581008643858
2025-01-01 07:44:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.78245094425232,51.666666666666686,46.10666666666668,0.0,51.276492708656114,0.0,0.0,0.0,129.34757960039425,49.88472846914658,51.276492708656114,49.188846349391824,12.43753247303448,19.081942004328855,0.0,-1.0272993028903266,-0.8387831839000748,-1.1,9.236100170605994,1454.1013108813709,-1537.264638718292,-115.43618760413499,-1858.078178638363,-0.0,-0.0,211.79641590442193,2.7859052294521423,0.0,0.06974655603940465,0.0,0.0,1.3055175166978106,0.0,-12.245407634087048,0.20122317082174962,8.761710352555287,0.0026983795053772035,-9.348493390871052,1.224707555621223,0,0,12.444211156019733,0.06252056867496175,-21.557694475884727,-93.87849312825026
2025-01-01 07:45:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.68747594780422,51.666666666666686,46.10666666666668,0.0,51.26203251370549,0.0,0.0,0.0,129.19918116844408,49.87183039212911,51.26203251370549,49.17672933134092,12.43753247303448,19.10438466407627,0.0,-1.0272839137229066,-0.8486340167593892,-1.1,9.236100170605994,1450.4617643107388,-1532.2923051497212,-114.73770266455008,-1861.337267053454,-0.0,-0.0,211.79641590442193,2.7861055567579793,0.0,0.06979128313934427,0.0,0.0,1.306354719504058,0.0,-12.625865789628072,0.20093686287525359,8.772510349654533,0.002698314813151083,-9.34208381275623,1.2246135562801899,0,0,11.864455799821556,0.06245788844098014,-20.723927499580313,-94.01377516496977
2025-01-01 07:46:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.59421053365531,51.666666666666686,46.10666666666668,0.0,51.24758889184098,0.0,0.0,0.0,129.05345395883643,49.85894711287136,51.24758889184098,49.16462622338656,12.43753247303448,19.12620507327128,0.0,-1.0272627664385514,-0.8584202507455037,-1.1,9.236100170605994,1446.7340872071493,-1527.9345761307115,-114.04648213026681,-1864.5081819886138,-0.0,-0.0,211.79641590442193,2.7862585068304564,0.0,0.06983475693848049,0.0,0.0,1.307168462999259,0.0,-13.182627958057761,0.20065880057479288,8.782265951004629,0.002698250160317425,-9.335437210553568,1.2245221783248215,0,0,11.599814408163208,0.0623955568974307,-19.89722233193958,-94.14925979832722
2025-01-01 07:47:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.50260660636435,51.666666666666686,46.10666666666668,0.0,51.23316155757167,0.0,0.0,0.0,128.9103228224443,49.84607836500863,51.23316155757167,49.15253676872712,12.43753247303448,19.147420888569684,0.0,-1.0272531133207292,-0.8681469272920749,-1.1,9.236100170605994,1443.0964412171968,-1523.2884227385482,-113.33763268159299,-1867.5933065099268,-0.0,-0.0,211.79641590442193,2.7863636116515114,0.0,0.06987701372483014,0.0,0.0,1.3079594264232832,0.0,-13.735149426697443,0.20038872635710672,8.792386364679654,0.002698185548661069,-9.328561357330337,1.2244333466194426,0,0,11.217005281364358,0.062333542931912046,-19.07712517774908,-94.26050750384391
2025-01-01 07:48:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.41260074237223,51.666666666666686,46.10666666666668,0.0,51.21875023342333,0.0,0.0,0.0,128.7696886599566,49.833223889669796,51.21875023342333,49.14046071779303,12.43753247303448,19.16805548648795,0.0,-1.027239149890514,-0.8778158022945444,-1.1,9.236100170605994,1439.5966099625937,-1518.8561647677177,-112.69085237839163,-1870.5958682327866,-0.0,-0.0,211.79641590442193,2.786420401781629,0.0,0.06991810110052316,0.0,0.0,1.3087285007938094,0.0,-14.232418958440434,0.20012631372521797,8.801483864488343,0.002698120979909226,-9.321466029755051,1.2243469621468173,0,0,10.809712328723158,0.06227183628155685,-18.263461834589737,-94.42739054380189
2025-01-01 07:49:00,0.482659373910847,0.16313610708307882,0.18470256735921917,0.008044322898514117,0.0027189351180513135,0.0030783761226536527,0.019112579027549887,0.22939210738329713,0.18415468750000002,0.05,0.0,0.0026809457375975543,0.1820216216216216,0.0,0.1485527737497455,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003175317754020467,0.0,On,0.00796863063676471,0,On,0.00796863063676471,0.0,On,0.005703429836781645,0,On,0.15842797085100502,0.11882097813825372,On,0.02561831254685476,0,On,0.0026809457375975543,On,0,0,Off,On,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1,4934.438297777778,4934.438297777778,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2741.0941022222223,Off,0.0,0,82.32412744128058,51.666666666666686,46.10666666666668,0.0,51.20435465249009,0.0,0.0,0.0,128.6314491270009,49.820383437865566,51.20435465249009,49.12839783055331,12.43753247303448,19.18813302743634,0.0,-1.0272242933828626,-0.8874366303128566,-1.1,9.236100170605994,1436.215853102492,-1514.5830372398557,-112.04360497320408,-1873.5192225127057,-0.0,-0.0,211.79641590442193,2.7864284064600855,0.0,0.06995806814495252,0.0,0.0,1.3094766047799575,0.0,-14.68982153862342,0.19987122914802932,8.810973841226211,0.0026980564557163218,-9.314161215393263,1.2242629226925277,0,0,10.42205494504876,0.06221037551500708,-17.45538814363329,-94.5882168295708
