Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.389836286526977,0.16313610708307882,0.08214285544604256,0.389836286526977,0.16313610708307882,0.08214285544604255,0.019035132253061582,0.23793154489891538,0.08286960937500001,0.05,0.0,0.00023312571631283082,0.08190972972972972,0.0,0.1485527737497455,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0030978709795321632,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.034157750062473013,0.0,0.00023312571631283082,0.0,0.0,1750.8535207027865,18.33333333333337,0.41625000000000006,552.5133226722135,2.40053755027027,0.08286960937500001,0.45,2220.497234,4934.438297777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,81.87348955284105,51.66666666666668,46.10666666666668,0.0,48.818620616124335,0.0,0.0,0.0,127.92732742631416,48.51910283595475,48.818620616124335,48.36934394586995,12.43753247303448,18.01761724741203,-0.06231464393437136,-0.4631398292522473,-1.08786208354469,2.8,9.236100170605994,246.24047751759161,868.226431814383,477.4477024725994,-1415.6297392672896,0.0,0.0,277.71858335215586,0.0,1.0,0.07136931548749385,0.0,0.0,1.3358923624990917,65.99961422222222,-16.531183129504313,0.21846348013707007,8.315616839568374,0.0027376432415950674,-32.145898714482975,1.2302915633659033,0.0,0.0,-34.45759499838785,0.11618691310879586,591.0758805509965,-113.6281780783972
2025-01-01 01:00:00,0.409141261319979,0.16239281219279153,0.11837233548313227,0.409141261319979,0.16239281219279153,0.11837233548313225,0.01880279192959667,0.22063792251538233,0.11970054687500002,0.05,0.0,5.8281429078207704e-05,0.11831405405405405,0.0,0.1478094788594582,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.002865530656067251,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.017855187532656348,0.0,5.8281429078207704e-05,0.0,0.0,2529.010641015136,18.33333333333337,0.6012500000000001,798.0747994154193,3.467443128168168,0.11970054687500002,0.65,3207.3848935555557,4934.438297777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,79.66584920855125,51.66666666666668,46.10666666666668,0.0,48.00288151824585,0.0,0.0,0.0,124.47788938836132,47.763082402746456,48.00288151824585,47.64318284499676,12.43753247303448,18.082269941238955,-0.03996465707018431,2.340196073401205,0.530229389644525,2.5,9.236100170605994,952.3767255442059,-56.204605067114166,151.6584301136676,-1326.5471284298335,0.0,0.0,276.49518317497444,0.0,1.0,0.0653442850340724,0.0,0.0,1.223115714557715,65.99961422222222,-20.779842013044515,0.21665775993784345,8.33291512423141,0.0027259511319984394,-19.510089330464712,1.2300865654623998,0.0,0.0,-20.256068607705775,0.08638143577760833,237.09024149651376,-85.43181138284613
2025-01-01 02:00:00,0.3743525035439166,0.16164951730250424,0.08803539854619531,0.3743525035439166,0.16164951730250424,0.08803539854619531,0.01880279192959667,0.21654161265598657,0.08900809895833334,0.05,0.0,5.8281429078207704e-05,0.08797711711711712,0.0,0.1470661839691709,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002865530656067251,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.014749937526976982,0.0,5.8281429078207704e-05,0.0,0.0,1880.5463740881783,18.33333333333337,0.4470833333333334,593.4402354627478,2.578355146586586,0.08900809895833334,0.48333333333333334,2384.9785105925926,4934.438297777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,78.02836661033614,51.66666666666668,46.10666666666668,0.0,47.20960549057069,0.0,0.0,0.0,121.91932282865021,47.02649191609459,47.20960549057069,46.934935128856544,12.43753247303448,17.953976149697567,-0.06803034392905574,1.7022653808168875,0.7619112662578292,1.6500000000000001,9.236100170605994,492.09192897140804,-1344.7752808417779,-11.759020192233281,-1270.8882572523714,0.0,0.0,275.50412332125813,0.0,1.0,0.05953201584864986,0.0,0.0,1.1143215365477634,65.99961422222222,-16.961036368021684,0.21810701681972464,8.267892997019501,0.002722141868588579,0.5855377496344187,1.2306314359829724,0.0,0.0,8.711499287358945,0.05281018007787309,66.9945962626329,-78.75361645486618
2025-01-01 03:00:00,0.4652478886772109,0.16090622241221694,0.22859546959787055,0.4652478886772109,0.16090622241221694,0.22859546959787055,0.018647898380620063,0.2124453027965908,0.18415468750000002,0.05,0.04645728511809253,0.00011656285815641541,0.1820216216216216,0.0,0.1463228890788836,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002710637107090643,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.011644687521297619,0.0,0.00011656285815641541,0.0,0.0,3890.785601561748,19.500000000000057,0.9250000000000002,1227.8073837160298,5.334527889489489,0.18415468750000002,1.0,4934.438297777778,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,1055.056,0.0,77.3166139751274,51.66666666666668,46.10666666666668,0.0,47.83032660841056,0.0,0.0,1055.056,120.80720933613655,47.73110882385497,47.83161876915915,47.68020777082859,12.43753247303448,18.97176908956102,-0.19803002204413064,1.6170699818400733,0.5788985427555106,1.6500000000000001,9.236100170605994,1883.8471109183988,-331.76972574567134,22.35397144474187,-1467.5608631681814,0.0,0.0,274.3581699185651,0.0,1.0,0.06476277237030703,0.0,0.0,1.212230948171567,65.99961422222222,-35.578677081384065,0.20462291615840567,8.744011322715231,0.002721203666891481,-28.198773406239063,1.2263463859618888,0.0,0.0,3.6257697885238307,0.06707308755437222,108.50366298026623,-86.14969153552437
2025-01-01 04:00:00,0.4282022038249143,0.16016292752192965,0.14602526730084475,0.4282022038249143,0.16016292752192965,0.14602526730084472,0.018647898380620063,0.21223055544429428,0.14732375000000003,0.05,0.0,0.0004079700035474539,0.14561729729729728,0.0,0.1455795941885963,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002710637107090643,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.01242100002271746,0.0,0.0004079700035474539,0.0,0.0,3112.6284812493986,19.500000000000057,0.7400000000000001,982.2459069728237,4.267622311591591,0.14732375000000003,0.8,3947.550638222222,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,87.30435793462044,51.66666666666668,46.10666666666668,0.0,51.80504216202074,0.0,0.0,0.0,136.41305927284444,51.84263663073296,51.861433865089076,51.80504216202074,12.43753247303448,19.305676079167178,-0.02860442910200476,0.6628330184913253,0.6812797840751004,0.55,9.236100170605994,1085.1833510959564,-2761.972089713436,-46.47843096661328,-1651.2902932036636,0.0,0.0,273.3671100648487,0.0,1.0,0.06706655371275061,0.0,0.0,1.2553531762497887,65.99961422222222,-26.996250764747842,0.19909905493304414,8.877937202705189,0.002705604779543019,4.5604647795047395,1.2243812723882348,0.0,0.0,19.968483226230596,0.061843804499974446,40.062527959161656,-86.54095892577494
2025-01-01 05:00:00,0.4857590175268525,0.18548109857540984,0.15166044808068227,0.4857590175268525,0.18548109857540987,0.15166044808068227,0.06321348808194402,0.2589834721532418,0.11356205729166668,0.05,0.03871440426507711,0.0006993771489384924,0.11224666666666666,0.0,0.1708977652420765,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0030204242050438593,0.0,0.03009653193845008,0.0,0.03009653193845008,0.0,0.01714616013824922,0.0,0.1921855322556453,0.14413914919173396,0.013973625025557141,0.0,0.0006993771489384924,0.0,0.0,2399.3177876297445,19.500000000000057,0.5704166666666668,757.147886624885,3.2896255318518515,0.11356205729166668,0.6166666666666667,3042.903616962963,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,879.2133333333333,0.0,84.14746117718099,51.66666666666668,46.10666666666668,0.0,51.232598453506995,0.3472760430227041,931.5188709600296,879.2133333333333,131.4804080893453,50.578140916895954,51.23666068869969,50.24684991339775,12.43753247303448,19.238625015184244,-0.0409724796670836,-0.41785030192864947,-0.15762420009347133,-0.25000000000000006,9.236100170605994,560.900153401234,-587.559188657283,-81.70254555380428,-1701.0171155095852,0.0,0.0,360.7699621739557,0.0,1.0,0.06632701630106314,0.0,0.0,1.241510499277095,65.99961422222222,-18.306923366932526,0.20103052348966613,8.861406599419972,0.002721815991480277,14.37472336861676,1.2240352615848784,0.0,0.0,2.8598016829398554,0.048296824405614225,18.852191382921752,-100.55473693672602
2025-01-01 06:00:00,0.6089233102600986,0.20277172414928424,0.17859627539018938,0.6089233102600985,0.20277172414928424,0.17859627539018938,0.1261698278264265,0.3007759563920053,0.13197752604166668,0.05,0.04645728511809253,0.0016901614432680233,0.13044882882882883,0.0,0.1881883908159509,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0034076580774853793,0.0,0.06138108487447056,0.0,0.06138108487447056,0.0,0.02967397693382148,0.0,0.213257579980045,0.1599431849850337,0.02018412503691587,0.0,0.0016901614432680233,0.0,0.0,2788.3963477859197,19.500000000000057,0.6629166666666667,879.928624996488,3.8230783208008003,0.13197752604166668,0.7166666666666667,3536.347446740741,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,1055.056,0.0,82.65776141767329,51.66666666666668,46.10666666666668,0.0,51.22267181031957,0.3351961606843788,905.1181504835635,1055.056,129.1527522151145,49.88245484785943,51.22267181031957,49.21234636662936,12.43753247303448,19.131357150619692,-0.07284547654265623,0.3611635431395635,-0.48259446888107044,0.3,9.236100170605994,1033.172773492859,-1314.5120462491723,-30.415232493873816,-1640.0279584990576,0.0,0.0,457.83324280513506,0.0,1.0,0.06627419421126378,0.0,0.0,1.240521774278793,65.99961422222222,-15.34958904195422,0.20172970793735598,8.801449874043774,0.0027130018719675394,-25.877595896884447,1.2244910780921898,0.0,0.0,-0.18693297780914855,0.06112596396402104,64.9446943822686,-95.35992687614241
2025-01-01 07:00:00,0.49491325579173306,0.17397165001828435,0.14829824303489486,0.49491325579173306,0.17397165001828435,0.14829824303489483,0.04697045915425167,0.2506190466374814,0.14732375000000003,0.05,0.0,0.0026809457375975543,0.14561729729729728,0.0,0.15938831668495101,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.003175317754020467,0.0,0.021897570700115603,0.0,0.021897570700115603,0.0,0.012482978510691902,0.0,0.17287536143127905,0.12965652107345924,0.02561831254685476,0.0,0.0026809457375975543,0.0,0.0,3112.6284812493986,19.500000000000057,0.7400000000000001,982.2459069728237,4.267622311591591,0.14732375000000003,0.8,3947.550638222222,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,82.92091941251114,51.66666666666668,46.10666666666668,0.0,51.48791702654572,0.0,0.0,0.0,129.56393658204865,50.07320117493095,51.48791702654572,49.365843249123564,12.43753247303448,19.21959849709991,-0.037587108160590965,-0.47339215381743177,-0.7388378679417084,-0.55,9.236100170605994,971.9840655014792,-1854.175120737362,-81.38100144987044,-1776.9412166384514,0.0,0.0,274.17533432735553,1.580771519625347,0.21674999999999997,0.0681729208872319,0.0,0.0,1.2760621805104255,14.305416382666666,-15.352837186944107,0.1997847346985911,8.829659896331469,0.0027017940958312383,-27.09564163156862,1.2241294900782083,0.0,0.0,7.643741403559612,0.059136557778674,12.635766259246237,-94.01676770911668
2025-01-01 08:00:00,0.449114273311347,0.16387940197336612,0.1512153738704321,0.44911427331134707,0.16387940197336612,0.1512153738704321,0.018338111282666845,0.23038316723701352,0.1503929947916667,0.05,0.0,0.002564382879441139,0.148650990990991,0.0,0.14929606864003278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002400850009137427,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.02561831254685476,0.0,0.002564382879441139,0.0,0.0,3177.4749079420944,19.500000000000057,0.7554166666666668,1002.709363368091,4.356531109749749,0.1503929947916667,0.8166666666666667,4029.7912765185183,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,80.65849970825973,51.66666666666668,46.10666666666668,0.0,50.63155835871367,0.0,0.0,0.0,126.0289057941558,49.309223371300575,50.63155835871367,48.64805587759403,12.43753247303448,19.295588783969762,-0.035330868383416814,-1.3304026885867506,-1.1719210437903629,-1.4,9.236100170605994,823.1801264235831,-1794.3903372670911,-87.15453480138903,-1935.8957196431613,0.0,0.0,212.01300801325527,101.39462478611527,0.0,0.07076640285177464,0.0,0.0,1.3246070309835802,0.0,5.0829116998131445,0.1987576801302127,8.865561472243838,0.0026991365116142306,26.995501304851395,1.2243890669438915,0.0,0.0,5.101574669001854,0.06229471083488757,8.312737733550367,-95.4672725349394
2025-01-01 09:00:00,0.441734790579664,0.16387940197336612,0.1449731421958101,0.441734790579664,0.16387940197336612,0.1449731421958101,0.01787343063573702,0.22960685473559367,0.14425450520833336,0.05,0.0,0.0023895385922065157,0.1425836036036036,0.0,0.14929606864003278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.001936169362207602,0.0,0.00796863063676471,0.0,0.00796863063676471,0.0,0.005703429836781645,0.0,0.15842797085100502,0.11882097813825372,0.02484200004543492,0.0,0.0023895385922065157,0.0,0.0,3047.7820545567024,19.500000000000057,0.7245833333333335,961.7824505775567,4.178713513433433,0.14425450520833336,0.7833333333333333,3865.309999925926,4934.438297777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2741.0941022222223,0.0,0.0,78.64777095663739,51.66666666666668,46.10666666666668,0.0,49.79791848136734,0.0,0.0,0.0,122.8871421197459,48.5640339587311,49.79791848136734,47.94709169741299,12.43753247303448,19.296704650081633,-0.029520187135624276,-1.1316386544797183,-1.1406285782039862,-0.85,9.236100170605994,832.4075962944593,-533.4102295216662,-38.77197683298841,-1854.5301452623046,0.0,0.0,211.54832736632545,260.5606607251514,0.0,0.06966173676438696,0.0,0.0,1.3039298677072764,0.0,37.163770545075614,0.20068765195084098,8.899057193250092,0.0027243391661644716,93.66187443009842,1.22497941886389,0.0,0.0,-6.456360193171983,0.06498226193594868,26.413931193657596,-65.185908026646
