Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 05:55:00,0.19699152825817767,0.10832708915170793,0.0,0.0032831921376362946,0.0018054514858617987,0.0,0.018697520732213892,0.0,0.12829400752596376,0.0,0.05,0.0,0.0,0.0,0.09374375581837459,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004430450246710526,0.0,On,0.0004010184567321216,0.0,On,0.013866052028771244,0,On,0.0033023331014642773,0,On,0.09775103249611376,0.0733132743720853,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,41.6802151629588,51.666666666666686,46.10666666666668,0.0,50.756740970958994,0.0,0.0,0.0,41.6802151629588,50.7868853798515,50.80195758429776,50.756740970958994,12.43753247303448,14.96297912006246,0.0,8.88410523561893,1.8954343330049548,0.6,9.236100170605994,-1900.3895014665957,-1850.1835094622988,-1200.0050075781953,-2019.0839455052635,-0.0,-0.0,272.14818442789414,0.0,2.0,0.1070997884801611,0.0,0,0.7810862786844727,131.99922844444444,-153.45374038922643,0.2653461478803702,6.83679429575418,0.0027407018518922663,-51.80967769430834,1.242184667387612,0.17215424660448878,-1871.9083462043986,21.724836742099722,0.7249112727551998,-1232.598087808176,32.59308022998063
2025-01-01 05:56:00,0.19699152825817767,0.10832708915170793,0.0,0.0032831921376362946,0.0018054514858617987,0.0,0.018697520732213892,0.0,0.12829400752596376,0.0,0.05,0.0,0.0,0.0,0.09374375581837459,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004430450246710526,0.0,On,0.0004010184567321216,0.0,On,0.013866052028771244,0,On,0.0033023331014642773,0,On,0.09775103249611376,0.0733132743720853,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,41.762292340440716,51.666666666666686,46.10666666666668,0.0,50.75297726397569,0.0,0.0,0.0,41.762292340440716,50.78337569844825,50.79857491568455,50.75297726397569,12.43753247303448,14.88891739868495,0.0,8.796439659817578,1.9067166647883282,0.6,9.236100170605994,-1878.4050729490546,-1826.4546119598137,-1210.7735938082956,-2002.1758062539914,-0.0,-0.0,272.14818442789414,0.0,2.0,0.10675338386816866,0.0,0,0.7785599255222492,131.99922844444444,-148.37745112295738,0.26660221215051416,6.80049686603122,0.002740564125220099,-51.2569986106266,1.2425041661708864,0.17187276182855163,-1849.0707774410332,22.61616548121967,0.7249112727551998,-1243.3331596121977,32.5595658039021
2025-01-01 05:57:00,0.19699152825817767,0.10832708915170793,0.0,0.0032831921376362946,0.0018054514858617987,0.0,0.018697520732213892,0.0,0.12829400752596376,0.0,0.05,0.0,0.0,0.0,0.09374375581837459,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004430450246710526,0.0,On,0.0004010184567321216,0.0,On,0.013866052028771244,0,On,0.0033023331014642773,0,On,0.09775103249611376,0.0733132743720853,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,41.84211788604901,51.666666666666686,46.10666666666668,0.0,50.74920617600752,0.0,0.0,0.0,41.84211788604901,50.779859105738474,50.79518557060396,50.74920617600752,12.43753247303448,14.816783953249422,0.0,8.7140431119857,1.9171155169763339,0.6,9.236100170605994,-1857.163850157867,-1804.2070331553764,-1220.6992104791827,-1985.7621031623532,-0.0,-0.0,272.14818442789414,0.0,2.0,0.10641543416332547,0.0,0,0.7760952345916282,131.99922844444444,-143.54993142340794,0.26783179987791716,6.764118135131283,0.0027404279027828564,-50.71747067763642,1.2428155060040826,0.17160777441600197,-1827.6604047594371,23.453371604060727,0.7249112727551998,-1253.2276058189796,32.52839533979672
2025-01-01 05:58:00,0.19699152825817767,0.10832708915170793,0.0,0.0032831921376362946,0.0018054514858617987,0.0,0.018697520732213892,0.0,0.12829400752596376,0.0,0.05,0.0,0.0,0.0,0.09374375581837459,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004430450246710526,0.0,On,0.0004010184567321216,0.0,On,0.013866052028771244,0,On,0.0033023331014642773,0,On,0.09775103249611376,0.0733132743720853,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,41.91979624424073,51.666666666666686,46.10666666666668,0.0,50.74542791070524,0.0,0.0,0.0,41.91979624424073,50.77633579132076,50.79178973162853,50.74542791070524,12.43753247303448,14.746489207369581,0.0,8.636530883703935,1.926697474037962,0.6,9.236100170605994,-1836.6377734498476,-1783.3308505799987,-1229.8454405795273,-1969.8183506477367,-0.0,-0.0,272.14818442789414,0.0,2.0,0.1060855599556177,0.0,0,0.773689438828734,131.99922844444444,-138.967607230005,0.2690359859498913,6.729304510442488,0.0027402931479805067,-50.1905122367071,1.2431190613111394,0.1713581209231774,-1807.5675762883945,24.236725708395785,0.7249112727551998,-1262.3447811560159,32.499340576488514
2025-01-01 05:59:00,0.19699152825817767,0.10832708915170793,0.0,0.0032831921376362946,0.0018054514858617987,0.0,0.018697520732213892,0.0,0.12829400752596376,0.0,0.05,0.0,0.0,0.0,0.09374375581837459,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004430450246710526,0.0,On,0.0004010184567321216,0.0,On,0.013866052028771244,0,On,0.0033023331014642773,0,On,0.09775103249611376,0.0733132743720853,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,41.99542269134086,51.666666666666686,46.10666666666668,0.0,50.74164266227425,0.0,0.0,0.0,41.99542269134086,50.772805935998974,50.788387572861346,50.74164266227425,12.43753247303448,14.677951455534298,0.0,8.563559878766538,1.9355240350207648,0.6,9.236100170605994,-1816.794993377673,-1763.7272384072953,-1238.2710119887834,-1954.3221939160649,-0.0,-0.0,272.14818442789414,0.0,2.0,0.10576341550806229,0.0,0,0.7713400167494687,131.99922844444444,-134.62098388950233,0.2702157469461276,6.695446224152297,0.0027401598258546445,-49.675592317641225,1.243415173564523,0.1711227610863227,-1788.6948733728104,24.96763496551502,0.7249112727551998,-1270.7432016024525,32.47218961366909
2025-01-01 06:00:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.06908517319662,51.666666666666686,46.10666666666668,0.0,50.737850616303646,0.0,0.0,0.0,42.06908517319662,50.769269712554234,50.784979260679535,50.737850616303646,12.43753247303448,14.611095284176628,0.0,8.494820459032686,1.9436520001066486,0.6,9.236100170605994,-1499.8790923999,-1745.3065948044664,-1246.0301655755247,-1939.253011655688,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10544868171366813,0.0,0,0.7690446410841366,131.99922844444444,-130.49923783221553,0.2713719842222538,6.661945380269877,0.0027400279029456964,-19.499573957358685,1.2437041579846657,0.17090075327418794,-1770.9547646120423,25.648169807575787,0.7249112727551998,-1278.4769121946308,32.44674661910614
2025-01-01 06:01:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.13595708661113,51.666666666666686,46.10666666666668,0.0,50.73405195042903,0.0,0.0,0.0,42.13595708661113,50.76572728636218,50.78156495432876,50.73405195042903,12.43753247303448,14.550069168284033,0.0,8.430030624575803,1.9511338290699005,0.6,9.236100170605994,-1482.5666937865556,-1727.9871555945845,-1253.1729966834894,-1925.5382983604047,-0.0,-0.0,569.8731570880035,0.0,2.0,0.1051609659735184,0.0,0,0.7669463099858065,131.99922844444444,-126.90155251415428,0.27243904714171485,6.631298272772083,0.00273997613018018,-19.062820018332964,1.2439680078239135,0.1706912371016244,-1754.2679135571445,26.280757962560248,0.7249112727551998,-1285.5958280967748,32.422831413285394
2025-01-01 06:02:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.20115545804659,51.666666666666686,46.10666666666668,0.0,50.73024727867229,0.0,0.0,0.0,42.20115545804659,50.76217922922244,50.77814520449752,50.73024727867229,12.43753247303448,14.490475762871016,-0.009524237129040714,8.368931771213823,1.9580179734042715,0.6,9.236100170605994,-1465.7771028251657,-1711.693940304296,-1259.7457716904553,-1912.1828261176809,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10487960885650731,0.0,0,0.7648943527725736,131.99922844444444,-123.46743379548839,0.2734856020900003,6.601989453533653,0.0027399255277628753,-18.635819531827117,1.2442257713383889,0.17049342086913286,-1738.5619299801392,26.867989675843592,0.7249112727551998,-1292.1460506179412,32.40027892748597
2025-01-01 06:03:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.264745608176085,51.666666666666686,46.10666666666668,0.0,50.72643675240242,0.0,0.0,0.0,42.264745608176085,50.75862568205558,50.77472014688216,50.72643675240242,12.43753247303448,14.432259068000304,-0.06774093199975262,8.311285522688387,1.9643491839676108,0.6,9.236100170605994,-1449.5128434353821,-1696.3579312331344,-1265.791221529318,-1899.1714927843598,-0.0,-0.0,569.8731570880035,0.0,2.0,0.1046043716556757,0.0,0,0.7628870285378211,131.99922844444444,-120.2145077390259,0.27451233730155356,6.572880275520664,0.0027398760690703528,-18.21820954792026,1.244477683244913,0.17030657227576956,-1723.770425374223,27.412494141088732,0.7249112727551998,-1298.1701599340659,32.37893840474791
2025-01-01 06:04:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.32679004559724,51.666666666666686,46.10666666666668,0.0,50.72262051708093,0.0,0.0,0.0,42.32679004559724,50.75506678028182,50.77128991188228,50.72262051708093,12.43753247303448,14.375365495601335,-0.12463450439872226,8.25687129965374,1.9701687952968132,0.6,9.236100170605994,-1433.7465167792195,-1681.9197832894763,-1271.3488133690205,-1886.4899220901214,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10433502526194957,0.0,0,0.7609226663729827,131.99922844444444,-117.1297517771018,0.27551991934807546,6.544496151439283,0.0027398277284846825,-17.80964181690954,1.2447239683774365,0.1701300113614637,-1709.832279099418,27.9124958099416,0.7249112727551998,-1303.7074856119507,32.35867224293027
2025-01-01 06:05:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.38734811833251,51.666666666666686,46.10666666666668,0.0,50.71879871251614,0.0,0.0,0.0,42.38734811833251,50.75150265405787,50.76785462482875,50.71879871251614,12.43753247303448,14.319744168225961,-0.18025583177409565,8.205483992371216,1.9755149880531238,0.6,9.236100170605994,-1418.4551226884143,-1668.3064863849118,-1276.455001475624,-1874.1245159683333,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10407135170982763,0.0,0,0.7589996766403504,131.99922844444444,-114.20376380808453,0.27650898628828424,6.516261253759371,0.002739780481351663,-17.40978500161797,1.2449648403513809,0.16996310365806394,-1696.6909484378043,28.384462052892648,0.7249112727551998,-1308.7943563244135,32.339354848789455
2025-01-01 06:06:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.44647624928449,51.666666666666686,46.10666666666668,0.0,50.71497147314903,0.0,0.0,0.0,42.44647624928449,50.747933428543035,50.76441440624004,50.71497147314903,12.43753247303448,14.26534671799889,-0.23465328200116709,8.1569340324952,1.9804230312613615,0.6,9.236100170605994,-1403.61691393169,-1655.4840125035707,-1281.1434586913629,-1862.0623958762415,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10381314335499645,0.0,0,0.757116544975364,131.99922844444444,-111.42767514345189,0.27748014973411833,6.4892463748435,0.0027397343039333067,-17.018323438747395,1.245200502392548,0.16980526103273216,-1684.2944057581572,28.81039325458611,0.7249112727551998,-1313.4643303394769,32.32087164811391
2025-01-01 06:07:00,0.5985458032752844,0.1148105932105665,0.0,0.009975763387921407,0.0019135098868427749,0.0,0.03972560594337142,0.0,0.5088201973319129,0.0,0.05,0.0,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.50422811048579,51.666666666666686,46.10666666666668,0.0,50.711138928317745,0.0,0.0,0.0,42.50422811048579,50.744359224145505,50.76096937205939,50.711138928317745,12.43753247303448,14.212127135984097,-0.28787286401595935,8.111043224953598,1.9849255058999877,0.6,9.236100170605994,-1389.2115014644564,-1643.3708802571434,-1285.4452900586195,-1850.2913566298473,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10356020227906475,0.0,0,0.755271827945297,131.99922844444444,-108.79330192261287,0.2784339961546644,6.462876670000645,0.0027396891733638194,-16.634956234274178,1.2454311479516456,0.16965592867175294,-1672.5940033260026,29.223123068859156,0.7249112727551998,-1317.7484082649878,32.303118206368225
2025-01-01 06:08:00,1.7392833032752846,0.1148105932105665,0.9777750000000002,0.028988055054588076,0.0019135098868427749,0.01629625,0.03972560594337142,0.0,0.5088201973319129,1.1407375000000002,0.05,0.9777750000000002,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,On,20358.714954437015,15.000000000000057,0.8,3706.630998896317,28.655760566666668,1.1407375000000002,1,22924.608453333334,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.56065479360801,51.666666666666686,46.10666666666668,0.0,50.707301202506365,0.0,0.0,0.0,42.56065479360801,50.74078015675405,50.7575196338779,50.707301202506365,12.43753247303448,14.160041626914149,-0.33995837308590815,8.06764769727316,1.989052511278801,0.6,9.236100170605994,18983.495241692395,2074.673760490497,-1289.3892300031896,-1838.7998225468998,-0.0,-0.0,569.8731570880035,0.0,2.0,0.1033123397096364,0.0,0,0.7534641488198072,131.99922844444444,-106.29304728572208,0.2793710882018449,6.436585056928839,0.002739645067608163,-16.25939638381997,1.2456569612989317,0.16951459513339034,-1661.5451650163302,29.58792661050996,0.7249112727551998,-1321.6752294157745,32.28599941258486
2025-01-01 06:09:00,1.7392833032752846,0.1148105932105665,0.9777750000000002,0.028988055054588076,0.0019135098868427749,0.01629625,0.03972560594337142,0.0,0.5088201973319129,1.1407375000000002,0.05,0.9777750000000002,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,On,20358.714954437015,15.000000000000057,0.8,3706.630998896317,28.655760566666668,1.1407375000000002,1,22924.608453333334,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.28015738126125,51.666666666666686,46.10666666666668,0.0,50.70345841557828,0.0,0.0,0.0,42.28015738126125,50.73719633795525,50.75406529914374,50.70345841557828,12.43753247303448,14.397526703202436,-0.10247329679762096,8.30934686376261,1.992831856113484,0.6,9.236100170605994,18912.022286163105,2010.1781839520443,-1293.0018231747579,-1891.4256480523218,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10443998415633512,0.0,0,0.7616881389606867,131.99922844444444,-125.14017730959343,0.27510249924947844,6.554947850508186,0.0027396019654231207,-17.88704849530476,1.244628207437652,0.17030028494393462,-1723.273438467495,26.820623523222213,0.7249112727551998,-1325.2712536199438,32.269430445185826
2025-01-01 06:10:00,1.7392833032752846,0.1148105932105665,0.9777750000000002,0.028988055054588076,0.0019135098868427749,0.01629625,0.03972560594337142,0.0,0.5088201973319129,1.1407375000000002,0.05,0.9777750000000002,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,On,20358.714954437015,15.000000000000057,0.8,3706.630998896317,28.655760566666668,1.1407375000000002,1,22924.608453333334,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,42.0074277749382,51.666666666666686,46.10666666666668,0.0,50.69964102993861,0.0,0.0,0.0,42.0074277749382,50.73363613843355,50.750633692681035,50.69964102993861,12.43753247303448,14.628359286692037,0.0,8.535798392549525,1.99628924886266,0.6,9.236100170605994,18843.961812144284,1949.5623203686664,-1296.307589180369,-1943.1398381312133,-0.0,-0.0,569.8731570880035,0.0,2.0,0.10553000097536398,0.0,0,0.7696377081704937,131.99922844444444,-141.48646124952285,0.2710228993627565,6.669686029450228,0.0027395545092872447,-19.458135594753976,1.2436299027187812,0.17103313446082474,-1781.5257927011833,24.457114173532553,0.7249112727551998,-1328.5609423234625,32.253353143093676
2025-01-01 06:11:00,1.7392833032752846,0.1148105932105665,0.9777750000000002,0.028988055054588076,0.0019135098868427749,0.01629625,0.03972560594337142,0.0,0.5088201973319129,1.1407375000000002,0.05,0.9777750000000002,0.0,0.0,0.10022725987723316,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02875401092440715,0.02156550819330536,On,0.3690361112186622,0,On,0.004998456688596491,0.0,On,0.000976109833830722,0.0,On,0.03375103942094421,0,On,0.00614773961027312,0,On,0.10488233557857043,0.0786617516839278,On,On,20358.714954437015,15.000000000000057,0.8,3706.630998896317,28.655760566666668,1.1407375000000002,1,22924.608453333334,22924.608453333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,14043.088431111111,Off,0.0,0.0,41.74205517712918,51.666666666666686,46.10666666666668,0.0,50.69584834299614,0.0,0.0,0.0,41.74205517712918,50.73009890410107,50.74722418465354,50.69584834299614,12.43753247303448,14.852891788742612,0.0,8.748236699345288,1.9994485020753643,0.6,9.236100170605994,18777.337144150006,1892.285273918159,-1299.329205705235,-1993.9716164102638,-0.0,-0.0,569.8731570880035,0.0,2.0,0.1065846714361366,0.0,0,0.7773294939072686,131.99922844444444,-157.2793509647481,0.2671190869233032,6.781036559416551,0.002739502843458844,-20.975999401814853,1.242660384072252,0.17171779067756848,-1836.539028106891,22.193303128732964,0.7249112727551998,-1331.566953025563,32.23774732032792
