Metric,Value
Total Electric Energy (kWh),20.907055592748236
Total Gas Energy (therms),6.2088712500000005
Average Electric Power (kW),0.8711273163645098
Peak Electric Power (kW),7.212693364987144
Lighting Electric Energy (kWh),2.104335119407166
Water Heating Electric Energy (kWh),4.400052433777778
Other Electric Energy (kWh),5.958984914563291
HVAC Heating Electric Energy (kWh),7.243683125000001
HVAC Cooling Electric Energy (kWh),1.2
HVAC Heating Gas Energy (therms),6.2088712500000005
Average Temperature - Indoor (C),16.83442624012866
Unmet Heating Load (C-hours),1.551517245902413
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),129.27783996067507
Average HVAC Heating COP (-),0.7999999999999999
Average HVAC Heating Duct Efficiency (-),0.845976409145163
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
