Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.5450748492798954,0.12729482791198013,0.21185125000000005,0.5450748492798954,0.12729482791198013,0.21185125000000002,0.07883676637110101,0.0,0.16907829124212764,0.2471597916666667,0.05,0.21185125000000005,0.0,0.0,0.11271149457864678,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.002726430921052631,0.0,0.002139307385812332,0.0,0.07397102806423606,0.0,0.01879629847059856,0.0,0.1200146128511005,0.09001095963832535,4411.054906794687,15.000000000000057,0.17333333333333334,803.1033830942021,6.208748122777778,0.2471597916666667,0.21666666666666667,4966.998498222222,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,41.48002484367736,51.66666666666668,46.10666666666668,0.0,51.426276077777196,0.044227544381753914,120.32835065390586,0.0,41.48002484367736,50.37535496744622,51.426276077777196,49.84989441228073,12.43753247303448,14.758449948943158,-0.045855169024721726,8.254138088244712,1.7663266608272168,0.85,9.236100170605994,3149.186556580985,-736.2722551560018,-862.1437219875893,-1911.8029531800687,0.0,0.0,371.5132631580961,1845.3332546916358,2.0,0.104542457129953,0.0,0.0,0.762435481553653,131.99922844444444,278.42133980827117,0.27699145761813604,6.840162079703798,0.002820423613007637,267.9253045790802,1.2442169103623872,0.15963459255058418,-1561.318629975661,21.942991725457144,0.7249112727551998,-890.7297012759944,28.585979288405245
2025-01-01 11:00:00,0.8540927987421161,0.12729482791198013,0.1629625,0.8540927987421161,0.12729482791198013,0.1629625,0.07630457840460701,0.36667103614814817,0.17099426752269417,0.1901229166666667,0.05,0.1629625,0.0,0.0,0.11271149457864678,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.002726430921052631,0.0,0.0020681327104288424,0.0,0.07151001477312555,0.0,0.020712274751165098,0.0,0.1200146128511005,0.09001095963832535,3393.119159072836,15.000000000000057,0.13333333333333333,617.7718331493862,4.775960094444445,0.1901229166666667,0.16666666666666666,3820.7680755555557,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,366.6710361481482,0.06666666666666667,39.80240630296613,51.66666666666668,46.10666666666668,0.0,50.98873069255799,0.1644232061262558,441.9634002084332,366.6710361481482,39.80240630296613,48.867645887474374,50.98873069255799,47.80710348493256,12.43753247303448,14.733800774787495,-0.057553431524498704,8.659326019077431,2.833595718886524,1.95,9.236100170605994,2575.275099167395,-655.8538494591716,-813.5310412844321,-1649.5117631851363,0.0,0.0,370.89705147216864,2463.4041330507375,2.0,0.09880767803325168,0.0,0.0,0.7206113348649816,131.99922844444444,460.7706518075265,0.2812372259316575,6.873290623161898,0.0028604737614351837,226.15321432135235,1.2437099318799034,0.1477138271078699,-1294.0821507162868,20.456468107729066,0.7249112727551998,-835.8372643048735,22.30622302044143
2025-01-01 12:00:00,1.4844324628214132,0.1428772659342781,0.4725912500000001,1.484432462821413,0.1428772659342781,0.4725912500000001,0.1239509652354574,0.5500065542222222,0.20911848503039993,0.5513564583333335,0.05,0.4725912500000001,0.0,0.0,0.1282939326009448,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031780748916450004,0.023835561687337494,0.0,0.0,0.0028400322094298243,0.0,0.003404183045484643,0.0,0.11770674998054292,0.0,0.038059908229140176,0.0,0.13927782788480975,0.10445837091360728,9840.045561311223,18.33333333333337,0.3866666666666667,1791.53831613322,13.850284273888889,0.5513564583333335,0.48333333333333334,11080.227419111112,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,550.0065542222222,0.1,38.02504314899692,51.66666666666668,46.10666666666668,0.0,51.402743987272416,0.20786566643092452,564.4914499772868,550.0065542222222,38.02504314899692,50.367267672953226,51.402743987272416,49.849529515793634,12.43753247303448,17.723426837182696,-0.3090280013037207,10.369008982710154,3.5934831842472423,3.05,9.236100170605994,8684.54826702819,205.94964299125223,-495.96576244332664,-2075.559748758742,0.0,0.0,455.3192307583651,2830.274816029115,2.0,0.10861706088663638,0.0,0.0,0.7921518528984118,131.99922844444444,464.743223717343,0.23523627914739406,8.348407678011023,0.002893041177141219,180.03954012887897,1.2302939812659142,0.16982193881357713,-1595.0977729358003,9.50909979383241,0.7249112727551998,-513.8188457851468,17.853083341820117
2025-01-01 13:00:00,1.1951164089070057,0.13899635861653875,0.1629625,1.1951164089070057,0.13899635861653872,0.1629625,0.1098944718053802,0.6416743132592593,0.20342470717569955,0.1901229166666667,0.05,0.1629625,0.0,0.0,0.1244130252832054,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031780748916450004,0.023835561687337494,0.0,0.0,0.0031808360745614033,0.0,0.0029995041768756557,0.0,0.10371413155394314,0.0,0.037540673464759,0.0,0.13410328479449057,0.10057746359586789,3393.119159072836,18.33333333333337,0.13333333333333333,617.7718331493862,4.775960094444445,0.1901229166666667,0.16666666666666666,3820.7680755555557,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,641.6743132592594,0.11666666666666667,35.53074521905319,51.66666666666668,46.10666666666668,0.0,50.979588431826976,0.13258990132304607,355.99535845919974,641.6743132592594,35.53074521905319,48.482342890489605,50.979588431826976,47.233720119820916,12.43753247303448,18.04837643569293,-0.044806472924911904,9.906820600149798,4.80092201627041,4.45,9.236100170605994,2557.317040887127,-523.6061116611719,-316.18515707058725,-1822.9092473494004,0.0,0.0,411.74231887746544,2802.0568963535084,1.6335000000000002,0.10355546889149672,0.0,0.0,0.7552373070173516,107.810369832,575.3648102862255,0.23201850299646085,8.528879563651097,0.00291806375394472,132.4590201048314,1.2283158172373496,0.1630055428983345,-1163.0554897488141,21.67754493825608,0.7249112727551998,-330.2302571271802,14.045100056592986
2025-01-01 14:00:00,0.7303235534905013,0.12229867335029868,0.1629625,0.7303235534905013,0.12229867335029866,0.1629625,0.054073502449480136,0.2750032771111111,0.16112385726324324,0.1901229166666667,0.05,0.1629625,0.0,0.0,0.10771534001696532,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031780748916450004,0.023835561687337494,0.0,0.0,0.003408038651315789,0.0,0.0014241035763159471,0.0,0.0492413602218484,0.0,0.017503403907289432,0.0,0.1118397044395038,0.08387977832962784,3393.119159072836,18.33333333333337,0.13333333333333333,617.7718331493862,4.775960094444445,0.1901229166666667,0.16666666666666666,3820.7680755555557,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,275.0032771111111,0.05,39.09064391773204,51.66666666666668,46.10666666666668,0.0,51.687885166811505,0.0,0.0,275.0032771111111,39.09064391773204,51.68979908912918,51.697555041884236,51.68108617521529,12.43753247303448,18.103737792778936,-0.04928176080685797,10.187205251339215,5.396624950273675,4.7,9.236100170605994,2443.1381162180096,-445.8594693039025,-639.1756019148308,-1769.1596712231963,0.0,0.0,249.1793360117359,2473.037583416601,0.6335,0.10218013250232628,0.0,0.0,0.7452068821453597,41.81075560977777,569.9992923566339,0.23233697772090578,8.568706080458837,0.0029336157462069444,34.901196019557865,1.2274542583049597,0.15294731947438361,-1086.928183101657,23.296880648368212,0.7249112727551998,-652.0210313531296,12.84542943829879
2025-01-01 15:00:00,0.3904434622613892,0.1111646560192481,0.1629625,0.39044346226138915,0.1111646560192481,0.1629625,0.01824311557870512,0.0,0.13207743001601732,0.1901229166666667,0.05,0.1629625,0.0,0.0,0.09658132268591477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031024064418439294,0.023268048313829465,0.0,0.0,0.003976045093201754,0.0,0.0004010184567321216,0.0,0.013866052028771244,0.0,0.0033023331014642773,0.0,0.09775103249611376,0.0733132743720853,3393.119159072836,18.33333333333337,0.13333333333333333,617.7718331493862,4.775960094444445,0.1901229166666667,0.16666666666666666,3820.7680755555557,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,38.93454093191031,51.66666666666668,46.10666666666668,0.0,51.51797467634019,0.0,0.0,0.0,38.93454093191031,51.53881557767098,51.54923602833638,51.51797467634019,12.43753247303448,18.075070353175594,-0.057487211450405695,9.995751087898503,5.130670403850473,4.15,9.236100170605994,2119.6190616242084,-446.67147209885184,-904.4344601632514,-1881.4395999512562,0.0,0.0,143.4779733199945,1839.632514736601,0.0,0.10441244473603738,0.0,0.0,0.7614872920344439,0.0,464.4615291826346,0.23258445751165668,8.552605300312853,0.002931335693535149,-17.57642894458575,1.2275769925067606,0.14517187323998115,-1091.4972992166734,27.053993968435247,0.7249112727551998,-919.5108392508587,15.076379087607245
2025-01-01 16:00:00,0.4469553856789858,0.12128126410596349,0.1629625,0.44695538567898585,0.12128126410596349,0.1629625,0.04939132915261711,0.0,0.15744113985970198,0.1901229166666667,0.05,0.1629625,0.0,0.0,0.10669793077263015,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329411791247144,0.02497058843435357,0.0,0.0,0.00499845668859649,0.0,0.001247793737580273,0.0,0.04314507872644035,0.0,0.015177232162861763,0.0,0.1089697897843688,0.08172734233827657,3393.119159072836,18.33333333333337,0.13333333333333333,617.7718331493862,4.775960094444445,0.1901229166666667,0.16666666666666666,3820.7680755555557,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,38.703648669552116,51.66666666666668,46.10666666666668,0.0,51.30770143969637,0.0,0.0,0.0,38.703648669552116,51.34273643614999,51.36025393437681,51.30770143969637,12.43753247303448,18.07691239259067,-0.04582675504253135,9.907440762333357,4.5538861757408435,3.05,9.236100170605994,1669.7251517911443,-792.1331680879327,-1398.9705946947831,-2153.207462196636,0.0,0.0,223.39344233985776,686.2661254503053,0.36650000000000005,0.10994278306568356,0.0,0.0,0.8018204378517167,24.188858612444445,206.42001257508645,0.23221814879478883,8.548851065046273,0.0029272229465013714,-97.50865462676218,1.2275718375289784,0.15854530264635674,-1438.4171518364158,28.512150599096763,0.7249112727551998,-1417.838305785676,18.867711090892875
2025-01-01 17:00:00,0.674464428568924,0.14139044619498256,0.24444375000000004,0.674464428568924,0.14139044619498256,0.24444375000000002,0.12783434631322094,0.0,0.21144570725570294,0.28518437500000005,0.05,0.24444375000000004,0.0,0.0,0.12680711286164922,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632085590451429,0.027240641928385708,0.0,0.0,0.006361672149122807,0.0,0.003414350856253713,0.0,0.11805832330784444,0.0,0.04236955677350394,0.0,0.13275529457768473,0.09956647093326351,5089.678738609254,18.33333333333337,0.2,926.6577497240793,7.163940141666667,0.28518437500000005,0.25,5731.152113333334,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,37.109434373392496,51.66666666666668,46.10666666666668,0.0,50.90659819179108,0.16573447103925537,444.99419807399966,0.0,37.109434373392496,49.8755552135809,50.90765239576819,49.35897952049871,12.43753247303448,18.00105724518938,-0.06306706037428071,9.226151417013353,3.5764319769604382,1.95,9.236100170605994,3111.015916929749,-641.0827983504156,-1513.6419009074323,-2406.564147685364,0.0,0.0,395.9867971707082,55.61382859330219,1.0,0.11493790229621448,0.0,0.0,0.8382501931923015,65.99961422222222,31.91452883515116,0.231241974896848,8.480748428790498,0.002902325626503506,-140.50759325681898,1.2273327375032386,0.16945445657599922,-1600.5749741426057,32.83442606811082,0.7249112727551998,-1537.515909003033,23.87400809560048
2025-01-01 18:00:00,0.7368542113441698,0.1441561062687799,0.26074,0.7368542113441698,0.1441561062687799,0.26074,0.15392033982995032,0.0,0.2287372048475529,0.3041966666666667,0.05,0.26074,0.0,0.0,0.12957277293544656,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783422490053572,0.028375668675401786,0.0,0.0,0.00727048245614035,0.0,0.004122030485780986,0.0,0.14252782688802898,0.0,0.05597350760029074,0.0,0.1349294723467264,0.10119710426004477,5428.990654516538,18.33333333333337,0.21333333333333335,988.4349330390179,7.6415361511111115,0.3041966666666667,0.26666666666666666,6113.228920888889,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,35.777910645523164,51.66666666666668,46.10666666666668,0.0,50.549053932103256,0.0,0.0,0.0,35.777910645523164,48.718947151929484,50.549053932103256,47.8038937618426,12.43753247303448,18.0364553980982,-0.05781732896807241,9.574056365969515,2.9819342795251,1.15,9.236100170605994,3245.257819419749,-477.4561182802433,-1708.9021086996029,-2595.9881379419894,0.0,0.0,439.21209583545453,0.0,1.0,0.11751046097383219,0.0,0.0,0.8570120442912893,65.99961422222222,-26.956792990253685,0.22910726429336137,8.471382354057267,0.002883314615007008,-133.6413205672809,1.2265805687829787,0.13666842140789426,-1493.3932796025233,27.50222828326213,0.7249112727551998,-1736.5240420403704,27.621933340767715
2025-01-01 19:00:00,2.1401397291240105,0.15867515945886387,0.29333250000000005,2.1401397291240105,0.15867515945886387,0.29333250000000005,0.23923921597481532,1.1916808674814816,0.31699839566771354,0.34222125000000003,0.05,0.29333250000000005,0.0,0.0,0.14409182612553054,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632085590451429,0.027240641928385708,0.0,0.0,0.007724887609649123,0.0,0.006507398892204813,0.0,0.2250069294729614,0.0,0.12487596083367275,0.0,0.15580157892952648,0.11685118419714484,6107.614486331105,18.33333333333337,0.24000000000000002,1111.989299668895,8.59672817,0.34222125000000003,0.3,6877.382536,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,1191.6808674814815,0.21666666666666667,37.49710002117728,51.66666666666668,46.10666666666668,0.0,51.17605798074622,0.23376484452145588,622.1482864067767,1191.6808674814815,37.49710002117728,50.274496136804345,51.17605798074622,49.82371521483341,12.43753247303448,18.10313790962324,-0.04616763410421232,9.857744675659653,1.9861223873307339,-0.25000000000000006,9.236100170605994,3713.3191923681693,-468.75055245079346,-2099.434262603731,-2983.082712873173,0.0,0.0,652.0198775076842,0.0,1.6164999999999998,0.12346931558877469,0.0,0.0,0.9004703894706487,106.68837639022222,-63.23245859744669,0.22627649258402446,8.474973667960617,0.002859464468698916,-129.06300153823872,1.2263175523203211,0.1209294494565099,-1605.2813985301514,24.54154641046265,0.7249112727551998,-2131.3826063648385,31.948343761107513
2025-01-01 20:00:00,1.0264549670765981,0.16378225006255462,0.29333250000000005,1.026454967076598,0.16378225006255462,0.29333250000000005,0.24583306258161178,0.0,0.38840065449498606,0.34222125000000003,0.05,0.29333250000000005,0.0,0.0,0.14919891672922128,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556417140650358,0.026673128554877676,0.0,0.0,0.007952090186403507,0.0,0.006686352361740446,0.0,0.23119462003346786,0.0,0.189468765522691,0.0,0.16336771756579155,0.1225257881743436,6107.614486331105,18.33333333333337,0.24000000000000002,1111.989299668895,8.59672817,0.34222125000000003,0.3,6877.382536,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,37.939858583352446,51.66666666666668,46.10666666666668,0.0,51.51911007650007,0.06598706507576903,180.0329069731133,0.0,37.939858583352446,50.63811196626672,51.51911007650007,50.197612911150046,12.43753247303448,18.05516629292446,-0.05628572255929516,9.801843719094235,1.2497225118064008,-0.55,9.236100170605994,3724.08581000747,-450.5314637220479,-1681.5302745417032,-3048.898570598103,0.0,0.0,754.797205291437,0.0,2.0,0.1245031670930675,0.0,0.0,0.9080103410957634,131.99922844444444,-89.42731101696837,0.22568839260762813,8.43379054553793,0.002843413592779991,-65.79571325342815,1.2265313093609247,0.11645152004848754,-1587.3361356579344,24.815372266991503,0.7249112727551998,-1716.7324868457408,35.20221230403756
2025-01-01 21:00:00,1.0096797500532237,0.15382228872678652,0.34222125000000003,1.0096797500532237,0.15382228872678655,0.34222125000000003,0.1891951797387871,0.0,0.37122644531443655,0.3992581250000001,0.05,0.34222125000000003,0.0,0.0,0.13923895539345318,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480748690849286,0.026105615181369637,0.0,0.0,0.007384083744517544,0.0,0.005110341692534592,0.0,0.17670075430173499,0.0,0.18557450478983217,0.0,0.15084445361611146,0.11313334021208356,7125.550234052955,18.33333333333337,0.28,1297.320849613711,10.029516198333335,0.3992581250000001,0.35,8023.612958666667,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,37.231740667681876,51.66666666666668,46.10666666666668,0.0,51.234401885204484,0.04067079887496303,109.81366986342353,0.0,37.231740667681876,49.97705999146034,51.234401885204484,49.348389044588274,12.43753247303448,18.019455806776893,-0.06100335992325778,9.807519369383924,1.5212441935840952,-0.3,9.236100170605994,4715.525963436241,-508.33118951380237,-1699.7083891329698,-2979.775019841895,0.0,0.0,681.8617417445403,0.0,2.0,0.12373999353920584,0.0,0.0,0.9024444627720482,131.99922844444444,-112.11099251936044,0.2257161544549851,8.41005227987579,0.0028373629947120575,-20.824459124806545,1.2266862159645662,0.13754301608516842,-1830.5704418538483,24.918402726334815,0.7249112727551998,-1734.7683481645654,35.059959031595454
2025-01-01 22:00:00,0.9396408240379913,0.14251211002065542,0.3748137500000001,0.9396408240379913,0.14251211002065545,0.37481375000000006,0.160752789877643,0.0,0.2916053258270149,0.4372827083333334,0.05,0.3748137500000001,0.0,0.0,0.1279287766873221,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329411791247144,0.02497058843435357,0.0,0.0,0.006361672149122807,0.0,0.004339621636239085,0.0,0.1500514960922811,0.0,0.12103362357725206,0.0,0.13727758433729143,0.10295818825296855,7804.174065867523,18.33333333333337,0.3066666666666667,1420.8752162435883,10.984708217222222,0.4372827083333334,0.38333333333333336,8787.766573777777,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,36.092325901293336,51.66666666666668,46.10666666666668,0.0,50.907995661726886,0.06887725868237879,184.53550867997618,0.0,36.092325901293336,49.038686380826555,50.907995661726886,48.1040317403764,12.43753247303448,18.07988395381012,-0.05378798673786829,9.093439279394186,0.62265690211126,-1.95,9.236100170605994,4761.463464934389,-936.876667116206,-2431.1184156275226,-3493.422762715306,0.0,0.0,574.7479132454919,0.0,2.0,0.1314663780958818,0.0,0.0,0.9587935279448251,131.99922844444444,-124.03575146331991,0.22462739669243792,8.434954372836033,0.0028343819417649746,-30.69859315101851,1.226433959722158,0.16307618743609914,-2388.2588742723246,30.50699091253053,0.7249112727551998,-2468.904090923321,37.78567529579759
2025-01-01 23:00:00,0.8090553855943386,0.12385098330160625,0.43999875000000005,0.8090553855943385,0.12385098330160625,0.43999875000000005,0.06285610150694905,0.0,0.18286740908738947,0.5133318750000001,0.05,0.43999875000000005,0.0,0.0,0.10926764996827293,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031024064418439294,0.023268048313829465,0.0,0.0,0.00533926055372807,0.0,0.0016166819122821333,0.0,0.05590015904093884,0.0,0.03717720912969217,0.0,0.11466613553925797,0.08599960165444347,9161.421729496657,18.33333333333337,0.36000000000000004,1667.9839495033425,12.895092255000002,0.5133318750000001,0.45,10316.073804000001,22924.608453333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14043.088431111111,0.0,0.0,35.288279530283,51.66666666666668,46.10666666666668,0.0,50.60573607582017,0.0,0.0,0.0,35.288279530283,48.268437094230215,50.60573607582017,47.099787603435246,12.43753247303448,18.025464186324644,-0.06126771307312631,8.658487126429032,-0.6926790694067843,-3.05,9.236100170605994,5611.943302026358,-622.0083795104497,-2226.3692346069156,-3792.092037602124,0.0,0.0,369.69610955103485,0.0,2.0,0.13551869008574405,0.0,0.0,0.9883473238686732,131.99922844444444,-127.08249941920963,0.22484894094594726,8.401366150442634,0.0028274826182830967,-42.02296529120779,1.2266682180770327,0.1492117882549176,-2321.8068419366473,31.814512922854885,0.7249112727551998,-2268.3132221014075,41.94398749449206
