Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.1552110869931704,0.35370522902625895,0.5004784498424439,1.1552110869931704,0.3537052290262589,0.5004784498424439,0.020376455480784317,0.5148651870679417,0.5799694444444444,0.04000000000000001,0.0,0.0033617831757771855,0.4971166666666667,0.0,0.3420385623595923,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.004544051535087718,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,9497.60108221826,16.666666666666686,0.3733333333333334,2737.611070374334,14.569053385185185,0.5799694444444444,0.4666666666666667,11655.24270814815,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,0.0,0.0,85.39678648590122,51.66666666666668,46.10666666666668,0.0,48.20614393610576,0.0,0.0,0.0,133.43247888422064,48.238908293406965,48.25529047205757,48.20614393610576,12.43753247303448,16.413007021396925,-0.05596283187970587,1.8033911802278562,2.2927617382668006,2.8,9.236100170605994,7130.018606372917,-50.98687731366708,342.84201628923023,-2707.7731623601303,0.0,0.0,529.7772369855562,0.0,1.0,0.15258008497196215,0.0,0.0,1.112777274944729,65.99961422222222,-189.58655047076869,0.23882577631274188,7.507793907815956,0.002703428834181191,-110.25173912021418,1.23713493405425,0.0,0.0,71.43829480328408,0.4530695454719999,298.2395706000933,44.60244568913695
2025-01-01 01:00:00,1.0584013500077596,0.35165224167281994,0.4124079880040641,1.0584013500077596,0.35165224167281994,0.4124079880040641,0.020035651615652735,0.5219622261698846,0.4764034722222223,0.04000000000000001,0.0,0.004062154670730766,0.40834583333333335,0.0,0.3399855750061533,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675534237882835,0.08006650678412124,0.0,0.0,0.004203247669956139,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.057039262324530604,0.0,0.004062154670730766,0.0,0.0,7801.600888964999,16.666666666666686,0.3066666666666667,2248.7519506646317,11.967436709259259,0.4764034722222223,0.38333333333333336,9573.94936740741,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,0.0,0.0,83.49317888628278,51.66666666666668,46.10666666666668,0.0,47.413353623088454,0.0,0.0,0.0,130.45809200981685,47.44983776800817,47.468079840468036,47.413353623088454,12.43753247303448,16.333225486323865,-0.0614333083012433,2.578633229936113,3.0866274992299774,2.5,9.236100170605994,5541.125044319202,-2894.5804535283273,-309.06344595915004,-2608.4263505509175,0.0,0.0,526.6991166491727,0.0,1.0,0.14465076098922994,0.0,0.0,1.0549481582858937,65.99961422222222,-178.74861074405163,0.23858385108034066,7.4499097352050825,0.002687009135636654,-87.2197228479892,1.237547866717847,0.0,0.0,71.97542169939774,0.4530695454719999,-346.86942508796176,37.80597912881174
2025-01-01 02:00:00,1.0044032890744239,0.34959925431938094,0.3761992831757773,1.0044032890744237,0.34959925431938094,0.3761992831757772,0.020035651615652735,0.5093905541254377,0.43497708333333335,0.04000000000000001,0.0,0.0033617831757771855,0.37283750000000004,0.0,0.3379325876527143,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10401802590757633,0.07801351943068223,0.0,0.0,0.004203247669956139,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,7123.200811663695,16.666666666666686,0.2800000000000001,2053.2083027807503,10.926790038888889,0.43497708333333335,0.35,8741.432031111111,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,0.0,0.0,81.40653405615392,51.66666666666668,46.10666666666668,0.0,46.63870589230682,0.0,0.0,0.0,127.19770946274048,46.67895734690642,46.69908307420623,46.63870589230682,12.43753247303448,16.339844820598366,-0.06585765372666792,1.7334611783358638,2.6422961448427675,1.6500000000000001,9.236100170605994,4791.742256666604,-3880.5479297070287,-552.3560740185869,-2687.511221558833,0.0,0.0,523.9618001779206,0.0,1.0,0.1396577869490579,0.0,0.0,1.0185340479692462,65.99961422222222,-167.90913361617925,0.23751585519617638,7.4398992273435995,0.002676003499349096,-47.35095274329719,1.2375279249011513,0.0,0.0,86.73588408078538,0.4530695454719999,-588.6209861432029,36.26491212461597
2025-01-01 03:00:00,1.5705293755996124,0.34754626696594193,0.9027194397888233,1.5705293755996124,0.34754626696594193,0.9027194397888232,0.019808449038898352,0.5164875932273806,0.9942333333333334,0.04000000000000001,0.04645728511809253,0.004062154670730766,0.8522000000000001,0.0,0.33587960029927527,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10128070943632432,0.07596053207724322,0.0,0.0,0.003976045093201754,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.057039262324530604,0.0,0.004062154670730766,0.0,0.0,16281.601855231303,20.000000000000057,0.6400000000000001,4693.047549213144,24.97552008888889,0.9942333333333334,0.8,19980.41607111111,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,1055.056,0.0,83.56266684692112,51.66666666666668,46.10666666666668,0.0,50.0612526587463,0.0,0.0,1055.056,130.56666694831426,50.0745029808179,50.0811281418537,50.0612526587463,12.43753247303448,18.983594500720407,-0.6089595423658504,1.756336878279758,2.3638380387319624,1.6500000000000001,9.236100170605994,12936.937661940796,-2700.797486182932,-393.01725674082326,-3602.855717073825,0.0,0.0,520.9972811299142,0.0,1.0,0.15856103489320392,0.0,0.0,1.1563967627446166,65.99961422222222,-262.80575734659686,0.20088303251509515,8.683941895395675,0.002667225953792251,-115.4056328024248,1.2263505973421345,0.0,0.0,86.6430159762775,0.4530695454719999,-429.69882775311424,36.681571012290966
2025-01-01 04:00:00,1.2924978225251953,0.3454932796125029,0.5924709920525636,1.2924978225251953,0.3454932796125029,0.5924709920525636,0.019808449038898352,0.5491539568196303,0.6835354166666667,0.04000000000000001,0.0,0.0065834920525636555,0.5858875,0.0,0.33382661294583627,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09854339296507231,0.0739075447238042,0.0,0.0,0.003976045093201754,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.09244294238803234,0.0,0.0065834920525636555,0.0,0.0,11193.601275471521,20.000000000000057,0.4400000000000001,3226.4701900840364,17.170670061111114,0.6835354166666667,0.55,13736.536048888891,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,0.0,0.0,85.1431636632608,51.66666666666668,46.10666666666668,0.0,51.396932935269874,0.0,0.0,0.0,133.036193223845,51.43165944097335,51.44902269382509,51.396932935269874,12.43753247303448,19.700208399856844,-0.06837450048334937,0.7108769363045214,2.143038385561613,0.55,9.236100170605994,7279.42931795676,-5846.835510456268,-912.2019805484174,-4227.401709099787,0.0,0.0,518.2599646586622,0.0,1.0,0.16765446305775017,0.0,0.0,1.2227157729529858,65.99961422222222,-205.03021307363636,0.18999049354877326,8.991618977801998,0.0026454642556399477,-29.119863977639955,1.2227764007988802,0.0,0.0,104.24270062490659,0.4530695454719999,-950.4410588600507,38.239078311633286
2025-01-01 05:00:00,0.8973125666381505,0.3454932796125029,0.222434978032378,0.8973125666381505,0.3454932796125029,0.22243497803237802,0.020262854192407122,0.58849137911241,0.24855833333333335,0.04000000000000001,0.0,0.009384978032377977,0.21305000000000002,0.0,0.33382661294583627,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09854339296507231,0.0739075447238042,0.0,0.0,0.004430450246710526,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.13178036468081208,0.0,0.009384978032377977,0.0,0.0,4070.400463807826,16.666666666666686,0.16000000000000003,1173.261887303286,6.243880022222222,0.24855833333333335,0.2,4995.104017777778,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,0.0,0.0,90.48845551880726,51.66666666666668,46.10666666666668,0.0,50.57925725498642,0.0,0.0,0.0,141.3882117481363,50.615431832356876,50.633519121042106,50.57925725498642,12.43753247303448,16.89190388336988,-0.04153967955550006,-0.31229586948342436,0.8932387873894194,-0.25000000000000006,9.236100170605994,1038.483652190141,-3672.2470114335288,-653.1567754184821,-3483.043274334457,0.0,0.0,518.714369812171,0.0,1.0,0.15381045775468477,0.0,0.0,1.1217504700545353,65.99961422222222,-67.58790709539954,0.2276046885895305,7.67158119385935,0.002654630622020164,1.6847002432558995,1.233998484611907,0.0,0.0,112.95263258524325,0.4530695454719999,-697.1261524658997,43.96937704741761
2025-01-01 06:00:00,1.2796553671678192,0.39792940134643134,0.48054152016056334,1.279655367167819,0.39792940134643134,0.48054152016056334,0.0780828243953288,0.6644558761058236,0.4971166666666667,0.04000000000000001,0.04645728511809253,0.007984235042470816,0.42610000000000003,0.0,0.3862627346797647,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10401802590757633,0.07801351943068223,0.0,0.0,0.00499845668859649,0.0,0.002054253560937857,0.0,0.07103011414579447,0.0,0.037327242998381645,0.0,0.4109989536654434,0.3082492152490825,0.1121116535344222,0.0,0.007984235042470816,0.0,0.0,8140.800927615652,16.666666666666686,0.32000000000000006,2346.523774606572,12.487760044444444,0.4971166666666667,0.4,9990.208035555555,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,1055.056,0.0,90.47201491464438,51.66666666666668,46.10666666666668,0.0,50.6632133091762,0.29819973488600354,786.5724710172728,1055.056,141.3625233041318,50.03576856118345,50.67034225605926,49.714917240304025,12.43753247303448,16.353842280428626,-0.05718833342049878,0.38118945193875564,1.4913031853383587,0.3,9.236100170605994,5537.169766742069,-4203.810954067212,-666.6221651160057,-3152.427868466804,0.0,0.0,667.6567344323714,0.0,1.0,0.14939911633151348,0.0,0.0,1.0895782472599982,65.99961422222222,-118.8600268391498,0.23406540988316568,7.398362637882656,0.0026419069886709323,-89.8541474877105,1.2362920752848205,0.0,0.0,100.9492372721665,0.4530695454719999,-709.2808902230166,42.658725107010824
2025-01-01 07:00:00,1.3289696417545556,0.4634308499082467,0.3894166399211722,1.3289696417545556,0.4634308499082467,0.38941663992117226,0.14885135204492075,0.7258544008207458,0.41426388888888893,0.04000000000000001,0.030971523412061684,0.0033617831757771855,0.3550833333333333,0.0,0.45176418324158,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.004657652823464912,0.0,0.004052992854492356,0.0,0.1401407063669635,0.0,0.07629724974730331,0.0,0.4928595854720265,0.36964468910401976,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,6784.000773013044,16.666666666666686,0.2666666666666667,1955.4364788388098,10.406466703703703,0.41426388888888893,0.3333333333333333,8325.173362962963,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,703.3706666666666,0.0,90.22770954480634,51.66666666666668,46.10666666666668,0.0,51.36677880697193,0.3531678214696606,956.9678203186078,703.3706666666666,140.9807961637599,49.981694318222495,51.36873582898003,49.28719505183968,12.43753247303448,16.391601375971863,-0.05480763224125287,-0.467086820515307,0.9299263208372525,-0.55,9.236100170605994,4049.4258774262203,-5109.886200650844,-839.7890760280559,-3450.3576234837124,0.0,0.0,859.0002893535113,6.094881749879629,1.0,0.15435405610986763,0.0,0.0,1.1257149710341747,65.99961422222222,-143.217561456621,0.23272876182601954,7.405983045165919,0.0026330352220181722,1.3218962533331537,1.236137667709163,0.0,0.0,108.97314074818374,0.4530695454719999,-883.7866084310384,43.99753240298255
2025-01-01 08:00:00,1.506846570130436,0.46617757142953803,0.539192854107521,1.506846570130436,0.46617757142953803,0.539192854107521,0.1469927649445602,0.7398843607414314,0.5799694444444444,0.04000000000000001,0.03871440426507711,0.0033617831757771855,0.4971166666666667,0.0,0.45451090476287137,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.0035216399396929823,0.0,0.004032682756669176,0.0,0.13943844224819807,0.0,0.08666491430626701,0.0,0.4937845643624963,0.3703384232718721,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,9497.60108221826,16.666666666666686,0.3733333333333334,2737.611070374334,14.569053385185185,0.5799694444444444,0.4666666666666667,11655.24270814815,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,879.2133333333333,0.0,91.29601214197403,51.66666666666668,46.10666666666668,0.0,51.46578127983572,0.2358426572014156,638.2080355649995,879.2133333333333,142.6500189718344,50.37666419523028,51.465781279835724,49.83210565292757,12.43753247303448,16.402199926100163,-0.0585229099819211,-1.3033538826693547,0.1836053860975506,-1.4,9.236100170605994,6530.941957240214,-5166.7597631662975,-902.1633369397334,-3769.2846757463917,0.0,0.0,866.7014394021701,392.43163821672414,0.9332499999999999,0.16011770540311873,0.0,0.0,1.1677496700937515,61.59413997288889,-64.07588863382483,0.2336373220923879,7.427655683015076,0.002643862235127008,140.96335428757186,1.2366650771258314,0.0,0.0,115.09657185608101,0.4530695454719999,-948.4553143909094,46.291977451175946
2025-01-01 09:00:00,1.063557250787792,0.35575821637969796,0.42876141168082366,1.063557250787792,0.35575821637969796,0.4287614116808236,0.018672436155126423,0.5077681479659988,0.4971166666666667,0.04000000000000001,0.0,0.0026614116808236056,0.42610000000000003,0.0,0.3440915497130313,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.0028400322094298243,0.0,0.000445016810081232,0.0,0.015387387135615365,0.0,0.011608863837149501,0.0,0.34655875762937616,0.25991906822203203,0.03737055117814073,0.0,0.0026614116808236056,0.0,0.0,8140.800927615652,16.666666666666686,0.32000000000000006,2346.523774606572,12.487760044444444,0.4971166666666667,0.4,9990.208035555555,24975.52008888889,0.0,25.5555555555556,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,8918.740053333333,0.0,0.0,87.19370971626772,51.66666666666668,46.10666666666668,0.0,50.654293610158014,0.0,0.0,0.0,136.2401714316683,48.76861476981069,50.654293610158014,47.82577534963703,12.43753247303448,16.338817671200182,-0.06897432127577265,-0.9479081657693601,0.2327961082869982,-0.85,9.236100170605994,5138.241367877288,-3550.0286050729887,-612.2990899726232,-3560.4107911368455,0.0,0.0,464.81091990892804,1022.6035078704552,0.0,0.1567127060648373,0.0,0.0,1.142916770796719,0.0,93.04031148955484,0.23736585845397337,7.436960837616793,0.0026740343389879896,235.72100965561236,1.2375339553197593,0.0,0.0,105.64929111752143,0.4530695454719999,-654.6882077447826,42.389117772159494
